word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
卖	mai4	出卖，背叛他人	他为了一己私利竟然#卖#友求荣，把多年好友的商业机密透露给了竞争对手，最终落得众叛亲离的下场。	历史上那些#卖#国求荣的汉奸，虽然一时得势，但最终都被钉在了历史的耻辱柱上，遗臭万年。	她万万没想到，自己最信任的闺蜜竟然会#卖#了她，把她的隐私全都告诉了那个心怀不轨的人。	在那个战火纷飞的年代，有人为了活命选择#卖#身投敌，也有人宁死不屈，用生命捍卫民族尊严。	公司内部出了叛徒，有人#卖#了核心技术给外国企业，导致公司损失惨重，股价一落千丈。	他因为赌博欠下巨额债务，走投无路之下竟然#卖#了自己的亲兄弟，把警方的行动计划透露给了犯罪团伙。	这部谍战剧讲述了一个双面间谍的故事，他表面上为敌人工作，实际上从未真正#卖#过自己的祖国。	古人云"士为知己者死"，可他却为了区区几万块钱就#卖#了对他有知遇之恩的老板，实在令人不齿。			
卖	mai4	不遗余力地付出	这位老艺术家在舞台上#卖#力演出了整整三个小时，谢幕时观众的掌声经久不息，令人动容。	工地上的工人们顶着烈日#卖#命干活，汗水湿透了衣衫，只为了能多挣些钱养家糊口。	他为了这个项目#卖#力工作了整整半年，几乎每天都加班到深夜，终于赢得了客户的认可。	球员们在场上#卖#力拼搏，即使比分落后也没有放弃，最终在伤停补时阶段完成了绝杀逆转。	她为了帮助贫困山区的孩子们，#卖#力奔走呼吁，四处筹集善款，十年如一日从未间断。	这家餐厅的服务员特别#卖#力，不仅态度热情周到，还会主动为顾客推荐特色菜品。	演员们为了这部话剧#卖#力排练了三个月，每一个动作、每一句台词都反复打磨，力求完美。	他虽然天赋不如别人，但凭借#卖#力苦练，最终在全国比赛中脱颖而出，获得了冠军。			
卖	mai4	炫耀或卖弄	他总喜欢在人前#卖#弄自己的学识，动不动就引经据典，其实很多时候都是一知半解。	她穿着名牌服装在朋友圈里#卖#弄风情，殊不知大家早就看穿了她虚荣的本质。	这位新来的同事特别爱#卖#弄小聪明，结果弄巧成拙，反而把简单的事情搞砸了。	他在聚会上不停地#卖#弄自己的人脉关系，说认识这个领导那个老板，让人十分反感。	老王最讨厌那些#卖#弄文采的人，明明可以简单说清楚的事，非要用一堆华丽辞藻来包装。	她在社交场合总是#卖#弄自己的外语能力，时不时蹦出几个英文单词，显得很不自然。	这篇文章通篇都在#卖#弄技巧，堆砌了大量生僻词汇，却缺乏真情实感，读来味同嚼蜡。	年轻人有才华是好事，但不必处处#卖#弄，低调谦逊才能走得更远，赢得更多人的尊重。			
攻击	gong1 ji1	指责或控告他人	反对派议员在国会上猛烈#攻击#政府的经济政策，指责其导致通货膨胀和失业率上升。	他在网上发文#攻击#竞争对手的产品质量问题，结果被对方以诽谤罪告上了法庭。	媒体连日来对这位官员进行#攻击#，揭露其贪污腐败的种种劣迹，引发了社会广泛关注。	她在辩论赛中对对方观点发起猛烈#攻击#，逻辑严密、证据充分，让对手哑口无言。	政治评论员在节目中#攻击#候选人的诚信问题，列举了多个其言行不一的具体事例。					
攻击	gong1 ji1	冲锋或猛攻	我军在炮火掩护下发起了猛烈#攻击#，仅用两个小时就突破了敌人的第一道防线。	足球比赛进入下半场后，主队加强了#攻击#力度，连续创造出多次破门良机。	狮子悄悄接近猎物，然后以迅雷不及掩耳之势发起#攻击#，一击即中，猎物应声倒地。	指挥官下令全线#攻击#，士兵们呐喊着冲向敌阵，战场上硝烟弥漫，杀声震天。	篮球队在第四节改变战术，采取全场紧逼#攻击#，打了对手一个措手不及，最终逆转取胜。	这款游戏中的战士职业擅长近身#攻击#，配合高爆发技能，可以在瞬间造成大量伤害。	蜂群受到惊扰后会集体#攻击#入侵者，数百只蜜蜂同时出动，场面十分骇人。	拳击手抓住对手露出的破绽，连续发起#攻击#，左右组合拳打得对方毫无还手之力。			
攻击	gong1 ji1	武装袭击或攻击事件	昨晚市中心发生了一起恐怖#攻击#事件，造成数十人伤亡，警方已封锁现场展开调查。	这次针对军事基地的#攻击#造成了重大人员伤亡，国防部已召开紧急会议商讨应对措施。	网络安全专家警告说，近期针对金融机构的黑客#攻击#明显增多，各银行应加强防范。	联合国安理会强烈谴责这起针对平民的#攻击#行为，呼吁各方立即停火，保护无辜民众。	这座城市在二战期间遭受了多次空中#攻击#，许多历史建筑被炸毁，至今仍在修复之中。	情报部门成功挫败了一起针对政府大楼的#攻击#阴谋，逮捕了多名恐怖分子嫌疑人。	医院在战争中本应是中立区域，但这次#攻击#却造成了医护人员和患者的重大伤亡。	这是该地区近十年来最严重的一次#攻击#事件，国际社会纷纷表示震惊和谴责。			
字	zi4	字母或书写符号	英语由二十六个#字#母组成，每个字母都有大写和小写两种形式，初学者需要反复练习书写。	俄语的西里尔#字#母表与拉丁字母有很大不同，对于习惯英语的人来说需要重新学习。	这款输入法支持多种语言的#字#母输入，包括希腊字母、阿拉伯字母等特殊符号。	孩子们正在学习认读拼音#字#母，老师用卡片一个一个地教，课堂气氛十分活跃。	古埃及的象形文#字#是人类最早的书写符号之一，每个符号都代表特定的含义或发音。	这份密码由数字和#字#母混合组成，至少需要包含一个大写字母和一个特殊符号。	希腊#字#母在数学和物理学中被广泛使用，比如π代表圆周率，Σ代表求和。	盲文是由凸起的点组成的#字#母系统，让视障人士也能通过触摸来阅读和书写。			
字	zi4	符号或记号	数学公式中的这个#字#符代表未知数，通常用x、y、z等来表示，需要通过方程求解。	程序员在编写代码时需要注意特殊#字#符的转义，否则可能导致程序运行出错。	这份古老的地图上标注着各种神秘的#字#符，据说是寻找宝藏的线索，至今无人能够破译。	化学方程式中的#字#符代表不同的元素，比如H代表氢，O代表氧，需要熟记元素周期表。	键盘上的特殊#字#符键在不同的操作系统中可能有不同的输入方式，需要查阅说明。	这种古老的占卜术使用特定的#字#符来预测吉凶，每个符号都有其独特的象征意义。	条形码是由一系列黑白相间的#字#符组成，扫描后可以快速识别商品信息。	乐谱上的各种#字#符代表不同的音高和节奏，演奏者需要经过专业训练才能准确识读。			
字	zi4	汉字字符	这篇文章总共有三千多个#字#，作者用简洁的语言讲述了一个感人至深的故事。	书法家挥毫泼墨，一个个#字#龙飞凤舞，气势磅礴，围观者无不拍手叫绝。	小学生每天要练习写二十个生#字#，老师要求笔画工整，结构匀称，不能有丝毫马虎。	这本字典收录了八万多个#字#，是目前收字最全的汉语工具书，对研究古籍很有帮助。	他的书法作品每个#字#都苍劲有力，笔锋转折之间尽显功力，被誉为当代书法大家。	古人云"一#字#千金"，说的是好的文章字字珠玑，每一个字都经过反复推敲。	这块石碑上刻着数百个#字#，记载了这座寺庙的建造历史，是珍贵的文物。	印刷术发明之前，书籍都是手抄的，抄写员一个#字#一个字地誊写，十分辛苦。			
字	zi4	单个字或词的单位	这个成语只有四个#字#，却蕴含着深刻的人生哲理，值得我们细细品味。	他说话总是一个#字#一个字地蹦，语速很慢，但每句话都经过深思熟虑。	合同中的每一个#字#都要仔细斟酌，稍有不慎就可能造成法律纠纷。	老师要求学生逐#字#逐句地翻译这篇古文，不能遗漏任何一个字的含义。	这首诗只有二十个#字#，却描绘出一幅壮丽的山水画卷，意境深远。	编辑对稿件进行了逐#字#审核，修改了多处用词不当的地方，使文章更加通顺。	电报按#字#收费，所以人们发电报时都尽量精简文字，言简意赅。	这份遗嘱的每一个#字#都经过律师的仔细审核，确保表述准确，没有歧义。			
