word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
抄	chao1	抄近路走捷径	为了赶上最后一班公交车，他决定#抄#小路穿过那片树林，虽然有些冒险但确实节省了不少时间。	老李对这一带的地形非常熟悉，带着我们#抄#近道走，原本四十分钟的路程只用了二十分钟就到了。	导航软件显示前方严重拥堵，司机果断选择#抄#旁边的小巷绕行，成功避开了早高峰的车流。	登山向导建议我们不要#抄#那条看似更短的山路，因为那边的地形复杂，反而可能更加危险。	她每天上学都会#抄#那条穿过公园的小径，既能欣赏沿途的风景，又比走大路快上十分钟。	当地村民告诉我们可以#抄#田埂走，这样能省去绕行公路的麻烦，直接到达目的地。			
抄	chao1	做转身或变向的动作	篮球比赛中，后卫突然一个变向#抄#到对方防守球员身后，轻松完成了上篮得分。	那名特种兵动作敏捷，迅速#抄#到敌人侧翼，打了对方一个措手不及。	足球场上，边锋接到传球后快速#抄#向禁区，形成了极具威胁的进攻态势。	警察在追捕嫌疑人时，一组人员正面追击，另一组则#抄#到街道另一端进行堵截。	武术对练中，师傅一个闪身#抄#到徒弟背后，轻轻拍了一下他的肩膀示意他防守有漏洞。	猎豹在追逐猎物时会根据地形灵活#抄#向不同方向，截断猎物的逃跑路线。			
抄	chao1	双臂交叉抱于胸前	他#抄#着手站在门口，冷冷地看着迟到的员工们一个个低头走进办公室。	冬天的早晨特别冷，老大爷#抄#着手蹲在墙根下晒太阳，和邻居们聊着家长里短。	面试官#抄#着手靠在椅背上，用审视的目光打量着面前紧张的应聘者。	奶奶#抄#着手坐在炕头上，笑眯眯地看着孙子孙女们在院子里追逐嬉戏。	保安#抄#着手站在银行门口，警惕地观察着来往的每一个人。	那个中年男人#抄#着手倚在柱子旁，似乎在等什么人，神情显得有些焦虑。			
制成	zhi4 cheng2	经过加工而制得	这批高档家具全部采用进口橡木，经过十二道工序精心#制成#，每一件都堪称艺术品。	传统的宣纸需要经过浸泡、蒸煮、漂白等上百道工序才能#制成#，工艺极为复杂。	科研团队历时三年，终于将这种新型材料#制成#可用于航空航天领域的高强度复合板材。	这款香水由法国调香师亲自调配，选用三十多种珍贵植物精华#制成#，香味独特而持久。	古法酿造的酱油需要在露天大缸中发酵两年以上才能#制成#，味道醇厚鲜美。	工匠们将回收的废旧轮胎经过粉碎、加热、压制等步骤#制成#环保地砖，既节约资源又美观实用。			
制成	zhi4 cheng2	完成制造并成品化	经过三个月的紧张生产，首批五千台新款智能手机终于#制成#并顺利通过质检，即将投放市场。	这款限量版跑车从设计到最终#制成#仅用了八个月时间，创造了该公司的生产纪录。	工厂日夜赶工，终于在交货期限前将客户订购的全部零部件#制成#并装箱发运。	新型疫苗在实验室研发成功后，制药公司立即启动量产流程，首批一百万剂已经#制成#。	这架大型客机的机身在天津完成组装，发动机和航电系统安装完毕后整机#制成#，等待试飞。	设计师的创意草图经过工程师的反复修改和工人的精心制作，最终#制成#了这件惊艳全场的艺术装置。			
分辨	fen1 bian4	辨别事物之间的差异	这两种蘑菇外形极为相似，即使是经验丰富的采药人也很难#分辨#哪种可以食用，哪种含有剧毒。	专业的品酒师能够#分辨#出不同年份、不同产区葡萄酒之间细微的风味差别。	人工智能系统已经能够准确#分辨#人类语音中的情绪变化，识别准确率高达百分之九十五。	双胞胎姐妹长得几乎一模一样，连她们的父母有时候都难以#分辨#谁是姐姐谁是妹妹。	色盲患者无法正常#分辨#红色和绿色，这给他们的日常生活带来了诸多不便。	古董鉴定专家仅凭肉眼就能#分辨#出真品与赝品之间的差异，这需要多年的经验积累。			
分辨	fen1 bian4	查明真相或解决问题	面对网络上的各种谣言，我们需要保持理性思考，认真#分辨#事情的真相，不要轻信和传播。	法官在审理这起复杂的经济纠纷案件时，花了大量时间调查取证，力求#分辨#清楚各方的责任。	历史学家通过对比不同史料的记载，努力#分辨#出哪些是真实发生的事件，哪些是后人的附会。	记者深入调查采访，抽丝剥茧地#分辨#出这起事故背后的真正原因，揭露了相关部门的失职。	在信息爆炸的时代，培养独立思考能力和#分辨#是非的判断力显得尤为重要。	警方通过技术手段还原了事发现场的监控录像，终于#分辨#清楚了案件的来龙去脉。			
军警	jun1 jing3	军队与警察的合称	大型国际会议期间，数千名#军警#在会场周边严密布控，确保与会领导人的安全。	暴乱发生后，政府紧急调派#军警#力量进入市区维持秩序，实施宵禁措施。	这次反恐演习由#军警#联合进行，旨在提高双方在紧急情况下的协同作战能力。	边境地区的#军警#日夜巡逻，严厉打击走私和偷渡等违法犯罪活动。	抗洪抢险期间，大批#军警#官兵奋战在第一线，转移受灾群众数万人。	国庆阅兵式上，#军警#方阵迈着整齐的步伐通过天安门广场，接受人民的检阅。			
军警	jun1 jing3	报敌军逼近的警报信号	古代烽火台一旦发现敌情，立即点燃烽火发出#军警#，沿线各关隘依次传递，迅速通报边防。	城楼上的哨兵发现远处尘土飞扬，立刻敲响警钟发出#军警#，全城军民紧急进入战备状态。	雷达站监测到不明飞行物正在逼近领空，值班军官立即向上级发出#军警#，请求指示。	边防部队接到#军警#后迅速集结，在预定阵地构筑工事，准备迎击来犯之敌。	那个年代通讯落后，#军警#主要依靠烽火、旗语和快马传递，往往贻误战机。	指挥部收到前线发来的#军警#，得知敌军主力已经开始向我方阵地移动，立即调整部署。			
军团	jun1 tuan2	由多师或旅组成的大型军队编制	第八路军下辖的一一五师曾是红军时期著名的红一#军团#改编而来，战斗力极为强悍。									
