word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
花名	hua1 ming2	妓女使用的艺名	在清末民初的上海滩，许多青楼女子都会取一个雅致的#花名#，以此来掩盖自己的真实身份和悲惨遭遇。	那本记录晚清风月场所的史料中，详细列出了当时名妓们的#花名#以及她们各自的才艺特长。	老鸨给新来的姑娘取了个#花名#叫"玉兰"，希望她能像花一样招揽更多的客人。	研究近代社会史的学者发现，妓女的#花名#往往带有花卉或美玉的意象，反映了当时社会对女性的物化观念。	她在那个烟花之地用的#花名#早已被人遗忘，但她后来从良后写下的回忆录却流传至今。	民国时期的报纸上经常刊登名妓的#花名#和照片，这些女子虽然身处风尘，却也有不少才情出众者。
花名	hua1 ming2	笔名或化名	这位作家一生使用过多个#花名#发表作品，直到去世后人们才知道这些文章出自同一人之手。	为了躲避当局的审查，他不得不用#花名#在地下刊物上发表那些批评时政的文章。	她年轻时以#花名#"雪梅"在文坛崭露头角，后来才逐渐以真名示人。	那个年代的女性作家大多使用#花名#写作，因为社会舆论对女子抛头露面仍有诸多非议。	调查记者为了保护自己的安全，在揭露黑幕的报道中使用了#花名#，让涉案人员无从追查。	他在网络论坛上用#花名#发表的那篇长文引起了轩然大波，但至今没人知道作者的真实身份。
花名	hua1 ming2	昵称或小名	村里的老人们至今还记得他小时候的#花名#，每次提起都会笑着讲述他儿时的趣事。	她的#花名#叫"小胖墩"，是外婆在她三岁时取的，因为那时候她圆嘟嘟的特别可爱。	同学聚会上，大家互相喊着当年的#花名#，仿佛一下子回到了无忧无虑的学生时代。	在广东农村，给孩子取#花名#是一种传统习俗，人们相信这样可以让孩子更容易养活。	他虽然已经是公司高管，但老家的亲戚们见面还是喜欢叫他的#花名#"阿牛"。	母亲总是用#花名#唤他吃饭，那个亲昵的称呼承载着她对儿子最深沉的爱。
高尚	gao1 shang4	品德高尚	他一生清廉正直，品德#高尚#，即使面对巨大的利益诱惑也从未动摇过自己的原则。	这位医生放弃了大城市的优厚待遇，扎根边远山区行医三十年，其#高尚#的医德令人敬佩。	老师常常教导我们，一个人的价值不在于财富的多少，而在于品格是否#高尚#。	她默默资助了上百名贫困学生完成学业，却从不张扬，这种#高尚#的行为直到她去世后才被人知晓。	在那个物欲横流的年代，他始终保持着#高尚#的操守，不为五斗米折腰。	评选道德模范时，评委们一致认为他的人格最为#高尚#，堪称全社会学习的榜样。
高尚	gao1 shang4	思想或境界崇高	革命先烈们怀着#高尚#的理想，为了民族的解放事业献出了宝贵的生命。	他的诗歌充满了#高尚#的情怀，字里行间流露出对祖国和人民的深沉热爱。	真正的艺术家应该追求#高尚#的精神境界，而不是一味迎合市场的低俗趣味。	这部作品之所以能够流传百年，正是因为它传达了#高尚#的人文主义思想。	在与他的交谈中，我深深感受到了一位知识分子#高尚#的精神追求和家国情怀。	她认为教育的根本目的是培养学生#高尚#的思想情操，而非仅仅传授知识技能。
高尚	gao1 shang4	举止或品味高雅	她举止#高尚#，谈吐优雅，一看就是受过良好教育的大家闺秀。	这家餐厅的装潢风格#高尚#而不奢华，吸引了许多追求品质生活的顾客。	他虽然出身贫寒，但多年的艺术熏陶使他养成了#高尚#的审美品味。	音乐会上，观众们的#高尚#举止给外国演奏家留下了深刻的印象。	她总是穿着得体，言行#高尚#，在社交场合中显得格外出众。	这个社区的居民普遍受过高等教育，生活方式#高尚#，邻里之间相处融洽。
高尚	gao1 shang4	精致而优美	这件瓷器工艺#高尚#，釉色温润如玉，是难得一见的艺术珍品。	园林设计师将中西方美学完美融合，打造出这座#高尚#典雅的私家花园。	她的刺绣作品针法#高尚#，图案精美，曾多次在国际工艺品展览中获奖。	这套家具选用上等红木制作，雕工#高尚#，每一处细节都彰显着匠人的精湛技艺。	宴会上的菜品摆盘#高尚#，色香味俱全，让宾客们赞不绝口。	博物馆新收藏的这批青铜器造型#高尚#，纹饰繁复，代表了商周时期青铜工艺的最高水平。
茶叶	cha2 ye4	可泡饮的茶饮	中国是#茶叶#的故乡，几千年来形成了博大精深的茶文化。	这家百年老店专营各地名优#茶叶#，从龙井到普洱应有尽有。	随着健康意识的提升，越来越多的年轻人开始放弃碳酸饮料，转而选择#茶叶#作为日常饮品。	福建安溪是著名的#茶叶#产区，当地出产的铁观音香气馥郁，享誉海内外。	她每天早晨都要泡一壶#茶叶#，这个习惯已经保持了二十多年。	国际#茶叶#博览会上，来自世界各地的茶商齐聚一堂，共同探讨茶产业的发展前景。
茶叶	cha2 ye4	冲泡用的干茶叶	他小心翼翼地从茶罐里取出一撮#茶叶#，放入紫砂壶中准备冲泡。	这些#茶叶#是今年清明前采摘的头茬嫩芽，品质极为上乘。	存放#茶叶#要注意防潮防晒，否则很容易变质失去原有的香气。	她打开包装，一股清新的茶香扑鼻而来，只见#茶叶#条索紧结，色泽翠绿。	泡茶时#茶叶#的用量要适中，太多则苦涩，太少则寡淡无味。	老茶客一眼就能从#茶叶#的外形和色泽判断出茶的产地和等级。
役	yi4	被强制征用进行的劳务	秦朝时期，数十万百姓被征发服#役#，在严酷的监督下修筑万里长城。	古代农民除了缴纳赋税，还要承担各种繁重的徭#役#，生活苦不堪言。	他的祖父曾被日军强征服#役#，在矿山里做了三年苦工，九死一生才逃回家乡。	封建社会的#役#制度是压在劳动人民身上的沉重枷锁，无数人因此家破人亡。	史书记载，隋炀帝大兴土木，征调百万民夫服#役#，最终激起了大规模的农民起义。	那些被强征服#役#的战俘在恶劣的环境下从事繁重的体力劳动，死亡率极高。
