word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
宁静	ning2 jing4	安静无扰	这座小镇远离城市的喧嚣，保持着难得的#宁静#，让每一位来访者都能感受到久违的放松。	图书馆里一片#宁静#，只有偶尔翻书的沙沙声，学生们都在专心致志地准备期末考试。	深夜的校园格外#宁静#，路灯下只有几只流浪猫在悠闲地散步，偶尔传来几声虫鸣。	他特意选择了这间远离马路的房间，就是为了能有一个#宁静#的环境来完成他的论文写作。	这片森林保护区禁止车辆进入，因此保持了原始的#宁静#，成为野生动物理想的栖息地。	医院的病房区要求保持#宁静#，探视者必须轻声说话，以免打扰正在休养的病人。				
宁静	ning2 jing4	宁静平和的状态	经历了多年的战乱之后，这个国家终于迎来了久违的#宁静#，人民开始重建家园，恢复正常的生活秩序。									
宁静	ning2 jing4	心境平和安详	经过多年的修行，老禅师的内心已经达到了一种超然的#宁静#，任何外界的纷扰都无法动摇他的心境。	她在经历了人生的大起大落之后，终于找到了内心的#宁静#，不再为名利所困扰。	冥想练习帮助他获得了前所未有的#宁静#，让他能够更加从容地面对工作中的各种压力和挑战。	退休后的父亲每天在花园里侍弄花草，脸上洋溢着#宁静#的神情，仿佛找到了人生的真谛。	佛教讲究修心养性，追求的就是那种超脱世俗的#宁静#，不为外物所动，不为情绪所扰。	她的眼神中透露出一种历经沧桑后的#宁静#，让人感受到一种成熟而深沉的力量。				
服役	fu2 yi4	在军队中服现役	他高中毕业后就响应国家号召参军入伍，在边防部队#服役#了整整五年，经历了无数次艰苦的巡逻任务。	根据我国兵役法规定，年满十八周岁的男性公民都有义务#服役#，为保卫祖国贡献自己的力量。	她的丈夫目前正在海军航空兵部队#服役#，每年只有春节期间才能回家与家人团聚。	这位老兵年轻时曾在西藏高原#服役#多年，恶劣的自然环境给他的身体留下了不少后遗症。	军校毕业后，他被分配到某特种作战旅#服役#，接受了更加严格的军事训练和实战演练。	他在部队#服役#期间表现优异，多次获得嘉奖，退伍时被授予三等功荣誉称号。				
服役	fu2 yi4	处于服现役状态，仍在役	这艘航空母舰自二零一二年正式#服役#以来，已经执行了数十次远洋训练和护航任务。	该型号战斗机目前仍在多个国家的空军中#服役#，预计还将继续使用至少十年以上。	这批军用运输车虽然已经#服役#超过二十年，但经过多次升级改造，性能依然可靠。	我国自主研发的新型驱逐舰已于上月正式#服役#，标志着海军装备现代化迈出了重要一步。	这套防空导弹系统在#服役#期间经受住了多次实战检验，证明了其卓越的作战性能。	虽然这款老式坦克仍在部分国家的陆军中#服役#，但已经逐渐被更先进的型号所取代。				
中药	zhong1 yao4	中医使用的药物或草药	这家百年老字号药店专门经营各类#中药#材，从人参、黄芪到当归、枸杞，品种齐全，深受周边居民的信赖。									
紧紧	jin3 jin3	靠得很近紧密相连	母亲#紧紧#依偎在父亲身旁，两人一起看着窗外飘落的雪花，享受着这难得的温馨时光。	这对双胞胎姐妹从小就形影不离，走路时总是#紧紧#挨在一起，仿佛彼此就是对方的影子。	在拥挤的地铁车厢里，乘客们#紧紧#挤在一起，几乎连转身的空间都没有。	小女孩害怕打雷，每次暴风雨来临时都会#紧紧#贴着妈妈，寻求安全感和庇护。	这两栋老式居民楼#紧紧#相邻，中间只隔着一条不到两米宽的狭窄小巷。	演唱会现场，歌迷们#紧紧#簇拥在舞台前方，争相目睹偶像的风采。				
紧紧	jin3 jin3	牢固无松动地绷紧	登山队员们#紧紧#抓住安全绳索，小心翼翼地攀爬着陡峭的岩壁，不敢有丝毫松懈。	她#紧紧#握住方向盘，全神贯注地驾驶着汽车穿过暴风雨中的山路，不敢有半点分心。	孩子#紧紧#攥着手中的气球线，生怕一松手气球就会飞走，再也找不回来。	他#紧紧#系好安全带，深吸一口气，准备迎接过山车带来的刺激体验。	工人们#紧紧#拧紧每一颗螺丝，确保机器设备能够安全稳定地运行。	她#紧紧#捂住伤口，忍着剧痛等待救护车的到来，鲜血从指缝间渗出。				
事权	shi4 quan2	担任某项工作的职务或岗位	这次机构改革明确了各部门的#事权#划分，避免了过去职能交叉、责任不清的问题。	他虽然年纪轻轻，但已经在公司担任重要#事权#，负责整个华东地区的市场拓展工作。	新任局长上任后的第一件事就是重新梳理各科室的#事权#范围，确保每个岗位都有明确的职责。	在古代官僚体系中，#事权#的大小往往决定了一个官员的实际影响力和社会地位。	这份任命书正式确认了他的#事权#，从今天起他将全面负责公司的海外业务拓展。	基层干部的#事权#虽然不大，但直接面对群众，工作的好坏直接影响政府的形象。				
事权	shi4 quan2	行使决策或管理的权力	中央与地方的#事权#划分是国家治理体系中的核心问题，直接关系到行政效率和资源配置。	这项改革的核心是将部分#事权#下放给地方政府，让基层有更大的自主决策空间。	财政部门的#事权#涵盖预算编制、资金拨付和财务监督等多个方面，责任重大。	他在公司拥有相当大的#事权#，重大投资决策都需要经过他的审批才能执行。	明确各级政府的#事权#边界，是推进依法行政、建设法治政府的重要前提。	董事会决定扩大总经理的#事权#范围，赋予其更大的人事任免和财务审批权限。				
