word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
袁	yuan2	古代的长袍	博物馆里陈列着一件明代官员穿过的#袁#，上面绣着精美的龙纹图案，保存得相当完好。	考古学家在古墓中发现了一件丝绸制成的#袁#，虽然历经千年，但依然能看出当年的华贵气派。	古装剧中演员身着宽大的#袁#，走起路来衣袂飘飘，颇有几分古人的风范。	这件出土的汉代#袁#采用了当时最先进的织造技术，是研究古代服饰文化的珍贵实物资料。	老教授指着画卷上的人物说，古人穿的这种#袁#在不同朝代有不同的款式和穿法。	文献记载，唐代贵族所穿的#袁#多以锦缎为料，并饰以金银丝线，极尽奢华之能事。
傻子	sha3 zi5	智力或行为愚笨的人	村里那个#傻子#虽然智力有缺陷，但心地善良，从不与人争吵，大家都很照顾他。	医生诊断后告诉家属，孩子并不是#傻子#，只是发育比同龄人稍慢一些，不必过于担心。	旧社会对智力障碍者缺乏关爱，很多#傻子#流落街头，过着悲惨的生活。	他从小被人叫#傻子#，但后来通过特殊教育，学会了简单的手工技能，能够自食其力了。	那个被称为#傻子#的年轻人其实患有先天性智力障碍，需要家人长期照料和陪伴。	社会应该给予智力残疾人更多关怀，而不是用#傻子#这样带有歧视性的称呼来伤害他们。
傻子	sha3 zi5	行为蠢笨的傻瓜	你居然相信那种明显的骗局，真是个#傻子#，白白损失了那么多钱。	只有#傻子#才会在股市最高点的时候把全部积蓄都投进去，结果血本无归。	她气愤地说，自己当初真是个#傻子#，竟然被那个花言巧语的骗子骗得团团转。	别当#傻子#了，这种天上掉馅饼的好事怎么可能轮到你，肯定是诈骗。	他后悔不已，觉得自己像个#傻子#一样被人耍了，却还傻乎乎地帮人数钱。	朋友劝他说，你要是再借钱给那个从不还钱的人，那你就是天底下最大的#傻子#。
没救	mei2 jiu4	无可救药	这孩子整天沉迷游戏，不思进取，老师都说他已经#没救#了，劝家长早做打算。	公司的管理层腐败透顶，内部矛盾重重，业内人士普遍认为这家企业已经#没救#了。	他叹了口气说，这段感情已经#没救#了，两个人的价值观差距太大，根本无法调和。	专家分析认为，如果不进行彻底的制度改革，这个行业就彻底#没救#了。	朋友们都觉得他的拖延症已经#没救#了，每次答应的事情都要拖到最后一刻才做。	面对屡教不改的学生，班主任无奈地摇头说，这孩子真是#没救#了，怎么说都不听。
没救	mei2 jiu4	无法治愈	医生遗憾地告诉家属，病人的癌症已经到了晚期，扩散到全身，基本上#没救#了。	兽医检查后说，这只小狗的伤势太重，内脏都破裂了，恐怕是#没救#了。	在那个医疗条件落后的年代，得了肺结核基本就#没救#了，很多人因此丧命。	专家会诊后得出结论，患者的器官衰竭已经不可逆转，即使手术也#没救#了。	老中医看了看病人的舌苔和脉象，摇摇头说病入膏肓，用什么药都#没救#了。	急救人员赶到现场时，伤者已经失血过多，心跳停止，基本上#没救#了。
沿用	yan2 yong4	继续使用原有方法或制度	新政府成立后，决定#沿用#前朝的科举制度，以选拔人才充实官僚队伍。	这家百年老店至今仍#沿用#祖传的秘方制作糕点，口味始终如一，深受顾客喜爱。	公司改制后，管理层决定#沿用#原有的绩效考核制度，以保持员工队伍的稳定。	虽然时代变迁，但这个村庄依然#沿用#古老的灌溉方法，用水车从河里引水浇田。	新任校长表示将#沿用#前任制定的教学改革方案，不会轻易改变已经见效的政策。	这部法典在修订时#沿用#了许多旧法的条款，只是根据现实情况做了部分调整。
沿用	yan2 yong4	保持原样照旧适用	合同到期后，双方同意#沿用#原有条款，不做任何修改，继续合作三年。	新版教材在编写时#沿用#了旧版的章节结构，只是更新了部分案例和数据。	这套管理系统运行良好，公司决定#沿用#下去，暂时不考虑更换新系统。	会议决定#沿用#去年的活动方案，因为效果很好，没有必要重新设计。	虽然换了新领导，但部门的工作流程依然#沿用#以前的模式，没有做大的调整。	这个传统节日的庆祝方式#沿用#了数百年，至今仍保持着原汁原味的民俗特色。
沿用	yan2 yong4	依照惯例沿袭使用	按照行业惯例，这份报告的格式#沿用#了国际通用的标准模板，便于各方阅读理解。	学术论文的引用格式#沿用#了该领域长期以来形成的规范，以保持学术交流的一致性。	这个称谓#沿用#了古代的叫法，虽然现代人觉得有些拗口，但学界一直这样使用。	公司的年终总结会#沿用#往年的惯例，由各部门负责人依次汇报工作成果。	这种计量单位#沿用#了英制标准，虽然不太符合国际惯例，但在该行业已约定俗成。	毕业典礼的流程#沿用#了学校创办以来的传统，每个环节都有其特殊的象征意义。
儿女	er2 nu:3	恋爱中的一对青年男女	古诗中常以#儿女#情长来形容年轻恋人之间缠绵悱恻、难舍难分的深厚感情。	战场上的将军感叹道，大丈夫应以国事为重，不能沉溺于#儿女#私情而误了军机。	这部小说描写了一对#儿女#在乱世中相识相爱，却因家族恩怨而不能相守的悲剧故事。	老人回忆起年轻时的往事，那段#儿女#情缘虽然短暂，却是他一生中最美好的记忆。	戏曲中常见英雄豪杰与红颜知己的#儿女#情事，既有侠骨柔情，又有生离死别。	他劝好友说，男子汉大丈夫应当建功立业，不要整天沉浸在#儿女#情爱之中虚度光阴。
坏了	huai4 le5	表示突然懊恼的惊呼	#坏了#，我把钥匙忘在办公室了，现在进不了家门，只能等家人回来开门。	她突然拍了一下脑袋喊道，#坏了#，今天是妈妈的生日，我居然忘得一干二净！	#坏了#，刚才那封邮件发错人了，把机密文件发给了竞争对手，这下麻烦大了。	他看了一眼手表，惊呼道#坏了#，飞机一个小时后就起飞了，我还堵在路上呢！	#坏了#，我把手机落在出租车上了，里面存着很多重要的工作资料和联系方式。	正在做饭的她突然闻到一股焦味，大叫一声#坏了#，锅里的菜烧糊了！
