word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
克	Ke4	传说中炎帝后裔的第七位帝王克	据《帝王世纪》记载，#克#是炎帝神农氏的第七代后裔，在位期间致力于发展农耕。	古籍中提到，帝#克#继承了先祖神农氏尝百草的精神，教导百姓辨别药材和毒草。	传说中的炎帝世系中，#克#排在第七位，是连接上古部落文明的重要历史人物。	史书记载，#克#在位时天下太平，百姓安居乐业，农业生产得到了长足的发展。	学者们对炎帝后裔#克#的历史真实性存在争议，但他在中华文明起源中的象征意义不可忽视。	在中国上古传说的帝王谱系中，#克#作为炎帝的后代，承担着延续部落血脉的重要使命。	考古学家试图通过出土文物来验证帝#克#时代的社会状况，但目前尚未找到确凿的证据。	关于#克#的传说在民间流传甚广，许多地方至今仍保留着祭祀这位远古帝王的习俗。			
克	ke4	推翻政权或颠覆	革命军经过数月的浴血奋战，终于#克#复了被敌军占领的省城，百姓夹道欢迎。	历史上，许多王朝的更替都是通过武力#克#敌制胜来实现的，充满了血腥和动荡。	联军集中优势兵力发起总攻，一举#克#下了敌人苦心经营多年的坚固要塞。	将军率领精锐部队连夜奔袭，在黎明时分#克#复了沦陷已久的边境重镇。	这支起义军势如破竹，接连#克#下数座城池，动摇了腐朽王朝的统治根基。	抗日战争期间，八路军采用游击战术，逐步#克#复了大片被日军侵占的国土。	攻城部队在猛烈的炮火掩护下发起冲锋，经过三天激战终于#克#破了城门。	历史记载，这位开国皇帝率军南征北战，#克#灭了割据一方的诸侯势力，统一了天下。			
所为	suo3 wei2	行动或所作所为	他的#所为#令所有人大失所望，原本信任他的同事们纷纷与他划清了界限。	法官在宣判时指出，被告人的#所为#已经严重触犯了刑法，必须依法予以严惩。	父母对孩子的#所为#感到十分欣慰，他不仅学业优秀，还经常参加社区志愿服务。	历史会公正地评价每一个人的#所为#，功过是非终将在时间的检验下水落石出。	她反思了自己过去一年的#所为#，决心在新的一年里改掉拖延的坏习惯。	这位企业家的#所为#赢得了社会各界的广泛赞誉，他将大部分财产捐献给了教育事业。	老师语重心长地对学生说："你们的#所为#代表着学校的形象，在外面要注意言行举止。"	调查组经过深入调查，终于查清了这名官员多年来贪污受贿的#所为#，证据确凿。			
所为	suo3 wei2	行为举止或所做之事	众人对他近来的#所为#议论纷纷，不明白他为何突然辞去了待遇优厚的工作。	母亲叹了口气说："你的#所为#让全家人都跟着操心，什么时候才能让我们省省心呢？"	这位历史人物的#所为#至今仍有争议，有人称赞他是改革先驱，也有人批评他手段激进。	他对自己年轻时冲动鲁莽的#所为#深感后悔，如今只想踏踏实实地过好每一天。	记者在采访中详细记录了这位慈善家多年来默默行善的#所为#，写成了一篇感人的报道。	村民们对新任村长的#所为#赞不绝口，他上任以来修路架桥，为村里办了许多实事。	律师在法庭上逐一列举了被告过去五年间的违法#所为#，要求法院从重处罚。	同学们都很佩服她的#所为#，在疫情期间她主动报名成为社区志愿者，帮助老人采购物资。			
大部分	da4 bu4 fen5	绝大多数或主要部分	这次考试的题目难度适中，#大部分#学生都取得了八十分以上的好成绩。	工厂生产的产品#大部分#出口到欧美市场，国内销售只占总产量的百分之二十左右。	周末的时间他#大部分#都花在了图书馆里，为即将到来的研究生入学考试做准备。	这座城市的#大部分#居民都从事服务业和制造业，农业人口占比已经非常低了。	调查结果显示，#大部分#受访者对目前的医疗保障制度表示满意，但也提出了改进建议。	暴风雨过后，果园里的苹果#大部分#都被吹落在地，果农们损失惨重，欲哭无泪。	公司的#大部分#利润都投入到了新产品的研发中，以保持在行业内的技术领先优势。	这本小说的#大部分#章节都以第一人称叙述，让读者能够深入感受主人公的内心世界。			
言	yan2	口头或书面的词语	古人常说"一#言#既出，驷马难追"，强调的是说话要算数、守信用的道理。	这篇文章#言#辞犀利、观点鲜明，在社交媒体上引发了广泛的讨论和转发。	他在信中写下了许多感人肺腑的#言#语，表达了对已故恩师的深切怀念之情。	老师的谆谆教诲和殷切期望，每一#言#每一语都深深地刻在了学生们的心中。	这部经典著作中的许多至理名#言#至今仍被人们广泛引用，具有深远的启示意义。	她的毕业致辞#言#简意赅，却字字珠玑，赢得了在场师生们经久不息的热烈掌声。	合同中的每一条款、每一#言#词都经过律师的仔细审核，确保双方的权益得到保障。	古代文人墨客留下的诗词歌赋，其中不乏脍炙人口的千古名#言#，流传至今。			
言	yan2	口头表达或演说	他在大会上慷慨陈词，一番激昂的#言#论鼓舞了在场所有人的士气和斗志。	这位政治家以雄辩的口才著称，每次公开发#言#都能引起媒体的广泛关注和报道。	她在面试中的#言#谈举止给考官留下了深刻的印象，最终从众多候选人中脱颖而出。	校长在毕业典礼上发表了热情洋溢的致辞，#言#语中充满了对学生们的祝福和期望。	辩论赛上，双方选手唇枪舌剑，精彩的#言#辞交锋让观众们大呼过瘾。	他平时沉默寡#言#，但一旦谈起自己的专业领域，就会变得滔滔不绝、神采飞扬。	记者招待会上，发言人的#言#论引起了在场记者的强烈反响，纷纷举手提问。	这位老教授的学术演讲#言#之有物、深入浅出，让在座的研究生们受益匪浅。			
言	yan2	说出或表达某事	她欲#言#又止，犹豫了半天最终还是没有把心里的真实想法告诉对方。	古语有云"知无不#言#，言无不尽"，意思是知道的就要全部说出来，不要有所保留。	他当众#言#明了自己的立场和态度，表示坚决支持公司的改革方案。	面对记者的追问，发言人#言#辞谨慎，只是表示相关部门正在调查中，暂时不便透露细节。	老人临终前#言#道："你们兄弟姐妹要互相扶持，不要为了财产的事情伤了和气。"	会议上，他直#言#不讳地指出了项目中存在的严重问题，建议立即进行整改。	她在日记中#言#及了自己对未来的迷茫和困惑，字里行间流露出一个青年人的真实心声。	这位作家在采访中坦#言#，创作这部小说的灵感来源于自己童年时期的一段亲身经历。			
言	yan2	与人交谈或商议	两位老友多年未见，一见面便促膝长谈，彼此有说不完的知心#言#语。	他和合伙人就公司未来的发展方向进行了深入的交#言#，最终达成了共识。	邻居之间平时#言#来语去，关系十分融洽，谁家有困难大家都会主动帮忙。	她和母亲坐在院子里#言#谈甚欢，从家长里短聊到了人生理想，不知不觉天就黑了。	同事们在茶歇时间闲聊，#言#谈之间透露出对公司即将推行的新政策的期待和担忧。	外交官们在正式会谈前先进行了一番非正式的交#言#，试探彼此的底线和立场。	老师和家长面对面#言#谈了一个多小时，详细讨论了孩子近期的学习状况和行为表现。	他们虽然语#言#不通，但通过翻译的帮助，双方还是顺利地完成了这次重要的商务洽谈。			
初	chu1	起初，最初阶段	#初#到这座陌生的城市时，她感到非常孤独和不适应，但渐渐地就融入了当地的生活。	这个项目#初#期进展缓慢，但在团队成员的共同努力下，后来的推进速度明显加快了。	他#初#入职场时什么都不懂，全靠老同事们的耐心指导才慢慢上了手。	改革开放#初#期，许多农民离开家乡到沿海城市打工，开启了中国大规模人口流动的序幕。	这家餐厅#初#开业时生意冷清，但凭借独特的口味和优质的服务，很快就顾客盈门了。	她#初#学钢琴时手指僵硬，连最简单的音阶都弹不好，但经过两年的刻苦练习进步飞速。	公司成立#初#期只有五名员工，如今已经发展成为拥有上千人的大型科技企业。	#初#来乍到的新生们对校园里的一切都充满了好奇，兴奋地四处参观和探索。			
