word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
断	duan4	放弃或戒除某种行为	为了家人的健康和自己的未来，他下定决心要彻底#断#了这十几年的烟瘾，再也不碰香烟一口。	医生严肃地告诉她，如果不#断#酒的话，肝脏的损伤将会进一步恶化，甚至危及生命。	自从那次醉驾差点出事故之后，老王痛定思痛，发誓要#断#了喝酒的习惯，至今已经坚持三年滴酒不沾。	她决定#断#了熬夜的坏习惯，每天晚上十点准时上床睡觉，身体状况果然好了很多。	戒毒所的工作人员耐心地帮助每一位学员#断#掉毒瘾，让他们重新回归正常的社会生活。	为了备战马拉松比赛，他不得不#断#了吃甜食的爱好，严格控制饮食和体重。	年轻时他沉迷赌博差点倾家荡产，后来在妻子的帮助下终于#断#了赌瘾，重新开始踏实生活。							
断	duan4	作出判断或评断	这个案件错综复杂，即使是经验丰富的老法官也难以#断#定谁是真正的凶手。	古代的县令升堂问案，需要明察秋毫才能公正地#断#案，不冤枉一个好人。	包拯铁面无私，善于#断#案如神，被百姓尊称为包青天，至今仍是清官的代名词。	这件事情的是非曲直，还需要等调查结果出来之后才能#断#定，现在下结论为时过早。	她凭借多年的从医经验，一眼就能#断#出病人患的是什么病，诊断准确率极高。	历史学家们对这段历史众说纷纭，至今仍无法#断#定当时究竟发生了什么。	法医仔细检查了现场的所有证据，最终#断#定死者是被人从背后袭击致死的。							
断	duan4	用于否定表示完全	这种卑鄙的行为我#断#不会做，请你不要用小人之心度君子之腹。	他#断#然不会背叛自己的祖国，即使面对敌人的威逼利诱也绝不动摇。	以他一贯诚实守信的为人，#断#不可能做出这种欺骗朋友的事情来。	她#断#无可能在考试中作弊，因为她一直是班上最刻苦努力的学生。	这件事我#断#不敢苟同，因为它违背了我做人的基本原则和底线。	凭他的性格，#断#不会在关键时刻临阵脱逃，一定是遇到了什么意外情况。	我#断#然不信这种毫无根据的谣言，除非你能拿出确凿的证据来证明。							
断	duan4	确定无疑地肯定	根据现场留下的指纹和DNA证据，警方#断#定嫌疑人就是住在隔壁的那个男子。	专家们经过反复论证，#断#言这项技术将在未来十年内彻底改变人们的生活方式。	气象部门#断#定明天将有大范围降雨，提醒市民出行时记得携带雨具。	医生经过详细检查后#断#定患者的病情已经稳定，可以出院回家休养了。	考古学家根据出土文物的特征，#断#定这座古墓的年代应该在西汉时期。	经过多方调查取证，调查组#断#定这起事故是由于操作人员违规作业造成的。	地质专家#断#定这一带地质结构稳定，适合建设大型水利工程。							
断	duan4	果断坚决地行动	面对突发的危机，她#断#然采取了紧急措施，成功避免了更大损失的发生。	在那个生死攸关的时刻，指挥官#断#然下令全体撤退，保住了大部分士兵的性命。	他#断#然拒绝了对方开出的优厚条件，因为这违背了他一贯坚持的原则。	公司董事会#断#然决定终止与那家有诚信问题的供应商的合作关系。	当发现投资项目存在重大风险时，他#断#然选择及时止损，撤出了全部资金。	她#断#然辞去了高薪的工作，毅然决然地回到家乡创业，帮助乡亲们脱贫致富。	在得知真相的那一刻，他#断#然与那些虚伪的朋友划清了界限，不再来往。							
害	hai4	对人或物造成伤害或损害	这种剧毒农药如果使用不当，不仅会#害#了庄稼，还会污染土壤和地下水源。	他明知道吸烟有#害#健康，却始终戒不掉这个坏习惯，让家人非常担心。	那个黑心商贩销售假冒伪劣产品，#害#了不少消费者，最终被依法严惩。	过度开采地下水已经严重#害#了当地的生态环境，导致地面沉降问题日益严重。	网络谣言的传播不仅#害#了当事人的名誉，也扰乱了正常的社会秩序。	这种新型病毒传染性极强，如果不及时控制，将会#害#了更多无辜的人。	滥用抗生素不仅#害#了患者自身的健康，还会导致细菌产生耐药性。							
害	hai4	使别人遇到麻烦或生事端	都是你多嘴多舌，#害#得我在领导面前丢尽了脸，以后说话能不能先过过脑子。	他的一时冲动#害#得全家人都跟着担惊受怕，这次教训他一定要好好记住。	就是因为你迟到了半小时，#害#得我们错过了那趟火车，只能改签下一班。	她的粗心大意#害#得整个项目组不得不加班加点重新核对所有数据。	那个不靠谱的中介#害#得他们白跑了好几趟，最后房子还是没租成。	你这个馊主意#害#得我被老板狠狠批评了一顿，下次可别再出这种点子了。	他轻信了骗子的花言巧语，不仅#害#了自己，还连累了借钱给他的亲戚朋友。							
害	hai4	带来不利后果的损害或害处	吸烟的#害#处人人皆知，但真正能够戒烟成功的人却少之又少。	这项政策虽然短期内有一定效果，但从长远来看弊大于利，#害#处不小。	老师语重心长地告诫学生们，沉迷网络游戏有百#害#而无一利，一定要适度。	专家指出，长期熬夜对身体的#害#处是不可逆的，年轻人一定要引以为戒。	过度使用手机对眼睛的#害#处已经被越来越多的医学研究所证实。	这种添加剂对人体的#害#处目前还没有定论，但出于安全考虑最好少吃。	环境污染带来的#害#处不仅影响当代人，还会祸及子孙后代。							
害	hai4	道德上或行为上的邪恶恶行	除暴安良、惩#害#扬善是古代侠客们共同追求的人生理想和行为准则。	这部小说深刻揭露了人性中的善与#害#，引发了读者对道德问题的深入思考。	古人常说"从善如登，从#害#如崩"，告诫人们学好很难，学坏却很容易。	他表面上道貌岸然，背地里却干尽了坏事，真是个十#害#不赦的伪君子。	佛教认为贪嗔痴是人心中的三#害#，修行就是要克服这些内心的魔障。	那个村子里的恶霸横行乡里，无#害#不作，最终被村民们联合起来赶走了。	历史上那些助纣为#害#的奸臣，最终都没有好下场，这是历史的必然规律。							
害	hai4	突发的灾祸或严重不幸事件	去年那场百年不遇的洪涝灾#害#，给当地农业生产造成了巨大的经济损失。	政府高度重视防灾减灾工作，努力将自然灾#害#造成的损失降到最低。	这次地震灾#害#发生后，全国各地纷纷伸出援手，捐款捐物支援灾区重建。	气象部门预警称，今年夏季可能出现严重的旱#害#，各地要提前做好抗旱准备。	沿海地区每年都要遭受台风灾#害#的侵袭，当地居民已经积累了丰富的防台经验。	历史上这条河流多次泛滥成灾，给两岸百姓带来了深重的水#害#。	农业专家正在研究如何有效防治病虫#害#，以保障粮食生产安全。							
