word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
仇恨	chou2 hen4	仇视或憎恨（动词）	她从小就被教导要#仇恨#那些曾经伤害过家族的人，但长大后她开始质疑这种教育方式是否正确。	战争结束后，两国人民花了几十年的时间才逐渐放下彼此#仇恨#的心理，开始尝试和平共处。	他无法原谅那个毁掉自己事业的人，内心深处始终#仇恨#着对方，即使多年过去也无法释怀。	心理医生告诉她，长期#仇恨#一个人只会让自己的内心更加痛苦，学会放下才能获得真正的自由。	村民们世代#仇恨#着山那边的部落，这种敌意源于一场发生在百年前的土地纠纷。	他表面上对继父客客气气，但内心深处却一直#仇恨#着这个夺走母亲关注的男人。	受害者家属公开表示不再#仇恨#凶手，选择用宽恕来结束这场持续多年的心理折磨。			
仇恨	chou2 hen4	强烈的憎恶或怨恨	多年的#仇恨#像一块巨石压在他心头，让他无法真正享受生活中的任何美好时刻。	这部电影深刻揭示了战争如何在普通人心中播下#仇恨#的种子，并代代相传难以消除。	她眼中燃烧着#仇恨#的火焰，那是对背叛者最真实的情感表达，让在场所有人都感到不寒而栗。	心理学家指出，#仇恨#是一种极具破坏性的情绪，长期积压会对身心健康造成严重损害。	两个家族之间的#仇恨#延续了三代人，直到年轻一辈决定打破这个恶性循环才终于画上句号。	他把所有的#仇恨#都写进了那本自传里，希望后人能够理解他当年为何做出那些极端的选择。	社会学研究表明，经济不平等往往是滋生群体#仇恨#的温床，解决贫富差距才能从根本上化解矛盾。			
仇恨	chou2 hen4	敌意或对立的态度	两国之间的#仇恨#由来已久，边境冲突不断，和平谈判屡屡破裂，外交关系始终处于紧张状态。	他能感受到同事们对他这个空降领导的#仇恨#，每次开会时那些冷漠的眼神都让他如坐针毡。	宗教之间的#仇恨#曾经引发无数次血腥冲突，如今各方领袖正努力推动跨信仰对话以消除隔阂。	球迷之间的#仇恨#有时会演变成暴力事件，俱乐部不得不加强安保措施以防止冲突升级。	她在公司里树敌太多，四面八方的#仇恨#让她每天上班都如履薄冰，最终选择了辞职离开。	政客们善于利用民众之间的#仇恨#来获取选票，这种分裂社会的做法遭到了知识分子的强烈批评。	历史课本上记载的那些#仇恨#与对立，如今看来不过是统治者操纵民意的工具罢了。			
仇恨	chou2 hen4	由怨恨产生的敌对行为	网络上的#仇恨#言论越来越多，平台方不得不加大审核力度以维护健康的讨论环境。	他遭受的#仇恨#攻击包括匿名信、恐吓电话和社交媒体上的人身攻击，警方已经介入调查。	反歧视组织呼吁立法严惩各种形式的#仇恨#犯罪，保护少数群体的基本权益不受侵害。	她因为公开支持某项政策而成为#仇恨#的目标，不得不雇佣保镖来保护自己和家人的安全。	这起#仇恨#事件震惊了整个社区，居民们自发组织起来谴责暴力行为并声援受害者家庭。	媒体报道指出，近年来针对亚裔的#仇恨#案件数量急剧上升，引发了社会各界的广泛关注。	学校开设了专门课程教育学生识别和抵制#仇恨#行为，培养他们尊重多元文化的意识。			
烦	fan2	感到心烦或不安	最近工作压力太大，她每天都#烦#得睡不着觉，连续失眠已经严重影响了白天的工作效率。	他一想到下周要当众演讲就开始#烦#，那种紧张焦虑的感觉让他坐立不安，完全无法集中精力。	孩子的成绩一直上不去，做父母的心里#烦#得很，却又不知道该如何帮助他提高学习效果。	她#烦#的不是加班本身，而是领导那种不尊重人的态度，让她觉得自己的付出毫无价值。	股市连续下跌让他#烦#躁不已，每天盯着账户里不断缩水的数字，整个人都变得郁郁寡欢。	婆媳关系处理不好让她#烦#透了，夹在中间两头受气，有时候真想一走了之逃离这个家。	他最近#烦#心事太多，公司裁员、房贷压力、孩子升学，每一件都让他愁眉不展。			
烦	fan2	打扰或使人不便	不好意思#烦#您一下，请问这份文件需要您签字确认后才能提交给财务部门处理。	他正在专心写论文，室友却不停地#烦#他问东问西，让他根本无法进入深度思考的状态。	我知道这件事可能会#烦#到您，但实在找不到其他人帮忙，只好厚着脸皮来请求您的协助。	客户三番五次打电话来#烦#售后服务人员，要求退换货，态度还特别恶劣，让工作人员苦不堪言。	她不想#烦#父母，所以遇到困难总是自己扛着，从不向家里诉苦或寻求经济上的支持。	邻居家的狗整夜叫个不停，#烦#得整栋楼的住户都无法安睡，最后不得不向物业投诉。	别#烦#我了，我现在真的很忙，等我把手头这个紧急项目处理完再来找你详细讨论这件事。			
烦	fan2	给人带来麻烦或负担	这件事还要#烦#您多跑一趟，实在是过意不去，改天一定请您吃饭表示感谢。	办理这个手续太#烦#人了，需要准备十几份材料，还要跑好几个部门盖章，前后折腾了整整一周。	她不想#烦#别人，所以搬家的时候宁愿多花钱请搬家公司，也不愿意麻烦朋友来帮忙。	这个项目的审批流程实在太#烦#了，光是填写各种表格就花了三天时间，效率低得令人发指。	老人家总说不想#烦#子女，生病了也不告诉他们，自己默默扛着，让孩子们知道后心疼不已。	我知道这样做会#烦#到很多人，但为了确保项目质量，这些繁琐的检查程序是必不可少的。	申请签证的过程太#烦#了，不仅要准备大量证明材料，还要预约面试，整个流程耗时将近两个月。			
烦	fan2	多余复杂令人困惑	这份合同的条款写得太#烦#了，密密麻麻的法律术语让普通消费者根本看不懂其中的陷阱。	他说话总是#烦#得很，明明一句话能说清楚的事情，非要绕来绕去讲半天，让人听得云里雾里。	这个软件的操作界面设计得太#烦#了，功能按钮到处都是，新用户根本找不到自己需要的选项。	古文里那些#烦#琐的礼仪规定，现代人读起来往往觉得不可思议，很难理解古人为何如此讲究。	她觉得传统婚礼的流程太#烦#了，于是和丈夫商量后决定只办一场简单的西式仪式。	这道数学题的解法被老师讲得太#烦#了，学生们听完后反而更加困惑，不如直接看例题来得清楚。	政府部门的办事流程过于#烦#杂，群众办一件小事往往要跑好几趟，改革简化势在必行。			
烦	fan2	情绪急躁易怒	他最近脾气特别#烦#，动不动就发火，同事们都不敢靠近他，生怕触了他的霉头。	天气太热让人心里#烦#得很，一点小事就想发脾气，连平时最有耐心的她也变得暴躁起来。	她怀孕后情绪变得很#烦#，经常因为一些鸡毛蒜皮的小事和丈夫吵架，事后又后悔不已。	连续加班一个月后，他整个人都#烦#透了，看什么都不顺眼，说话也变得尖酸刻薄。	孩子不停地哭闹让她#烦#得快要崩溃，但她还是努力控制情绪，耐心地哄着孩子入睡。	戒烟期间他变得特别#烦#躁，家人都小心翼翼地避免惹他生气，默默支持他度过这段艰难时期。	考试前的压力让学生们都很#烦#，教室里的气氛紧张得让人喘不过气来，老师不得不组织减压活动。			
尺度	chi3 du4	衡量或判定的标准范围	每个人对成功的#尺度#不同，有人追求财富地位，有人看重家庭幸福，不能用单一标准来评判。	这部电影的#尺度#在国内算是比较大胆的，涉及了一些敏感话题，上映前经过了多次删改才通过审查。	法官在量刑时必须严格把握#尺度#，既要惩罚犯罪行为，又要考虑具体情节和悔罪表现。	她拿捏不好与客户交往的#尺度#，有时候太热情显得谄媚，有时候太冷淡又得罪人。	不同文化对于身体接触的#尺度#差异很大，在某些国家拥抱是常见礼节，在另一些地方则被视为冒犯。	媒体报道要把握好#尺度#，既要满足公众的知情权，又要保护当事人的隐私不被过度曝光。	这家公司对员工着装的#尺度#比较宽松，只要不是太过随意，基本上不会有人来干涉你穿什么。			
