word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
左	zuo3	政治上的左派	在二十世纪初的欧洲政坛，#左#派政党主张通过社会改革来缩小贫富差距，赢得了大量工人阶级的支持。	这位年轻的政治学教授在课堂上详细分析了#左#派思想的历史渊源及其对现代福利国家制度的深远影响。	选举结果显示，#左#派联盟在南部工业区获得了压倒性胜利，这与当地长期的工会传统密不可分。	他年轻时曾是激进的#左#派分子，参加过多次工人运动，晚年却转向了温和的中间路线。	这份政治光谱分析报告指出，该国议会中#左#派势力近年来持续壮大，已经对传统保守派构成了严峻挑战。	法国大革命期间，支持变革的议员坐在议长的左边，这就是#左#派这一政治术语的历史由来。	作为一名坚定的#左#派知识分子，他毕生致力于推动社会公平和劳工权益保护事业。	二战后西欧各国#左#派政党纷纷上台执政，推行了一系列社会福利政策，深刻改变了资本主义的面貌。
左	zuo3	古代指东方	在中国古代地理观念中，面南而立时#左#为东方，这一方位认知深刻影响了传统建筑的布局规划。	古籍《尚书》记载"日出于#左#"，这里的左指的就是东方，反映了先秦时期的方位表述习惯。	研究古代舆图时必须注意，古人以#左#代东、以右代西的方位系统与现代地图的标注方式恰好相反。	这座古城的规划严格遵循"#左#祖右社"的礼制，即东边设宗庙、西边设社稷坛，体现了周代的都城理念。	考古学家在解读这块战国时期的铜版地图时发现，其方位标注采用的是#左#东右西的古代传统。	古代帝王面南背北而坐，其#左#手边即为东方，这一朝向传统延续了数千年之久。	《周礼》中关于宫殿布局的记载表明，#左#方即东方被视为阳位，具有特殊的礼仪意义。	先秦典籍中常见"#左#青龙右白虎"的说法，其中左指东方，与四象方位体系密切相关。
左	zuo3	非正统的	他的学术观点在当时被视为#左#道旁门，遭到主流学界的强烈批评和排斥。	这位画家早年因坚持#左#道的艺术风格而备受冷落，直到晚年才获得应有的认可。	在那个思想保守的年代，任何#左#道的言论都可能招来杀身之祸，学者们不得不谨言慎行。	老中医告诫徒弟，学医要走正道，切不可贪图捷径而误入#左#道，否则贻害无穷。	这部小说描写了一位坚持#左#道学说的思想家如何在正统势力的打压下艰难求存的故事。	他被指控传播#左#道邪说，蛊惑人心，最终被革除功名，逐出了士林。	在科举时代，研习#左#道杂学被认为是不务正业，会影响仕途前程。	这些#左#道的修炼方法虽然见效快，但根基不稳，长远来看反而有害无益。
左	zuo3	古怪的	村里人都说老王脾气#左#，从不与人来往，整天把自己关在屋里捣鼓那些奇怪的发明。	她这个人性格有点#左#，别人越是反对的事情她越要去做，让家人操碎了心。	这孩子从小就#左#得很，明明有更简单的方法偏不用，非要按自己那套古怪的逻辑来。	邻居们私下议论，说这位新搬来的教授为人太#左#，连打招呼都不理人。	他那#左#脾气又犯了，大家好心给他提建议，他偏要反着来，结果吃了大亏。	老一辈人常说，这孩子性子#左#，将来怕是要吃亏，果然长大后处处碰壁。	同事们都觉得他为人处世太#左#，明明能圆融解决的事情非要弄得剑拔弩张。	她婆婆是个#左#性子的人，说话做事总是与常人不同，让儿媳妇很难适应。
左	zuo3	错误的	这份报告的数据明显是#左#了，与实际调查结果相差甚远，必须重新核实。	他把账目算#左#了，导致公司多缴了好几万元的税款，被领导狠狠批评了一顿。	老师傅检查后发现，这批零件的尺寸全都车#左#了，只能报废重做。	你这道题的解法从第三步就#左#了，所以后面的计算虽然过程正确，答案却是错的。	会计发现上个月的报表做#左#了，赶紧连夜加班修改，总算在审计前改了过来。	他把客户的订单信息记#左#了，结果发错了货，给公司造成了不小的损失。	这篇文章的论证逻辑从一开始就#左#了，后面再怎么自圆其说也无法令人信服。	施工队把图纸看#左#了，墙砌到一半才发现方向反了，只好拆掉重来。
左	zuo3	不同的	两人对这个问题的看法#左#了，争论了半天也没能达成一致意见。	他俩的意见#左#了，一个主张激进改革，一个坚持稳步推进，最后只好各退一步。	专家组内部对治疗方案的看法#左#了，支持手术和保守治疗的各占一半。	夫妻俩在孩子教育问题上意见#左#了，一个主张严格管教，一个提倡快乐成长。	两位老教授对这篇论文的评价#左#了，一个认为创新性强，一个觉得论证不够严谨。	董事会成员对公司未来发展方向的判断#左#了，导致这次会议不欢而散。	他们对市场前景的预测#左#了，一方看好，一方看衰，最终决定各自按自己的判断行事。	两派学者对这段历史的解读#左#了，至今仍在学术期刊上争论不休。
左	zuo3	相反的	他说的话和做的事总是#左#的，嘴上答应得好好的，行动上却完全是另一套。	这两份报告的结论完全是#左#的，一份说市场向好，一份说即将衰退，让决策者无所适从。	她的想法和父母的期望是#左#的，父母希望她从医，她却偏偏要学艺术。	调查结果与我们的预期是#左#的，原以为会大受欢迎的产品，市场反应却十分冷淡。	他的行为和他平时宣扬的理念是#左#的，说一套做一套，让人很难信任他。	这次实验的结果与理论预测是#左#的，研究团队正在分析可能的原因。	公司的实际经营状况与财报披露的信息是#左#的，这引起了监管部门的高度关注。	他表面上的态度和内心的真实想法是#左#的，只有熟悉他的人才能看出端倪。
森林	sen1 lin2	大片天然树林	亚马逊#森林#是地球上最大的热带雨林，被誉为"地球之肺"，对全球气候调节起着至关重要的作用。	这片原始#森林#里生活着数百种珍稀动植物，是生物多样性研究的天然宝库。	护林员每天都要徒步巡查这片广袤的#森林#，防止盗伐和火灾的发生。	经过几十年的封山育林，这片曾经荒芜的山地已经恢复成了郁郁葱葱的#森林#。	科学家们在这片#森林#深处发现了一个与世隔绝的原始部落，引起了人类学界的极大关注。	夏季的暴风雨过后，#森林#里弥漫着泥土和落叶的清香，空气格外清新。	这条古老的商道穿越茂密的#森林#和险峻的山脉，曾是东西方贸易往来的重要通道。	政府划定了大片#森林#作为自然保护区，严禁任何形式的商业开发活动。
罗	Luo2	罗姓	#罗#先生是我们公司的创始人之一，他在业界享有很高的声望和影响力。	据族谱记载，我们#罗#家祖上是从江西迁徙到此地的，至今已有三百多年的历史。	这位#罗#姓企业家白手起家，经过二十年的打拼，终于建立起了自己的商业帝国。	村里的#罗#氏宗祠是一座有着两百年历史的古建筑，每年清明都有族人从各地赶来祭祖。	#罗#老师是我们学校最受学生爱戴的教师，他的课堂总是座无虚席。	这本#罗#氏家谱详细记录了家族从明代至今的繁衍迁徙历程，是珍贵的历史文献。	#罗#医生在当地行医四十余年，救治过无数患者，深受乡亲们的尊敬和爱戴。	据统计，#罗#姓在中国姓氏人口排名中位列前二十，主要分布在南方各省。
罗	luo2	薄纱或网状织物	她穿着一袭轻薄的#罗#裙，在月光下翩翩起舞，宛如仙子下凡。	这件唐代的#罗#衣出土时依然保存完好，其精湛的织造工艺令现代纺织专家叹为观止。	古代贵族夏天喜欢穿#罗#制的衣裳，因为这种面料轻薄透气，穿着十分凉爽。	博物馆里陈列着一件宋代的#罗#扇，扇面上绣着精美的花鸟图案，工艺极为精湛。	她用细密的#罗#网过滤药液，确保成品中不含任何杂质。	这种#罗#织物的经纬线交织方式十分独特，形成了若隐若现的纹理效果。	古诗中常用"轻#罗#小扇"来描写夏日闺阁女子的形象，充满了诗情画意。	丝绸之路上的商人们将中国精美的#罗#绮运往西方，换回黄金和香料。
