word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
多心	duo1 xin1	多疑，怀疑他人动机	她总是#多心#，觉得同事们在背后议论她，其实大家只是在讨论工作上的事情。	你不要#多心#，我刚才说的话并没有针对你的意思，只是就事论事而已。	他这个人性格敏感，容易#多心#，所以跟他说话要特别注意措辞，免得引起误会。	婆婆觉得儿媳妇对她有意见，其实是自己#多心#了，年轻人只是工作太忙没时间陪她聊天。	老王最近总是#多心#，怀疑妻子有外遇，其实妻子只是在准备给他的生日惊喜派对。	心理医生告诉她不要太#多心#，很多时候别人的言行并没有她想象的那些深层含义。	他承认自己有时候确实太#多心#了，总把别人无心的话往坏处想，这让他活得很累。				
活动能力	huo2 dong4 neng2 li4	行动或移动的能力	这位老人虽然年过九旬，但#活动能力#依然很强，每天早上都能独自去公园散步锻炼身体。	车祸后他的下肢#活动能力#受到严重影响，需要借助轮椅才能出行，康复之路漫长而艰辛。	康复治疗师为患者制定了详细的训练计划，旨在逐步恢复其因中风而丧失的#活动能力#。	随着年龄增长，关节炎患者的#活动能力#会逐渐下降，因此早期干预和持续锻炼非常重要。	这款智能假肢能够大幅提升截肢患者的#活动能力#，让他们重新获得独立生活的可能。	医生评估后认为，经过三个月的物理治疗，她的膝关节#活动能力#已经恢复到受伤前的百分之八十。	养老院特别注重维护老人们的#活动能力#，每天安排适度的体操和散步活动来延缓身体机能退化。				
活动能力	huo2 dong4 neng2 li4	生物或细胞的自发运动能力	研究人员在显微镜下观察到，这种细菌的#活动能力#异常活跃，能够快速穿透宿主细胞膜。	精子的#活动能力#是评估男性生育能力的重要指标之一，活力不足可能导致受孕困难。	科学家发现，在低温环境下，单细胞生物的#活动能力#会显著降低，进入一种类似休眠的状态。	这项研究表明，某些化学物质会抑制精子的#活动能力#，从而影响受精过程的成功率。	通过基因编辑技术，研究团队成功增强了这种微生物的#活动能力#，使其能更有效地分解污染物。	实验数据显示，该药物能够显著提高精子的#活动能力#和存活率，为不孕不育治疗带来新希望。	在培养皿中，白细胞展现出强大的#活动能力#，能够主动追踪并吞噬入侵的病原体。				
涉嫌	she4 xian2	被视为涉嫌犯罪的对象	警方已将三名#涉嫌#人带回局里进行进一步调查，案件细节暂时不便对外透露。	作为本案的#涉嫌#人，他在审讯期间保持沉默，拒绝回答任何与案情相关的问题。	法院决定对这名#涉嫌#人采取取保候审措施，要求其在案件审理期间不得离开本市。	检察官认为现有证据不足以起诉这名#涉嫌#人，建议警方继续搜集更多物证和人证。	这位企业高管作为贪腐案的#涉嫌#人，其名下多处房产和银行账户已被依法冻结。	辩护律师为#涉嫌#人做无罪辩护，指出警方在取证过程中存在程序违规问题。	媒体对#涉嫌#人的大肆报道引发了公众对司法公正的担忧，法院呼吁各方保持克制。				
涉嫌	she4 xian2	被怀疑犯有某种罪行	这家上市公司#涉嫌#财务造假，证监会已经介入调查，股价应声暴跌百分之三十。	该官员#涉嫌#受贿数百万元，纪检部门正在对其进行立案审查，相关证据正在核实中。	警方通报称，犯罪嫌疑人张某#涉嫌#故意杀人罪，目前已被依法刑事拘留。	这位知名演员#涉嫌#偷税漏税的消息一经曝光，立即在社交媒体上引发轩然大波。	调查显示，该建筑公司#涉嫌#使用不合格建材，导致多栋楼房出现严重质量问题。	海关查获一批#涉嫌#走私的高档手表，案值高达数千万元，多名犯罪嫌疑人已被控制。	这家医院#涉嫌#过度医疗和骗取医保基金，卫生部门已组成联合调查组进驻核查。				
鞋	xie2	覆盖脚部的鞋子	她在商场里试了十几双#鞋#，最后还是选了那双黑色的高跟鞋，觉得既百搭又显气质。	爷爷穿着那双已经磨破的旧布#鞋#，说什么也不肯换新的，因为那是奶奶生前给他做的。	登山前一定要选择合适的#鞋#，鞋底要有良好的防滑性能，否则在陡峭的山路上很容易出事故。	这个品牌的运动#鞋#采用了最新的缓震技术，能有效保护运动员的膝盖和脚踝关节。	小朋友的脚长得快，这双#鞋#才穿了三个月就小了，又得去买新的了。	他脱下沾满泥巴的#鞋#放在门口，光着脚走进屋里，生怕弄脏了妈妈刚拖过的地板。	传统手工制作的老北京布#鞋#舒适透气，深受中老年人喜爱，是非物质文化遗产的代表之一。				
见证	jian4 zheng4	亲眼目睹或为某事作证	我有幸#见证#了这座城市从小渔村发展成为国际大都市的全过程，感慨万千。	这枚戒指#见证#了我们二十年的婚姻，虽然已经褪色，但承载的感情却历久弥新。							
见证	jian4 zheng4	目击者或证人	法庭传唤了三名#见证#出庭作证，他们的证词对案件的审理起到了关键作用。	婚礼上，双方父母作为#见证#，在结婚证书上郑重签下了自己的名字，祝福新人百年好合。	这位老人是那场历史浩劫的#见证#，他的口述资料被收入了国家档案馆永久保存。	公证处要求交易双方必须有两名以上的#见证#在场，以确保合同签署过程的合法有效。	作为这起车祸的唯一#见证#，她向警方详细描述了事故发生时的具体情况和肇事车辆的特征。	历史的#见证#们正在逐渐老去，抢救性地记录他们的回忆成为一项紧迫的任务。	他是这段秘密恋情的唯一#见证#，多年来始终守口如瓶，从未向任何人透露过半个字。				
见证	jian4 zheng4	能证明事实的证据或凭证	这些泛黄的老照片是那个时代的珍贵#见证#，记录了普通人在动荡岁月中的生活点滴。	出土的青铜器是古代文明的重要#见证#，为研究商周时期的社会制度提供了宝贵的实物资料。	这份保存完好的契约文书是土地交易的有力#见证#，在产权纠纷案中发挥了决定性作用。	长城作为中华民族智慧和力量的#见证#，每年吸引着数以百万计的国内外游客前来参观。	博物馆里陈列的这些文物都是历史的#见证#，无声地诉说着千百年前发生的故事。					
深化	shen1 hua4	增强事物的强度或程度	随着调查的推进，公众对这起丑闻的愤怒情绪不断#深化#，要求彻查的呼声越来越高。	两国之间的经贸合作持续#深化#，双边贸易额在过去五年间增长了将近三倍。	这次培训旨在#深化#员工对公司核心价值观的理解，提升团队的凝聚力和执行力。	政府决定进一步#深化#医疗体制改革，解决群众看病难、看病贵的问题。	通过这次实地考察，学生们#深化#了对课本知识的理解，收获远比在教室里听讲要多得多。	双方同意#深化#在科技创新领域的战略合作，共同应对全球性挑战。	这部纪录片#深化#了观众对环境保护重要性的认识，播出后引发了广泛的社会讨论。				
