word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
宣布	xuan1 bu4	庄重宣告重大决定	国务院新闻发言人在记者会上正式#宣布#了新一轮经济刺激计划的具体内容和实施时间表。	校长站在主席台上庄严地#宣布#本届毕业典礼正式开始，全场师生起立鼓掌。	经过长达三个月的谈判，双方代表终于在协议书上签字，并向媒体#宣布#合作正式达成。	法官敲响法槌，#宣布#被告人因证据不足当庭释放，旁听席上顿时响起一片议论声。	公司董事长在年度股东大会上#宣布#了未来五年的战略发展规划和重大投资方向。	奥委会主席手持金色信封，缓缓打开后#宣布#下届夏季奥运会的举办城市为巴黎。	政府发言人在新闻发布会上#宣布#从下月起将全面取消进口汽车的关税限制。	婚礼司仪请新人交换戒指后，面向来宾#宣布#这对新人正式结为夫妻，现场响起热烈掌声。			
最近	zui4 jin4	最近发生或出现的时间段	#最近#这段时间工作压力特别大，每天加班到深夜，周末也没有休息的机会。	他#最近#刚从国外出差回来，还在倒时差，所以这几天精神状态不太好。	#最近#几个月房价涨得厉害，很多年轻人都在抱怨买房越来越难了。	我#最近#在学习一门新的编程语言，每天晚上都要花两三个小时练习写代码。	#最近#发生的几起食品安全事件引起了社会各界的广泛关注和讨论。	她#最近#心情不太好，因为和男朋友吵架了，已经好几天没有说话了。	#最近#天气变化无常，早晚温差很大，医院里感冒发烧的病人明显增多。	公司#最近#进行了一次大规模的人事调整，好几个部门的负责人都换了新面孔。			
最近	zui4 jin4	不久将要发生或即将到来的	公司#最近#就要搬到新的办公大楼了，大家都在忙着整理和打包自己的物品。	听说他们#最近#要结婚了，婚礼定在下个月，请柬已经开始发放了。	这个项目#最近#就要完工了，施工队正在加班加点进行最后的收尾工作。	她#最近#要去美国留学了，这几天一直在办理签证和准备行李。	新版教材#最近#就要出版发行了，出版社正在进行最后的校对和印刷工作。	我们部门#最近#要进行年度考核了，大家都在准备述职报告和工作总结。	这家老店#最近#就要关门歇业了，很多老顾客专程赶来做最后的告别。	政府#最近#将出台新的环保政策，相关部门正在紧锣密鼓地制定实施细则。			
最近	zui4 jin4	时间或空间上离得最近的	请问这附近#最近#的地铁站在哪里，我赶时间需要尽快找到交通工具。	从这里到#最近#的医院开车大概需要十五分钟，走路的话要半个多小时。	他选择了离家#最近#的那所学校，这样每天上下学可以节省很多时间。	消防队员接到报警后立即从#最近#的消防站出发，五分钟内就赶到了火灾现场。	导航显示#最近#的加油站在前方三公里处，我们的油还够开到那里。	她总是去离公司#最近#的那家便利店买午餐，因为中午休息时间很短。	地震发生后，救援队首先赶往离震中#最近#的几个村庄展开搜救工作。	游客们纷纷涌向离海滩#最近#的那家酒店，想要订到能看到海景的房间。			
自然	zi4 ran2	不经刻意地发生	两人从小一起长大，感情深厚，交流起来#自然#而然就没有任何隔阂。	她的演技非常出色，每一个表情和动作都显得那么#自然#，完全看不出表演的痕迹。	经过多年的练习，他弹钢琴时手指在琴键上移动得非常#自然#流畅。	孩子们在户外玩耍时笑声不断，那种快乐是发自内心的，#自然#而真实。	好的文章读起来应该#自然#顺畅，不会让人觉得生硬或者刻意堆砌辞藻。	他们俩第一次见面就聊得很投机，话题#自然#而然地从工作转到了兴趣爱好。	随着年龄增长，人的心态会#自然#而然地发生变化，变得更加成熟稳重。	她说话的语气很#自然#，没有丝毫做作，让人感觉非常亲切和舒服。			
坚持	jian1 chi2	继续进行不放弃	尽管遇到了重重困难，他仍然#坚持#完成了这项艰巨的科研任务。	马拉松比赛进行到最后五公里时，很多选手都想放弃，但她咬牙#坚持#跑完了全程。	创业初期资金紧张，团队成员靠着微薄的工资#坚持#了整整两年才迎来转机。	虽然病情严重，但他#坚持#每天进行康复训练，医生都被他的毅力所感动。	这个公益项目已经#坚持#运营了十年，帮助了数千名贫困地区的失学儿童。	面对外界的质疑和嘲笑，她依然#坚持#自己的梦想，最终成为了著名的舞蹈家。	即使在最艰难的时刻，他也没有放弃，#坚持#把这本书写完并成功出版。	老师鼓励学生们#坚持#练习书法，告诉他们只有持之以恒才能写出好字。			
坚持	jian1 chi2	长期持续不改变	爷爷#坚持#早起锻炼的习惯已经保持了三十多年，风雨无阻从不间断。	她多年来一直#坚持#素食主义的生活方式，从不食用任何肉类和动物制品。	这家百年老店#坚持#传统手工制作工艺，从不使用机器生产，保持了独特的风味。			
坚持	jian1 chi2	坚持己见并要求被接受	他#坚持#要求公司按照合同约定支付全部款项，否则将通过法律途径解决。	母亲#坚持#让孩子学习钢琴，尽管孩子本人对此并没有太大的兴趣。	在会议上，他#坚持#自己的方案是最优选择，与其他同事争论了很长时间。	她#坚持#认为这件事必须由她亲自处理，不愿意把任务交给其他人。	客户#坚持#要求退货退款，即使销售人员反复解释商品没有质量问题。	老板#坚持#己见，不顾众人反对强行推进了这个风险很大的投资项目。	他#坚持#要当面向对方道歉，认为只有这样才能表达自己的诚意。	谈判中，对方代表#坚持#原有立场寸步不让，导致双方迟迟无法达成共识。			
范围	fan4 wei2	范围或区间	这次考试的#范围#是第一章到第五章，同学们要认真复习这几个单元的内容。	医生说他的血压在正常#范围#内，不需要服药，只要注意饮食和休息就可以了。	这款产品的价格#范围#在五百到八百元之间，具体价格取决于配置和颜色。	气象台预报今天的气温#范围#是十五度到二十三度，早晚温差较大请注意添衣。	这个职位的薪资#范围#是月薪一万五到两万元，具体数额根据面试表现确定。	调查显示，受访者的年龄#范围#主要集中在二十五岁到四十五岁之间。	这次促销活动的折扣#范围#是七折到九折，不同商品的优惠力度有所不同。	根据规定，申请人的信用评分必须在合格#范围#内才能获得贷款审批。			
范围	fan4 wei2	覆盖的领域或范畴	这个问题已经超出了我的专业#范围#，建议你咨询一下法律方面的专家。	公司决定扩大业务#范围#，从单一的软件开发延伸到硬件制造和系统集成。	这次改革的#范围#涉及教育、医疗、住房等多个与民生密切相关的领域。	他的研究#范围#非常广泛，涵盖了历史学、社会学和人类学等多个学科。	新法规明确界定了政府部门的职责#范围#，避免了权责不清的问题。	这家律师事务所的服务#范围#包括民事诉讼、刑事辩护和企业法律顾问等。	随着技术进步，人工智能的应用#范围#正在从工业生产扩展到日常生活的方方面面。	这份报告的分析#范围#仅限于国内市场，没有涉及海外业务的发展情况。			
