word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
一体	yi1 ti3	不可分割的整体	在现代汽车设计中，车身与底盘采用#一体#化结构，不仅提高了整车刚性，还大幅降低了制造成本和车身重量。	这座古老的石桥与周围的山水景观浑然#一体#，仿佛是大自然鬼斧神工的杰作，吸引着无数游客前来观赏。	中医理论强调人体是一个#一体#的有机系统，五脏六腑相互关联，治疗时必须从整体出发而非头痛医头。	新落成的文化中心将图书馆、博物馆和剧院融为#一体#，成为这座城市最具标志性的公共建筑群。	量子物理学揭示了物质与能量本质上是#一体#的，这一发现彻底颠覆了人类对宇宙的传统认知。	这款智能手表将健康监测、通讯和支付功能集于#一体#，代表了可穿戴设备发展的最新趋势。	艺术家巧妙地将传统水墨技法与现代抽象表现主义融为#一体#，创造出独具东方韵味的当代艺术作品。			
一体	yi1 ti3	所有相关人员或单位	根据最新发布的通知，本次安全检查将对辖区内各企业#一体#执行，不论规模大小均需配合检查。	市政府要求各部门#一体#遵照执行新的环保标准，任何单位不得以任何理由申请豁免或延期。	这项惠民政策将在全省范围内#一体#推行，确保城乡居民都能享受到同等的医疗保障待遇。	公司决定对所有分支机构#一体#实施新的绩效考核制度，以统一管理标准并提升整体运营效率。	法院判决要求涉案的三家公司#一体#承担连带赔偿责任，受害者可向其中任何一方主张全部赔偿。	新修订的行业规范将对所有从业机构#一体#适用，监管部门将加大执法力度确保合规经营。	教育局发文要求全区中小学#一体#执行课后延时服务政策，切实减轻家长接送孩子的负担。			
一体	yi1 ti3	每个人或全体成员	公司年会上，董事长宣布今年的年终奖金将比往年增加两成，在场员工#一体#欢呼雀跃。	消息传来，村民们#一体#振奋，多年来困扰他们的饮水问题终于得到了彻底解决。							
三次	san1 ci4	第三	经过激烈角逐，她在第#三次#世界大战后首届国际钢琴比赛中脱颖而出，荣获金奖。	这是他职业生涯中第#三次#获得最佳球员称号，追平了联赛历史上的最高纪录。	代表团将于下月出席第#三次#亚太经济合作组织峰会，届时将讨论区域贸易自由化等重要议题。	公司在第#三次#股东大会上通过了重组方案，标志着企业转型升级进入实质性阶段。	这部小说的第#三次#修订版增加了大量珍贵的历史资料，使内容更加翔实丰富。	研究团队在第#三次#深海探测任务中发现了多个新物种，引起了国际科学界的广泛关注。	第#三次#工业革命以信息技术为核心，深刻改变了人类的生产方式和生活方式。			
三次	san1 ci4	三次	他已经#三次#申请出国留学签证均遭拒绝，但仍不放弃，正在准备第四次申请材料。	这位马拉松选手在过去五年中#三次#打破全国纪录，被誉为中国长跑界的传奇人物。	医生叮嘱患者每天服药#三次#，每次两片，饭后半小时服用效果最佳。	经过#三次#反复修改，这份商业计划书终于获得了投资人的认可，成功拿到了首轮融资。	她#三次#鼓起勇气想要表白，却每次都在最后关头退缩，只能默默地守护着这份暗恋。	这台老旧的打印机今天已经卡纸#三次#了，看来是时候申请更换新设备了。	法律规定，同一违法行为被处罚#三次#以上的，将面临更加严厉的行政处罚甚至刑事追究。			
三次	san1 ci4	三次方或三次方程	高中数学课上，老师正在讲解如何用求根公式解#三次#方程，学生们听得聚精会神。	这道竞赛题要求证明某个#三次#多项式在实数范围内恰好有一个根，难倒了不少参赛选手。	工程师利用#三次#样条插值算法对采集到的离散数据进行平滑处理，得到了连续的曲线模型。	意大利数学家卡尔达诺在十六世纪首次公开发表了#三次#方程的一般解法，这是代数学史上的重大突破。	计算机图形学中常用#三次#贝塞尔曲线来绘制平滑的路径，广泛应用于字体设计和动画制作。	物理学家发现，某些晶体材料的非线性光学效应与入射光强度呈#三次#方关系，这一特性可用于激光技术。	她的博士论文研究的是#三次#曲面的几何性质，在代数几何领域具有重要的理论价值。			
间或	jian4 huo4	偶尔发生	他平日里滴酒不沾，只是在朋友聚会时#间或#小酌几杯，从不贪杯误事。	这片森林里#间或#能看到珍稀的白鹿出没，但想要拍到清晰的照片却需要极大的耐心和运气。							
间或	jian4 huo4	时有时无	窗外的雨#间或#大#间或#小，淅淅沥沥地下了一整夜，让人辗转难眠。	远处的山峰在云雾中#间或#显现，若隐若现的景象宛如一幅水墨画卷徐徐展开。	老人坐在藤椅上打盹，收音机里#间或#传来几句戏曲唱腔，为午后的庭院增添了几分闲适。	会议室里讨论声此起彼伏，#间或#夹杂着几声激烈的争辩，看来分歧还是相当大的。	病房里安静极了，只有心电监护仪#间或#发出的滴滴声，提醒着人们生命仍在延续。	夜深人静时，街道上#间或#驶过一两辆出租车，打破了这座城市难得的宁静。	她翻阅着那本泛黄的日记，#间或#停下来凝视窗外，思绪仿佛回到了多年前的青葱岁月。			
封闭	feng1 bi4	关闭或封住入口使不能通行	由于暴雨引发山体滑坡，通往景区的唯一公路已被#封闭#，预计需要三天时间才能抢修通车。	施工单位在地铁站出入口设置了围挡，将该通道#封闭#，乘客需绕行其他出口进出站。	为防止疫情扩散，卫生部门决定对该小区实施临时#封闭#管理，居民非必要不得外出。	消防队员迅速将事故现场周边道路#封闭#，疏散围观群众，为救援工作创造安全条件。	这座废弃的矿井入口已被水泥#封闭#多年，以防止有人误入发生危险。	冬季来临，北方许多河流的航道因结冰而#封闭#，货运船只只能等到来年春天才能恢复通航。	机场方面宣布，由于跑道维修，二号航站楼将#封闭#至本月底，所有航班改由一号航站楼起降。			
封闭	feng1 bi4	查封取缔使非法场所停止营业	执法人员对这家无证经营的地下赌场进行了突击检查，当场将其#封闭#并拘留了相关责任人。	市场监管部门依法#封闭#了三家存在严重食品安全隐患的餐饮店，责令其限期整改后方可重新营业。	这家非法行医的黑诊所被卫生执法部门#封闭#，查获的假药和过期药品堆满了整整两辆货车。	公安机关联合文化部门对城郊的多家非法网吧进行集中整治，依法#封闭#了其中五家。	环保部门对这家偷排污水的化工厂下达了#封闭#令，企业负责人将面临高额罚款和刑事追究。	消防部门在安全检查中发现该娱乐场所存在重大火灾隐患，当即责令#封闭#停业整顿。	税务稽查人员对这家涉嫌偷税漏税的公司进行了全面调查，并依法对其经营场所实施了#封闭#。			
