word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
流程	liu2 cheng2	连续流动的过程或信息流	在现代化的污水处理厂中，废水经过多道工序形成连续的#流程#，最终达到排放标准后才能进入河流。	数据中心的信息处理#流程#需要保持二十四小时不间断运转，任何环节的中断都可能导致整个系统瘫痪。	工厂里的化学反应#流程#必须严格控制温度和压力，否则产品质量将无法得到保证。	这条河流的水文#流程#受到上游水库调度的影响，每年汛期都需要密切监测水位变化。	石油炼化企业的原油加工#流程#是一个复杂的连续过程，从原油进厂到成品油出厂需要经过数十道工序。	电力系统的能量传输#流程#从发电厂开始，经过变电站和输电线路，最终到达千家万户。	互联网公司的数据处理#流程#每秒钟要处理数百万条用户请求，对服务器性能要求极高。			
流程	liu2 cheng2	按次序排列的工艺或流程	新员工入职培训的第一课就是学习公司各项业务的标准操作#流程#，确保每个步骤都按规定执行。	医院制定了详细的急诊救治#流程#，从患者进门到接受治疗的每一个环节都有明确的时间要求和责任人。								
流程	liu2 cheng2	生产线上的作业流程与衔接	汽车制造厂的装配#流程#经过多年优化，现在一辆汽车从零部件到整车下线只需要不到二十个小时。	这家电子厂引进了全自动化的生产#流程#，大大减少了人工操作环节，产品合格率提升到了百分之九十九以上。	食品加工车间的卫生管理贯穿整个生产#流程#，从原料进厂到成品包装都有严格的检测标准。	服装厂的裁剪、缝制、整烫等#流程#环环相扣，任何一个环节出现问题都会影响整体产能。	制药企业的生产#流程#必须符合国家药品监管部门的严格要求，每一批产品都要留样备查。	钢铁厂的炼钢#流程#从铁矿石冶炼到钢材成型，需要经过高炉、转炉、连铸等多个车间的协同作业。	半导体芯片的制造#流程#极其精密，一粒灰尘都可能导致整片晶圆报废，所以必须在无尘车间进行。			
面试	mian4 shi4	作为候选人接受面试	她为了这次#面试#准备了整整一个星期，把公司的背景资料和行业动态都研究了个遍。	小王明天要去一家知名互联网公司#面试#，今晚紧张得翻来覆去睡不着觉。	毕业季到了，大四学生们纷纷穿上正装奔波于各个招聘会，每天都要#面试#好几家公司。	他虽然简历写得很漂亮，但一到#面试#现场就紧张得说不出话来，已经错过了好几个工作机会。	这是我第一次去外企#面试#，全程用英语交流让我压力很大，但最后还是顺利通过了。	她#面试#回来后一直忐忑不安，不知道自己的表现能否让面试官满意。	为了能够顺利#面试#成功，他特意请了一位职业规划师帮他做模拟训练和形象指导。			
面试	mian4 shi4	对应聘者的正式面谈或考核	公司人力资源部组织了三轮#面试#，分别考察应聘者的专业能力、团队协作和综合素质。	这次招聘的#面试#环节设计得非常严格，除了常规问答还有无领导小组讨论和案例分析。								
穷	qiong2	家境贫穷	他出生在一个#穷#山村，小时候连一双像样的鞋子都没有，但凭借自己的努力考上了重点大学。	虽然家里很#穷#，但父母从来没有让他辍学，宁可自己省吃俭用也要供他读书。	那个年代农村普遍很#穷#，一年到头也吃不上几顿肉，过年能穿上新衣服就是最大的幸福。	她从小在#穷#人家长大，深知生活的艰辛，所以工作后特别节俭，从不乱花一分钱。	这个偏远的小镇曾经非常#穷#，自从发展了旅游业之后，村民们的生活才逐渐好了起来。	老张年轻时家里#穷#得揭不开锅，现在靠着勤劳致富，已经成了村里的首富。	他们家虽然#穷#，但孩子们都很懂事，放学后主动帮父母干农活，从不抱怨生活的苦。			
穷	qiong2	极度贫困无法维持生活	战争年代，无数难民流离失所，#穷#得连一口饭都吃不上，只能靠野菜树皮充饥。	那个乞丐#穷#困潦倒，衣衫褴褛地蜷缩在街角，路过的行人纷纷投去同情的目光。	经济危机爆发后，很多家庭一夜之间#穷#得倾家荡产，连基本的生活都无法维持。	他因为赌博输光了所有积蓄，#穷#得连房租都交不起，最后被房东赶出了门。	那位老人#穷#得家徒四壁，屋里除了一张破床和几件旧衣服，再也找不出值钱的东西。	灾荒之年，百姓们#穷#得卖儿卖女，只为换取一点粮食活命，那段历史至今令人唏嘘。	他年轻时挥霍无度，老了以后#穷#得三餐不继，连看病的钱都拿不出来，只能靠邻居接济度日。			
穷	qiong2	把东西用尽耗尽	这场旷日持久的战争#穷#尽了国库的储备，政府不得不向民间征收重税以维持军费开支。	科学家们#穷#尽了各种实验方法，终于在第一百零八次尝试中找到了突破口。	他#穷#尽毕生积蓄为儿子买了一套房子，自己却住在狭小的出租屋里安度晚年。	律师#穷#尽了所有法律手段为当事人辩护，最终成功推翻了原判，还了他一个清白。	这位作家#穷#尽心血创作的这部小说，历时十年才最终完成，一经出版便引起轰动。	消防员们#穷#尽全力扑救了整整三天三夜，才将这场森林大火彻底扑灭。	她#穷#尽了所有的人脉关系，四处托人打听，终于找到了失散多年的亲生父母。			
穷	qiong2	使力量或资源耗尽	长途跋涉#穷#尽了探险队员们的体力，他们不得不在半山腰扎营休整，等待体能恢复。	这场马拉松比赛#穷#尽了他最后一丝力气，冲过终点线后他直接瘫倒在地上。	连续加班一个月#穷#尽了她的精力，周末只想躺在床上什么都不做，好好休息一下。	敌军的持续进攻#穷#尽了守城将士的弹药储备，他们只能用刺刀和敌人进行最后的肉搏。	这个项目#穷#尽了公司的研发资源，如果不能成功上市，整个团队都将面临解散的命运。	高强度的训练#穷#尽了运动员的体能极限，教练不得不调整计划，给队员们安排更多的恢复时间。	旱灾持续了整整半年，#穷#尽了水库的蓄水量，周边农田的灌溉用水已经完全断绝。			
穷	qiong2	彻底地、完全地	警方#穷#追不舍，历时三年终于将这个跨国犯罪团伙的所有成员全部缉拿归案。	学者们#穷#究这部古籍的来历，翻阅了大量历史文献，最终确定它是唐代的珍贵抄本。	他对这个学术问题#穷#根究底，不弄清楚绝不罢休，这种钻研精神令同行们十分敬佩。	检察官#穷#追猛打，一步步揭开了这起腐败案件的层层黑幕，最终将涉案官员绳之以法。	记者#穷#尽调查手段，深入采访了数十位当事人，终于还原了事件的真相。	科研团队#穷#尽分析了所有可能的变量，建立了一套完整的数学模型来预测气候变化趋势。	她#穷#尽一切办法追查真相，从蛛丝马迹中发现了关键证据，最终揭露了这场惊天骗局。			
