word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
六	liu4	基数词六	这座古城有#六#个城门，每个城门都有不同的历史故事和建筑风格，吸引了大量游客前来参观。	他们家#六#口人挤在一间不到四十平方米的小屋里，生活虽然拮据却充满了温馨和欢笑。	按照中国传统习俗，农历#六#月初六是天贶节，民间有晒衣晒书的风俗。	这次马拉松比赛共设#六#个补给站，每个补给站都配备了专业的医疗人员和充足的饮用水。	学校规定每学期必须修满#六#门课程，否则将无法按时获得足够的学分完成毕业要求。	她在钢琴比赛中演奏了#六#首不同风格的曲目，从古典到现代，展现了极高的音乐素养。	这栋大楼一共#六#层，底下两层是商铺，上面四层是居民住宅，整体设计非常合理。	图书馆的借阅规则规定每位读者一次最多可以借#六#本书，借期为三十天。			
六	liu4	数字字符6	请在表格的第#六#栏填写您的联系电话，确保号码准确无误以便我们后续与您取得联系。	他的球衣号码是#六#号，每次上场比赛球迷们都会高举写着这个号码的横幅为他加油。	密码的第三位是#六#，他反复确认了好几遍才小心翼翼地输入到系统中完成了验证。	公交车#六#路从火车站出发，途经市中心的主要商业区，终点站是城南的科技园区。	她住在#六#零三室，每天早上都能从窗户看到小区花园里老人们打太极拳的身影。	电梯显示屏上的数字跳到了#六#，门缓缓打开，他快步走出电梯朝办公室方向走去。	参赛选手的编号从#六#开始往后排列，工作人员逐一核对了每位选手的身份信息和报名资料。	抽奖环节中，主持人大声宣布中奖号码的最后一位是#六#，台下顿时响起了一片欢呼声。			
设施	she4 shi1	用于服务的公共设施	这个新建的社区配备了完善的健身#设施#，包括游泳池、篮球场和室内健身房，深受居民喜爱。	由于年久失修，学校的教学#设施#已经严重老化，教育局决定拨款进行全面翻新改造。	市政府计划在未来三年内投入大量资金改善农村地区的基础#设施#，让村民享受到更好的公共服务。								
设施	she4 shi1	安装装置	工厂新引进的污水处理#设施#已经安装调试完毕，预计下周正式投入运行以达到环保排放标准。	这套消防#设施#包括自动喷淋系统和烟雾报警器，能够在火灾发生的第一时间进行预警和灭火。	实验室里的通风#设施#必须定期检查维护，确保有害气体能够及时排出，保障研究人员的安全。	核电站的冷却#设施#采用了最先进的技术，能够在极端情况下自动启动应急冷却程序防止事故发生。	医院手术室的空气净化#设施#每半年需要更换一次滤芯，以保证手术环境的无菌标准。	新安装的监控#设施#覆盖了整个园区的每一个角落，大大提升了安保工作的效率和响应速度。	这座桥梁的防洪#设施#在去年的暴雨中经受住了考验，成功保护了下游数万居民的生命财产安全。	港口的装卸#设施#全部实现了自动化操作，货物吞吐量比改造前提高了将近三倍。			
投入	tou2 ru4	把物体抛入或投入某处	他弯腰捡起一颗石子，用力#投入#湖中，水面上荡起了一圈圈涟漪，久久才恢复平静。	工人们将混凝土#投入#搅拌机中，机器轰鸣着开始运转，工地上一片繁忙的景象。	她把写满心事的信纸折好，轻轻#投入#路边的邮筒里，希望远方的朋友能尽快收到。	渔民们在黎明时分将渔网#投入#大海，期待着今天能有一个好收成来补贴家用。	志愿者们把收集到的旧衣物分类打包后#投入#捐赠箱，这些物资将被送往偏远山区。	消防员将灭火弹#投入#火场中心位置，爆炸产生的干粉迅速覆盖了燃烧区域，火势得到了控制。	孩子们兴奋地把硬币#投入#许愿池中，闭上眼睛默默许下了自己的新年愿望。	他把鱼饵#投入#水中，然后耐心地坐在河边等待鱼儿上钩，享受着这难得的周末时光。			
投入	tou2 ru4	将某物放入或安置于某处	政府决定将更多的教育资源#投入#到偏远地区，缩小城乡之间的教育差距。	公司今年计划#投入#五千万元用于新产品的研发，力争在市场竞争中占据领先地位。	为了提升医疗水平，医院#投入#了大量资金购置先进的诊疗设备和引进高端医学人才。	这个慈善基金会每年都会将募集到的善款#投入#到贫困儿童的教育和医疗保障项目中。	地方政府将大量财政预算#投入#到基础设施建设中，修建了多条高速公路和跨江大桥。	企业家们纷纷将资本#投入#到人工智能领域，看好这个行业未来巨大的发展潜力。	学校将专项经费#投入#到图书馆的数字化改造中，师生们现在可以在线查阅海量学术资源。	她把所有的积蓄都#投入#到了这家创业公司中，希望能够实现自己多年来的商业梦想。			
投入	tou2 ru4	参加某项活动或行动	灾难发生后，数千名志愿者迅速#投入#到抗震救灾的工作中，日夜不停地搜救被困群众。	退休后的他并没有闲下来，而是积极#投入#到社区志愿服务中，帮助有需要的邻居。	毕业典礼结束后，这批年轻的医学生即将#投入#到临床一线工作中，开始他们的职业生涯。	随着疫情形势的严峻，更多的医护人员主动请缨#投入#到前线的防控救治工作中去。	运动员们经过数月的刻苦训练，终于以最佳状态#投入#到全国锦标赛的激烈角逐中。	新学期开始了，同学们收起假期的懒散心态，重新#投入#到紧张而充实的学习生活中。	公司全体员工在动员大会后，士气高涨地#投入#到年底冲刺业绩的攻坚战中。	她辞去了稳定的工作，全身心地#投入#到环境保护公益事业中，立志为改善生态环境贡献力量。			
投入	tou2 ru4	全神贯注的状态	他看书的时候非常#投入#，即使旁边有人大声说话也完全不会受到任何干扰。	她弹钢琴时特别#投入#，整个人仿佛与音乐融为一体，忘记了周围的一切。	演员在排练这场戏时异常#投入#，导演喊停之后他还沉浸在角色的情感中久久无法抽离。	孩子们画画的时候格外#投入#，一个个趴在桌子上，小脸上满是认真专注的神情。	他讲课时十分#投入#，声情并茂的讲述让台下的学生们听得入了迷，教室里鸦雀无声。	观众们看这部电影看得非常#投入#，影片结束时很多人还沉浸在剧情中，迟迟不愿离开座位。				
投入	tou2 ru4	沉浸于某事无法自拔	自从迷上了围棋，他就完全#投入#其中不能自拔，每天花大量时间研究棋谱和对弈策略。	她对这个研究课题太过#投入#，经常在实验室里工作到深夜，连吃饭睡觉都顾不上。	他对写作的#投入#程度令人惊叹，常常一写就是十几个小时，完全忘记了时间的流逝。	年轻的画家对艺术创作极度#投入#，为了完成一幅满意的作品，他可以连续数周足不出户。	她对舞蹈的#投入#近乎痴迷，即使脚上磨出了水泡也坚持每天练习八个小时以上。	他沉迷于古文献的研究中，#投入#之深让家人都担心他的身体，多次劝他注意休息。	这位科学家对实验的#投入#到了废寝忘食的地步，同事们经常发现他凌晨还在实验室里忙碌。	自从接手这个项目以来，她就全身心#投入#进去，几乎牺牲了所有的个人时间和社交活动。			
师	Shi1	师姓	#师#老师是我们学校最受欢迎的语文教师，她的课堂总是充满了欢声笑语和思想的碰撞。	据族谱记载，#师#氏家族在明朝时期从山西迁徙到河南，至今已有六百多年的历史。	#师#先生是这家律师事务所的创始合伙人，在业界享有极高的声誉和广泛的人脉资源。	我的邻居#师#大爷今年八十岁了，身体依然硬朗，每天清晨都会去公园里打太极拳。	#师#姓在中国并不常见，但在河南和山西一带却有不少#师#姓人家聚居的村落。	公司新来的财务总监姓#师#，同事们一开始都觉得这个姓氏很少见，后来才知道这是个古老的姓。	#师#家的女儿今年考上了北京大学，全村人都为她感到骄傲，纷纷前来祝贺。	历史上姓#师#的名人虽然不多，但每一位都在各自的领域做出了杰出的贡献。			
