word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
包住	bao1 zhu4	完全包裹或覆盖住	浓雾从山谷中升起，渐渐#包住#了整座村庄，能见度不足十米，村民们只能待在家中等待雾气散去。	她用厚厚的羽绒被#包住#自己，蜷缩在沙发角落里看电影，窗外的寒风呼啸也丝毫影响不了她的好心情。	黑暗如同一张无形的大网，将整个房间#包住#，他摸索着找到手电筒，才勉强看清周围的环境。	母亲用温暖的怀抱#包住#哭泣的孩子，轻声安慰着，直到孩子渐渐平静下来停止了抽泣。	积雪完全#包住#了停在路边的汽车，只露出一个模糊的轮廓，车主不得不花了半小时才把车挖出来。	夜色#包住#了这座古老的城市，街灯次第亮起，为归家的行人照亮前行的道路。
包住	bao1 zhu4	把物体裹住包扎	护士熟练地用纱布#包住#伤口，叮嘱病人三天内不要沾水，按时来医院换药复查。	她小心翼翼地用报纸#包住#那个易碎的瓷器花瓶，又在外面裹了一层气泡膜，确保运输途中不会损坏。	奶奶用粽叶#包住#糯米和红枣，再用棉线扎紧，一个个精致的粽子很快就摆满了整个竹篮。	他用塑料袋#包住#手机放进口袋，这样即使下雨也不用担心手机进水损坏了。	厨师用锡纸#包住#腌制好的鸡腿，放入烤箱中慢慢烘烤，两小时后香气四溢令人垂涎欲滴。	搬家工人用毛毯#包住#钢琴的各个角落，防止在搬运过程中磕碰到墙壁或门框造成损伤。
包住	bao1 zhu4	把周围围住使其封闭	施工队用蓝色围挡#包住#了整个工地，既保证了施工安全，也减少了扬尘对周边居民的影响。	警方迅速出动，用警戒线#包住#了案发现场，禁止无关人员进入以保护证据不被破坏。	园林工人用草席#包住#新移栽的树干，帮助树木在寒冷的冬季保持温度顺利越冬。	他们用铁丝网#包住#了整个养殖场，防止野生动物闯入伤害家禽或传播疾病。	装修师傅用保护膜#包住#所有家具和地板，确保刷墙时油漆不会溅落到上面造成污染。	村民们用竹篱笆#包住#菜园，既能防止家畜进入糟蹋蔬菜，又不影响通风和采光。
北侧	bei3 ce4	事物的北侧或面向北的一面	公园的#北侧#种植了大片的银杏树，每到深秋时节金黄的落叶铺满小径，吸引众多游客前来拍照。	这座山的#北侧#常年积雪不化，形成了独特的冰川地貌，是地质学家研究气候变化的重要区域。	湖泊的#北侧#建有一座古老的寺庙，据说已有八百多年的历史，至今香火不断信众络绎不绝。	城市的#北侧#是连绵起伏的丘陵地带，植被茂密空气清新，被规划为生态保护区禁止开发建设。	操场的#北侧#新建了一排乒乓球台，课间休息时总是挤满了打球的学生，欢声笑语不断。	小区的#北侧#紧邻一条繁忙的主干道，虽然交通便利但噪音问题一直困扰着住在那边的居民。
北侧	bei3 ce4	建筑或地物的北面朝向	这栋写字楼的#北侧#采用了大面积的玻璃幕墙设计，既保证了室内采光又能欣赏到远处的山景。	博物馆#北侧#的入口处矗立着一座巨大的青铜雕塑，是著名艺术家专门为建馆五十周年创作的。	教学楼#北侧#的走廊比较阴凉，夏天学生们喜欢聚在那里乘凉聊天，成了校园里的社交场所。	体育馆#北侧#设有专门的运动员通道，比赛日时会有安保人员在此值守，确保运动员顺利进出。	图书馆#北侧#的阅览室光线柔和，配备了舒适的座椅和台灯，是学生们备考复习的首选之地。	医院#北侧#的急诊大楼刚刚完成扩建，新增了五十张床位和先进的医疗设备，大大提升了接诊能力。
盘子	pan2 zi5	用于托物的平盘或托盘	服务员端着#盘子#穿梭于各桌之间，将客人点的饮料和小食一一送到，动作娴熟而优雅。	她把刚出炉的蛋糕放在银色的#盘子#上，小心翼翼地端到餐桌中央，准备为孩子庆祝生日。	茶艺师将精致的茶具整齐地摆放在木质#盘子#上，开始为客人演示传统的功夫茶冲泡技艺。	医生把手术器械放在消毒过的不锈钢#盘子#里，护士则在一旁协助准备即将开始的手术。	酒店的早餐采用自助形式，客人可以拿着#盘子#自行挑选喜欢的食物，种类丰富应有尽有。	实验室里，研究员将样本放在培养皿旁边的#盘子#上，准备进行下一步的分析检测工作。
盘子	pan2 zi5	餐桌上盛菜的扁平盘子	妈妈把红烧肉盛在白瓷#盘子#里端上桌，香气扑鼻，孩子们迫不及待地拿起筷子准备开动。	这家餐厅的#盘子#都是特别定制的，边缘印有店名和标志，既美观又能起到品牌宣传的作用。	她不小心打翻了桌上的#盘子#，碎片散落一地，幸好没有伤到人，服务员很快过来帮忙清理。	宴会上每道菜都用精美的#盘子#盛装，摆盘讲究色香味俱全，让宾客们赞不绝口纷纷拍照留念。	洗碗机里堆满了用过的#盘子#和碗筷，她按下启动键，终于可以坐下来休息一会儿了。	爷爷收藏了一套民国时期的青花瓷#盘子#，虽然有些年头了但保存完好，据说价值不菲。
盘子	pan2 zi5	盛菜或配菜的碟子或器皿	厨师将切好的配菜分别放在不同的小#盘子#里，方便烹饪时快速取用，这是专业厨房的标准做法。	火锅店的蘸料台上摆满了各种调料，客人可以用小#盘子#自行调配喜欢的口味。	她把水果切成小块装在#盘子#里，端到客厅给正在看电视的家人享用，贴心又周到。	日式料理讲究器皿之美，每一道菜都配有专门的#盘子#，大小形状各异却又和谐统一。	自助餐厅提供各种规格的#盘子#，小的用来装甜点，大的用来盛主食，方便客人按需取用。	烧烤摊的老板把烤好的肉串放在铁#盘子#里，滋滋作响的声音和诱人的香味吸引了不少路人驻足。
区间	qu1 jian1	有界定的范围区域	地铁在两站之间的#区间#隧道内突然停车，乘客们在闷热的车厢里等待了近二十分钟才恢复运行。	这条高速公路的收费#区间#从省界一直延伸到市区出口，全程约一百二十公里，收费标准按里程计算。	铁路部门对该#区间#进行了全面检修，更换了老化的轨道和信号设备，确保列车运行安全。	消防队员在火灾现场划定了安全#区间#，禁止无关人员进入，以免发生二次伤害事故。	城市规划将这片#区间#定位为商业开发用地，未来将建设大型购物中心和写字楼群。	景区管理处在悬崖边设置了警戒#区间#，用护栏和警示牌提醒游客注意安全不要越界。
区间	qu1 jian1	数值的范围	根据统计数据显示，该地区居民的月收入#区间#主要集中在五千到八千元之间，属于中等收入水平。
