word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
名誉	ming2 yu4	荣誉或光荣身份	他为了维护家族的#名誉#，不惜与昔日好友对簿公堂，誓要讨回一个公道。	这位老将军一生戎马，为国家立下赫赫战功，#名誉#早已传遍四方。	在那个年代，读书人最看重的就是#名誉#，宁可清贫度日也不愿做有损声誉之事。	她因为一篇不实报道而#名誉#受损，决定通过法律途径维护自己的权益。	公司高管因财务丑闻而#名誉#扫地，不得不引咎辞职并接受调查。	这场官司不仅关乎经济赔偿，更关乎他个人的#名誉#和职业前途。	古人云"人过留名，雁过留声"，可见#名誉#对于一个人的重要性。							
名誉	ming2 yu4	作为荣誉授予而非实际职务的称号	退休后，他被聘为公司的#名誉#顾问，虽不参与日常事务，但重大决策仍会征询他的意见。	这位著名企业家被多所高校聘为#名誉#教授，每年都会回校做几次讲座。	她担任该慈善机构的#名誉#主席已有十年，为公益事业贡献了大量时间和精力。	市政府授予这位海外华侨#名誉#市民称号，以表彰他对家乡建设的杰出贡献。	他虽然只是#名誉#会长，但在行业内的影响力依然举足轻重。	这个#名誉#职位虽然没有实权，却代表着业界对他专业成就的最高认可。	协会决定聘请这位德高望重的老专家担任#名誉#理事，以指导年轻一代的发展。							
名誉	ming2 yu4	荣休教授的荣誉称号	王教授退休后被授予#名誉#教授称号，学校为他保留了办公室和研究经费。	这位八十高龄的#名誉#教授仍然坚持每周来校指导博士生的论文写作。	作为物理系的#名誉#教授，他虽已不再授课，但仍活跃在学术会议上发表见解。	学校举办了隆重的仪式，授予这位服务四十年的老教师#名誉#教授的荣衔。	她是该校历史上第一位女性#名誉#教授，为后来的女学者树立了榜样。	#名誉#教授制度让退休学者能够继续为学术界贡献智慧，同时享受应有的尊重。	图书馆专门设立了#名誉#教授阅览室，供这些德高望重的退休学者使用。							
想念	xiang3 nian4	思念或挂念某人	自从女儿出国留学后，母亲每天都#想念#她，常常对着照片发呆。	他在外地工作多年，每逢佳节倍#想念#家中年迈的父母。	战争年代，无数家庭骨肉分离，彼此#想念#却无法相见。	她#想念#去世多年的奶奶，那些童年的温暖记忆永远留在心底。	独自在异乡打拼的日子里，他最#想念#的就是妈妈做的家常菜。	孩子们都长大离家了，老两口常常#想念#儿孙绕膝的热闹时光。	每当夜深人静的时候，她就会特别#想念#远在他乡的丈夫。							
想念	xiang3 nian4	带着深情回忆往事	老人坐在院子里，#想念#着与老伴一起度过的那些平凡而幸福的岁月。	翻看旧相册时，她不禁#想念#起大学时代那段无忧无虑的青春时光。	他#想念#童年时在乡下外婆家度过的每一个暑假，那是他最快乐的记忆。	退伍多年，他仍然#想念#在部队与战友们并肩作战的峥嵘岁月。	每次路过那条老街，她都会#想念#起与初恋在这里散步的甜蜜往事。	老教授#想念#着在这所学校执教的四十年光阴，那是他人生最充实的时期。	站在故居门前，他深深#想念#着在这里度过的童年，眼眶不禁湿润了。							
想念	xiang3 nian4	渴望再次见到某人	自从好友移民国外后，她日夜#想念#，盼望着有朝一日能够重逢。	他#想念#多年未见的老同学，决定组织一次同学聚会。	分别十年后，她越发#想念#当年的恩师，终于鼓起勇气登门拜访。	孩子#想念#在外地工作的爸爸，每天都问妈妈爸爸什么时候回来。	她#想念#远嫁他乡的姐姐，希望春节时能够一家团聚。	老人#想念#散落在世界各地的子女，最大的心愿就是全家能够再聚一堂。	他#想念#失散多年的亲人，一直没有放弃寻找的希望。							
爱心	ai4 xin1	对他人的同情和怜悯	看到街头流浪的老人，她的#爱心#油然而生，买了热腾腾的饭菜送过去。	这位医生对每一位患者都充满#爱心#，尤其关照那些家境贫困的病人。	社会各界人士纷纷伸出援手，用#爱心#帮助受灾群众渡过难关。	她的#爱心#感动了周围所有人，大家都愿意加入到帮助弱势群体的行列中来。	志愿者们怀着满腔#爱心#，定期到养老院看望孤寡老人。	这个#爱心#基金会专门救助患有重病却无力支付医疗费用的儿童。	他用自己的#爱心#温暖了无数失学儿童，帮助他们重返校园。							
爱心	ai4 xin1	善良的品质或友善行为	她是一个充满#爱心#的人，邻居有困难总是第一个伸出援手。	孩子们在充满#爱心#的家庭环境中成长，自然也学会了善待他人。							
爱心	ai4 xin1	对他人的关怀与照顾	护士们用无微不至的#爱心#照顾每一位住院病人，让他们感受到家的温暖。	这所特殊教育学校的老师们付出了大量的#爱心#，帮助残障儿童健康成长。	她对待班上每一个学生都倾注了满满的#爱心#，被孩子们亲切地称为"妈妈老师"。	养老院的工作人员用#爱心#和耐心陪伴老人们度过晚年时光。	这位保姆对孩子的#爱心#让家长非常放心，把她当作家人一样对待。	社区志愿者们用#爱心#为独居老人提供日常生活照料，解决了他们的后顾之忧。	医护人员的#爱心#不仅体现在精湛的医术上，更体现在对患者无微不至的关怀中。							
爱心	ai4 xin1	对他人的深厚爱意	父母对子女的#爱心#是世界上最无私的情感，不求任何回报。	她用全部的#爱心#呵护这个收养的孩子，视如己出。	奶奶把所有的#爱心#都倾注在孙子身上，恨不得把最好的一切都给他。	他对妻子的#爱心#从未改变，即使在最困难的时期也不离不弃。	这份来自陌生人的#爱心#让她感动不已，决心将来也要帮助更多的人。	老师对学生的#爱心#超越了普通的师生关系，更像是慈母对待自己的孩子。	她把满腔的#爱心#献给了这些孤儿，用母亲般的温暖填补他们心灵的缺失。							
