word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
真	zhen1	符合事实的；不虚假的	经过警方的深入调查，终于证实了他所说的话都是#真#的，他确实没有参与那起案件。	这份报告中的数据是否#真#实可靠，直接关系到我们下一步决策的正确性。	记者经过多方核实，确认这条新闻是#真#的，并非网络谣言。	法庭上，证人必须保证自己所说的每一句话都是#真#的，否则将承担法律责任。	科学家们通过反复实验验证，最终确认这一理论是#真#的，符合客观规律。	他一开始以为这只是个玩笑，后来才意识到这件事是#真#的，顿时惊出一身冷汗。	历史学家花了十年时间考证，终于证明这段历史记载是#真#的，而非后人杜撰。	她反复确认了三遍，才敢相信中奖的消息是#真#的，激动得热泪盈眶。	这个传说流传了几百年，但经过考古发掘证实，其中描述的事件确实是#真#的。			
真	zhen1	纯正无伪的；正宗的	这家老字号的招牌菜用的都是#真#材实料，绝不会以次充好欺骗顾客。	专家鉴定后确认，这幅画是#真#迹无疑，价值连城。	他收藏的这块玉是#真#的和田玉，质地温润，光泽柔和，一看就是上品。	这瓶茅台酒是#真#品还是假货，需要通过专业设备才能鉴别出来。	老师傅一眼就看出这块金子是#真#金，成色十足，绝非镀金或合金。	市场上假冒伪劣产品太多，消费者很难分辨哪些是#真#货哪些是仿品。	这家店卖的都是#真#皮制品，虽然价格贵一些，但质量绝对有保证。	他花重金购买的这幅名画经专家鉴定是#真#品，让他悬着的心终于放了下来。	这款手表是瑞士原装进口的#真#表，机芯精密，走时准确，值得收藏。			
受	shou4	接受并取得物品或信息	她#受#到了来自世界各地粉丝寄来的生日礼物，感动得热泪盈眶。	学生们#受#到了老师分发的新教材，迫不及待地翻阅起来。	公司#受#到了客户发来的订单确认函，立即安排生产部门开始备货。	他#受#到了录取通知书的那一刻，全家人都沉浸在喜悦之中。	灾区群众#受#到了社会各界捐赠的物资，纷纷表示感谢。	她#受#到了朋友转发的招聘信息，觉得很适合自己就投了简历。	博物馆#受#到了一位匿名收藏家捐赠的珍贵文物，将择日向公众展出。	他#受#到了银行发来的还款提醒短信，赶紧登录网银查看账单。	村委会#受#到了上级拨付的扶贫资金，立即召开会议讨论使用方案。			
受	shou4	同意接纳或认可某事物	经过反复考虑，她最终#受#了他的求婚，两人决定携手共度余生。	董事会经过投票表决，#受#了这份并购方案，公司将进入新的发展阶段。	他虽然心有不甘，但还是#受#了组织的安排，服从大局前往偏远地区工作。	法院#受#了原告的诉讼请求，案件将于下月开庭审理。	她#受#了导师的建议，决定将研究方向从理论转向应用领域。	委员会#受#了专家组提出的修改意见，对原方案进行了大幅调整。	他最终#受#了公司的调岗决定，虽然新岗位与专业不太对口。	学校#受#了家长委员会的提议，决定延长课后托管服务时间。	她#受#了医生的治疗方案，开始配合进行为期三个月的康复训练。			
受	shou4	遭受伤害、打击或损失	这次台风过境，沿海地区#受#灾严重，大量房屋倒塌，农田被淹。	他在那场车祸中#受#了重伤，至今仍在医院接受治疗。	公司因为决策失误#受#到了巨大的经济损失，不得不裁员以渡过难关。	她在童年时期#受#过严重的心理创伤，成年后一直在接受心理咨询。	这批货物在运输途中#受#到了损坏，买方要求全额退款。	他因为坚持原则而#受#到了同事的排挤和打压，但他从不后悔自己的选择。	那个村庄在战争中#受#到了毁灭性的破坏，几乎被夷为平地。	她的名誉#受#到了不实报道的严重损害，决定通过法律途径维权。	这家百年老店在金融危机中#受#到了沉重打击，最终不得不宣布破产。			
受	shou4	处于外力影响或支配之下	这个地区的气候#受#季风影响显著，夏季多雨，冬季干燥。	青少年的价值观很容易#受#网络信息的影响，家长和学校应加强引导。	股市行情#受#国际局势变化的影响，近期波动较大。	他的创作风格明显#受#到了印象派画家的影响，色彩运用大胆而富有表现力。	这座城市的建筑风格#受#殖民时期的影响，至今保留着许多欧式建筑。	农作物的生长#受#土壤酸碱度的影响，需要根据检测结果进行调整。	她的性格#受#家庭环境的影响很大，从小就养成了独立自主的习惯。	当地经济发展#受#交通条件的制约，急需改善基础设施。	这项研究的结论可能#受#样本选择的影响，需要扩大调查范围进一步验证。			
受	shou4	承担或承受某种负担或责任	作为家中长子，他从小就#受#着照顾弟弟妹妹的责任，从不抱怨。	这座古桥已经#受#了几百年的风雨侵蚀，依然屹立不倒。	她独自#受#着丧夫之痛，还要坚强地抚养三个年幼的孩子。	这根柱子#受#着整栋建筑的重量，是整个结构的关键支撑点。	他默默#受#着外界的误解和非议，从不为自己辩解。	老母亲年迈体弱，却还要#受#着照顾瘫痪儿子的重担。	这片土地#受#着养育一方百姓的使命，世世代代滋养着这里的人们。	她#受#着巨大的工作压力，却从不在家人面前表现出来。	这座大坝#受#着上游洪水的巨大冲击，工程人员日夜监测水位变化。			
受	shou4	经得起或能够忍受某种情况	这种新型材料特别耐用，#受#得住极端高温和严寒的考验。	他身体素质很好，长途跋涉对他来说完全#受#得了。	这款手机的屏幕#受#得起日常磕碰，不容易出现划痕。	老人家年纪大了，#受#不住长途飞行的颠簸，还是坐火车比较稳妥。	她性格坚强，什么样的打击都#受#得住，从不轻易被困难击倒。	这种面料#受#得起反复洗涤，不会变形褪色，非常适合做工作服。	他的胃不好，#受#不了太辛辣的食物，每次吃完都会不舒服。	这座老房子的地基很牢固，#受#得住七级以上的地震。	孩子还小，#受#不住这么高强度的训练，应该循序渐进。			
受	shou4	令人愉快或令人满意	这间房子采光好，通风也好，住着特别#受#用。	新买的按摩椅功能齐全，用起来真#受#用，浑身的疲劳都消除了。	这款软件操作简单，界面友好，用户体验非常#受#用。	老人家说这副老花镜配得好，戴着很#受#用，看书看报都清楚了。	这把椅子设计符合人体工学，坐着特别#受#用，久坐也不会腰酸背痛。	她做的饭菜可口，吃起来很#受#用，全家人都赞不绝口。	这双鞋子穿着很#受#用，走再远的路脚也不会累。	新装的空调制冷效果好，这个夏天过得很#受#用。	这套茶具泡出来的茶特别香，喝着很#受#用，让人心旷神怡。			
受	shou4	用作被动语态的标记助词	这部小说一经出版就#受#到了读者的热烈欢迎，首印十万册很快售罄。	他的研究成果#受#到了国际学术界的高度认可，被多家权威期刊转载。	这项提案#受#到了与会代表的一致支持，将提交大会表决。	她的善举#受#到了社会各界的广泛赞誉，被评为年度感动人物。	这款产品#受#到了消费者的普遍好评，销量持续攀升。	他的不当言论#受#到了网友的强烈批评，不得不公开道歉。	这部电影#受#到了影评人的一致好评，有望角逐今年的最佳影片奖。	她的设计方案#受#到了评委的青睐，从众多参赛作品中脱颖而出。	这项政策#受#到了基层群众的热烈拥护，实施效果超出预期。			
