word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
不日	bu4 ri4	数日内即将发生	据官方消息，新建的高铁站将#不日#竣工，届时将大大缩短两地之间的通勤时间。	公司发布公告称，新任总裁将#不日#到任，届时会召开全体员工大会介绍公司未来发展规划。	经过长达三年的修缮，这座百年古寺将#不日#重新对外开放，预计会吸引大批游客前来参观。	医院方面表示，患者恢复情况良好，#不日#即可出院回家休养，家属们终于松了一口气。	外交部发言人宣布，两国领导人将#不日#举行会晤，就双边贸易和地区安全问题进行深入磋商。	据可靠消息，这部备受期待的电影将#不日#上映，影迷们已经开始在网上预订首映场的门票。	市政府透露，地铁三号线延长段将#不日#通车运营，届时将惠及沿线数十万居民的日常出行。	出版社编辑告诉作者，他的新书已经完成最后的校对工作，将#不日#付梓印刷并在全国各大书店发售。				
不日	bu4 ri4	在几天之内	他收拾好行李，准备#不日#启程前往北京参加那场重要的学术研讨会。	老师告诉学生们，期末考试成绩将#不日#公布，请大家耐心等待并做好心理准备。	这批从海外采购的医疗物资已经通关，将#不日#运抵各大医院投入使用。	村长在广播里通知村民，上级拨付的救灾款项将#不日#发放到每家每户的账户上。	她在信中写道，自己将#不日#返乡探望年迈的父母，希望能在家多住些日子。	法院已经完成案件审理，判决书将#不日#送达当事人双方，届时可依法提起上诉。	工程队负责人表示，桥梁加固工程将#不日#完工，届时这条交通要道将恢复正常通行。					
动	dong4	物体或身体发生位移或改变位置	地震发生时，整栋大楼剧烈摇晃，桌上的杯子都#动#了起来，吓得人们纷纷往外跑。	他屏住呼吸一动不#动#地躲在草丛里，生怕惊动了正在觅食的那只珍稀鸟类。	风吹过来，树叶沙沙作响，枝条轻轻#动#了几下，惊起了栖息在上面的几只麻雀。	她发现窗帘无风自#动#，心里顿时涌起一阵莫名的恐惧，赶紧打开灯查看究竟。	手术进行到关键时刻，医生叮嘱病人千万不要#动#，否则可能会影响手术效果。	猫咪蹲在墙角一动不#动#地盯着老鼠洞，耐心等待猎物出现的那一刻。	水面上漂浮的落叶随着微风轻轻#动#了几下，泛起一圈圈细小的涟漪。	他感觉到口袋里的手机#动#了一下，原来是收到了一条来自远方朋友的问候短信。				
动	dong4	使某物开始移动或起作用	工人们齐心协力，终于#动#了那块挡在路中央的巨石，道路恢复了畅通。	她试了好几次都没能#动#那扇生锈的铁门，最后只好叫来物业师傅帮忙。	这台老旧的机器已经很久没用了，他费了好大劲才把它重新#动#起来。	搬家那天，几个壮汉合力才#动#了那个装满书籍的大柜子，累得满头大汗。	孩子们使出浑身力气也没能#动#那辆陷在泥里的自行车，只好去找大人帮忙。	他轻轻一推就#动#了那扇门，原来门根本没有锁，只是虚掩着而已。	司机踩了好几脚油门才#动#了那辆在寒冷天气里熄火的汽车，引擎终于轰鸣起来。	经过反复调试，工程师终于#动#了这套复杂的自动化生产线，工厂恢复了正常运转。				
动	dong4	使某物脱离原位或置换位置	装修工人不小心#动#了墙上的电线，导致整个房间突然断电，一片漆黑。	医生叮嘱他骨折的手臂千万不能#动#，否则会影响骨头的愈合。	她发现有人#动#过她抽屉里的东西，文件的摆放顺序和之前完全不一样了。	考古队员小心翼翼地工作，生怕#动#了文物的原始位置，破坏了珍贵的历史信息。	他一眼就看出书架上的书被人#动#过，因为他有按照特定顺序排列书籍的习惯。	警察告诫围观群众不要#动#现场的任何物品，以免破坏重要的物证和线索。	这块界碑已经在这里矗立了上百年，从来没有人敢#动#它的位置。	她责怪弟弟又#动#了她的化妆品，口红和粉底的位置都被换了地方。				
动	dong4	触碰或接触使之产生反应	博物馆的展品都是珍贵文物，参观者只能远观而不能用手去#动#。	妈妈警告孩子不要#动#厨房里的刀具，那些东西对小朋友来说太危险了。	他轻轻#动#了一下她的肩膀，示意她该起床准备上班了。	这幅画的颜料还没干透，千万不能#动#，否则会留下难看的指印。	小猫好奇地用爪子#动#了一下鱼缸，吓得里面的金鱼四处乱窜。	她伸手想#动#那朵娇艳的玫瑰，却被花茎上的刺扎了一下，疼得缩回了手。	服务员提醒顾客不要#动#桌上刚端来的铁板，温度很高容易烫伤。	孩子忍不住#动#了一下蛋糕上的奶油装饰，被妈妈轻轻拍了一下手背。				
动	dong4	利用或使用某物达到目的	这件事情通过正常渠道就能解决，完全没必要#动#关系走后门。	他为了完成这个项目，不得不#动#用自己多年积攒的人脉资源。	公司决定#动#用储备资金来应对这次突如其来的经济危机。	她从不轻易#动#父母给的那笔钱，一直存着以备不时之需。	政府宣布将#动#用国家战略储备粮来平抑市场上飞涨的粮食价格。	为了救治这位重症患者，医院决定#动#用最先进的医疗设备和技术。	他实在走投无路了，才不得不#动#用那笔原本打算留给孩子上学的积蓄。	面对严峻的旱情，当地政府决定#动#用应急水源来保障居民的基本生活用水。				
动	dong4	激起情感或引发心理反应	这部电影的结局太感人了，在场的观众无不为之#动#容，很多人都流下了眼泪。	他的一番肺腑之言深深打#动#了在场所有人的心，会议室里响起了热烈的掌声。	看到灾区人民在废墟中顽强求生的画面，她不禁#动#了恻隐之心，决定捐款帮助他们。	老人讲述的战争年代的故事#动#人心弦，让年轻一代深刻体会到和平的来之不易。	这首歌的旋律优美动听，歌词更是#动#人心扉，让无数听众产生了强烈的共鸣。	孩子们天真无邪的笑容打#动#了这位一向严肃的老教授，他的脸上也露出了难得的微笑。	她的遭遇实在太悲惨了，就连一向铁石心肠的他也被#动#了恻隐之心。	志愿者们无私奉献的精神深深打#动#了社区居民，越来越多的人加入到志愿服务的队伍中来。				
动	dong4	改变原有状态或形式	这份合同一经签署就具有法律效力，任何一方都不得擅自改#动#其中的条款。	他的决心已定，任凭别人怎么劝说都#动#摇不了他辞职创业的想法。	这座古建筑历经数百年风雨，主体结构依然稳固，丝毫没有#动#摇的迹象。	无论外界环境如何变化，她对理想的追求从未#动#摇过，始终坚持自己的信念。	敌人的威逼利诱都没能#动#摇他的意志，他始终坚守着自己的立场和原则。	这次改革将#动#及许多人的既得利益，推行起来必然会遇到重重阻力。	公司的核心价值观是企业文化的根基，绝对不能轻易#动#摇。	他在这个岗位上工作了三十年，地位稳固，一般的风波根本#动#不了他。				
卖	mai4	出售商品	街角那家老店已经#卖#了五十年的豆腐，三代人传承下来的手艺吸引了无数回头客。	她辞去了稳定的工作，在网上开店#卖#自己手工制作的饰品，生意竟然出奇地好。	农贸市场里，商贩们一大早就摆好摊位开始#卖#新鲜的蔬菜水果，吆喝声此起彼伏。	这家书店不仅#卖#书，还定期举办读书会和作者签售活动，成了文艺青年的聚集地。	他在夜市摆摊#卖#烧烤已经十多年了，靠着这门手艺供两个孩子读完了大学。	超市为了清理库存，把临近保质期的商品打折#卖#，吸引了大批精打细算的顾客。	老奶奶每天早上都会推着小车到公园门口#卖#自己包的粽子，香味飘得老远。	这款新手机刚上市就#卖#得非常火爆，各大电商平台一度出现断货的情况。				
