word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
恶	e4	恶毒残忍，有害的	这个反派角色被塑造得极其#恶#毒，他不仅杀害了主角的家人，还嫁祸给无辜的人。	历史上那些#恶#贯满盈的暴君，最终都没有好下场，这是历史给我们的教训。	她从没想过自己的闺蜜会如此#恶#毒，竟然在背后散布谣言毁掉她的名誉。	这部纪录片揭露了那个犯罪集团的#恶#行，他们贩卖人口、走私毒品，无恶不作。	村民们都说那个地主心肠#恶#毒，经常克扣长工的工钱，还动辄打骂。	法官在宣判时指出，被告人的行为性质极其#恶#劣，社会危害性极大，必须严惩。	网络上那些#恶#意攻击他人的言论，不仅伤害了当事人，也污染了整个网络环境。				
恶	e4	丑陋的	她虽然长相不算出众，但绝对谈不上#恶#陋，只是不太会打扮自己而已。	古人常说"相由心生"，一个人如果内心阴暗，面相也会显得#恶#陋可憎。	那座废弃的工厂外观#恶#陋不堪，墙壁斑驳脱落，杂草丛生，像是鬼屋一般。	他在信中形容那个骗子长得#恶#陋无比，一看就不是什么好人，可惜当时没有提防。	这幅画故意把人物画得#恶#陋怪异，是为了讽刺当时社会的丑恶现象。	传说中的妖怪往往被描绘成#恶#陋的形象，青面獠牙，让人望而生畏。	那个角色的妆容被设计得十分#恶#陋，配合阴森的灯光，成功营造出恐怖的氛围。				
恶	e4	粗俗的，不文雅的	他说话总是带着#恶#俗的口头禅，让在场的女士们都感到很不舒服。	那个综艺节目为了博眼球，经常使用#恶#俗的桥段，被观众批评低级趣味。	她实在受不了同事那些#恶#俗的玩笑，每次听到都忍不住皱眉头。	这部电影充斥着#恶#俗的笑料和低级的噱头，完全是对观众智商的侮辱。	老一辈人认为在公共场合大声喧哗是#恶#俗的行为，有失体面。	他的穿着打扮被时尚杂志评为年度最#恶#俗造型，颜色搭配混乱，毫无美感可言。	那些#恶#俗的广告语虽然让人反感，但不得不承认确实很容易让人记住。				
恶	e4	伤害或损害	长期熬夜会严重#恶#化身体健康，导致免疫力下降，各种疾病接踵而来。	环境污染正在#恶#化我们的生存条件，如果不采取措施，后果不堪设想。	他的一番不当言论#恶#化了两国之间本已紧张的外交关系，引发了强烈抗议。	经济危机#恶#化了底层民众的生活状况，失业率飙升，社会矛盾加剧。	医生警告说，如果继续抽烟喝酒，病情只会进一步#恶#化，甚至危及生命。	谣言的传播#恶#化了公众对这家企业的印象，导致其股价大幅下跌。	气候变化正在#恶#化全球的粮食安全形势，干旱和洪涝灾害频繁发生。				
恶	wu4	憎恨	她对那个背叛自己的前男友深#恶#痛绝，发誓这辈子都不会原谅他。	鲁迅先生对封建礼教深#恶#痛疾，用犀利的笔触揭露其吃人的本质。	老百姓对贪官污吏无不深#恶#痛恨，希望国家能够严厉打击腐败行为。	他对那些欺负弱小的人向来深#恶#痛绝，每次遇到都会挺身而出。	社会各界对校园霸凌现象深#恶#痛恨，呼吁学校和家长共同关注这一问题。	她对虚伪做作的人深#恶#痛绝，宁愿交几个真心朋友，也不愿应付那些表面功夫。	民众对那些哄抬物价、发国难财的商人深#恶#痛恨，纷纷在网上谴责。				
恶	wu4	厌恶，讨厌	她天生#恶#辣，一闻到辣椒的味道就会反胃，所以从来不吃川菜。	很多人都#恶#烟，尤其是在密闭空间里，二手烟的味道让人难以忍受。	他从小就#恶#水，每次游泳课都找各种借口逃避，至今都不会游泳。	猫咪天性#恶#水，给它洗澡简直比登天还难，每次都要上演一场大战。	她#恶#极了那种油腻的应酬场合，宁愿一个人安静地待着也不愿去凑热闹。	老人家#恶#寒，即使是夏天也要穿长袖，空调房里更是离不开外套。	他#恶#闻汽油味，每次坐长途汽车都会晕车，所以出远门都选择坐火车。				
恶	wu4	惭愧，羞耻	他做了那件亏心事之后，心中常怀#恶#意，夜里总是睡不安稳。	古人云"知耻近乎勇"，能够自#恶#其过的人，才有改正的可能。	她回想起年轻时的荒唐行为，不禁心生#恶#感，为自己当初的无知感到羞愧。	他虽然表面若无其事，内心却深感#恶#愧，毕竟是自己辜负了老师的期望。	面对众人的指责，他终于#恶#从心起，低下了一直高昂的头颅。	古代士大夫讲究"行己有耻"，做了不光彩的事情会深感#恶#愧，无颜面对世人。	她在日记中写道，每当想起那次撒谎，就会#恶#心自责，恨不得时光倒流。				
恶	wu4	害怕	小孩子大多#恶#黑，晚上睡觉一定要开着小夜灯才能安心入睡。	她从小就#恶#高，站在高处就会腿软发抖，更别说坐过山车了。	老鼠#恶#猫，这是天性使然，所以古人常用猫来捕鼠。	他#恶#见生人，每次有客人来访都躲在房间里不肯出来。	那个孩子#恶#打针，每次去医院都哭得撕心裂肺，护士都拿他没办法。	她#恶#雷，每逢雷雨天气就会躲在被子里，捂着耳朵不敢出来。	古人#恶#鬼神，所以建造房屋时会特别注意风水，以求趋吉避凶。				
恶	wu4	中伤或诽谤	他在朝中树敌众多，常有人在皇帝面前#恶#言中伤，说他有谋反之心。	那些竞争对手为了打压她，不惜#恶#意造谣，说她的产品有质量问题。	古代官场险恶，稍有不慎就会被人#恶#语相加，甚至丢官罢职。	她被同事#恶#意诽谤，说她靠关系上位，这让她感到非常委屈和愤怒。	网络上总有一些人喜欢#恶#言攻击公众人物，躲在屏幕后面肆意中伤他人。	他因为得罪了权贵，被人#恶#意构陷，最终含冤入狱，多年后才得以平反。	那个政客善于#恶#语伤人，经常在公开场合诋毁对手，手段十分卑劣。				
愈	yu4	越...越...表示递进	这本小说情节跌宕起伏，读起来让人欲罢不能，#愈#看#愈#精彩。	随着调查的深入，案情#愈#发扑朔迷离，警方发现了更多疑点。	他的病情不但没有好转，反而#愈#来#愈#严重，医生建议立即住院治疗。	经济形势#愈#加严峻，很多企业不得不裁员减薪以求生存。	她对这门学科#愈#学#愈#有兴趣，决定将来报考相关专业的研究生。	两国之间的贸易摩擦#愈#演#愈#烈，双方都不愿意做出让步。	随着年龄的增长，他#愈#发怀念童年时光，那些无忧无虑的日子一去不复返了。				
