word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
移民	yi2 min2	移居入境到他国定居	他们全家去年通过技术#移民#的方式成功定居加拿大，开始了全新的生活。	近年来越来越多的年轻人选择#移民#到澳大利亚，主要是看中了那里的教育资源和生活环境。	办理#移民#手续需要准备大量的材料，包括学历认证、无犯罪记录证明和资产证明等。	她为了让孩子接受更好的教育，毅然决定#移民#到新西兰，放弃了国内稳定的工作。	#移民#到美国后他才发现，异国他乡的生活远没有想象中那么轻松和美好。	这家中介公司专门帮助客户办理投资#移民#，据说成功率非常高。	他的父母当年#移民#到东南亚谋生，经过几十年的打拼终于在当地站稳了脚跟。	随着全球化的深入发展，跨国#移民#已经成为一种越来越普遍的社会现象。			
移民	yi2 min2	从一地向另一地迁移	三峡工程建设期间，数十万库区居民需要#移民#搬迁到其他省份安置。	政府为水库#移民#提供了新的住房和就业机会，帮助他们尽快适应新环境。	由于家乡连年干旱缺水，整个村子的人不得不集体#移民#到条件更好的地区。	生态#移民#工程让许多生活在荒漠化地区的牧民搬进了设施齐全的新居。	这批#移民#从山区搬到了平原，虽然离开了故土，但生活条件改善了很多。	扶贫#移民#搬迁项目让偏远山区的贫困户住进了交通便利的新社区。	历史上黄河多次改道，沿岸居民被迫#移民#到安全地带重新建立家园。	南水北调工程涉及大规模的库区#移民#工作，安置方案经过了反复论证和优化。			
移民	yi2 min2	移居他国的人（离开原籍者）	这个社区住着来自世界各地的#移民#，不同文化在这里交融碰撞。	早期华人#移民#在海外艰苦创业，为当地的经济发展做出了重要贡献。	作为第二代#移民#，她既熟悉父母的母语文化，也完全融入了当地社会。							
遭	zao1	偶然碰到（常指不幸）	这座沿海城市去年#遭#受了百年一遇的特大台风袭击，损失非常惨重。	他在出差途中不幸#遭#遇了严重的交通事故，在医院住了整整三个月。	那家老字号餐厅上周#遭#了一场大火，几十年积攒的老物件全都化为灰烬。	这个偏远的小村庄#遭#受了泥石流的侵袭，好在村民们提前撤离没有人员伤亡。	她的手机在地铁上#遭#了小偷，等发现的时候已经来不及追了。	公司的服务器昨晚#遭#到了黑客的恶意攻击，大量用户数据面临泄露风险。	这片农田连续#遭#受旱灾和虫害，今年的收成恐怕要减少一大半。	他刚创业就#遭#遇了经济危机，资金链差点断裂，好在最终挺了过来。			
遭	zao1	表示事件次数或回合的量词	这是他第二#遭#参加马拉松比赛，成绩比第一次提高了将近二十分钟。	头一#遭#坐飞机的时候她紧张得手心全是汗，现在已经完全习惯了。	这种事我还是头一#遭#碰到，完全不知道该怎么处理才好。	他一辈子经历了好几#遭#大起大落，但每次都能重新站起来。	这是村里头一#遭#办这么大规模的喜事，全村人都来帮忙张罗。	她第一#遭#当班主任就遇到了一群调皮捣蛋的学生，着实费了不少心思。	老李说他活了六十多年，这样的暴风雪还是头一#遭#见到。	这已经是今年第三#遭#停电了，居民们纷纷向供电公司投诉。			
文	Wen2	文姓	我们公司新来的#文#经理是个很有魄力的领导，上任第一周就推行了好几项改革措施。	隔壁的#文#大姐在社区里人缘特别好，谁家有困难她都会主动帮忙。	#文#老师教我们古代文学课，他讲课旁征博引，课堂气氛非常活跃。	历史上姓#文#的名人中，南宋的文天祥最为人所知，他的爱国精神流传千古。	小#文#是我们宿舍里最勤快的人，每天早起打扫卫生从不抱怨。	#文#师傅在这家工厂干了三十多年，是车间里技术最过硬的老员工。	我的高中同学#文#婷婷考上了北京大学，是我们那一届的理科状元。	#文#主任负责这次活动的统筹安排，从场地布置到嘉宾邀请都由他一手操办。			
文	wen2	语言	学习一门外国#文#需要长期的坚持和大量的实践，不可能一蹴而就。	这份合同有中#文#和英文两个版本，如有歧义以中文版本为准。	他精通日#文#和韩文，在公司的国际业务部门发挥着重要的桥梁作用。	这款翻译软件支持五十多种语#文#的互译，准确率已经达到了相当高的水平。	她从小在法国长大，法#文#说得跟母语一样流利，完全没有外国人的口音。	古代的藏#文#经书记载了大量珍贵的历史和宗教资料，具有极高的研究价值。	这篇论文需要翻译成英#文#发表在国际期刊上，他正在逐字逐句地仔细推敲。	中#文#是联合国六种官方工作语言之一，在国际事务中的影响力越来越大。			
文	wen2	文化	他是一个很有#文#化修养的人，谈吐优雅，举止得体，给人留下深刻印象。	这个少数民族地区保留了丰富的传统#文#化遗产，吸引了大量学者前来考察研究。	没有#文#化知识的支撑，一个国家的经济发展终究是不可持续的。	她虽然学历不高，但通过自学掌握了大量#文#化知识，成为了远近闻名的民间学者。	政府加大了对非物质#文#化遗产的保护力度，拨出专项资金扶持传统手工艺人。	中西方#文#化的差异常常导致跨国合作中出现沟通障碍和误解。	这座古城承载着千年的历史#文#化积淀，每一条街巷都有说不完的故事。	提高全民#文#化素质是建设现代化国家的重要基础和长远目标。			
文	wen2	文字或书写	甲骨#文#是中国目前已知最早的成熟文字体系，距今已有三千多年的历史。	他的书法功底深厚，写出来的#文#字苍劲有力，颇有大家风范。	这篇#文#章论点鲜明、论据充分，是一篇难得的优秀议论文。	古代的#文#人墨客喜欢在山水之间吟诗作赋，留下了无数传世佳作。	她从小就喜欢写#文#章，中学时代就在省级作文比赛中多次获奖。	这份#文#件的措辞非常严谨，每一个用词都经过了法律顾问的仔细审核。	他花了三年时间研究敦煌壁画上的古#文#字，终于破译了其中几段失传的经文。	图书馆里收藏着大量珍贵的古#文#献资料，对历史研究具有不可替代的价值。			
文	wen2	正式的	这次外交场合要求所有出席者穿着#文#雅得体的正装，不得穿休闲服饰。	他在#文#官系统工作了二十多年，从基层科员一步步晋升到了厅级干部。	古代科举考试选拔的主要是#文#职官员，武举则选拔军事人才。	这封公#文#的格式不符合规范，需要按照最新的公文写作标准重新修改。	她的演讲风格非常#文#雅，用词考究，逻辑清晰，赢得了在场所有人的赞赏。	在正式的#文#书往来中，称谓和措辞都有严格的礼仪规范需要遵守。	他虽然是武将出身，但平时待人接物却十分#文#雅，丝毫没有粗犷之气。	这份#文#告由政府办公厅正式发布，要求各部门认真贯彻执行。			
