word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
接	jie1	轮到某人值班负责执行当班职责的情形	夜班护士十一点准时到岗#接#班，仔细听取白班同事的交接事项后开始巡房。	他每周三下午#接#岗，负责监控室的安全监控工作直到第二天早上。	老张退休后，他的徒弟正式#接#了他的班，继续负责车间的质量检测工作。	消防队实行二十四小时轮班制，每组队员#接#班后要先检查所有装备是否完好。	她刚#接#完上一个班次就被通知要加班，连续工作了十六个小时才得以休息。	工厂的三班倒制度要求每个班组准时#接#班，确保生产线二十四小时不停运转。	值班医生凌晨三点#接#到急诊通知，立即从休息室赶到手术室准备抢救病人。	交警在早高峰时段#接#替夜班同事指挥交通，确保上班族能够顺利通行。			
接	jie1	代替他人承担职责或接手工作职务的行为	老厂长退休后，副厂长正式#接#任了他的职务，全面负责工厂的日常管理。	项目经理突然离职，她临危受命#接#手了这个已经延期两个月的项目。	原来的主治医生调走后，一位年轻的医生#接#替他继续为这些慢性病患者诊治。	公司创始人因健康原因退居二线，由他的长子#接#掌了整个集团的经营大权。	前任班主任休产假期间，数学老师暂时#接#管了这个班级的日常事务。	教练组进行了人员调整，助理教练正式#接#任主教练一职，带队备战下赛季。	她从即将退休的师傅手中#接#过了这门传统手工艺，决心将其发扬光大。	部门主管出国进修半年，他被指定#接#替主管的工作，负责团队的日常运营。			
粮食	liang2 shi5	供人食用的食品	战争年代#粮食#极度匮乏，老百姓常常以树皮和野菜充饥度日。	超市里各种#粮食#琳琅满目，从大米白面到杂粮干果应有尽有。	救灾物资中最紧缺的就是#粮食#和饮用水，志愿者们正在加紧运送。	爷爷常说浪费#粮食#是最大的罪过，每顿饭都要求我们把碗里的饭吃干净。	联合国粮农组织的报告指出，全球仍有数亿人面临#粮食#短缺的威胁。	古代丝绸之路不仅促进了贸易往来，也推动了各地#粮食#品种的交流与传播。	她在地下室储存了足够三个月食用的#粮食#，以备不时之需。	这个偏远山村交通不便，每到冬天村民们就要提前囤积大量#粮食#过冬。			
粮食	liang2 shi5	谷类作物或谷物	今年风调雨顺，田里的#粮食#长势喜人，农民们都盼着有个好收成。	东北平原是我国重要的#粮食#产区，每年产出的稻米和玉米供应全国各地。	科学家培育出了抗旱高产的新型#粮食#品种，有望大幅提高干旱地区的产量。	秋收时节，金黄的#粮食#铺满了晒谷场，空气中弥漫着丰收的喜悦。	政府建立了国家#粮食#储备体系，确保在自然灾害发生时有足够的谷物供应。	他家世代务农，种了几十亩地的#粮食#，主要是小麦和玉米。	由于连续干旱，今年的#粮食#产量比去年下降了近两成，农业部门正在研究应对措施。	现代农业技术的推广使得单位面积的#粮食#产量大幅提升，有效保障了国家粮食安全。			
教学	jiao1 xue2	担任授课的教学工作	王教授在这所大学#教学#三十余年，培养了无数优秀的学生。	她辞去了企业高管的职位，回到母校#教学#，希望把实践经验传授给年轻人。	退休老教师被返聘回来继续#教学#，因为他的课深受学生欢迎，无人能够替代。	他白天在中学#教学#，晚上还要去夜校给成人班上课，工作非常辛苦。	这位外教来中国#教学#已经五年了，不仅中文说得流利，还深深爱上了中国文化。	博士毕业后她选择留在高校#教学#，而不是去收入更高的企业工作。	他在乡村小学#教学#的那段经历，成为他一生中最珍贵的回忆。	学校聘请了几位行业专家来#教学#，为学生提供更贴近实际的专业知识。			
教学	jiao4 xue2	教学活动或教学内容与方法	学校引进了多媒体设备来辅助#教学#，课堂效果比传统板书好了很多。	这套#教学#方案是教研组集体讨论制定的，充分考虑了不同层次学生的需求。	在线#教学#平台的普及让偏远地区的孩子也能享受到优质的教育资源。						
娱乐	yu2 le4	招待或款待以供消遣	公司年会上安排了丰富的节目来#娱乐#员工，大家在欢声笑语中度过了愉快的夜晚。	古代宫廷中常有乐师和舞者表演来#娱乐#宾客，场面十分奢华热闹。	他擅长讲笑话和变魔术，每次聚会都主动承担#娱乐#大家的角色。	马戏团的小丑用滑稽的表演#娱乐#观众，孩子们笑得前仰后合。	酒店为住客准备了现场乐队演奏和自助晚宴，用以#娱乐#远道而来的贵宾。	春节期间，村里请来了戏班子唱大戏#娱乐#乡亲们，连唱了三天三夜。	游轮上每晚都有不同主题的晚会来#娱乐#旅客，从音乐剧到魔术表演应有尽有。	主持人用幽默风趣的互动游戏#娱乐#现场观众，气氛一下子就活跃了起来。			

娱乐	yu2 le4	使人愉快或分散注意	她给住院的孩子们带来了玩具和故事书，想方设法#娱乐#他们，让他们暂时忘记病痛。	长途旅行中，父亲总是编各种有趣的故事来#娱乐#后座无聊的孩子们。	老师用生动的课堂小游戏来#娱乐#学生，让枯燥的知识变得有趣易懂。	他在候诊室里用手机上的小视频#娱乐#自己，打发等待叫号的漫长时间。	奶奶用手影戏#娱乐#孙子，墙上的影子一会儿变成小狗一会儿变成飞鸟。	护工每天下午都会陪老人们下棋聊天，用各种方式#娱乐#他们，让养老院充满欢笑。	漫长的火车旅途中，乘客们用打牌和猜谜语来#娱乐#彼此，时间过得飞快。	小丑医生走进病房，用气球造型和滑稽动作#娱乐#生病的小朋友，逗得他们咯咯直笑。			
娱乐	yu2 le4	文艺或消遣性的活动项目	这座新建的商业综合体集购物、餐饮和#娱乐#于一体，成为市民周末休闲的好去处。	随着互联网的发展，人们的#娱乐#方式越来越多样化，从短视频到直播应有尽有。	春节期间各大电视台推出了丰富多彩的#娱乐#节目，陪伴观众度过欢乐的假期。	这个度假村提供了丰富的#娱乐#设施，包括游泳池、高尔夫球场和水上乐园。	八十年代的#娱乐#活动比较单一，看电影和跳舞是年轻人最主要的消遣方式。	政府投资兴建了社区文化中心，为居民提供免费的#娱乐#场所和文化活动。	这款手机游戏上线仅一周就登上了#娱乐#类应用下载排行榜的榜首。	古代文人的#娱乐#方式颇为雅致，琴棋书画、品茶赏花都是他们日常的消遣。			
娱乐	yu2 le4	休闲放松的消遣活动	忙碌了一整天之后，他最喜欢的#娱乐#就是窝在沙发上看一部老电影。	退休后的老李把钓鱼当作主要的#娱乐#，每周至少去河边坐上两三个半天。	周末约上三五好友去唱卡拉OK是她最常见的#娱乐#方式，既能放松又能联络感情。	在那个物质匮乏的年代，听收音机是全家人晚饭后最大的#娱乐#。	现代都市人工作压力大，适当的#娱乐#和放松对身心健康非常重要。	孩子们在院子里捉迷藏、跳皮筋，这些简单的#娱乐#带给他们无穷的快乐。	他把周末的#娱乐#时间全部用来打篮球，既锻炼了身体又结交了不少朋友。	乡村生活虽然清静，但也不缺#娱乐#，赶集、看戏、串门聊天都是村民们的日常消遣。			
