word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
集	ji2	聚集起来	广场上#集#满了前来观看国庆阅兵的市民，人山人海，热闹非凡。	每年春节前夕，火车站都会#集#聚大量返乡的旅客，候车大厅里座无虚席。	蜜蜂们从四面八方飞回蜂巢，#集#在蜂王周围，形成一个巨大的蜂团。	暴风雨来临前，乌云在天空中迅速#集#结，遮住了原本明媚的阳光。	示威者们#集#在市政厅门前，高举标语牌，要求政府回应他们的诉求。	消防队员接到警报后迅速#集#合，五分钟内就出发赶往火灾现场。	候鸟们每年秋天都会#集#群南飞，场面蔚为壮观，吸引了众多摄影爱好者。	村民们#集#在祠堂里商议修路的事情，大家你一言我一语，讨论得十分热烈。			
集	ji2	搜集或收集	他花了二十年时间#集#齐了这套民国时期的老邮票，每一枚都保存完好。	博物馆的工作人员正在民间#集#寻散落的文物，希望能够丰富馆藏。	这位民俗学家走遍全国各地，#集#录了上千首即将失传的民间歌谣。	她从小就喜欢#集#邮，如今她的邮册里已经有来自一百多个国家的珍贵邮票。	研究团队在田野调查中#集#取了大量的土壤样本，准备带回实验室进行分析。	为了编写这本方言词典，语言学家们花了十年时间#集#录各地的方言词汇。	孩子们在海边#集#贝壳，每找到一个漂亮的贝壳都会兴奋地向同伴展示。	这位收藏家毕生致力于#集#藏中国古代书画，其藏品价值连城。			
集	ji2	作品合集	这套《鲁迅全#集#》共十八卷，收录了鲁迅先生一生的全部著作。	出版社决定将这位作家近十年的散文作品结#集#出版，书名定为《岁月留痕》。	这本诗#集#收录了诗人从青年到暮年各个时期的代表作品，展现了其创作风格的演变。	他的短篇小说#集#一经出版就登上了畅销书排行榜，深受读者喜爱。	图书馆新进了一批古典文学作品#集#，包括唐诗宋词元曲等各类选本。	这部论文#集#汇集了国内外知名学者关于人工智能伦理问题的最新研究成果。	画家去世后，其家属将他的画作整理成#集#，捐赠给了国家美术馆永久收藏。	这本摄影作品#集#记录了摄影师在非洲大草原上拍摄的野生动物，画面震撼人心。			
集	ji2	电视剧或系列的单集	这部热播剧昨晚更新了两#集#，剧情反转让观众们直呼过瘾。	由于收视率太高，电视台决定将原定三十#集#的电视剧追加到四十#集#。	她追剧追到凌晨三点，一口气看完了最后五#集#，第二天上班时困得睁不开眼。	这部纪录片共分为八#集#，每#集#五十分钟，详细讲述了丝绸之路的历史。	导演透露，这部剧的大结局将在第二十四#集#揭晓，届时所有悬念都会解开。	网友们纷纷在弹幕里吐槽，说这部剧注水严重，明明二十#集#能讲完的故事硬是拖到了五十#集#。	这个系列动画片已经播出了三百多#集#，陪伴了整整一代人的童年。	每周五晚上八点，这部悬疑剧都会准时更新两#集#，成为很多人的固定娱乐节目。			
工人	gong1 ren2	从事体力或技术劳动的人员	建筑工地上的#工人#们顶着烈日搬运砖块，汗水浸透了他们的衣衫。	这家汽车厂的#工人#大多是技术熟练的老师傅，产品质量在业内有口皆碑。	工会代表正在与资方谈判，争取为一线#工人#提高工资待遇和改善工作环境。							
影片	ying3 pian4	影片的拷贝	电影资料馆保存着这部经典电影的原始#影片#拷贝，胶片状态依然完好。	由于年代久远，这部老电影的#影片#已经严重老化，修复工作难度很大。	放映员小心翼翼地将#影片#装入放映机，这是这卷胶片最后一次公开放映。	档案馆的工作人员正在对这批珍贵的历史纪录#影片#进行数字化转存，以便永久保存。	这部默片时代的#影片#拷贝在拍卖会上以天价成交，被一位私人收藏家购得。	技术人员发现这卷#影片#的部分画面已经出现霉斑，需要立即进行专业清洁处理。	博物馆展出了早期电影工业使用的#影片#剪辑设备，让参观者了解电影制作的历史。	这家老影院的仓库里还保存着几十卷上世纪五十年代的#影片#，都是珍贵的历史资料。			
影片	ying3 pian4	电影作品	这部#影片#在戛纳电影节上首映后获得了评委会大奖，导演激动得热泪盈眶。	今年暑期档上映的几部国产#影片#票房表现亮眼，总票房突破了一百亿元。	这部根据真实事件改编的#影片#感动了无数观众，很多人看完后久久不能平静。							
影片	ying3 pian4	视频片段	他在社交媒体上发布了一段旅行#影片#，记录了在日本京都赏樱的美好时光。	这段监控#影片#清晰地拍下了嫌疑人作案的全过程，成为破案的关键证据。	婚礼上播放的回忆#影片#让在场的宾客们感动落泪，新娘的父亲更是泣不成声。	网红博主剪辑的美食#影片#在网上获得了数百万次播放，评论区里全是求食谱的留言。	老师在课堂上播放了一段科普#影片#，用生动的画面向学生们展示了火山喷发的过程。	她翻出了十年前拍摄的家庭#影片#，看着视频里年幼的孩子，不禁感慨时光飞逝。	这段无人机航拍的#影片#展现了雪山的壮丽景色，让人仿佛身临其境。	警方公布的#影片#显示，事故发生时肇事车辆严重超速，完全无视红灯。			
毕业	bi4 ye4	完成学业获得毕业身份	她以优异的成绩获得了#毕业#资格，还被评为当年的优秀毕业生。	学校规定，学生必须修满规定学分并通过论文答辩才能取得#毕业#身份。	由于挂科太多，他延迟了一年才拿到#毕业#证书，错过了最佳的求职时机。	研究生院对#毕业#要求非常严格，除了完成课程学习，还必须发表至少一篇核心期刊论文。	她终于在今年六月获得了博士#毕业#资格，为此她整整奋斗了五年。	学校为即将获得#毕业#身份的学生举办了隆重的典礼，校长亲自为每位毕业生拨穗。	他虽然完成了所有课程，但因为论文抄袭被取消了#毕业#资格，一切努力付诸东流。	获得#毕业#资格后，她立即向心仪的公司投递了简历，希望能尽快开始职业生涯。			
毕业	bi4 ye4	通过学业要求而离校	他从清华大学计算机系#毕业#后，进入了一家知名互联网公司担任工程师。	她#毕业#于北京电影学院表演系，如今已经是家喻户晓的影视明星。	这所职业学校的学生#毕业#后就业率高达百分之九十五，深受用人单位欢迎。	他#毕业#那年正赶上经济危机，找工作非常困难，投了上百份简历才收到几个面试通知。	医学院的学生#毕业#后还需要经过三年的住院医师规范化培训才能独立执业。	她从音乐学院#毕业#后没有选择进入乐团，而是回到家乡当了一名音乐老师。	这批#毕业#生即将奔赴祖国各地，在不同的岗位上开启人生新篇章。	他#毕业#已经十年了，每次路过母校都会进去走走，回忆那段青葱岁月。			
