word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
利	Li4	利姓	#利#先生是我们公司新来的财务总监，他在会计行业有超过二十年的从业经验。	这次校友聚会上，我意外地遇到了大学同学#利#明华，他现在已经是一家上市公司的董事长了。	据族谱记载，#利#氏家族在明朝时期从福建迁徙到广东，至今已有五百多年的历史。	#利#老师是我们学校最受欢迎的语文教师，她的课堂总是充满了欢声笑语。	村里的#利#大爷今年八十岁了，身体依然硬朗，每天早上都坚持到河边散步。	我的邻居#利#阿姨做得一手好菜，每逢节日她都会邀请我们去她家吃饭。	#利#家三兄弟都考上了名牌大学，成为村里人教育子女的榜样。							
利	li4	刀刃或物体尖锐锋利	这把新买的菜刀非常锋#利#，切肉切菜都毫不费力，大大提高了做饭的效率。	古代的宝剑讲究削铁如泥，刀刃必须极其锋#利#才能在战场上发挥威力。	他小心翼翼地打开包裹，里面是一套锋#利#的手术刀具，这是他行医多年的珍贵工具。	猎豹的爪子非常锋#利#，能够在追捕猎物时牢牢抓住对方，不让其逃脱。	工匠师傅告诉我，好的剪刀必须保持锋#利#，否则剪裁布料时会出现毛边。	这种新型陶瓷刀比传统钢刀更加锋#利#，而且不会生锈，深受家庭主妇的喜爱。	登山队员们随身携带锋#利#的冰镐，以便在攀登冰川时能够稳固地插入冰面。							
利	li4	对情况或行为有利的	目前的国际形势对我国出口贸易十分有#利#，企业应该抓住这个难得的机遇扩大海外市场。	这场及时雨对农作物的生长非常有#利#，农民们终于可以松一口气了。	选择在清晨进行面试对求职者更为有#利#，因为这时候面试官的精力最为充沛。	地理位置的优势使得这座城市在发展物流产业方面占据了极为有#利#的地位。	律师建议我们收集更多证据，这样在法庭辩论时才能处于更加有#利#的位置。	专家分析认为，当前的政策环境对新能源汽车行业的发展极为有#利#。	教练调整了战术部署，让球队在下半场比赛中占据了更加有#利#的局面。							
利	li4	带来优势的条件或因素	学好英语是进入外企工作的一大优#利#条件，能够帮助你在职场竞争中脱颖而出。	拥有海外留学背景是申请这个职位的有#利#因素，招聘方对此非常看重。	充足的资金储备是企业度过经济寒冬的有#利#保障，让公司能够从容应对各种挑战。	良好的人脉关系是创业成功的有#利#条件，很多商业机会都来自于朋友的介绍。	扎实的专业基础是科研工作者取得突破的有#利#因素，没有捷径可走。	地处交通枢纽是这座城市发展商贸的有#利#条件，吸引了大量企业前来投资。	丰富的实习经验是应届毕业生求职时的有#利#因素，能够证明你的实际工作能力。							
利	li4	有利可图的好处	商人逐#利#是天性，但也要遵守商业道德，不能为了赚钱而损害消费者的权益。	这个项目虽然前期投入大，但长远来看#利#润可观，值得我们认真考虑。	他为了蝇头小#利#而放弃了长期合作的机会，实在是目光短浅的表现。	古人云"君子爱财，取之有道"，追求#利#益本身并没有错，关键是要用正当的方式。	这笔交易对双方都有#利#可图，所以谈判进行得非常顺利，很快就达成了协议。	投资者们都在寻找能够带来丰厚回报的项目，毕竟谁都希望自己的投资有#利#可得。	她放弃了高薪工作去支教，证明了人生的价值不仅仅在于追逐名#利#。							
利	li4	商业或经济上的盈利	公司今年的净#利#润比去年增长了百分之三十，股东们对此非常满意。	这家餐厅开业第一年就实现了盈#利#，在餐饮行业中实属难得。	由于原材料价格上涨，工厂的#利#润空间被大幅压缩，经营压力越来越大。	电商平台通过薄#利#多销的策略迅速占领市场，成为行业的领头羊。	投资人最关心的就是项目的盈#利#能力，这直接决定了他们是否愿意投资。	这款产品的毛#利#率高达百分之六十，是公司最赚钱的明星产品。	经过三年的亏损，这家初创企业终于在今年实现了首次盈#利#，让所有员工都松了一口气。							
利	li4	存款或借贷产生的利息	银行的存款#利#率最近又下调了，很多人开始考虑其他的理财方式。	这笔贷款的年#利#率是百分之五，按月计息，每月需要偿还固定的本金和#利#息。	高#利#贷的危害极大，很多人因为借了高利贷而倾家荡产，甚至家破人亡。	国家规定民间借贷的#利#率不得超过法定上限，超出部分不受法律保护。	他把积蓄存入银行吃#利#息，虽然收益不高，但胜在安全稳定。	复#利#的威力是惊人的，长期坚持投资，即使是小额资金也能积累成可观的财富。	信用卡逾期还款会产生高额的罚#利#，所以一定要按时还款，避免不必要的损失。							
利	li4	向他人行善或给予好处	佛教提倡"自#利##利#他"的精神，认为帮助他人也是修行的重要组成部分。	这位企业家热心公益事业，多年来一直致力于#利#民惠民的慈善活动。	古代的明君都懂得#利#民之道，减轻百姓的赋税负担，让人民安居乐业。	他创办这家社会企业的初衷就是#利#他，希望能够帮助更多的弱势群体改善生活。	这项政策的出发点是#利#民便民，简化了办事流程，让群众少跑腿。	真正的慈善不是施舍，而是通过#利#他的行动帮助受助者获得自立的能力。	她一生都在践行#利#益众生的理念，把自己的全部精力都奉献给了教育事业。							
利	li4	使人或事物得到好处或利益	这项新技术的推广将大大有#利#于提高农业生产效率，帮助农民增收致富。	多读书有#利#于开阔视野，培养独立思考的能力，对个人成长大有裨益。	适度的体育锻炼有#利#于增强体质，预防各种慢性疾病的发生。	良好的睡眠习惯有#利#于身体健康，专家建议成年人每天保证七到八小时的睡眠。	加强国际合作有#利#于共同应对气候变化等全球性挑战，实现可持续发展。	这次改革有#利#于激发市场活力，为经济发展注入新的动力。	学习一门外语有#利#于了解不同的文化，拓宽国际视野，增强跨文化交流能力。							
古	Gu3	古姓	#古#教授是我国著名的历史学家，他的研究成果在学术界享有很高的声誉。	我们班的#古#同学来自四川，他性格开朗，很快就和大家打成一片。	#古#医生在这家医院工作了三十多年，是患者们最信赖的老专家。	据考证，#古#氏家族的祖先可以追溯到春秋时期，是一个有着悠久历史的姓氏。	#古#老板经营的这家茶馆已经传承了四代人，是这条老街上最有名的店铺。	村里的#古#奶奶今年九十岁了，她是村里最年长的老人，德高望重。	#古#先生是这次书法展览的评委之一，他的书法造诣在业内有口皆碑。							
