word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
尽	jin3	在最大程度上，尽量	请你#尽#量在本周五之前把报告交上来，这样我们才有时间审核修改。	妈妈叮嘱我出门在外要#尽#量少吃油腻的食物，注意保持健康的饮食习惯。	为了不影响邻居休息，装修工人#尽#量把噪音大的工序安排在白天进行。	老师要求学生们#尽#量用自己的话来复述课文内容，不要照搬原文。	医生建议他#尽#量减少熬夜的次数，否则长期下去身体会吃不消。	我们#尽#量满足客户提出的各项要求，但有些超出合同范围的需求确实无法实现。	面试时要#尽#量保持自信从容的态度，不要因为紧张而影响正常发挥。	他#尽#量压低声音和同事讨论工作，生怕打扰到正在午休的其他人。			
尽	jin3	位于最远或极端的位置	沿着这条小路一直走到#尽#头，就能看到一座古老的石桥横跨在河面上。	他把最重要的文件放在书架的最里面，#尽#里头的那个抽屉里。	村子在山谷的#尽#头，四面环山，只有一条蜿蜒的小路通向外面的世界。	她坐在教室#尽#后面的角落里，安静地看着窗外飘落的秋叶。	走廊#尽#头的那间办公室是总经理的，平时很少有人敢随便进去。	这条隧道的#尽#头透出一缕微弱的光线，给在黑暗中摸索前行的人带来了希望。	他们把帐篷搭在海滩的#尽#北端，远离喧闹的人群，享受宁静的海风。	图书馆#尽#里面的阅览室最为安静，是准备考研的学生们最喜欢的自习场所。			
尽	jin3	在某一范围或限度以内	家里的事情你#尽#管放心，有我在，一切都会安排妥当的。	这些水果你#尽#管吃，都是今天早上刚从果园里摘回来的，新鲜得很。	有什么困难你#尽#管开口说，大家都是老朋友了，不用客气。	这笔预算你#尽#管用，只要是合理的开支，公司都会给予报销。	孩子们#尽#管在院子里玩耍，只要不跑到马路上去就行。	你#尽#管提意见，领导说了，只要是有建设性的建议都会认真考虑。	这间会议室今天下午没人用，你们#尽#管在这里讨论方案。	书架上的书你#尽#管借去看，看完了再还回来就好。			
尽	jin3	把某事放在优先考虑的位置	公司的福利分房政策规定，#尽#先照顾有特殊困难的职工家庭。	灾区物资分配要#尽#先保障老人、儿童和伤病员的基本生活需求。	招聘时同等条件下#尽#先录用退役军人和应届毕业生。	座位安排上要#尽#先考虑年纪大的长辈，让他们坐在靠近门口的位置。	图书馆的新书到馆后，#尽#先供教师和研究生借阅，一周后再向全校开放。	医院急诊科的原则是#尽#先救治病情最危重的患者，按照伤情轻重分级处理。	奖学金的评定#尽#先考虑学业成绩优异且家庭经济困难的学生。	政府出台政策要求企业在裁员时#尽#先保留技术骨干和核心岗位人员。			
尽	jin4	把物品或储备用光用完	家里的米已经吃#尽#了，明天一早必须去超市买一袋回来。	经过连续几天的暴雨，水库的泄洪能力几乎用#尽#，防汛形势十分严峻。	他把这个月的工资花#尽#了，离下次发薪还有半个月，只能省吃俭用。	战士们弹药即将耗#尽#，但依然坚守阵地，等待增援部队的到来。	瓶子里的墨水已经用#尽#，他不得不中断书法练习，去文具店重新购买。	长途跋涉后，他们携带的饮用水已经喝#尽#，必须尽快找到水源。	这台老旧打印机的墨盒已经耗#尽#，需要更换新的才能继续打印文件。	公司的应急储备金已经花#尽#，如果再不融资就面临资金链断裂的风险。			
尽	jin4	使体力或精力完全耗尽	连续加班一个月后，他感觉精力已经耗#尽#，整个人疲惫不堪。	马拉松选手在冲过终点线的那一刻，体力已经完全耗#尽#，瘫倒在地上。	她为了照顾生病的母亲，日夜操劳，心力交瘁，几乎把自己的精力都耗#尽#了。	经过三天三夜的连续搜救，消防队员们的体力已经消耗殆#尽#，但没有一个人退缩。	这场旷日持久的官司让他身心俱疲，精力几乎被消磨#尽#了。	登山队员在攀登最后一段陡坡时，体能已经接近耗#尽#，每走一步都异常艰难。	她在舞台上倾情演出两个小时，谢幕时已经筋疲力#尽#，但脸上依然挂着满足的微笑。	高强度的军事训练让新兵们的体力消耗#尽#了，晚上一沾枕头就睡着了。			
尽	jin4	使某事终止，结束	随着最后一批观众离场，这场持续了三个小时的音乐会终于曲终人散，圆满落幕，一切#尽#归平静。	冬去春来，严寒#尽#退，大地重新焕发出勃勃生机。	漫长的雨季终于过#尽#，久违的阳光重新洒满了整个城市。	等到风波#尽#平之后，他才敢重新回到家乡，开始新的生活。	宴席散#尽#，宾客们纷纷告辞离去，偌大的厅堂顿时冷清了下来。	繁华落#尽#，这座曾经热闹非凡的古镇如今只剩下断壁残垣。	待到乌云散#尽#，一轮明月高悬天际，银色的月光洒满了整个山谷。	硝烟散#尽#之后，战场上一片狼藉，到处都是战争留下的创伤。			
尽	jin4	把工作或任务做完，完成	这本厚达八百页的小说他花了整整一个月才读#尽#，但觉得非常值得。	她发誓要走#尽#世界上每一个角落，用脚步丈量这个美丽的星球。	他用了三年时间才把这套丛书全部翻译完#尽#，其中的艰辛只有自己知道。	老教授穷#尽#毕生精力编纂了这部辞典，为后人留下了宝贵的学术遗产。	调查组走访了所有相关人员，穷#尽#一切线索，终于查明了事故的真正原因。	她立志要读#尽#图书馆里所有关于中国历史的书籍，为自己的研究打下坚实基础。	工程师们想#尽#了各种办法，终于攻克了这个困扰团队多年的技术难题。	他踏#尽#千山万水，走遍了祖国的大江南北，收集了大量珍贵的民间故事。			
尽	jin4	尽最大努力达到极限	他#尽#心#尽#力地辅导学生备考，每天晚上都义务加班答疑解惑。	作为医生，她#尽#职#尽#责地对待每一位患者，从不敷衍了事。	母亲#尽#心照料生病的父亲，日夜守在病床前，寸步不离。	他为这个项目#尽#了最大的努力，即使最终没有成功也问心无愧。	志愿者们#尽#心#尽#力地为灾区群众提供帮助，不求任何回报。	她#尽#全力冲刺，在最后一刻超越了对手，夺得了金牌。	老师傅#尽#心传授技艺给年轻的学徒，希望这门手艺能够代代相传。	他#尽#了做父亲的责任，省吃俭用供三个孩子读完了大学。			
尽	jin4	精力或资源已完全耗尽的状态	连续奋战了七十二个小时后，救援队员们已经精疲力#尽#，但仍不愿放弃搜救。	公司的现金流已经枯竭殆#尽#，如果本月底前拿不到贷款就只能宣布破产。	他跑完全程马拉松后筋疲力#尽#，双腿像灌了铅一样沉重，几乎无法站立。	经过长时间的围困，城内的粮草已经消耗殆#尽#，守军面临断粮的危机。	她为了赶在截止日期前完成论文，连续熬了三个通宵，已经心力交瘁、精力耗#尽#。	沙漠中迷路的旅行者水壶里的水已经喝#尽#，在烈日下艰难地寻找绿洲。	这场持续数月的干旱使得河流干涸、水源枯#尽#，农作物大面积减产。	老人在弥留之际已经气力#尽#失，但仍紧紧握着儿女的手不愿松开。			
