word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
经卷	jing1 juan4	古代经典著作的册卷	这座古老的藏书楼收藏了数千卷珍贵的#经卷#，其中不乏唐宋时期的孤本善本，吸引了无数学者前来研究。	博物馆的工作人员小心翼翼地展开这部明代#经卷#，上面的《论语》注疏字迹依然清晰可辨。	他毕生致力于整理和校勘古代#经卷#，将散落民间的儒家典籍重新汇编成册，为后世学者提供了宝贵的研究资料。	图书馆的古籍修复室里，专家们正在修复一批受损的#经卷#，这些都是记载先秦诸子思想的珍贵文献。	考古队在墓葬中发现了大量竹简#经卷#，经鉴定为西汉时期的《诗经》抄本，填补了文献学研究的空白。	这位老学者穷其一生研读儒家#经卷#，对《周易》《尚书》等典籍的理解达到了常人难以企及的境界。				
经卷	jing1 juan4	宗教经书的卷册	寺院的藏经阁中存放着数万卷佛教#经卷#，僧侣们每日诵读《金刚经》《心经》等经典以修行悟道。	虔诚的信徒跪在佛像前，手捧#经卷#默默诵念，祈求佛祖保佑家人平安健康。	这部敦煌出土的#经卷#是唐代高僧手抄的《法华经》，被列为国家一级文物，具有极高的宗教和艺术价值。	老和尚每天清晨都会在禅房中翻阅#经卷#，几十年如一日地研习佛法，早已将经文烂熟于心。	道观中的道士正在整理一批明清时期的道教#经卷#，其中包括《道德经》《南华经》等重要典籍的珍贵抄本。	她皈依佛门后，每日抄写#经卷#作为修行功课，一笔一划都饱含着对佛法的虔诚与敬畏。				
经卷	jing1 juan4	古代手写或卷轴书籍	考古学家在洞窟中发现了一批保存完好的#经卷#，这些卷轴书籍的年代可追溯到两千多年前的战国时期。	博物馆展出的这幅#经卷#采用传统的卷轴装帧形式，绢本上的墨迹历经千年依然清晰可见。	古代的#经卷#多以竹简或丝帛为载体，书写工具则是毛笔和墨汁，制作工艺十分考究。	这批从丝绸之路沿线出土的#经卷#，见证了古代东西方文化交流的繁荣景象，具有重要的历史研究价值。	修复师傅用了整整三个月的时间，才将这卷破损严重的古代#经卷#修复如初，重现其原有的风貌。	收藏家花重金购得一卷宋代手抄#经卷#，卷轴两端的玉轴头雕工精美，显示出当时高超的工艺水平。				
帽	mao4	有檐的帽子	夏日炎炎，她戴上一顶宽檐草#帽#出门，既能遮挡刺眼的阳光，又显得时尚优雅。	老农民头戴一顶破旧的草#帽#在田间劳作，帽檐下的脸庞被晒得黝黑发亮。	这款新上市的遮阳#帽#采用可折叠设计，宽大的帽檐能有效阻挡紫外线，深受户外运动爱好者的喜爱。	他从衣帽架上取下那顶呢子礼#帽#，轻轻掸去灰尘，这是父亲留给他的唯一遗物。	海滩上的游客们大多戴着各式各样的遮阳#帽#，五颜六色的帽檐在阳光下格外醒目。	牛仔戴着标志性的宽檐牛仔#帽#骑马奔驰在草原上，帽檐随风微微翘起，显得英姿飒爽。				
帽	mao4	无檐的便帽	寒冷的冬天，她给孩子戴上一顶毛线#帽#，把小脑袋包裹得严严实实的。	游泳池边的告示牌上写着：入池前请佩戴泳#帽#，以保持水质清洁。	他习惯性地把棒球#帽#反戴着，露出额前的几缕头发，看起来十分年轻时尚。	厨师长要求所有后厨人员必须佩戴厨师#帽#，这是餐饮行业卫生规范的基本要求。	老奶奶亲手织了一顶红色的毛线#帽#送给孙子，针脚细密均匀，饱含着浓浓的祖孙情。	手术室里的医生护士都戴着无菌手术#帽#，将头发完全包裹起来，确保手术环境的洁净。				
学堂	xue2 tang2	学院或专门学校	这所百年#学堂#如今已发展成为一所综合性大学，培养了无数杰出的专业人才。						
学堂	xue2 tang2	旧时对学校的称呼	清末民初，各地纷纷兴办新式#学堂#，打破了传统私塾教育的格局，开启了中国近代教育的新篇章。	爷爷常常回忆起小时候在私塾#学堂#读书的情景，先生摇头晃脑地教他们背诵《三字经》《百家姓》。	这座古老的#学堂#建于光绪年间，青砖灰瓦的建筑至今保存完好，已被列为省级文物保护单位。	旧时的#学堂#里，学生们端坐在书桌前，跟着先生一字一句地诵读四书五经，朗朗书声回荡在院落中。	民国时期，许多有识之士捐资兴办#学堂#，希望通过教育救国，培养新一代的栋梁之才。	他的曾祖父曾在这所#学堂#担任教习，教授国文和算学，桃李满天下，深受学生爱戴。				
新政	xin1 zheng4	新的政策或施政措施	政府推出的一系列房地产调控#新政#，有效遏制了房价过快上涨的势头，让更多普通家庭看到了购房的希望。	这项教育#新政#的出台，旨在减轻中小学生的课业负担，让孩子们有更多时间发展兴趣爱好。	地方政府颁布的人才引进#新政#吸引了大批高学历人才落户，为当地经济发展注入了新的活力。	医疗改革#新政#实施后，药品价格大幅下降，老百姓看病难、看病贵的问题得到了明显缓解。	环保#新政#要求所有工业企业必须达标排放，违规者将面临高额罚款甚至停产整顿的处罚。	这届政府上任后推行的经济#新政#，着力优化营商环境，激发了市场主体的创新创业热情。				
新政	xin1 zheng4	罗斯福时期的经济救济新政	罗斯福总统在大萧条时期推行的#新政#，通过大规模公共工程建设为数百万失业者提供了工作机会。	历史学家普遍认为，罗斯福#新政#是美国历史上最重要的经济改革之一，它从根本上改变了政府与市场的关系。	#新政#期间设立的社会保障制度，为美国建立了完善的社会福利体系，至今仍在发挥重要作用。	1933年罗斯福就任总统后立即着手实施#新政#，采取了一系列紧急措施来稳定金融市场和恢复经济信心。	大学的美国史课程专门用了两周时间讲解罗斯福#新政#的历史背景、主要内容及其深远影响。	尽管罗斯福#新政#在当时饱受争议，但它成功地帮助美国走出了经济大萧条的阴影，重振了国民信心。				
安息	An1 xi1	古代中亚的安息国	汉代张骞出使西域时，曾途经#安息#国，开辟了连接东西方的丝绸之路贸易通道。	#安息#帝国在公元前三世纪至公元三世纪期间统治着广袤的中亚地区，是当时与罗马帝国并立的强大政权。	考古学家在新疆发现的古钱币上刻有#安息#文字，证明了古代丝绸之路沿线各国之间频繁的商贸往来。	历史文献记载，#安息#国盛产良马和香料，这些珍贵物资通过商队源源不断地运往中原地区。	这部历史纪录片详细介绍了#安息#帝国的兴衰历程，以及它在东西方文化交流中所扮演的重要角色。	古代#安息#国的疆域横跨今天的伊朗、伊拉克等地，是丝绸之路上不可或缺的贸易中转站。				
