word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
以前	yi3 qian2	从前以往	#以前#的日子虽然物质匮乏，但邻里之间的感情却比现在深厚得多，谁家有困难大家都会伸出援手。	回想起#以前#在乡下生活的那段时光，奶奶总是感慨万千，说那时候虽然穷但人心淳朴。	#以前#的老北京城里，每到春节家家户户都要贴春联、放鞭炮，那种热闹的氛围现在很难再见到了。	他常常怀念#以前#在大学里无忧无虑的生活，那时候最大的烦恼不过是期末考试。	#以前#的手工艺人都是靠师傅口传心授来学习技艺，不像现在可以通过网络视频自学。	这条街道和#以前#相比已经完全变了样，原来的老房子都被拆除，盖起了高楼大厦。	#以前#人们出行主要靠步行或骑自行车，哪像现在私家车满街跑，交通拥堵成了常态。	她翻出#以前#的老照片，看着照片里年轻的父母，不禁泪流满面。			
以前	yi3 qian2	先前的在先的	请参阅#以前#的会议记录，里面详细记载了我们讨论过的所有方案和最终决定。	根据#以前#的研究成果，科学家们在此基础上进行了更深入的探索，终于取得了突破性进展。	这份报告与#以前#的版本相比，增加了大量实地调研数据，内容更加翔实可靠。	法院在审理此案时参考了#以前#的判例，最终做出了公正的裁决。	#以前#的设计方案存在诸多缺陷，经过多次修改后，新方案终于获得了专家组的一致认可。	他仔细对比了#以前#的实验数据和这次的结果，发现两者之间存在显著差异。	公司决定沿用#以前#的营销策略，因为实践证明那套方法在市场上非常有效。	这篇论文引用了大量#以前#的文献资料，充分说明了作者扎实的学术功底。			
以前	yi3 qian2	距今之前（用于表示过去）	三年#以前#，他还只是一个默默无闻的小职员，如今已经成为公司的技术总监。	这座古塔建于一千多年#以前#，历经风雨沧桑，至今仍然屹立不倒，令人叹为观止。	十年#以前#的那场车祸彻底改变了他的人生轨迹，让他从此走上了公益事业的道路。	据考古学家推测，这些文物大约是两千年#以前#的遗存，具有极高的历史研究价值。	五年#以前#我们在这里种下的那棵小树苗，现在已经长成了枝繁叶茂的大树。	一个月#以前#提交的申请材料至今没有收到任何回复，他决定亲自去相关部门询问进度。	半年#以前#开始实施的新政策已经初见成效，居民的生活质量有了明显提升。	几百年#以前#，这里曾是繁华的商贸重镇，来自各地的商人在此云集交易。			
工程	gong1 cheng2	工程学科	他大学主修土木#工程#专业，毕业后进入一家知名建筑设计院工作，参与了多个大型项目。	随着科技的发展，生物#工程#已经成为当今最热门的学科之一，吸引了大批优秀学子报考。	这所大学的电子#工程#系在国内享有盛誉，培养出了许多杰出的科技人才。	她从小就对机械#工程#充满兴趣，经常拆解家里的电器研究其内部构造。	软件#工程#作为一门新兴学科，近年来发展迅速，就业前景十分广阔。	学校新开设的环境#工程#专业旨在培养能够解决环境污染问题的高素质人才。	他在化学#工程#领域深耕多年，发表了数十篇高水平学术论文，是业内公认的权威专家。	航空航天#工程#对学生的数学和物理基础要求极高，课程难度在所有工科专业中名列前茅。			
工程	gong1 cheng2	工程项目	这项跨海大桥#工程#历时五年终于竣工，创造了多项世界纪录，成为当地的标志性建筑。	市政府投资数十亿元启动了地铁#工程#建设，预计三年后第一条线路将正式通车运营。	由于资金链断裂，这个房地产#工程#被迫停工，数百名购房者的权益受到严重损害。	水利#工程#的建设对于防洪抗旱、保障农业灌溉具有至关重要的作用。	他作为总工程师，全程参与了这项隧道#工程#的设计和施工，积累了丰富的实践经验。	这个旧城改造#工程#涉及数千户居民的搬迁安置问题，社会影响面非常广泛。	高速公路#工程#的顺利推进将大大缩短两座城市之间的通行时间，促进区域经济发展。	环保部门对该化工厂的污水处理#工程#进行了严格验收，确保其达到国家排放标准。			
工程	gong1 cheng2	计划性任务或项目	国家启动了"希望#工程#"，旨在帮助贫困地区的失学儿童重返校园，接受基础教育。	公司制定了人才培养#工程#计划，每年选拔优秀员工赴海外知名高校进修深造。	这项扶贫#工程#实施三年来，已经帮助当地五千多户家庭摆脱了贫困，走上了致富道路。	政府推出的"菜篮子#工程#"有效保障了城市居民的蔬菜供应，稳定了市场价格。	学校启动了"青蓝#工程#"，安排经验丰富的老教师与青年教师结对，促进教学水平提升。	"安居#工程#"的实施让数万户低收入家庭住上了宽敞明亮的新房，圆了他们的安居梦。	这项文化遗产保护#工程#得到了联合国教科文组织的高度评价和资金支持。	企业实施的"绿色#工程#"计划将在五年内实现生产过程的零排放目标。			
父亲	fu4 qin1	男性亲属中直系的父辈	#父亲#年轻时是一名军人，他常常给我讲述当年在部队里的故事，那些经历塑造了他坚毅的性格。	每当遇到困难的时候，我总会想起#父亲#对我说过的话：无论多难都要咬牙坚持下去。	#父亲#虽然话不多，但他用实际行动教会了我什么是责任和担当，这是我一生的财富。	小时候#父亲#经常骑自行车送我上学，那辆老旧的自行车承载着我童年最温暖的记忆。	#父亲#退休后迷上了书法，每天清晨都在书房里练字，如今他的作品已经颇具功力。	看着#父亲#日渐花白的头发和佝偻的背影，我心中涌起一阵酸楚，暗下决心要好好孝敬他。	#父亲#是个地道的农民，一辈子面朝黄土背朝天，用勤劳的双手供我们兄妹三人读完了大学。	在我的成长过程中，#父亲#始终是我最坚强的后盾，无论我做什么决定他都默默支持。			
理论	li3 lun4	系统化的学说或原理	爱因斯坦的相对论#理论#彻底颠覆了人们对时间和空间的传统认知，开创了现代物理学的新纪元。	这位经济学家提出的#理论#体系对于理解当代市场经济的运行规律具有重要的指导意义。	达尔文的进化#理论#虽然在当时引发了巨大争议，但如今已被科学界普遍接受。							
理论	li3 lun4	用理由进行论证或争辩	他是个不服输的人，遇到不公平的事情一定要找对方#理论#清楚，绝不会忍气吞声。	邻居家的狗把我们的花园弄得一团糟，妈妈气冲冲地跑去和他们#理论#，要求赔偿损失。	顾客发现商品质量有问题，立刻找到店长#理论#，要求退货并给出合理解释。	他被同事冤枉后非常生气，当场就要去找领导#理论#，幸好被朋友及时拦住了。	村民们对征地补偿方案不满意，推选代表去镇政府#理论#，希望能够争取到更合理的待遇。	她性格直爽，看不惯不公正的事情，经常为弱势群体出头#理论#，在社区里很有威望。	工人们因为拖欠工资的问题集体去找老板#理论#，要求立即结清所有欠款。	面对不实的指控，他决定通过法律途径与对方#理论#，用证据还自己一个清白。			
理论	li3 lun4	注意到或关注某个观点	他提出的那些建议根本没人#理论#，大家都觉得不切实际，最后不了了之。	别#理论#那些闲言碎语，做好自己的事情才是最重要的，清者自清。	对于网上那些恶意攻击的评论，她选择不去#理论#，专心投入到自己的创作中。	他说的那些话你不必#理论#，他就是嫉妒你的成功，故意找茬而已。	老师对学生们的抱怨不予#理论#，继续按照自己的教学计划有条不紊地推进课程。	面对竞争对手的挑衅，公司高层决定不予#理论#，用业绩和产品质量来说话。	那些无中生有的谣言你何必去#理论#呢，时间会证明一切的。	他对别人的批评从不#理论#，只是默默地用行动证明自己的能力和价值。			
