word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
跑	pao3	作补语表示脱落或分散	那件旧毛衣洗了太多次，颜色都#跑#了，变得灰扑扑的再也不好看了。	他把杯子摔在地上，里面的水全都溅#跑#了，弄得满地都是。	这双皮鞋穿了三年，鞋底都磨#跑#了一层，该换新的了。	墙上的油漆因为受潮严重，大片大片地剥#跑#了，露出里面斑驳的水泥。	她不小心把香水瓶盖打开忘了盖，等想起来的时候香味都挥发#跑#了大半。	这块橡皮用了太久，边角都磨#跑#了，只剩下中间薄薄的一小片。	锅里的汤煮得太久，水分都蒸#跑#了，只剩下浓稠的底料粘在锅底。	那本旧书的封面因为年代久远，上面的字迹都褪#跑#了，几乎看不清书名。			
都会	du1 hui4	城市或市区的泛指	随着城镇化进程加快，越来越多的年轻人离开农村涌入#都会#寻找发展机会。	这座#都会#的夜景璀璨迷人，霓虹灯映照着繁华的商业街区，吸引着无数游客驻足观赏。	现代#都会#生活节奏快压力大，很多人开始向往田园牧歌式的慢生活。	他从小在偏远山区长大，第一次来到繁华的#都会#时被眼前的高楼大厦震撼得说不出话来。	政府正在大力推进#都会#基础设施建设，地铁线路将在明年底全面贯通。	这个#都会#的房价在过去十年间翻了三倍，让许多年轻人望而却步。	作为一个国际化#都会#，这里汇聚了来自世界各地的美食和文化。	她在#都会#打拼多年，终于攒够了首付在郊区买了一套属于自己的小公寓。			
都会	du1 hui4	大城市或都市圈的大都会	纽约、伦敦、东京这些国际#都会#每年吸引着数以百万计的游客前来观光购物。	上海作为中国最大的#都会#之一，其金融中心的地位在亚太地区举足轻重。	这座#都会#拥有完善的公共交通系统，地铁网络四通八达，出行十分便利。	他梦想着有一天能在世界级#都会#的摩天大楼里拥有一间属于自己的办公室。	随着粤港澳大湾区的发展，深圳正在迅速崛起成为具有全球影响力的创新型#都会#。	这个#都会#的天际线在过去二十年间发生了翻天覆地的变化，一栋栋超高层建筑拔地而起。	作为亚洲四小龙之一，新加坡已经发展成为东南亚最繁荣的#都会#。	北京作为中国的政治文化中心，同时也是一座历史底蕴深厚的现代化#都会#。			
文章	wen2 zhang1	刊物上的篇章或发表的文章	他在《自然》杂志上发表的那篇#文章#引起了学术界的广泛关注和热烈讨论。	这位记者撰写的调查#文章#揭露了当地官员的腐败行为，在社会上引起了强烈反响。	编辑部收到了大量投稿，但只有少数#文章#符合发表标准，能够刊登在下一期杂志上。	她的毕业论文改编成#文章#后发表在核心期刊上，为她的学术生涯开了个好头。	这篇#文章#的数据分析部分存在明显漏洞，审稿人建议作者进行大幅修改后重新投稿。	报社要求每位记者每月至少完成三篇深度报道#文章#，工作压力相当大。	他花了整整三个月时间收集资料、实地采访，终于完成了这篇万字长#文章#。	这本学术期刊每期刊载十余篇#文章#，涵盖经济、社会、政治等多个研究领域。			
文章	wen2 zhang1	表达观点的短篇议论文	老师布置的作业是写一篇关于环境保护的议论#文章#，要求观点鲜明、论据充分。	这篇#文章#从多个角度分析了当前教育体制的弊端，提出了切实可行的改革建议。	他在博客上发表的那篇#文章#犀利地批评了社会上的拜金主义风气，获得了大量转发。	高考作文要求考生在有限时间内完成一篇结构完整、论证严密的#文章#。	这位评论员的#文章#总是能够一针见血地指出问题的本质，深受读者喜爱。	她写的这篇#文章#虽然篇幅不长，但论点清晰、逻辑严密，说服力很强。	杂志社邀请多位专家学者撰写#文章#，就当前的经济形势发表各自的看法。	这篇#文章#的中心论点是人工智能将彻底改变未来的就业市场格局。			
文章	wen2 zhang1	文学性创作的作品	鲁迅先生的#文章#以犀利的笔触揭示了旧中国社会的种种弊病，至今仍具有深刻的现实意义。	她从小就喜欢阅读名家的#文章#，这为她日后的文学创作打下了坚实的基础。	这位作家的#文章#语言优美、意境深远，被收入多种文学选集供读者欣赏。	老师要求学生背诵几篇经典#文章#，以提高他们的文学素养和写作能力。	他的#文章#充满了对故乡的眷恋之情，字里行间流露出浓浓的乡愁。	这本散文集收录了作者近十年来创作的#文章#，记录了他对人生的思考和感悟。	朱自清的#文章#《背影》以朴实无华的语言描写了深沉的父子之情，感动了无数读者。	她的#文章#风格清新自然，善于从日常生活中发现诗意，深受年轻读者的喜爱。			
文章	wen2 zhang1	书面著述或文字作品的总称	这位学者一生笔耕不辍，留下了大量珍贵的#文章#和学术著作供后人研究。	图书馆里收藏着许多古代名人的#文章#手稿，是研究历史的重要资料。	他年轻时写的那些#文章#虽然稚嫩，但已经显露出不凡的文学才华。	编辑正在整理这位已故作家的遗稿，准备将他未发表的#文章#结集出版。	这套丛书汇集了近代以来众多思想家的#文章#，是了解中国近代思想史的必读书目。	她把多年来写的#文章#整理成册，作为礼物送给了自己的学生们。	古人云"文如其人"，从一个人的#文章#中往往可以窥见其性格和品行。	这些#文章#涵盖了政治、经济、文化等多个领域，展现了作者广博的学识。			
文章	wen2 zhang1	文字中隐含的深层含义或旨意	这份合同看似简单，但里面大有#文章#，不仔细研读很容易吃亏上当。	他说话总是含沙射影，每句话里都藏着#文章#，让人捉摸不透他的真实意图。	这件事情背后肯定有#文章#，不然他们怎么会突然改变态度同意合作呢？	老板的这番话表面上是表扬，但仔细琢磨其中大有#文章#，分明是在敲打警告。	她察觉到这份报告里有#文章#，数据虽然漂亮但经不起仔细推敲。	政客们的演讲稿往往暗藏#文章#，需要结合当时的政治背景才能理解其真正含义。	这幅画的构图看似随意，但懂行的人一眼就能看出其中的#文章#和深意。	他在会议上的发言字字珠玑，每句话都有#文章#，在场的人都听出了弦外之音。			
月中	yue4 zhong1	一个月的中旬或月中时段	公司规定工资在每月#月中#发放，届时会直接打入员工的银行账户。	这个项目的截止日期定在下#月中#，我们必须加快进度才能按时完成。	他计划#月中#去医院做一次全面体检，最近总觉得身体有些不舒服。	房东通知说#月中#要来收房租，让我提前把钱准备好。	天气预报显示#月中#会有一股冷空气南下，届时气温将大幅下降。	她打算#月中#请几天假回老家看望年迈的父母，已经半年没回去了。	这批货物预计#月中#到港，届时需要安排人手去码头提货。					
月中	yue4 zhong1	产后护理中心的俗称	她生完孩子后在#月中#住了一个月，有专业的护理人员照顾，恢复得很好。	现在台湾的#月中#价格越来越贵，一个月下来要花费十几万台币。	朋友推荐了一家口碑很好的#月中#，环境舒适、服务周到，她打算预约参观一下。	这家#月中#提供二十四小时的婴儿照护服务，让新手妈妈可以好好休息调养身体。	她比较了好几家#月中#的价格和服务内容，最后选择了一家离家近的。	很多年轻妈妈选择去#月中#坐月子，既能得到专业照顾，又不用麻烦家里的长辈。	这家#月中#的月嫂都经过专业培训，对产后护理和新生儿照顾非常有经验。	她在#月中#学会了很多育儿知识，回家后照顾宝宝就不那么手忙脚乱了。			
