word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
升级	sheng1 ji2	强度或矛盾的加剧升级	两国之间的贸易摩擦持续#升级#，双方已经开始对彼此的商品加征高额关税，国际社会对此深表担忧。	随着谈判破裂，这场原本只是口头争执的冲突迅速#升级#为大规模的街头抗议活动。	医患矛盾不断#升级#，已经从最初的言语冲突发展到肢体对抗，医院不得不加强安保措施。	中东地区的紧张局势再度#升级#，联合国安理会紧急召开会议商讨应对方案。	这场邻里纠纷因为双方互不相让而逐渐#升级#，最终闹到了法院，让整个小区都不得安宁。	工人与资方的对峙持续#升级#，罢工规模从最初的一个车间扩大到整个工业园区。	网络上的骂战迅速#升级#，从最初的观点分歧演变成人身攻击，平台不得不介入处理。	边境冲突的#升级#让两国关系降至冰点，双方都开始在边境地区增派军事力量。				
升级	sheng1 ji2	软件或系统的更新提升	公司决定将所有办公电脑的操作系统#升级#到最新版本，以提高工作效率和网络安全性。	这款手机应用提示用户需要#升级#到新版本才能继续使用，否则部分功能将受到限制。	技术部门连夜对服务器进行#升级#，确保系统能够承受双十一购物节的巨大流量压力。	我的电脑太旧了，已经无法#升级#到最新的操作系统，看来是时候换一台新的了。	游戏公司宣布将在下周进行大规模版本#升级#，届时将新增多个副本和角色技能。	为了运行这款专业设计软件，他不得不花钱#升级#电脑的显卡和内存配置。	银行系统将于今晚进行例行#升级#维护，届时网上银行和手机银行服务将暂停使用。	IT部门建议所有员工尽快将杀毒软件#升级#到最新版本，以防范近期出现的新型网络病毒。				
挂	gua4	把物品悬挂或吊起来	她在客厅的墙上#挂#了一幅山水画，整个房间的格调顿时提升了不少。	春节快到了，家家户户都在门口#挂#起了红灯笼，整条街道洋溢着喜庆的气氛。	他把湿漉漉的衣服#挂#在阳台的晾衣架上，希望明天早上能够晾干穿去上班。	博物馆的展厅里#挂#满了各个时期的名家书法作品，吸引了众多书法爱好者前来参观。	她习惯在卧室门后#挂#一个布袋，专门用来收纳各种零碎的小物件。	工人们正在用吊车把巨大的广告牌#挂#到大楼外墙上，引来不少路人驻足观看。	奶奶在厨房的墙上#挂#了一串干辣椒，说是既能调味又能辟邪，是老家的传统习俗。	他把钥匙#挂#在门口的挂钩上，这样每次出门就不用到处找钥匙了。				
挂	gua4	挂断电话结束通话	她气得直接把电话#挂#了，根本不想再听对方的任何解释。	通话结束后，他轻轻#挂#了电话，脸上露出了久违的笑容，显然是收到了好消息。	那个推销员太烦人了，我还没听完他说什么就直接把电话#挂#了。	她说完"我们分手吧"就立刻#挂#了电话，留下他一个人对着听筒发呆。	客服人员在确认问题已经解决后，礼貌地询问是否还有其他需要帮助的，然后才#挂#了电话。	他正要#挂#电话时，对方突然说出了一个让他震惊的消息，他只好继续听下去。	妈妈每次打电话都要唠叨半个小时，我好不容易找了个借口才把电话#挂#了。	面试官说会在三天内通知结果，然后就#挂#了电话，让她在忐忑中等待消息。				
挂	gua4	电话线路中断无信号	我正和客户谈重要的事情，电话突然就#挂#了，怎么打都打不通，真是急死人了。	山区信号太差，通话进行到一半电话就#挂#了，我只好爬到山顶才重新拨通。	地震发生后，所有的电话线路都#挂#了，人们只能通过网络互相报平安。	暴风雨导致通讯基站受损，整个村子的电话都#挂#了，与外界完全失去了联系。	他正在向总部汇报紧急情况，电话却突然#挂#了，任凭他怎么拨打都是忙音。	台风过境后，沿海地区的电话线路全部#挂#了，救援队伍只能依靠卫星电话进行通讯。	电话#挂#了好几个小时都没恢复，电信公司的维修人员正在紧急抢修线路。	由于海底光缆被渔船意外切断，岛上与大陆之间的电话线路彻底#挂#了。				
挂	gua4	心中牵挂担忧不放心	儿行千里母担忧，她虽然嘴上说放心，心里却一直#挂#着在外地工作的儿子。	他嘴上说不在乎，但从他时不时看手机的动作就知道，他心里还是#挂#着那件事。	老人临终前最#挂#的就是那个还没成家的小儿子，反复叮嘱其他子女要多照顾他。	她出差在外，心里却一直#挂#着家里生病的孩子，恨不得马上飞回去照顾。	爷爷虽然住在养老院，但心里始终#挂#着老家的那几亩地，总想回去看看。	战争年代，多少母亲日夜#挂#着在前线打仗的儿子，盼望着他们平安归来。	他表面上若无其事地工作，心里却一直#挂#着刚才体检报告上那个异常的指标。	妻子说她没事，但丈夫还是放心不下，心里始终#挂#着她独自在家的安全。				
挂	gua4	打电话的方言说法	你等会儿给张经理#挂#个电话，问问明天开会的具体时间和地点。	我刚才给你#挂#了好几个电话，你怎么都不接，害我担心了半天。	有什么事你直接给我#挂#电话就行，发微信我不一定能及时看到。	她让我帮忙给她妈#挂#个电话，说她自己手机没电了，又找不到充电器。	老板说让你马上给客户#挂#个电话，确认一下明天的交货时间有没有变化。	你要是到了火车站就给家里#挂#个电话报平安，免得你妈在家担心。	我正准备给你#挂#电话呢，没想到你先打过来了，真是心有灵犀。	下班后记得给房东#挂#个电话，问问这个月的房租什么时候交。				
挂	gua4	在医院登记或挂号就诊	这家医院的专家号太难#挂#了，我凌晨四点就来排队，还是没能挂上。	现在很多医院都可以在网上#挂#号了，不用像以前那样天不亮就去排队。	她陪着母亲去医院#挂#了个内科的号，想让医生检查一下最近总是头晕的原因。	这位老中医的号特别难#挂#，据说要提前一个月预约才有可能排上。	我帮你在三甲医院#挂#了个明天上午的专家号，记得带上医保卡和以前的病历。	医院推出了便民措施，七十岁以上的老人可以优先#挂#号，不用和年轻人一起排队。	他的病情比较复杂，普通门诊看不了，需要#挂#专家会诊的号才行。	护士告诉她今天的号已经#挂#满了，建议她明天一早再来或者去急诊看看。				
挂	gua4	被杀或彻底失败的俚语说法	这个游戏Boss太难打了，我已经#挂#了十几次，还是过不了这一关。	电影里那个反派角色刚说完狠话就#挂#了，简直是经典的死亡flag。	我们队的输出太低了，还没打到一半血，坦克就先#挂#了，只能团灭重来。	他在游戏里浪得太厉害，结果被对面五个人围攻，瞬间就#挂#了。	这次期末考试我肯定要#挂#了，高数那几道大题我一道都不会做。	战场上子弹不长眼，很多士兵还没看清敌人在哪里就已经#挂#了。	他信誓旦旦说这把稳赢，结果开局两分钟就#挂#了，被队友嘲笑了一整天。	这部剧的主角光环太强了，配角一个接一个地#挂#，就他永远死不了。				
挂	gua4	用于成套或成群物品的量词	过年的时候，爷爷总会买上几#挂#鞭炮，在院子里噼里啪啦地放个痛快。	墙上挂着一#挂#红辣椒，在阳光的照射下显得格外鲜艳，充满了乡村气息。	她从市场买回来两#挂#香蕉，打算分给邻居家的小朋友们一起吃。	这一#挂#珠帘是用天然水晶串成的，挂在窗前折射出五彩斑斓的光芒。	农民伯伯收获了好几#挂#玉米，金灿灿地挂在屋檐下，等着晾干后储存起来。	小贩的摊位上摆着一#挂#挂的葡萄，颗颗饱满晶莹，看着就让人垂涎欲滴。	奶奶在门框上挂了一#挂#蒜头，说是可以驱邪避灾，保佑全家平安。	他从老家带回来三#挂#腊肉，说是要让城里的朋友们尝尝正宗的农家风味。				
