word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
发给	fa1 gei3	把物品分发给多人	公司年终时会把福利礼品#发给#每一位员工，今年的礼盒里包含了进口坚果和高档茶叶。	老师把试卷#发给#学生后，教室里顿时安静下来，只听见笔尖划过纸张的沙沙声。	志愿者们冒着大雨把救灾物资#发给#受灾群众，确保每家每户都能领到食物和饮用水。	政府决定将这批防疫口罩免费#发给#社区居民，优先保障老年人和慢性病患者的需求。	班主任把新学期的课本#发给#同学们，并叮嘱大家要爱护书籍，不要在上面乱涂乱画。	工会主席亲自把慰问金#发给#困难职工家庭，并详细询问了他们的生活状况和实际需求。				
讲究	jiang3 jiu5	精心挑选以保证质量	这家百年老店做糕点非常#讲究#，所用的糯米粉必须是当年新磨的，豆沙馅也要手工熬制。	他对食材的选择极为#讲究#，买菜时会仔细查看产地和生产日期，绝不将就。	母亲做菜向来#讲究#，光是炖一锅鸡汤就要精选三年以上的老母鸡，配上十几种药材。	这位老裁缝做衣服特别#讲究#，从布料到纽扣都要亲自挑选，绝不使用次等材料。	日本料理对食材的新鲜度非常#讲究#，寿司店的鱼生必须是当天凌晨从市场采购的。	爷爷泡茶很#讲究#，茶叶要用明前龙井，水要用山泉水，连茶具都必须是宜兴紫砂壶。				
讲究	jiang3 jiu5	选材或陈设雅致有品味	她家的装修风格十分#讲究#，中式红木家具搭配水墨画，处处透着典雅的书香气息。	这间茶室的布置颇为#讲究#，竹帘轻垂，檀香袅袅，墙上挂着名家书法，令人心旷神怡。	老教授的书房陈设很#讲究#，古色古香的博古架上摆满了珍贵的古籍善本和文房四宝。	这家私房菜馆的餐具摆设极其#讲究#，青花瓷碗碟配上银质餐具，尽显主人的品味。	她穿衣打扮向来#讲究#，即使是日常出门也会精心搭配，从发饰到鞋子都一丝不苟。	这座园林的造景非常#讲究#，假山流水、亭台楼阁错落有致，移步换景，美不胜收。				
荡	dang4	洗涤擦洗	她用清水把染了墨汁的毛笔仔细#荡#干净，然后挂在笔架上晾干，以便下次使用。	奶奶把刚摘的青菜放进木盆里，用井水反复#荡#了好几遍，直到完全没有泥沙为止。	厨师把炒锅放在水龙头下用力#荡#了几下，把锅底残留的油渍和菜渣全部冲掉。	母亲把浸泡好的糯米放在竹篮里，在溪水中轻轻#荡#去杂质，准备包端午节的粽子。	他把沾满颜料的调色盘放进水槽里#荡#了又#荡#，直到盘面恢复原本的洁白。	洗砚池边的老先生正在#荡#洗他那方用了几十年的端砚，动作轻柔得像是在抚摸珍宝。				
荡	dang4	挥霍浪费	他继承了父亲留下的万贯家财，却在短短三年内就#荡#尽了，最后沦落到街头乞讨。	这个败家子把祖上几代人积攒的产业全部#荡#光，气得老父亲一病不起。	她嫁给了一个赌徒，眼睁睁看着家里的积蓄被丈夫一点点#荡#空，却无力阻止。	那位富二代整日花天酒地，不到五年就把父母留给他的几千万遗产#荡#得精光。	村里的老人都说他是个不成器的东西，年纪轻轻就把家产#荡#尽，如今只能靠亲戚接济度日。	他沉迷于赌博无法自拔，不仅#荡#光了自己的积蓄，还欠下了一屁股债。				
荡	dang4	扫除或冲走	一场暴风雨过后，山洪暴发，把村口的那座老石桥连同桥上的杂物全部#荡#走了。	革命军势如破竹，一路北上，誓要#荡#平军阀割据的局面，实现国家统一。	这场突如其来的洪水#荡#去了河岸边的违章建筑，也冲毁了村民们辛苦种植的庄稼。	春风#荡#去了冬日的阴霾，大地开始复苏，到处呈现出一派生机勃勃的景象。	他决心要#荡#除官场上的腐败风气，即使得罪权贵也在所不惜。	台风过境后，巨浪#荡#平了海边的沙堡和临时搭建的帐篷，海滩上一片狼藉。				
荡	dang4	移动	小船在湖面上轻轻#荡#向对岸，船上的游客们悠闲地欣赏着两岸的垂柳和远处的青山。	她坐在秋千上，双脚轻轻一蹬，整个人便#荡#到了半空中，裙摆随风飘扬。	一叶扁舟顺着水流缓缓#荡#去，船头的渔翁正在悠然自得地吹着竹笛。	孩子们坐在轮胎做成的秋千上，欢快地#荡#来#荡#去，笑声回荡在整个院子里。	落叶随着秋风#荡#向远方，在空中划出一道道优美的弧线，最终落入小溪。	那只纸船被微风吹着，在池塘里慢慢#荡#向荷叶丛中，引得孩子们追着跑。				
荡	dang4	摇动晃动	微风吹过，湖面泛起层层涟漪，岸边的芦苇也跟着轻轻#荡#动，沙沙作响。	地震来临时，整栋大楼剧烈#荡#动，吊灯摇摆不止，人们惊慌失措地往外跑。	她轻轻推了一下吊床，吊床便开始悠悠地#荡#动起来，躺在上面的孩子很快就睡着了。	风铃被晚风吹得叮当作响，#荡#动的铃铛发出清脆悦耳的声音，给夏夜增添了几分诗意。	老式挂钟的钟摆有节奏地#荡#动着，滴答滴答的声音在寂静的房间里格外清晰。	演唱会上，数万名歌迷举起荧光棒随着音乐的节奏一起#荡#动，场面十分壮观。				
荡	dang4	行为放荡不羁	这部小说描写了一个#荡#子回头的故事，主人公年轻时放浪形骸，晚年终于幡然醒悟。	他年轻时行为#荡#佚，整日流连于烟花柳巷，直到父亲病重才收心回家照顾老人。	古人常说"浪子回头金不换"，即使曾经#荡#迹江湖，只要真心悔改就值得原谅。	那个曾经#荡#检逾闲的富家公子，经历了家道中落后，终于明白了人生的真谛。	她在小说中塑造了一个#荡#妇的形象，通过这个角色批判了封建社会对女性的压迫。	这位诗人年轻时性情#荡#放，不拘礼法，留下了许多惊世骇俗的诗篇。				
荡	dang4	小型水塘	村子东头有一方小#荡#，夏天时荷花盛开，粉白相间，美得像一幅水墨画。	爷爷每天清晨都会去门前的鱼#荡#边钓鱼，一坐就是大半天，乐此不疲。	这片芦苇#荡#是候鸟迁徙的重要栖息地，每年秋天都有成千上万只大雁在此停留。	江南水乡的藕#荡#里，采莲女划着小船穿梭其间，歌声随风飘荡，好不惬意。	暴雨过后，村边的小#荡#水位暴涨，差点漫过堤岸，村民们连夜加固堤坝。	他承包了村里的这片鱼#荡#，养殖螃蟹和鲫鱼，一年下来收入颇为可观。				
