word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
人马	ren2 ma3	一群人	这次项目启动会上，公司从各个部门抽调了精干#人马#，组成了一支跨职能的专项工作小组。	老板带着他的#人马#浩浩荡荡地来到会议室，准备和对方公司进行最后一轮谈判。	选举期间，候选人动员了大批#人马#在各个社区进行拉票宣传活动。	这家创业公司虽然#人马#不多，但每个人都是行业内的顶尖人才，战斗力极强。	导演为了拍摄这部史诗级大片，从全国各地召集了上千#人马#，光是群众演员就有八百多人。	新任总经理上任后，立刻着手组建自己的#人马#，对公司管理层进行了大规模调整。						
人马	ren2 ma3	一队人马	将军率领三千#人马#连夜奔袭，在敌军毫无防备的情况下发起了突然袭击。	远处尘土飞扬，一队#人马#正朝着城门方向疾驰而来，守城士兵立刻拉响了警报。	这支#人马#虽然人数不多，但个个都是身经百战的精锐，曾多次执行过危险任务。	古代行军打仗，粮草供应是关键，一支万人的#人马#每天消耗的物资数量惊人。	探子来报，敌方已在边境集结了五万#人马#，随时可能发动进攻。	小说中描写道，那支神秘的#人马#在月光下悄然穿过山谷，没有发出一点声响。						
人马	ren2 ma3	半人半马的神话生物	希腊神话中的#人马#族以其野蛮好斗著称，但其中也有像喀戎这样智慧超群的贤者。	在奇幻小说的世界观设定中，#人马#通常被描绘成森林的守护者，擅长弓箭和草药学。	博物馆里陈列着一尊古希腊时期的#人马#雕塑，展现了这种神话生物半人半马的独特形态。	游戏设计师参考了大量古典文献，力求还原#人马#这一神话种族的原始形象和文化特征。	天文学上的人马座得名于希腊神话中的#人马#，星座图案呈现出一个拉弓射箭的半人半马形象。	那幅文艺复兴时期的壁画描绘了#人马#与拉庇泰人激战的场景，画面充满了动感和张力。						
自带	zi4 dai4	自己携带或自备物品	为了减少一次性餐具的使用，越来越多的上班族选择#自带#饭盒去公司食堂打饭。	登山俱乐部通知所有参加者必须#自带#足够的饮用水和干粮，沿途没有补给点。	这家网红餐厅允许顾客#自带#酒水，但需要支付一定的开瓶费。	考试规定考生必须#自带#2B铅笔和橡皮，考场不提供任何文具。	野餐活动要求每个家庭#自带#一道拿手菜，大家一起分享美食和欢乐时光。	由于酒店不提供洗漱用品，旅行社特别提醒游客需要#自带#牙刷牙膏等个人物品。						
自带	zi4 dai4	要求自备物品（如自带餐具食物）	这家日式居酒屋是#自带#酒水的模式，店里只提供下酒菜和小食。	派对邀请函上写明是#自带#食物的聚会形式，每位来宾需要准备一份甜点或饮料。	为了响应环保号召，公司食堂推行#自带#餐具活动，使用自带餐具的员工可以享受折扣。	这个露营地是#自带#装备的营地，不提供帐篷和睡袋的租赁服务。	社区举办的#自带#午餐读书会每周六举行，参与者一边享用自己带来的食物一边讨论书籍。	烧烤派对采用#自带#食材的方式，主人只负责提供场地和烤炉。						
自带	zi4 dai4	预先安装于设备中的程序或功能	这款手机#自带#的相机应用功能非常强大，支持专业模式和多种滤镜效果。	Windows系统#自带#的杀毒软件已经能够满足大多数用户的日常安全需求。	很多用户抱怨新买的电脑#自带#了太多预装软件，占用了大量存储空间。	这台智能电视#自带#的语音助手可以通过简单的语音指令控制各种功能。	苹果设备#自带#的生态系统让不同设备之间的数据同步变得非常便捷。	新版操作系统#自带#了暗黑模式，用户可以根据个人喜好随时切换界面主题。						
仇	Qiu2	仇姓	#仇#老师是我们学校最受欢迎的语文老师，她的课堂总是充满欢声笑语。	据族谱记载，#仇#氏家族在明朝时期从山东迁徙至江南，至今已有六百多年历史。	公司新来的财务总监姓#仇#，大家一开始都把她的姓念错了，后来才知道应该读作"求"。	#仇#姓在百家姓中排名比较靠后，但在某些地区却是当地的大姓。	这位#仇#先生是著名的书法家，他的作品曾多次在国际展览中获奖。	村里的#仇#家是当地有名的中医世家，祖传的医术已经传承了好几代人。						
仇	chou2	仇恨或憎恶的感情	战争给两国人民心中埋下了深深的#仇#恨，这种创伤需要几代人的时间才能慢慢愈合。	她无法原谅那个毁掉她家庭的人，心中的#仇#恨像毒蛇一样日夜啃噬着她的内心。	心理医生建议他放下心中的#仇#恨，因为长期沉浸在负面情绪中只会伤害自己。	复仇的火焰在他心中燃烧了二十年，那股刻骨的#仇#恨从未消减半分。	小说的主人公用一生的时间去化解心中的#仇#恨，最终选择了宽恕和放下。	历史上许多悲剧都源于民族之间世代相传的#仇#恨，打破这种恶性循环需要极大的勇气。						
仇	chou2	敌对或不友好的强烈情绪	两家公司因为专利纠纷结下了深#仇#，在市场上的竞争也变得越来越激烈。	他和前合伙人之间的#仇#怨由来已久，两人见面连招呼都不打。	邻里之间因为一点小事结#仇#，实在是得不偿失，还是应该以和为贵。	商场如战场，但也不必和竞争对手结下私#仇#，毕竟大家都是为了生存。	这两个家族的#仇#怨可以追溯到上一代人，年轻一辈其实并不清楚当年到底发生了什么。	他为人处世太过强硬，在公司里树敌无数，和好几个部门的负责人都结下了#仇#怨。						
仇	chou2	持续性的敌对或深仇大恨	杀父之#仇#不共戴天，他发誓一定要找到凶手为父亲报仇雪恨。	两个家族之间的血海深#仇#延续了三代人，双方都有亲人死于对方之手。	古人云"君子报#仇#十年不晚"，他隐忍多年终于等到了复仇的机会。	这部电视剧讲述了一个女子历经磨难最终报#仇#雪恨的故事，情节跌宕起伏。	国#仇#家恨集于一身，他毅然投笔从戎，加入了抗击侵略者的队伍。	武侠小说中常见的情节就是主人公为了报#仇#而苦练武功，最终手刃仇人。						
