word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
货币	huo4 bi4	金钱，通用的支付手段	随着数字经济的快速发展，电子#货币#逐渐取代了传统纸币，成为人们日常消费的主要支付方式。	各国央行通过调整#货币#政策来控制通货膨胀率，以维持经济的稳定增长。	古代丝绸之路上的商人们使用金银作为#货币#进行跨国贸易，促进了东西方文化交流。	人民币作为中国的法定#货币#，近年来在国际市场上的影响力不断提升。	经济学家指出，#货币#贬值会导致进口商品价格上涨，直接影响普通百姓的生活成本。	博物馆里陈列着各个朝代的古#货币#，从贝壳到铜钱再到银票，展现了中国金融发展的历史。	国际贸易中，#货币#汇率的波动往往会给出口企业带来巨大的经营风险。	政府决定发行新版#货币#，增加了多项防伪技术，以有效打击假币犯罪活动。			
赢	ying2	战胜对手或敌方	经过三个小时的激烈鏖战，中国队终于#赢#了卫冕冠军巴西队，全场观众欢呼雀跃。	这场辩论赛中，正方凭借充分的论据和出色的口才#赢#了反方，获得了评委的一致好评。	在商业竞争中，这家初创公司凭借创新的技术方案#赢#了行业巨头，拿下了政府的大型项目。	他在国际象棋锦标赛上连续#赢#了五位种子选手，一路杀入决赛令人刮目相看。	我们篮球队虽然身高不占优势，但凭借默契的配合和顽强的斗志#赢#了对手整整二十分。	历史上以少胜多的战役中，将领们往往靠智谋而非兵力#赢#了强大的敌军。	这位年轻的围棋选手在世界大赛中#赢#了多位顶尖高手，被誉为棋坛新星。	律师团队在法庭上据理力争，最终#赢#了对方的律师，为当事人争取到了应有的赔偿。			
赢	ying2	取得比赛或竞争中的胜利	她苦练了整整四年，终于在奥运会上#赢#得了梦寐以求的金牌，实现了儿时的梦想。	这支球队在赛季初并不被看好，但他们一路过关斩将，最终#赢#得了联赛冠军。	创业大赛中，他的项目方案因为切实解决了社会痛点而#赢#得了投资人的青睐。	经过长达半年的艰苦谈判，我方代表团终于#赢#得了这场贸易争端的最终胜利。	学校辩论队在全国比赛中表现出色，连续三年#赢#得了团体一等奖的荣誉。	马拉松选手在最后一公里奋力冲刺，以微弱的优势#赢#得了这场比赛的冠军。	这家科技公司在激烈的招标竞争中#赢#得了价值数十亿的国防合同。	他凭借精湛的厨艺和独特的创意#赢#得了国际烹饪大赛的最高奖项。			
赢	ying2	获得利润或经济上的益处	这笔投资让他在短短两年内#赢#了上百万的利润，成为圈内公认的投资高手。	精明的商人总能在市场波动中找到机会，别人亏损的时候他反而能#赢#不少钱。	她通过长期持有优质股票，在股市中稳稳地#赢#了可观的收益，实现了财务自由。	这家企业靠薄利多销的策略，每年都能#赢#得丰厚的利润回报。	他在期货市场上大胆操作，一个月就#赢#了相当于普通人一年的工资。	房地产开发商在这个项目上#赢#了数千万的利润，但也承担了巨大的资金风险。	老张做了三十年生意，深知要想#赢#钱就必须诚信经营，不能只看眼前利益。	这次海外并购让公司#赢#了巨额的品牌溢价，大大提升了国际市场的竞争力。			
喝	he1	饮用液体	医生建议每天至少#喝#八杯水，这样有助于促进新陈代谢和维持身体健康。	天气太热了，他一口气#喝#了三瓶矿泉水，才觉得稍微解了一些渴。	爷爷每天早上都要泡一壶龙井茶慢慢#喝#，这个习惯已经保持了几十年。	小朋友不爱#喝#牛奶，妈妈只好在里面加了一些巧克力粉来改善口味。	聚会上大家举杯畅饮，他却只#喝#了一小杯果汁，因为晚上还要开车回家。	中国人讲究#喝#汤养生，广东人尤其擅长煲各种滋补汤品。	她感冒了嗓子疼，医生让她多#喝#温水，少吃辛辣刺激的食物。	工人们在烈日下劳作了一上午，休息时争先恐后地#喝#着冰镇绿豆汤解暑。			
喝	he4	高声喊叫或斥责	台下观众齐声#喝#彩，为演员们精彩绝伦的表演送上了最热烈的掌声。	教官一声大#喝#，所有新兵立刻站得笔直，操场上顿时鸦雀无声。	他因为上课说话被老师厉声#喝#止，羞得满脸通红低下了头。	裁判一声断#喝#，两名拳击手立刻分开，各自退回到自己的角落。	母亲#喝#令孩子们立刻放下手机去写作业，语气严厉得不容置疑。	武侠小说中，大侠一声怒#喝#，震得周围的树叶簌簌落下，众人无不胆寒。	保安发现有人翻墙，立即大声#喝#问对方的身份和来意。	将军在阵前高声#喝#令士兵们冲锋，战鼓声和呐喊声响彻整个战场。			
邀请	yao1 qing3	正式请人参加或出席	学校#邀请#了多位知名企业家来校举办讲座，与学生们分享创业经验。	组委会正式#邀请#各国代表团参加今年的国际文化交流论坛。	他因为在学术领域的突出贡献，被#邀请#担任这次国际会议的主旨演讲嘉宾。	市政府#邀请#了国内外著名建筑师参与新城区的规划设计方案竞标。	她收到了哈佛大学的#邀请#，前往该校进行为期一年的访问学者研究。	公司年会上，人事部门#邀请#了全体员工及其家属共同参加晚宴。	博物馆#邀请#了一批文物修复专家，对馆藏的珍贵古画进行修缮保护。	这位著名导演被#邀请#出任电影节评审团主席，负责评选本届最佳影片。			
邀请	yao1 qing3	用于请人参加的书面或口头邀请	婚礼的#邀请#函已经寄出去了，预计下周所有宾客都能收到。	他收到了一份来自白宫的正式#邀请#，请他出席国宴。	这封#邀请#写得非常诚恳，让人很难拒绝对方的盛情。	公司发出了五百份#邀请#，希望各界人士能够出席新产品发布会。	她精心设计了电子版的生日派对#邀请#，通过社交媒体发送给所有朋友。	收到展览开幕式的#邀请#后，他立刻调整了行程安排，确保能够准时出席。	这份#邀请#上注明了活动的时间、地点和着装要求，细节考虑得非常周到。	校长亲自签发了#邀请#，恳请退休老教师们回校参加百年校庆活动。			
里人	li3 ren2	同乡或同省的人	他在异乡打拼多年，每逢佳节倍思亲，总想找几个#里人#聚在一起吃顿家乡菜。	古时候在京城做官的人喜欢与#里人#结交往来，互相照应以解思乡之苦。	她在国外留学时偶然遇到了一位#里人#，两人用家乡话聊了一整个下午。	这家会馆是清代同省#里人#集资修建的，专门为进京赶考的学子提供食宿。	他虽然在大城市功成名就，但从不忘记帮助家乡的#里人#，每年都捐资助学。	春运期间火车上挤满了返乡的旅客，他意外地在车厢里碰到了几位#里人#。	老一辈人常说在外靠#里人#，所以各地都有同乡会帮助初来乍到的老乡。	战乱年代，许多#里人#结伴逃难，在陌生的土地上相互扶持共度难关。			
里人	li3 ren2	农民（贬称）	旧社会的地主老爷们瞧不起种地的#里人#，认为他们粗鄙无知不值一提。	他虽然出身农村，但最讨厌别人用#里人#这个词来贬低像他父母一样辛勤劳作的农民。	封建时代的文人墨客有时会用#里人#来嘲讽乡下人见识短浅，这种偏见根深蒂固。	那些自以为高人一等的城里人动不动就骂人家是#里人#，殊不知粮食都是农民种出来的。	旧小说中常有纨绔子弟嘲笑#里人#土气的情节，反映了当时社会的阶层歧视。	他愤怒地反驳道，凭什么看不起#里人#，没有农民的辛苦耕耘你们吃什么。	在那个等级森严的年代，#里人#这个称呼带有明显的轻蔑意味，让人听了很不舒服。	鲁迅笔下的闰土就是被人叫作#里人#的典型形象，反映了旧中国农民的悲惨命运。			
