word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
禁令	jin4 ling4	官方颁布的禁止性命令	政府发布的#禁令#明确规定，任何单位和个人不得在自然保护区内进行商业开发活动。	这项#禁令#一经颁布，立即在社会各界引起强烈反响，支持者和反对者各执一词。	尽管官方#禁令#已经生效多日，仍有部分商家铤而走险，继续销售违禁商品。	市政府的#禁令#要求所有建筑工地在夜间十点后停止施工，以保障周边居民的休息权益。	违反#禁令#的企业将面临高额罚款，情节严重者还将被吊销营业执照。	这道#禁令#的出台经过了长达半年的调研论证，旨在从源头上遏制环境污染问题。
禁令	jin4 ling4	针对特定事项的全面禁令	自从实施塑料袋#禁令#以来，超市里可降解购物袋的销量增长了三倍多。	国际社会对该国实施的武器#禁令#已经持续了十年，但效果并不理想。	烟花爆竹#禁令#在城区全面推行后，春节期间的空气质量明显改善。	野生动物交易#禁令#的颁布标志着我国在生态保护领域迈出了重要一步。	学校对手机的#禁令#引发了家长们的热议，有人支持有人反对，莫衷一是。	进口#禁令#解除后，国内市场上又能买到来自世界各地的优质农产品了。
秋	Qiu1	秋姓	#秋#老师是我们学校最受学生欢迎的语文教师，她的课堂总是充满欢声笑语。	据族谱记载，#秋#氏家族在明朝时期从山东迁徙至江南，至今已有六百余年历史。	#秋#先生是这家律师事务所的创始合伙人，在业界享有很高的声誉。	我的邻居#秋#大爷今年八十岁了，身体依然硬朗，每天早起打太极拳。	#秋#姓在百家姓中排名靠后，但历史上也出过不少名人志士。	公司新来的财务总监姓#秋#，是从一家跨国企业挖过来的高级人才。
秋	qiu1	一年中由热转凉的季节	北京的#秋#天是一年中最美的季节，香山的红叶吸引着无数游客前来观赏。	#秋#风萧瑟，落叶纷飞，校园里的梧桐树换上了金黄色的外衣。	江南的#秋#雨绵绵不绝，空气中弥漫着桂花的清香，让人心旷神怡。	每到#秋#季，奶奶就会腌制各种咸菜，为漫长的冬天做准备。	今年的#秋#天来得特别早，八月底气温就开始明显下降了。	#秋#日的阳光温暖而不炽热，最适合户外郊游和野餐。
秋	qiu1	口语中指秋季	这#秋#都过了一半了，你的毛衣还没织完呢，得抓紧时间了。	去年#秋#里我们一起去爬的那座山，今年还去不去？	这#秋#的苹果特别甜，你多买点回去给孩子们尝尝。	#秋#里天凉了，出门记得多穿点衣服，别感冒了。	今年#秋#雨水多，地里的庄稼长势比往年都好。	等#秋#收完了，咱们就去城里看看孙子，好久没见了。
秋	qiu1	农作物的收获季节	金#秋#时节，田野里一片金黄，农民们正忙着收割成熟的稻谷。	#秋#收季节是农村最繁忙的时候，全家老小都要下地帮忙。	今年风调雨顺，#秋#收的产量比去年增加了两成，农民们喜笑颜开。	#秋#忙时节，村里的年轻人都从城里赶回来帮助父母收庄稼。	眼看#秋#收在即，一场突如其来的冰雹让农民们损失惨重。	#秋#粮入库后，合作社统一组织销售，确保农民能卖个好价钱。
回回	Hui2 hui5	回族的旧称或回族人	这条老街上住着不少#回回#人家，清真寺的宣礼塔是这一带最显眼的建筑。	爷爷常说，当年#回回#邻居在饥荒年代接济过我们家，这份恩情不能忘。	据地方志记载，明代就有#回回#商人沿着丝绸之路来到这里定居经商。	老城区的#回回#饭馆以正宗的牛羊肉菜肴闻名，吸引了许多外地食客慕名而来。
回回	hui2 hui2	一次又一次，屡次发生	他#回回#考试都是班里第一名，老师和同学们都对他刮目相看。	妈妈#回回#叮嘱我出门要带伞，可我总是记不住，结果又淋成了落汤鸡。	这孩子#回回#说要改掉坏习惯，可没过两天就又犯了老毛病。	领导#回回#开会都强调安全生产的重要性，可有些员工就是不当回事。	她#回回#来我家做客都会带些自己做的点心，手艺真是越来越好了。	这条路#回回#下雨都会积水，市政部门应该好好整治一下了。
困惑	kun4 huo4	感到迷惘不知如何是好	面对人生的十字路口，她感到无比#困惑#，不知道该选择稳定的工作还是追求自己的梦想。	孩子突然变得沉默寡言，让父母十分#困惑#，不知道该如何与他沟通。	初到异国他乡，语言不通、文化差异让他#困惑#不已，一度想要放弃留学。	看着满桌的申请表格，老人#困惑#地摇摇头，不知道该从何填起。	当所有人都反对她的决定时，她陷入了深深的#困惑#，开始怀疑自己的判断。	面对瞬息万变的市场形势，许多传统企业家感到#困惑#，不知如何转型升级。
困惑	kun4 huo4	思路不清陷入疑惑状态	这道数学题的解法让学生们#困惑#了很久，直到老师画出辅助线才恍然大悟。	科学家们对这一反常的实验结果感到#困惑#，决定重新设计实验方案进行验证。	他的回答前后矛盾，让在场的记者们都#困惑#不解，纷纷追问细节。	哲学家们千百年来一直被这个终极问题所#困惑#，至今仍未找到令人满意的答案。	读完这篇晦涩难懂的论文，研究生们面面相觑，眼中满是#困惑#。	侦探被案件中的诸多疑点#困惑#着，反复研究现场照片，试图找出突破口。
