word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
取走	qu3 zou3	从原处拿走带离	图书馆管理员发现有人未经登记就#取走#了珍贵的古籍善本，立即启动了安全警报系统。	搬家公司的工人们小心翼翼地将客厅里的古董花瓶#取走#，生怕在运输过程中造成任何损坏。	博物馆的工作人员按照修复计划，将那幅需要修缮的油画从展厅#取走#送往专业修复室。	警方在调查现场时发现，嫌疑人已经将保险柜中的重要文件全部#取走#，没有留下任何痕迹。	医院的护士每天早晨都会准时来到病房，将需要送检的血液样本#取走#送往化验室。	仓库管理员核对完出库单后，允许物流人员将这批货物从货架上#取走#装车发运。			
取走	qu3 zou3	把物品带走使不再留在现场	顾客在结账后可以直接将购买的商品#取走#，无需等待工作人员的额外确认。	快递员按照约定时间上门，将客户已经打包好的退货包裹#取走#送回商家处理。	餐厅服务员见客人用餐完毕，便礼貌地询问是否可以将桌上的空盘子#取走#。	展会结束后，各参展商需要在规定时间内将自己的展品和宣传材料全部#取走#。	银行工作人员提醒客户，办理完业务后请务必将身份证件和相关凭证#取走#妥善保管。	图书馆规定借阅者每次最多可以#取走#五本书籍，借阅期限为三十天。			
提子	ti2 zi3	围棋中俘获对方棋子	这位年轻棋手在中盘阶段抓住对手的失误，果断#提子#吃掉了对方的大龙，奠定了胜局。	围棋教练反复强调，初学者必须先掌握基本的#提子#规则，才能理解更复杂的死活问题。	在这场关键对局中，他通过精妙的征子手段成功#提子#，一举扭转了不利的局面。	人工智能围棋程序在计算#提子#时机方面展现出超越人类的精准判断能力。	比赛进入官子阶段，双方棋手都在寻找#提子#的机会，每一手棋都关系到最终的胜负。	围棋规则中明确规定，当一方棋子被完全包围且没有气时，对方有权#提子#将其从棋盘上移除。			
提子	ti2 zi5	新鲜的葡萄果实	超市的水果区摆满了从新疆空运来的新鲜#提子#，颗颗饱满晶莹，吸引了众多顾客选购。	这种无籽#提子#皮薄肉脆，甜度适中，是夏季最受欢迎的水果之一。	果农们正在葡萄园里忙碌地采摘成熟的#提子#，准备运往全国各地的批发市场。	营养师建议，每天适量食用新鲜#提子#可以补充维生素和抗氧化物质，对身体健康有益。	她精心挑选了一串颜色均匀、果粒紧实的#提子#，打算作为探望病人的礼物。	进口的红#提子#虽然价格较高，但因其独特的口感和风味，仍然深受消费者喜爱。			
提子	ti2 zi5	风干制成的葡萄干	这款面包的配方中加入了大量的#提子#和核桃仁，口感丰富，营养价值也很高。	新疆吐鲁番出产的#提子#因其独特的晾晒工艺，保留了葡萄原有的香甜风味。	烘焙师傅在制作传统糕点时，喜欢用#提子#代替普通葡萄干，因为它的口感更加软糯。	超市货架上陈列着各种品牌的#提子#，有的来自加州，有的产自地中海沿岸国家。				
提拔	ti2 ba2	晋升任用至更高职务	公司董事会决定#提拔#这位业绩突出的销售经理担任华东区总监，负责整个区域的业务拓展。	组织部门经过严格考察，决定#提拔#几名年轻有为的基层干部到重要岗位上锻炼培养。	他凭借多年的勤奋工作和出色表现，终于被#提拔#为部门主管，实现了职业生涯的重要突破。	企业在#提拔#管理人员时，不仅要看业务能力，还要考察其领导才能和团队协作精神。	这次人事调整中，有三名表现优异的工程师被#提拔#到技术总监的位置上。	领导层认为她具备战略眼光和执行能力，决定破格#提拔#她担任公司副总裁一职。			
提拔	ti2 ba2	从人群中挑选供晋升	人力资源部门正在从全公司范围内#提拔#具有管理潜质的员工，纳入后备干部培养计划。	老厂长一直注重从一线工人中#提拔#技术骨干，为企业储备了大量实用型人才。	军队每年都会从基层部队#提拔#一批优秀士兵进入军校深造，培养未来的指挥人才。	这家跨国公司有着完善的人才选拔机制，善于从各个部门#提拔#有潜力的年轻人。	校长决定从优秀教师中#提拔#几位担任年级组长，以加强学校的教学管理工作。	集团总部每年都会派人到各分公司考察，#提拔#表现突出的员工到总部任职。			
提提	ti2 ti2	心情平静沉着	面对突如其来的危机，她始终保持#提提#的心态，冷静地分析局势并做出正确的决策。	经过多年的修行，这位禅师已经能够在任何情况下都保持内心的#提提#与安宁。	他在接到噩耗的那一刻，表面上依然#提提#如常，但内心的悲痛只有自己知道。	心理咨询师建议，在压力巨大的时候，要学会让自己的情绪变得#提提#，避免冲动行事。	她的性格一向#提提#沉稳，从不因为外界的纷扰而轻易动摇自己的判断。	老中医诊脉时神情#提提#，专注地感受着患者脉象的细微变化。			
提提	ti2 ti2	举止镇定从容	这位外交官在国际谈判桌上表现得#提提#自若，展现出大国代表应有的风范和气度。	她走上演讲台时步伐#提提#，目光坚定，丝毫看不出这是她第一次面对如此庞大的听众。	面对记者们连珠炮似的提问，发言人始终#提提#应对，回答得体而不失分寸。	经验丰富的飞行员在遇到紧急情况时依然#提提#操作，成功化解了一场可能的空难。	他在法庭上的表现#提提#大方，有条不紊地陈述着自己的辩护意见。	舞台上的她举止#提提#优雅，每一个动作都恰到好处，赢得了观众的阵阵掌声。			
石块	shi2 kuai4	单块石头	考古队员在遗址中发现了一块刻有古文字的#石块#，这可能是解开这段历史之谜的关键线索。	暴风雨过后，山坡上滚落下来的#石块#堵塞了道路，交通部门正在紧急清理。	建筑工人们将一块块沉重的#石块#搬运到工地上，用于修建古城墙的修复工程。	地质学家仔细研究着这块从火山口采集的#石块#，试图分析其中蕴含的矿物成分。	孩子们在河边玩耍时，喜欢捡起扁平的#石块#打水漂，比赛谁能让石头跳得更远。	园艺师精心挑选了几块形状各异的#石块#，摆放在日式庭院中，营造出宁静致远的意境。			
