word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
等一下	deng3 yi1 xia4	过一会儿发生或到来	他说#等一下#就到，结果我们在咖啡厅足足等了两个小时才见到他的身影。	医生告诉焦急的家属，手术结果#等一下#就会出来，请大家耐心等候。	快递员打电话说包裹#等一下#就送到，让我在家里稍候片刻。	老师宣布考试成绩#等一下#公布，教室里顿时安静下来，同学们都紧张地等待着。	妈妈在厨房里喊道，饭菜#等一下#就好，让孩子们先把手洗干净准备吃饭。	导游说大巴车#等一下#就来接我们，请游客们在酒店大堂集合等候。	会议主持人提醒大家，重要嘉宾#等一下#就到场，请各位先就座稍作休息。			
扔	reng1	用手把物体投出	小男孩站在河边，捡起一块扁平的石头用力#扔#向水面，看着它在水上跳跃了好几下。	篮球运动员在三分线外瞄准篮筐，将球高高#扔#出，球在空中划出一道完美的弧线后入网。	愤怒的示威者将手中的鸡蛋#扔#向政府大楼的外墙，表达对政策的强烈不满。	孩子们在沙滩上玩耍，互相#扔#着沙球，笑声回荡在海边的空气中。	他站在阳台上，将一把鸟食#扔#向楼下的草坪，引来一群麻雀争相啄食。	消防员将救生绳索用力#扔#向被困在洪水中的村民，成功将他们一一救出。	棒球投手深吸一口气，将球以惊人的速度#扔#向本垒板，击球手完全没有反应过来。			
扔	reng1	把东西丢弃不用	搬家时她狠下心来，把那些积攒多年却从未穿过的旧衣服全部#扔#进了垃圾桶。	这台用了十年的老电视终于彻底坏了，父亲不舍地将它#扔#到了小区的废品回收站。	医院规定所有使用过的一次性医疗器械必须立即#扔#进专用的黄色垃圾袋中处理。	她发现冰箱里的牛奶已经过期三天了，赶紧把它#扔#掉以免家人误食。	公司进行大扫除时，员工们把堆积如山的废旧文件全部#扔#进了碎纸机销毁。	他决定戒烟后，把抽屉里剩下的半包香烟和打火机一起#扔#进了垃圾桶。	装修结束后，工人们把施工现场的废料和包装材料全部#扔#到了建筑垃圾清运车上。			
频繁	pin2 fan2	发生次数很多	这条山路由于地质结构不稳定，近年来泥石流灾害#频繁#发生，政府已经开始规划新的绑山公路。	该地区地震活动#频繁#，当地居民从小就接受防震演练，对紧急避险程序了如指掌。	由于系统漏洞未能及时修复，公司服务器遭受黑客攻击的事件#频繁#出现，造成了巨大的经济损失。	这家餐厅因为卫生问题被顾客投诉的情况#频繁#发生，最终被市场监管部门责令停业整顿。	近几个月来，该航线航班延误的情况#频繁#出现，乘客们对航空公司的服务质量怨声载道。	工厂设备老化严重，生产线故障#频繁#发生，严重影响了产品的按时交付。	边境地区冲突事件#频繁#发生，联合国已派遣维和部队进驻该地区维持秩序。			
频繁	pin2 fan2	常常发生	自从换了新工作后，他出差的次数变得#频繁#起来，几乎每周都要飞往不同的城市。	退休后的老教授依然#频繁#出现在各种学术会议上，与年轻学者们分享自己的研究心得。	两国领导人#频繁#互访，双边关系在过去几年里得到了显著改善和深化。	她最近#频繁#光顾这家书店，店员都已经认识她了，每次有新书到货都会第一时间通知她。	随着业务的扩展，公司高管们#频繁#往返于北京和上海之间，商务舱几乎成了他们的第二办公室。	这位明星#频繁#出现在各大综艺节目中，曝光率极高，人气也随之水涨船高。	医生建议他减少#频繁#熬夜的习惯，否则长期下去会对身体造成不可逆的损害。			
减	jian3	使高度、数量或程度降低	中央银行宣布#减#息零点二五个百分点，以刺激经济增长和促进消费。	为了缓解城市交通拥堵，市政府决定#减#少市中心的停车位数量，鼓励市民乘坐公共交通。	医生建议高血压患者#减#少每日盐分摄入量，将食盐控制在六克以内。	公司为了应对经济下行压力，决定#减#低运营成本，暂停所有非必要的开支项目。	气象部门预测今晚气温将#减#至零下十度，提醒市民注意防寒保暖。	教育部门要求各学校#减#轻学生课业负担，严格控制作业量和考试频率。	为了保护视力，专家建议青少年#减#少每天使用电子屏幕的时间，多进行户外活动。			
减	jian3	数量或规模减少	受全球经济衰退影响，该公司今年的出口订单#减#了将近百分之三十，不得不进行裁员。	由于持续干旱，水库的蓄水量已经#减#到了历史最低水平，周边农田灌溉面临严峻挑战。	统计数据显示，该市今年的交通事故数量比去年#减#了两成，道路安全状况明显改善。	随着生育率下降，全国小学新生入学人数逐年递#减#，许多农村学校面临合并或关闭的命运。	公司实施节能措施后，每月的电费支出#减#了近万元，一年下来节省了可观的开支。	疫情期间，国际航班数量大幅#减#少，机场候机楼里空空荡荡，与往日的繁忙景象形成鲜明对比。	经过三个月的健身训练，他的体重#减#了十五公斤，整个人看起来精神焕发。			
减	jian3	通过措施使某物减少或缩减	政府出台了一系列税收优惠政策，帮助中小企业#减#轻经营负担，渡过难关。	为了#减#少碳排放，该城市大力推广新能源汽车，并在全市范围内建设充电桩网络。	学校采取多项措施#减#轻学生的心理压力，包括开设心理辅导课程和设立心理咨询室。	工厂引进了先进的污水处理设备，有效#减#少了废水中的有害物质含量。	航空公司通过优化航线和提高燃油效率，成功#减#少了每次飞行的碳足迹。	医院推行无纸化办公，大大#减#少了纸张消耗，每年可节约数十万张打印纸。	城市规划部门通过增加绿化面积和建设人工湖泊，有效#减#缓了热岛效应的影响。			
减	jian3	在数学中求差的运算	小学生们正在学习两位数的加#减#法，老师用苹果和橘子作为教具帮助他们理解。	这道应用题需要先用乘法算出总数，再用#减#法求出剩余的数量，考查的是混合运算能力。	计算器上的#减#号按键坏了，会计只好用笔在纸上手工计算这笔账目的差额。	数学老师强调，在进行多步#减#法运算时，一定要注意借位的问题，否则很容易出错。	财务软件自动执行#减#法运算，将本月收入减去各项支出后得出净利润数据。	孩子们在学习#减#法时常常会混淆被减数和减数的位置，需要反复练习才能掌握。	工程师在编写程序时，用#减#法运算符计算两个日期之间相隔的天数。			
减	jian3	逐渐变小或衰减	随着年龄增长，老人的记忆力逐渐#减#退，常常忘记刚刚发生的事情。	药效慢慢#减#弱后，病人又开始感到疼痛，护士赶紧通知医生调整用药方案。	台风登陆后强度逐渐#减#弱，从超强台风降级为热带风暴，对沿海地区的威胁有所降低。	随着时间推移，公众对这一事件的关注度逐渐#减#退，媒体的报道也越来越少。	电池电量不断#减#少，手机屏幕上的电量图标已经变成了红色，提醒用户尽快充电。	夕阳西下，天边的光芒渐渐#减#弱，夜幕开始笼罩整个城市。	经过长期服药治疗，患者的症状明显#减#轻，医生表示可以考虑逐步减少药物剂量。			
