word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
莱	lai2	白藜一种藜科杂草	农田里长满了#莱#和其他杂草，农民们不得不花费大量时间进行人工除草，以保证庄稼的正常生长。	在古代，贫苦人家常常采集野生的#莱#作为食物，虽然味道苦涩，但在饥荒年代却是救命的粮食。	这片荒地上到处都是#莱#，叶片呈菱形，表面覆盖着一层白色粉末，是典型的藜科植物特征。	植物学家在野外考察时发现，这种#莱#的分布范围极广，从平原到山区都能见到它的身影。	老一辈人都知道，#莱#虽然是杂草，但嫩叶可以食用，还具有一定的药用价值，能清热解毒。	村里的老人说，过去闹饥荒的时候，大家都靠挖#莱#和野菜充饥，那段艰苦的日子至今难以忘怀。	农业专家建议，在作物生长初期就要及时清除#莱#等杂草，否则它们会与庄稼争夺养分和水分。				
盐	yan2	食盐或氯化钠	医生建议高血压患者每天摄入的#盐#不要超过六克，以免加重心血管负担，影响身体健康。	这道菜的味道有点淡，你可以根据自己的口味再加一点#盐#调味，但也不要放太多。	古代的#盐#是由官府专卖的重要物资，私自贩卖食盐是要被处以重刑的，可见其经济价值之高。	海水晒#盐#是沿海地区传统的制盐方法，利用阳光和风力蒸发海水，最终结晶出洁白的食盐。	腌制咸菜需要用大量的#盐#，这样才能抑制细菌生长，使蔬菜长期保存而不变质。	化学课上老师讲解了#盐#的分子结构，氯化钠晶体呈立方体形状，是典型的离子化合物。	超市里的#盐#种类繁多，有加碘盐、低钠盐、海盐等，消费者可以根据自己的需求选择合适的产品。				
玫瑰	mei2 gui1	蔷薇科的一种灌木植物	园艺师在花园里种植了一排#玫瑰#，这种灌木不仅花朵美丽，而且枝条上的刺还能起到防护作用。	这株#玫瑰#已经生长了十多年，枝干粗壮，每年春天都会开出数百朵鲜艳的花朵，成为院子里最亮眼的风景。	种植#玫瑰#需要选择阳光充足、排水良好的地方，定期修剪枝条才能保持植株的健康和美观。	农场主在山坡上大面积种植#玫瑰#，不仅可以观赏，还能采摘花瓣制作玫瑰精油和玫瑰茶。	这个品种的#玫瑰#抗病性强，适合北方寒冷地区种植，即使在零下二十度的严寒中也能安全越冬。	园林工人正在给#玫瑰#施肥浇水，这种灌木植物需要充足的养分才能开出繁茂的花朵。	专家介绍说，#玫瑰#属于蔷薇科植物，与月季、蔷薇是近亲，但在植物学分类上有明显区别。				
玫瑰	mei2 gui1	玫瑰的花朵	情人节那天，他捧着九十九朵红色的#玫瑰#向女友求婚，浪漫的场面感动了在场的所有人。	花店里摆满了各种颜色的#玫瑰#，有红色、粉色、白色和黄色，每一朵都娇艳欲滴，散发着迷人的芳香。	她收到了一束新鲜的#玫瑰#，花瓣上还带着晶莹的露珠，这是男友送给她的生日礼物。	婚礼现场用了上千朵#玫瑰#作为装饰，红色和白色的花朵交相辉映，营造出浪漫温馨的氛围。	这朵#玫瑰#的花瓣层层叠叠，颜色从外到内由浅变深，是花艺师精心挑选的上等品种。	清晨的花园里，带着露水的#玫瑰#在阳光下显得格外娇艳，吸引了许多蜜蜂前来采蜜。	她把干燥的#玫瑰#花瓣放进香囊里，淡淡的花香可以持续好几个月，让人心旷神怡。				
处置	chu3 zhi4	照料安排或妥善处理事务	这批过期的物资需要尽快#处置#，仓库管理员已经制定了详细的清理方案，确保不造成浪费。	公司授权他全权#处置#这次合作项目的相关事宜，包括合同谈判、资金调配和人员安排等。	面对突发的疫情，当地政府迅速启动应急预案，妥善#处置#各项防控工作，有效控制了疫情蔓延。	这些遗留的历史问题比较复杂，需要相关部门协调配合，谨慎#处置#，不能操之过急。	医院对这批医疗废物进行了规范#处置#，严格按照环保要求分类收集、消毒和销毁。	他被委派去#处置#分公司的日常事务，包括财务审批、人事管理和客户接待等工作。	灾后重建工作千头万绪，指挥部正在有条不紊地#处置#各项善后事宜，确保受灾群众尽快恢复正常生活。				
处置	chu3 zhi4	依法或适当惩处不当行为	对于这起严重的违规事件，公司决定依据员工手册的规定严肃#处置#相关责任人。	法院将依法#处置#这名贪污受贿的官员，绝不姑息任何腐败行为，以维护社会公平正义。	学校对考试作弊的学生进行了严厉#处置#，取消其考试成绩并记入档案，以儆效尤。	纪检部门正在调查此事，一旦查实将按照党纪国法严肃#处置#，绝不手软。	对于屡教不改的违法企业，监管部门有权依法#处置#，包括罚款、停业整顿甚至吊销营业执照。	军队对违反纪律的士兵有严格的#处置#程序，根据情节轻重给予警告、记过或开除军籍等处分。	这起食品安全事故的责任人已被依法#处置#，主要负责人被追究刑事责任，企业被处以巨额罚款。				
番	Pan1	潘姓	#番#先生是我们公司的创始人之一，他在业界享有很高的声誉，为公司的发展做出了巨大贡献。	据族谱记载，#番#氏家族在明朝时期从福建迁徙到此地，至今已有五百多年的历史。	这位#番#姓的老教授是国内知名的历史学家，他的著作被翻译成多种语言，在国际学术界广受好评。	村里的#番#家是当地的大户人家，祖上曾出过好几位进士，至今祠堂里还保存着当年的牌匾。	#番#医生在这家医院工作了三十多年，医术精湛，医德高尚，深受患者和同事的尊敬。	我的邻居#番#阿姨是个热心肠的人，谁家有困难她都会主动帮忙，在小区里口碑极好。	历史上著名的#番#岳是南宋时期的抗金名将，他的英勇事迹至今仍被人们传颂。				
番	fan1	外来的，非汉族的	明清时期，#番#邦使节来华朝贡是常见的外交活动，他们带来各种奇珍异宝，换取中国的丝绸和瓷器。	这种#番#薯是明朝末年从海外传入中国的，因其产量高、易种植，很快在全国各地推广开来。	古代中原王朝与周边#番#族的关系时而和平时而紧张，边境贸易和战争交替进行。	#番#茄原产于南美洲，大约在明朝时期传入中国，如今已成为中国人餐桌上最常见的蔬菜之一。	历史文献中记载的#番#僧多指来自西域或印度的佛教僧侣，他们为中国佛教的发展做出了重要贡献。	这座古城曾是丝绸之路上的重要驿站，各国#番#商云集于此，进行繁忙的贸易活动。	清朝时期，朝廷设立理藩院专门管理#番#部事务，处理与蒙古、西藏等地区的关系。				
番	fan1	表示一段耗时费力过程的量词	经过一#番#深思熟虑之后，他终于决定辞去稳定的工作，创办自己的公司，追求心中的梦想。	老师对学生进行了一#番#语重心长的教导，希望他们能够珍惜时光，努力学习，不要虚度青春。	双方经过一#番#艰苦的谈判，终于在价格和交货期限等关键问题上达成了一致意见。	他费了好一#番#功夫才把这台老旧的机器修好，虽然累得满头大汗，但心里很有成就感。	警方经过一#番#缜密的调查取证，终于锁定了犯罪嫌疑人，并将其成功抓获归案。	这篇论文是他花了整整一年时间，经过一#番#反复修改和完善才最终定稿的心血之作。	母亲一#番#苦口婆心的劝说终于打动了固执的儿子，他答应放弃那个不切实际的计划。				
番	fan1	表示一种或一类的量词	听了他的演讲，我心中涌起一#番#别样的感慨，对人生有了更深刻的理解和认识。	窗外的景色别有一#番#风味，远山如黛，近水含烟，宛如一幅淡雅的水墨画卷。	这位老艺术家的作品自成一#番#风格，既继承了传统技法，又融入了现代审美元素。	春节期间，古镇上张灯结彩，呈现出一#番#热闹喜庆的景象，吸引了众多游客前来观光。	他的话语中透露出一#番#真诚，让原本对他有偏见的人也不禁改变了看法。	雨后的山林空气清新，草木葱茏，展现出一#番#生机勃勃的景象，令人心旷神怡。	这道菜经过大厨的精心烹制，呈现出一#番#独特的风味，让食客们赞不绝口。				
