word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
基本	ji1 ben3	初级的，入门的水平	这本教材是专门为零基础学习者编写的，内容涵盖了#基本#的语法知识和常用词汇。	学习任何一门乐器都要从#基本#功开始练起，急于求成只会适得其反。	新员工入职培训的第一周主要学习公司的#基本#规章制度和操作流程。	她虽然只掌握了#基本#的日语会话能力，但在旅行中已经足够应付日常交流了。	这门课程面向初学者，主要讲授编程的#基本#概念和简单的代码编写方法。	教练说游泳的#基本#动作必须先练扎实，否则后面学习高级技巧会很吃力。	孩子们在幼儿园里学习#基本#的社交礼仪和生活自理能力，为将来上小学做准备。	这套入门教程从最#基本#的素描技法讲起，非常适合没有任何绑画基础的人学习。			
价值	jia4 zhi2	物品或服务的经济价值	这幅画在拍卖会上以三千万元成交，其艺术#价值#和收藏#价值#都得到了市场的认可。	随着房地产市场的波动，这套房子的#价值#在过去五年里翻了将近一倍。	专家评估后认为这批古董的#价值#至少在五百万以上，建议收藏者妥善保管。	黄金作为一种贵金属，其#价值#相对稳定，因此常被视为抵御通货膨胀的工具。	这辆二手车虽然外观看起来还不错，但实际#价值#已经大打折扣了。	公司财务部门正在对这批库存商品进行#价值#评估，以便做出合理的定价决策。	由于品牌效应和稀缺性，这款限量版手表的#价值#远超其制造成本。	投资者需要准确判断一家企业的真实#价值#，才能在股市中做出明智的投资决定。			
价值	jia4 zhi2	事物值得的程度或重要性	这项研究虽然耗时多年，但其学术#价值#和社会意义是不可估量的。	他认为人生的#价值#不在于拥有多少财富，而在于为社会做出了多少贡献。	这部纪录片具有很高的历史#价值#，真实记录了那个特殊年代普通人的生活状态。							
价值	jia4 zhi2	道德或文化层面的价值观念	在全球化背景下，不同文化之间的#价值#冲突和融合成为学术界关注的热点话题。	父母的言传身教对孩子#价值#观的形成有着深远的影响，这一点已被无数研究所证实。	这部电影探讨了传统#价值#与现代观念之间的矛盾，引发了观众的深刻思考。	学校教育不仅要传授知识，更要帮助学生树立正确的人生观和#价值#观。	随着社会的发展，年轻一代的#价值#取向与父辈相比发生了很大的变化。	他在演讲中强调，企业的核心#价值#应该包括诚信、创新和社会责任。	不同民族有着各自独特的文化传统和#价值#体系，我们应该相互尊重、求同存异。	这本书深入分析了东西方#价值#观的差异，对于理解跨文化交流很有帮助。			
送	song4	寄送或传递物品与信息	快递员每天要#送#上百个包裹，工作强度非常大，尤其是在购物节期间。	公司决定通过专人#送#达的方式将这份重要合同交到客户手中，以确保万无一失。	由于疫情期间物流受阻，这批医疗物资是通过军用飞机紧急#送#往灾区的。	外卖平台的骑手们风雨无阻地为顾客#送#餐，成为城市生活中不可或缺的一部分。	他每天早上都会把新鲜出炉的报纸#送#到订户家门口，这份工作他已经做了二十年。	这封信是通过外交渠道#送#达的，内容涉及两国之间的重要谈判事宜。	物流公司承诺四十八小时内将货物#送#到指定地点，否则全额退款。	她在网上订购的生日蛋糕准时#送#到了，包装完好无损，味道也很不错。			
送	song4	把东西作为礼物赠与他人	过年的时候，爷爷#送#了我一套珍藏多年的邮票，说是希望我能继承他的爱好。	她生日那天收到了男朋友#送#的九十九朵玫瑰，感动得热泪盈眶。	老师退休时，学生们凑钱#送#了一幅书法作品，上面写着"桃李满天下"。	在中国文化中，#送#礼是一门学问，什么场合送什么礼物都有讲究。	他把自己亲手制作的木雕#送#给了帮助过他的恩人，以表达感激之情。	公司年会上，老板#送#给每位员工一份精美的新年礼物，大家都很开心。	邻居阿姨经常把自己种的蔬菜#送#给我们，我们也会回赠一些水果表示感谢。	结婚纪念日那天，丈夫#送#给妻子一条项链，妻子感动地说这是最好的礼物。			
送	song4	为他人送行目送离去	火车站台上，父母依依不舍地#送#别即将远行求学的孩子，眼中满是牵挂。	机场的出发大厅里，她含泪#送#走了要去国外工作的丈夫，不知何时才能再见。	全村的人都来#送#这位在山区支教三年的老师，场面十分感人。	古人常在长亭设宴#送#别友人，留下了许多脍炙人口的送别诗篇。	他坚持要亲自去车站#送#我，说是怕我一个人拿不动那么多行李。	毕业典礼结束后，同学们互相拥抱#送#别，约定将来一定要再相聚。	老人站在村口的大树下，目#送#孙子乘坐的汽车渐渐消失在远方。	码头上挤满了#送#行的人群，汽笛声响起时，船上船下的人都挥手告别。			
送	song4	陪同某人同行或伴随前往	天色已晚，他主动提出#送#女同事回家，以确保她的安全。	爸爸每天早上都会骑自行车#送#我去学校，风雨无阻从未间断。	由于路况不熟，当地的向导主动#送#我们到达目的地才返回。	他喝了不少酒，朋友们不放心，坚持要#送#他回家才肯离开。	医院的护工每天都会#送#行动不便的老人去做康复训练。	面试结束后，人事经理亲自#送#应聘者到电梯口，态度十分热情。	孩子第一天上幼儿园，妈妈一直#送#到教室门口才依依不舍地离开。	保安大叔很负责任，每天晚上都会#送#最后离开的员工走到小区门口。			
反	fan3	与之相反或对立	他的观点与主流意见正好相#反#，因此在会议上引发了激烈的讨论。	事情的发展与我们预期的恰恰相#反#，原本以为会失败的项目竟然大获成功。	她表面上看起来很冷漠，但实际上#反#而是个热心肠的人。	这种药物的效果与预期相#反#，不但没有缓解症状，反而加重了病情。	专家指出，过度保护孩子往往会产生#反#效果，不利于他们独立能力的培养。	他说的话和做的事完全相#反#，让人很难判断他的真实想法。	调查结果显示，公众的态度与政府的预期截然相#反#，这让决策者感到意外。	有趣的是，这两种看似相#反#的理论在某些条件下竟然可以得出相同的结论。			
反	fan3	方向或顺序颠倒	你把这张照片拿#反#了，应该倒过来看才对。	他不小心把衣服穿#反#了，标签露在外面，同事们都忍不住笑了起来。	这本书的装订出了问题，有几页印#反#了，读起来很不方便。	司机发现走错路后，在路口掉头往#反#方向开去。	她把名字的顺序写#反#了，姓和名的位置颠倒了过来。	这道数学题的答案算#反#了，正负号弄错导致结果完全相反。	工人在安装零件时不小心把方向装#反#了，导致机器无法正常运转。	视频倒放时，所有的动作都是#反#着来的，看起来非常滑稽有趣。			
