word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
机械	ji1 xie4	用心谋划的阴谋或计策	他在官场上惯用#机械#手段打压对手，表面上笑脸相迎，背后却暗下毒手。	这场政变背后隐藏着重重#机械#，每一步都是精心策划的阴谋。	古代宫廷中的#机械#之争从未停歇，后妃们为了争宠各施手段，尔虞我诈。	老臣看穿了奸相的#机械#伎俩，上书皇帝揭露了他结党营私的种种罪行。	他用尽了各种#机械#诡计，最终还是没能逃脱法律的制裁。	这部历史小说生动描写了乱世中各方势力之间的#机械#博弈和权力角逐。	她虽然身处险境，却凭借过人的智慧识破了对方的#机械#圈套，全身而退。	兵法有云"上兵伐谋"，善用#机械#者不战而屈人之兵，方为用兵之上策。			
名称	ming2 cheng1	事物的名称	这种植物的学名和俗称不同，它的正式#名称#是"银杏"，民间也叫白果树。	产品包装上必须标明商品的#名称#、成分、生产日期和保质期等基本信息。	这道菜的#名称#叫"佛跳墙"，据说香味浓郁到连佛都忍不住翻墙来品尝。								
名称	ming2 cheng1	组织或机构的名称	公司变更了法定#名称#，从原来的"华兴科技有限公司"改为"华兴智能集团"。	这所大学的#名称#几经更改，从最初的师范学堂发展为如今的综合性研究型大学。	社区卫生服务中心的#名称#虽然朴素，但它承担着周边数万居民的基本医疗保障任务。	他记不清那家餐厅的#名称#了，只记得招牌是红色的，就在地铁站旁边。	新成立的部门还没有确定正式#名称#，大家暂时称它为"创新实验室"。	这家百年老店的#名称#在当地家喻户晓，几乎每个人都能说出它的招牌菜。	政府要求所有社会团体必须使用经过民政部门核准登记的正式#名称#开展活动。	合并后的新机构#名称#定为"国家市场监督管理总局"，统一行使市场监管职能。			
哥哥	ge1 ge5	年长的男性兄弟	#哥哥#比我大三岁，从小到大一直很照顾我，是我最亲近的家人。	小时候#哥哥#总是把好吃的留给我，自己却说不饿，长大后我才明白他的用心。								
区别	qu1 bie2	辨别或识别差异	这两种茶叶外观非常相似，只有经验丰富的茶艺师才能#区别#出它们的不同。	消费者要学会#区别#正品和仿冒品，购买时注意查看防伪标识和授权证书。	他的鉴赏能力很强，一眼就能#区别#出真迹和赝品之间的细微差异。	这两个汉字的写法只差一笔，初学者很难#区别#清楚，经常写错。	医生通过详细的检查和化验，终于#区别#出了这两种症状相似的疾病。	色盲患者无法正常#区别#红色和绿色，这给他们的日常生活带来了不少困扰。	专家提醒市民要学会#区别#普通感冒和流感，两者的治疗方法截然不同。	这套教材专门帮助学生#区别#容易混淆的近义词，提高语言表达的准确性。			
区别	qu1 bie2	有差别地对待或歧视	法律明确规定，用人单位不得因性别、年龄或民族等因素#区别#对待求职者。	老师应该公平对待每一个学生，不能因为成绩好坏而#区别#对待。	这家公司在薪酬待遇上#区别#对待正式员工和临时工，引发了后者的强烈不满。	他对待客户从不#区别#对待，无论订单大小都提供同样优质的服务。	社会上依然存在#区别#对待外来务工人员的现象，这需要通过制度改革来逐步消除。	医院不应该根据患者的经济条件#区别#对待，每个人都有平等享受医疗服务的权利。	她发现公司在晋升机会上#区别#对待男女员工，于是向劳动监察部门提出了投诉。	国际社会呼吁各国政府消除一切形式的种族#区别#和歧视，保障所有公民的平等权利。			
区别	qu1 bie2	划分或作出区分	我们要#区别#主要矛盾和次要矛盾，集中力量解决最关键的问题。	在讨论这个问题时，首先要#区别#事实和观点，不能把个人看法当作客观事实。	法律上需要明确#区别#故意犯罪和过失犯罪，两者的量刑标准有很大差异。	这篇论文的核心贡献在于清晰地#区别#了三种不同类型的经济增长模式。	教育孩子时要注意#区别#批评和鼓励的使用场合，该严厉时严厉，该表扬时表扬。	研究者必须严格#区别#相关性和因果性，不能因为两个变量同时变化就断定存在因果关系。	中医诊断讲究辨证施治，首先要#区别#寒证和热证，然后才能对症下药。	在处理国际事务时，要#区别#不同性质的问题，采取有针对性的外交策略。			
贴	tie1	把物体用黏性物附着在表面上	她在笔记本电脑上#贴#了一张可爱的卡通贴纸，让原本单调的外壳变得生动起来。	工人们正在墙上#贴#瓷砖，一块一块仔细对齐，确保表面平整美观。	过年的时候，爸爸踩着梯子在大门两侧#贴#上了红红的春联和福字。	她把孩子的奖状整整齐齐地#贴#在客厅的墙上，每次看到都觉得特别自豪。	护士轻轻地在伤口上#贴#了一块创可贴，叮嘱他这两天不要碰水。	他把地图#贴#在办公室的墙上，用彩色图钉标出了每一个已经去过的城市。	装修师傅把壁纸小心翼翼地#贴#在墙面上，一点气泡都没有留下。	小朋友们在手工课上把彩纸剪成各种形状，然后#贴#在贺卡上送给妈妈。			
贴	tie1	用胶水或糨糊将纸等粘合	她用胶水把撕破的书页重新#贴#好，虽然留下了痕迹，但至少不影响阅读。	老师让学生们把剪下来的图片#贴#在手抄报上，做成一份图文并茂的作品。	他小心翼翼地把邮票#贴#在信封的右上角，然后投进了街角的邮筒。	博物馆的修复师用特殊的糨糊将古籍残页重新#贴#合，恢复了文献的完整性。	她把照片一张张#贴#进相册里，按照时间顺序记录下孩子成长的每一个瞬间。	工人用专用胶水把脱落的墙皮重新#贴#回去，修补后几乎看不出痕迹。	他把收集来的各种票据和收据分类整理，用胶棒#贴#在报销单的背面。	孩子们用浆糊把彩色纸条#贴#成一条长长的纸链，挂在教室里作为节日装饰。			
贴	tie1	在网上或公告栏发布信息	他在论坛上#贴#了一篇详细的旅游攻略，获得了上千条点赞和评论。	物业在小区公告栏上#贴#了一则停水通知，提醒居民提前做好储水准备。	她在朋友圈#贴#了几张旅行照片，引来了一大波朋友的羡慕和留言。	学校在官网上#贴#出了新学期的课程安排表，方便学生提前查看和选课。	他在二手交易平台上#贴#了一条出售旧家具的信息，当天就有好几个人联系他。	公司在招聘网站上#贴#出了多个岗位的招聘启事，短短一周就收到了数百份简历。	居委会在楼道里#贴#了一张关于垃圾分类的宣传海报，图文并茂通俗易懂。	网友在社交媒体上#贴#出了现场视频，迅速引发了公众的广泛关注和热烈讨论。			
