word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
州	zhou1	瑞士的州级行政区	苏黎世#州#是瑞士人口最多的州，也是该国的经济和金融中心。	日内瓦#州#位于瑞士西南部，日内瓦市是许多国际组织的总部所在地。	伯尔尼#州#是瑞士面积第二大的州，首都伯尔尼就坐落于此。	提契诺#州#是瑞士唯一以意大利语为官方语言的州，地中海风情浓郁。	瓦莱#州#拥有阿尔卑斯山最高峰之一的马特洪峰，是滑雪爱好者的天堂。	卢塞恩#州#以其美丽的湖光山色闻名，每年吸引大量游客前来观光。	巴塞尔城市#州#虽然面积很小，却是瑞士重要的制药和化工业中心。	格劳宾登#州#是瑞士面积最大的州，著名的滑雪胜地达沃斯就在这里。			
位置	wei4 zhi5	事物的方位或摆放处	请把这张桌子移到窗户旁边的#位置#，那里光线好，方便我看书写字。	地图上标注了各个景点的#位置#，游客可以根据标记规划自己的游览路线。	他在手机上查看了餐厅的#位置#，发现离这里只有五百米，步行几分钟就能到。	消防员仔细检查了灭火器的#位置#，确保在紧急情况下能够快速取用。	装修师傅根据设计图纸确定了插座的#位置#，然后开始在墙上开槽布线。	她调整了后视镜的#位置#，确保能够清楚地看到后方的车辆和行人。	GPS定位显示他目前的#位置#在市中心的商业区，距离目的地还有三公里。	图书管理员按照分类号把书放回了原来的#位置#，方便其他读者查找借阅。			
位置	wei4 zhi5	可坐之处或席位	电影院里最好的#位置#是中间偏后几排，视野开阔，观影效果最佳。	她提前到达会场，在前排找了一个靠近讲台的#位置#坐下，方便听讲和提问。	火车上的#位置#已经坐满了人，他只好站在过道里，扶着行李架。	婚礼上，新人的父母被安排在最靠近主桌的#位置#，以示尊重。					
值得	zhi2 de5	物有所值；值得花钱购买	这款手机虽然价格不菲，但性能出色，做工精良，绝对#值得#购买。	这家餐厅的招牌菜味道鲜美，分量十足，人均消费不到一百元，非常#值得#一试。	这本书内容丰富，印刷精美，定价才三十块钱，真的很#值得#买回家收藏。	这件羊绒大衣虽然要两千多块，但质量上乘，穿十年都不会过时，#值得#投资。	这套护肤品效果显著，用了一个月皮肤明显改善，花这个钱#值得#。	旅行社推出的这个套餐包含机票、酒店和景点门票，算下来比自己订便宜多了，#值得#报名。	这台洗碗机解放了双手，每天能省下半小时，买它绝对#值得#。						
假	jia3	伪造冒充的	警方破获了一个制售#假#币的犯罪团伙，缴获假钞面值高达数百万元。	这幅画经专家鉴定是#假#的，虽然仿制得很像，但笔触和颜料都与真迹有明显差异。	他用#假#身份证办理了银行卡，结果被系统识别出来，当场被工作人员报警。	市场上出现了大量#假#冒名牌商品，消费者购买时一定要仔细辨别。	这张#假#文凭骗过了好几家公司的人事部门，直到有人举报才被发现。	海关查获了一批#假#冒进口红酒，实际上是用国产酒灌装后贴上外国标签。	她买的那个名牌包是#假#的，做工粗糙，五金件很快就生锈了。	这些#假#药不仅没有疗效，还可能对身体造成严重伤害，必须严厉打击。			
假	jia3	与事实不符的	他在法庭上作了#假#证，企图帮助被告逃脱法律制裁，结果自己也被追究刑事责任。	这条新闻后来被证实是#假#的，发布者因散布谣言被平台封禁了账号。	她说的那些话都是#假#的，目的是挑拨我们之间的关系，你千万别相信。	调查发现，这份报告中的数据有多处是#假#的，研究人员涉嫌学术造假。	他脸上挂着#假#笑，嘴上说着恭喜，心里却嫉妒得要命。	这个所谓的专家头衔是#假#的，他根本没有相关领域的学历和资质。	广告里宣传的效果都是#假#的，实际使用后完全没有那么神奇。	她编造了一个#假#的借口推掉了聚会，其实是不想见到前男友。			
假	jia3	人造的非天然的	她戴的那串珍珠项链是#假#的，是用塑料珠子仿制的，但看起来也挺漂亮。	这盆#假#花做得非常逼真，放在办公桌上既美观又不用浇水打理。	舞台上演员戴着#假#发和#假#胡子，化妆后完全认不出本来的样子。	他的#假#牙做得很好，颜色和形状都跟真牙一模一样，说话吃饭都不受影响。	这件皮衣用的是#假#皮，虽然不是真皮，但手感和外观都很不错。	电影里的爆炸场面用的都是#假#火和特效，演员们其实很安全。	她的#假#睫毛贴得很自然，让眼睛看起来又大又有神。	这棵#假#圣诞树是用塑料做的，可以重复使用好多年，比真树环保。			
假	jia3	向他人借入金钱或物品	他向朋友#假#了一笔钱周转，承诺下个月发工资后立即归还。	古人云"#假#舆马者，非利足也，而致千里"，意思是借助外物可以达到更远的目标。	她向邻居#假#了几个鸡蛋，说是家里临时要做蛋糕，明天就还。	学生向图书馆#假#阅了几本参考书，准备期末考试复习使用。	他#假#了同事的车去机场接人，用完后加满油还了回去。	古代读书人常常#假#书于友人，互相传抄，以此增长学问。	她向姐姐#假#了一条项链参加晚宴，第二天就完璧归赵了。	公司资金紧张时，老板不得不向银行#假#贷以维持运营。			
假	jia3	表示假设条件的连词	#假#如明天下雨，我们就把野餐改到下周，你觉得怎么样？	#假#若当初他听从了父母的建议，现在的处境可能会完全不同。	#假#使这个计划能够顺利实施，公司的业绩有望在年底翻一番。	#假#如你是我，面对这样的选择，你会怎么做？	#假#若没有他的帮助，我根本不可能在这么短的时间内完成这个项目。	#假#使时光可以倒流，我一定会更加珍惜和家人在一起的时光。	#假#如这次考试通过了，我就请大家吃饭庆祝一下。	#假#若他说的是真的，那我们之前的判断就完全错了。			
假	jia3	假设设想某种情况	我们#假#设这个方案可行，那么接下来需要解决的就是资金问题。	科学家#假#定宇宙中存在暗物质，以此来解释星系运动的异常现象。	让我们#假#想一下，如果没有互联网，现代社会会是什么样子？	老师让学生#假#设自己是一名市长，思考如何解决城市交通拥堵问题。	经济学家#假#定消费者都是理性的，会选择效用最大化的方案。	我们不妨#假#设最坏的情况发生，然后制定相应的应对预案。	物理学中常常需要#假#设一些理想条件，比如无摩擦、无空气阻力等。	#假#设你有一百万，你会用这笔钱做什么？这是面试官常问的问题。			
