word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
近	jin4	大约接近某个数值或时间	这座古塔建于#近#五百年前，至今仍然保存完好，吸引着无数游客前来参观。	据统计，该市#近#三十万居民已经完成了新冠疫苗的全程接种，覆盖率达到百分之八十以上。	他在这家公司工作了#近#二十年，从一名普通员工一步步晋升为部门总监。	这场暴雨持续了#近#两个小时，导致城区多处路段出现严重积水，交通一度瘫痪。	根据最新的考古发现，这批青铜器的历史可以追溯到#近#三千年前的商周时期。	她花了#近#半年的时间准备这次考试，每天学习超过十个小时，终于取得了优异的成绩。	这条隧道全长#近#十公里，是目前该省最长的公路隧道，大大缩短了两地之间的通行时间。	会议进行了#近#四个小时，与会代表就多项议题进行了深入讨论并达成了初步共识。			
笑	xiao4	发出笑声或面带微笑	听到这个好消息，她忍不住开心地#笑#了起来，眼角都泛起了泪花。	孩子们在操场上追逐嬉戏，银铃般的#笑#声回荡在整个校园里，充满了欢乐的气氛。	爷爷看着满堂的儿孙，脸上露出了慈祥的#笑#容，眼中满是幸福和满足。	她虽然身患重病，但每次见到来探望的朋友，总是微#笑#着迎接，从不让人看到她的痛苦。	台上的相声演员妙语连珠，逗得观众们前仰后合地#笑#个不停，掌声和笑声此起彼伏。	婴儿在睡梦中甜甜地#笑#了，小脸蛋红扑扑的，让守在一旁的母亲心都化了。	毕业典礼上，同学们含着泪水相互拥抱，脸上却带着#笑#，为彼此送上最真挚的祝福。	她站在领奖台上，手捧奖杯，激动地#笑#着向台下的观众和教练挥手致意。			
笑	xiao4	以笑表示嘲弄或奚落	他因为口音问题经常被同学#笑#话，这让他变得越来越自卑，不敢在课堂上发言。	不要#笑#别人的梦想，也许在你看来微不足道的目标，对他们来说却意义非凡。	她穿着朴素的衣服参加聚会，却被那些虚荣的人暗地里#笑#话，说她不懂时尚。	当年那些#笑#他异想天开的人，如今看到他的成就，都不得不刮目相看。	他在演讲时不小心说错了一个词，台下有人窃窃私语地#笑#他，让他十分尴尬。	村里人都#笑#他是个书呆子，说读那么多书有什么用，还不是回来种地。	她从不#笑#那些努力却暂时失败的人，因为她深知成功的道路上布满荆棘。	那些曾经#笑#他痴人说梦的投资人，现在都后悔当初没有投资他的创业项目。			
联合	lian2 he2	把事物合并	为了提高市场竞争力，两家公司决定#联合#各自的研发资源，共同开发新一代产品。	这项研究#联合#了多个学科的理论方法，从不同角度对这一复杂现象进行了深入分析。	设计师巧妙地#联合#了传统工艺与现代技术，创造出既有文化底蕴又符合当代审美的作品。							
联合	lian2 he2	加入或并入某一整体	该国于上世纪中叶#联合#了这个国际组织，成为其正式成员国，积极参与各项事务。	越来越多的中小企业选择#联合#行业协会，以获得更多的资源支持和政策优惠。	这家初创公司去年#联合#了一个知名的科技孵化器，获得了宝贵的资金和技术支持。	他决定#联合#这个志愿者团队，利用业余时间为社区的老人和儿童提供帮助。	该研究所正式#联合#了国家重点实验室体系，科研实力和学术影响力都得到了显著提升。	这支乐队在成名之前曾#联合#过一个地下音乐联盟，积累了大量的演出经验。	她毕业后#联合#了一家国际非政府组织，致力于推动全球环境保护事业的发展。	多个民间救援队#联合#了全国应急救援网络，在灾害发生时能够快速响应和协调行动。			
联合	lian2 he2	团结成一体	面对共同的威胁，原本互相竞争的几家企业决定#联合#起来，共同应对市场挑战。	各国政府必须#联合#一致，才能有效应对气候变化这一全球性危机。	工人们#联合#起来争取自己的合法权益，最终迫使资方同意提高工资和改善工作条件。	这次抗洪救灾中，军民#联合#，众志成城，展现了强大的凝聚力和战斗力。	社区居民#联合#起来反对在附近建设垃圾焚烧厂，通过合法途径表达了自己的诉求。	历史证明，只有各民族#联合#团结，国家才能繁荣昌盛，人民才能安居乐业。	学生会号召全校师生#联合#起来，为贫困山区的孩子们捐款捐物，奉献爱心。	在这场艰苦的谈判中，发展中国家#联合#发声，成功维护了自身的利益和尊严。			
职业	zhi2 ye4	谋生的职业或行业	他大学毕业后尝试了多种#职业#，最终发现自己最适合从事教育工作。	随着社会的发展，许多新兴#职业#应运而生，为年轻人提供了更多的就业选择。	她放弃了稳定的#职业#，毅然决然地投身创业，追求自己的梦想。							
职业	zhi2 ye4	专业的或属于职业范畴的	他是一名#职业#摄影师，作品多次在国际摄影大赛中获奖，享有很高的声誉。	这支#职业#足球队拥有多名国脚级球员，是联赛冠军的有力争夺者。	她接受过#职业#的声乐训练，演唱技巧娴熟，音色优美动人。							
金	Jin1	金姓	#金#教授是国内知名的历史学家，他的著作对中国古代史研究产生了深远的影响。	我们班的#金#同学学习成绩优异，年年都获得学校的奖学金，是大家学习的榜样。	#金#老师在这所学校任教三十多年，桃李满天下，深受学生和家长的尊敬和爱戴。	这位#金#姓企业家白手起家，经过多年打拼，终于建立了自己的商业帝国。	#金#医生医术精湛，对待病人耐心细致，在当地享有很高的声望。	据族谱记载，这一支#金#氏家族是明朝时期从山东迁徙到此地的。	#金#先生是这家律师事务所的创始合伙人，专门处理复杂的商业诉讼案件。	村里的#金#大爷今年已经九十高龄，身体依然硬朗，每天坚持在村口散步。			
金	Jin1	朝鲜半岛的金姓	#金#社长是韩国一家大型企业集团的掌门人，旗下产业涵盖电子、造船等多个领域。	这位#金#姓韩国导演的作品风格独特，多次入围国际电影节并斩获大奖。	#金#教授是首尔大学的知名学者，在东亚历史研究领域享有盛誉。	韩国流行音乐界有很多姓#金#的艺人，他们在全球拥有大量的粉丝。	这位#金#姓朝鲜族作家用母语创作了大量优秀的文学作品，被翻译成多国语言出版。	#金#先生是一位旅居中国多年的韩国商人，在两国贸易往来中发挥了重要的桥梁作用。	朝鲜半岛的#金#姓是当地最常见的姓氏之一，据统计约占总人口的五分之一。	这位#金#姓韩国厨师在北京开了一家正宗的韩式料理店，生意十分红火。			
