word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
毛	mao2	霉斑	梅雨季节家里的墙壁上长满了#毛#，黑乎乎的一片看着让人心烦，得赶紧找人来处理一下。	衣柜里那件皮衣放了一整个夏天没拿出来，打开一看竟然长了一层绿#毛#，心疼得不得了。	奶奶从地窖里拿出去年腌的咸菜，发现坛子边缘已经长了白#毛#，只好忍痛全部扔掉。	浴室的角落因为长期潮湿不通风，瓷砖缝隙里都长出了黑#毛#，怎么刷都刷不干净。	冰箱里的橘子忘了吃，等想起来的时候已经长了青#毛#，散发出一股难闻的霉味。	那块放在厨房角落的砧板因为没有及时晾干，底部已经长了一层灰绿色的#毛#。	老房子的天花板因为楼上漏水，慢慢渗出了一大片#毛#，房东却迟迟不肯修理。	书房里那摞旧报纸受潮后长了#毛#，上面的字迹都模糊了，只能当废品卖掉。			
毛	mao2	霉菌	实验室培养皿里的#毛#生长速度惊人，短短三天就覆盖了整个琼脂表面。	这种特殊的#毛#可以分解塑料，科学家们正在研究如何将其应用于环保领域。	食品厂的质检员每天都要检测产品中是否含有有害的#毛#，确保出厂食品的安全。	医生说他的肺部感染是由一种罕见的#毛#引起的，需要使用特殊的抗真菌药物治疗。	奶酪表面那层蓝绿色的#毛#其实是特意培养的，正是它赋予了奶酪独特的风味。	研究人员从土壤样本中分离出一株新型#毛#，发现它能够产生一种具有抗癌活性的化合物。	酿酒师傅说这种#毛#是酿造酱香型白酒的关键，没有它就出不了那种独特的香气。	显微镜下可以清晰地看到#毛#的菌丝结构，它们像蜘蛛网一样向四周蔓延生长。			
毛	mao2	粗糙半成品	这批#毛#坯件还需要经过精加工才能出厂，目前只完成了第一道工序。	木工师傅先用电锯把原木切成#毛#料，然后再用刨子一点点修整成需要的形状。	铸造车间生产的#毛#铸件表面粗糙，必须送到机加工车间进行打磨和钻孔。	这件玉雕作品目前还是#毛#坯状态，等雕刻师傅精雕细琢之后才能看出最终效果。	工厂收购的#毛#竹需要经过蒸煮、烘干、防腐等多道工序才能制成成品竹材。	建筑工地上堆放着大量#毛#石，工人们正在把它们切割成规整的石板用于铺路。	皮革厂进口的#毛#皮要经过鞣制、染色、整理等十几道工序才能变成柔软的成品皮。	这批#毛#纱线的质量不错，纺织厂准备用它们织造高档面料。			
毛	mao2	年幼	这#毛#孩子才五岁就敢跟大人顶嘴，真是初生牛犊不怕虎，让人又好气又好笑。	村里的老人们看着这群#毛#娃娃在田埂上追逐打闹，不禁想起了自己童年的时光。	别看他现在是公司老总，当年刚进厂的时候还是个#毛#头小子，什么都不懂。	奶奶总说我是个#毛#丫头，做事毛毛躁躁的，一点都不像她年轻时候那么稳重。	这#毛#孩子胆子真大，竟然敢一个人跑到山里去探险，把全家人都吓坏了。	老师傅看着这帮#毛#头学徒，耐心地手把手教他们如何使用车床。	当年那个跟在师傅后面跑腿的#毛#小子，如今已经成了独当一面的大厨。	爷爷常说他们那个年代，#毛#孩子十几岁就要下地干活挣工分养家。			
毛	mao2	未加工的原料	收购站里堆满了农民送来的#毛#茶，等着被运往加工厂进行筛选和烘焙。	这批#毛#棉花还没有经过去籽和梳理，不能直接用于纺纱。	药材市场上的#毛#药材价格便宜，但需要自己回去炮制加工才能入药。	渔民们把刚捕捞上来的#毛#海参直接卖给加工厂，由工厂负责清洗和晾晒。	茶农把采摘下来的#毛#茶叶摊晾在竹匾上，等待进行下一步的杀青工序。	这种#毛#丝绸还保留着蚕丝的天然胶质，手感比较硬，需要脱胶后才会变得柔软。	工厂以较低的价格收购#毛#皮革，经过加工后再以高价卖给服装厂。	山区农民采集的#毛#药材品质上乘，但由于缺乏加工技术，只能低价出售。			
毛	mao2	粗心大意	他做事太#毛#了，这份报告里竟然有五六处明显的数据错误，害得整个部门都要返工。	妈妈总是批评我太#毛#，出门不是忘带钥匙就是忘带手机，让她操碎了心。	会计工作容不得半点马虎，像你这么#毛#的性格，迟早要出大问题。	小李做事向来#毛#，上次把客户的订单搞错了，差点丢了一笔大生意。	这孩子学习成绩不错，就是太#毛#，考试的时候总是因为粗心丢分。	师傅说当厨师不能#毛#，放盐放多放少都会影响菜品的口味。	她承认自己有时候确实太#毛#，但保证以后一定会更加仔细认真。	老板批评他工作太#毛#，连合同上的甲方乙方都能写反，简直不可思议。			
毛	mao2	未加思考的	他这人说话太#毛#，想到什么就说什么，经常无意中得罪人还不自知。	年轻人做决定不能太#毛#，要三思而后行，否则容易后悔莫及。	她#毛#了一句"这有什么难的"，结果自己上手才发现根本不是那么回事。	领导批评他做事太#毛#，没有经过充分调研就贸然提出方案，浪费了大家的时间。	别那么#毛#地就答应下来，先了解清楚具体情况再做决定也不迟。	他#毛#地签了那份合同，后来才发现里面有很多不利于自己的条款。	小王做事总是#毛#，不经大脑就行动，结果经常把简单的事情搞复杂。	投资理财不能#毛#，必须仔细研究市场行情和风险因素后再做决定。			
毛	mao2	神经紧张	一想到明天的面试，他就开始心里发#毛#，整晚都翻来覆去睡不着觉。	第一次登台演讲，她紧张得浑身发#毛#，声音都在颤抖，好在最后还是顺利完成了。	考试前他总是心里发#毛#，即使准备得很充分也还是忍不住担心会出意外。	站在几十层高楼的玻璃栈道上，他吓得头皮发#毛#，双腿直打哆嗦。	相亲的时候他紧张得心里发#毛#，说话都结结巴巴的，给对方留下了不好的印象。	虽然已经开了十几年车，但每次走盘山公路他还是会心里发#毛#。	答辩前夜她紧张得心里发#毛#，把准备好的稿子反复背了十几遍。	新手司机第一次上高速，紧张得头皮发#毛#，方向盘都握出了汗。			
毛	mao2	惊恐害怕	深夜独自走在荒郊野外，四周一片漆黑，他吓得心里直发#毛#。	听完那个恐怖故事，孩子们都吓得后背发#毛#，不敢一个人去上厕所。	老房子里突然传来奇怪的声响，她吓得头皮发#毛#，赶紧跑出了房间。	看到那条两米长的大蛇横在路中间，他吓得浑身发#毛#，动都不敢动。	半夜醒来发现窗外有个黑影，她吓得心里发#毛#，大气都不敢出。	走进那座废弃的医院，阴森森的气氛让人后背发#毛#，仿佛随时会有什么东西跳出来。	电影里的鬼怪突然出现在屏幕上，吓得观众们头皮发#毛#，尖叫声此起彼伏。	独自值夜班的保安听到仓库里传来脚步声，吓得心里直发#毛#，壮着胆子去查看。			
毛	mao2	货币贬值	最近人民币对美元汇率持续走低，老百姓都在议论钱又#毛#了，东西越来越贵。	通货膨胀严重，钱越来越#毛#，去年一百块能买的东西，今年要花一百二十块。	老人们常说现在的钱太#毛#了，以前一毛钱能买一堆糖，现在一块钱都买不了几颗。	经济危机期间货币大幅贬值，钱#毛#得厉害，物价却一天一个样地往上涨。	退休金虽然年年涨，但架不住钱越来越#毛#，实际购买力反而下降了。	汇率波动导致本币#毛#了不少，进口商品的价格随之水涨船高。	爷爷感叹说他年轻时候一个月工资三十块就能养活一家人，现在钱#毛#了，三千块都不够花。	投资者担心持续的量化宽松政策会让货币进一步#毛#下去，纷纷转向黄金等保值资产。			
