word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
枪	qiang1	表示枪声或射击次数的量词	战场上突然传来三#枪#响声，侦察兵立刻趴下隐蔽，判断敌人的射击方位。	猎人朝天空中飞过的野鸭开了两#枪#，但一只也没有打中，只好悻悻而归。	比赛开始的发令#枪#一响，运动员们像离弦的箭一样冲出了起跑线。	他在靶场练习时连开了十#枪#，其中八枪命中了靶心，成绩相当不错。	深夜的街道上突然响起一#枪#，惊醒了附近的居民，大家纷纷报警。	特种兵仅用三#枪#就击中了三百米外的三个目标，展现了过硬的射击技术。	警察鸣了两#枪#示警后，逃跑的嫌疑人终于停下脚步，乖乖举手投降。	射击选手在决赛中最后一#枪#打出了十点九环的高分，成功逆转夺得金牌。			
同学	tong2 xue2	在同一学校就读	我和他从小学到高中一直在同一所学校#同学#，彼此之间非常了解。	她们俩在大学里#同学#了四年，毕业后又恰好进了同一家公司工作。	我父亲和他的老战友年轻时曾在军校#同学#过三年，结下了深厚的友谊。	虽然我们只在那所语言学校#同学#了半年，但那段经历让我终生难忘。	他和现在的合伙人当年在商学院#同学#过两年，正是那时候萌生了一起创业的想法。	能够和来自世界各地的留学生一起#同学#，是我大学生活中最宝贵的经历之一。						
同学	tong2 xue2	在同一班级的同学	大学毕业二十年后，老#同学#们从天南海北赶来参加聚会，大家感慨万千。	他是我高中时最要好的#同学#，我们曾经一起熬夜复习，互相鼓励。	新学期开学第一天，班主任让每位#同学#做一段简短的自我介绍。	她的#同学#们得知她生病住院后，纷纷前来探望，还凑钱买了一大束鲜花。	小时候的#同学#如今各奔东西，有的当了医生，有的做了老师，有的成了企业家。	班长号召全体#同学#为山区的孩子们捐赠衣物和书籍，大家都积极响应。	毕业典礼上，#同学#们互相拥抱告别，许多人忍不住流下了不舍的眼泪。	他虽然成绩不是最好的，但乐于助人，是#同学#们公认的好人缘。			
合	ge3	容量单位等于100毫升	这个药方要求每次服用一#合#药液，用温水送服，每日三次。	古代酿酒时，师傅会用#合#来精确量取酒曲的用量，确保每一批酒的品质稳定。	按照传统的计量方式，一#合#大约相当于现在的一百毫升，在中药配方中仍有使用。	这本古籍中记载的食谱要求加入三#合#米醋，换算成现代计量大约是三百毫升。	中药房的老药师习惯用#合#来称量液体药材，这种传统计量方式已经传承了上千年。	日本的清酒至今仍沿用#合#作为计量单位，一合清酒约为一百八十毫升。	古方中写着"取蜂蜜二#合#"，老中医解释说这大约相当于两小杯的量。	茶道中讲究用水的精确，一#合#水刚好够泡一壶上好的功夫茶。			
合	ge3	等于一斗的十分之一的容量单位	在古代粮食交易中，一#合#米虽然不多，但对于贫苦人家来说也是珍贵的口粮。	旧时的米铺用木制的量器来称量，十#合#为一升，十升为一斗，计量非常严格。	灾荒年间，官府每天只发放一#合#粮食给灾民，勉强维持最基本的生存需要。	这首古诗描写了农民的艰辛，辛苦劳作一年，到头来连几#合#余粮都存不下。	古代的税收制度规定，每亩田地需上缴若干#合#粮食作为赋税。	老人回忆说，战争年代物资匮乏，一家人每天只能分到几#合#杂粮度日。	博物馆里展出了一套清代的量器，从#合#到升到斗，大小依次排列，做工十分精细。	按照古制，一#合#约为现在的一百毫升，是当时最小的标准容量单位。			
合	ge3	旧制干粮量等于升的十分之一或斗的百分之一	这部清代小说中提到，佃农每年要向地主缴纳数百#合#稻谷作为地租。	古代的度量衡制度中，#合#是最基本的容量单位之一，主要用于计量谷物和液体。	县志记载，明代该地区每户每年需缴纳粮税折合约五十#合#精米。	在旧时的粮行里，伙计们用标准的#合#器逐一量取客人所需的米面。	这份出土的唐代账簿上详细记录了每日消耗的粮食数量，精确到了每一#合#。	古代军队的后勤供给中，每名士兵每日的口粮定额为若干#合#，由军需官统一发放。	研究古代经济史的学者发现，宋代一#合#米的价格在不同地区差异很大。	民间故事里，那个吝啬的财主连一#合#米都舍不得施舍给饥饿的乞丐。			
合	he2	合上或关闭	她轻轻#合#上书本，摘下眼镜揉了揉疲惫的双眼，窗外天色已经暗了下来。	演出结束后，大幕缓缓#合#拢，观众席上响起了经久不息的掌声。	他#合#上笔记本电脑的盖子，站起身来伸了个懒腰，准备下班回家。	贝壳受到惊扰后迅速#合#拢了两片壳，把柔软的身体保护在里面。	老人#合#上了那本泛黄的日记，眼眶微微泛红，陷入了对往事的回忆。	她把信纸折好放进信封，#合#上封口，贴上邮票，投进了路边的邮筒。	夜幕降临，花园里的含羞草叶片慢慢#合#拢，仿佛在安静地入睡。	他翻完最后一页试卷，#合#上卷子，长舒一口气，感觉这次考试发挥得还不错。			
合	he2	连接或结合	两条河流在这座古城的东面#合#为一体，形成了一条更加宽阔的大河奔流入海。	经过反复协商，两家公司终于决定#合#并，组建一个更具竞争力的新集团。	这道菜需要把多种香料#合#在一起研磨成粉，才能调配出独特的风味。	工匠将两块木板严丝#合#缝地拼接在一起，连接处几乎看不出任何痕迹。	双方的意见经过充分讨论后逐渐#合#拢，最终达成了一致的方案。	这款新型材料是将碳纤维和树脂#合#成的复合材料，既轻便又坚固。	两支探险队在山顶胜利会#合#，队员们激动地拥抱在一起庆祝。	裁缝师傅把两片布料#合#在一起，沿着画好的线迹仔细缝制。			
合	he2	相互适合或吻合	这双鞋穿着非常#合#脚，走了一整天也不觉得累，买得真值。	他俩的性格非常#合#得来，一个外向开朗，一个沉稳内敛，互相补充。	这件旗袍的剪裁非常#合#身，完美地展现了她优雅的身材曲线。	新来的助理和团队配#合#得天衣无缝，仿佛已经共事多年一样默契。	这个方案和我们的预期完全吻#合#，可以立即进入实施阶段。	他选的这首曲子和电影的氛围非常#合#拍，导演听了之后连连称赞。	这把钥匙和锁孔完全#合#配，轻轻一转就打开了那扇尘封多年的老门。	厨师调配的酱汁和这道海鲜非常#合#味，食客们赞不绝口。			
合	he2	等同于或相等	一公里#合#两里，这是中国传统计量单位和国际单位之间的基本换算关系。	按照当前的汇率，一美元大约#合#七块二毛钱人民币。	这批货物的总重量#合#五十吨，需要用三辆大型货车才能运完。	一英亩大约#合#六亩地，所以他在美国买的那块农场换算过来面积相当可观。	这件衣服打完折后#合#下来每件只要一百五十块钱，比原价便宜了将近一半。	一海里#合#一点八五二公里，航海中通常使用海里作为距离单位。	这个月的电费#合#每天大约十五块钱，比上个月节省了不少。	全年的销售额折#合#成美元大约是两千万，比去年增长了百分之十五。			
