word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
众议院	Zhong4 yi4 yuan4	若干国家的众议或代表院	美国#众议院#以压倒性多数通过了这项备受争议的医疗改革法案，引发了全国范围内的激烈讨论。	日本#众议院#选举结果揭晓后，执政党成功保住了多数席位，首相在记者会上表示将继续推进经济改革。	巴西#众议院#议长因涉嫌贪腐被停职调查，这一事件震动了整个拉丁美洲政坛。	菲律宾#众议院#正在审议一项旨在提高最低工资标准的法案，预计将在下月进行表决。	澳大利亚#众议院#就气候变化政策展开了长达数小时的辩论，反对党对政府的减排目标提出了尖锐批评。	印度#众议院#通过了新的公民身份法修正案，此举在国内引发了大规模抗议活动。					
却倒	que4 dao4	表示相反的转折	大家都以为他会因为失败而沮丧，他#却倒#显得格外轻松，仿佛卸下了一个沉重的包袱。	本以为这次降价会吸引更多顾客，销量#却倒#不升反降，让店主百思不得其解。	父母担心孩子在国外会不适应，她#却倒#比在国内过得更加自在，交了许多朋友。	专家预测今年房价会继续上涨，市场#却倒#出现了明显的降温迹象，让不少投资者措手不及。	原以为退休后会感到无聊，老张#却倒#比上班时还忙，每天参加各种社区活动。	众人都觉得这部电影会票房惨淡，它#却倒#成了年度黑马，口碑和收入双丰收。					
却倒	que4 dao4	出乎意料地反而如此	没想到这个平时沉默寡言的学生，上台演讲时#却倒#口若悬河，让全班同学刮目相看。	原本担心暴雨会影响活动，天气#却倒#出奇地好，阳光明媚，让组织者喜出望外。	以为新来的实习生什么都不懂，她#却倒#提出了一个连老员工都没想到的创新方案。	本以为这道菜会很难做，按照食谱操作下来#却倒#出乎意料地简单，味道还相当不错。	大家都认为他会拒绝这个冒险的提议，他#却倒#二话不说就答应了，让所有人都大吃一惊。	预计这次谈判会非常艰难，双方#却倒#很快就达成了共识，整个过程出奇地顺利。					
知名度	zhi1 ming2 du4	声誉或名声的高低	这位作家虽然作品不多，但每一部都是精品，在文学界享有极高的#知名度#和美誉。	该品牌凭借多年来对产品质量的严格把控，在消费者心中建立了良好的#知名度#和信誉。	这家百年老店的#知名度#不仅来自其独特的风味，更源于几代人对传统工艺的坚守。	他在学术界的#知名度#很高，发表的论文被引用次数在同行中名列前茅。	这所大学的#知名度#在国际上享有盛誉，每年吸引着来自世界各地的优秀学子前来求学。	该律师事务所凭借多年来处理复杂案件的出色表现，在业内积累了相当高的#知名度#。					
知名度	zhi1 ming2 du4	公共曝光或形象程度	为了提升品牌#知名度#，公司决定邀请当红明星担任代言人，并在各大媒体平台投放广告。	这位新晋演员通过参加热门综艺节目，短短几个月内#知名度#就大幅提升。	企业通过赞助大型体育赛事来提高自身的#知名度#，这已成为一种常见的营销策略。	社交媒体的兴起为普通人提供了提升个人#知名度#的新渠道，不少素人因此一夜成名。	这个小众品牌通过与知名博主合作，成功打开了市场，#知名度#迅速攀升。	地方政府积极举办各类文化节庆活动，希望借此提升城市的#知名度#和旅游吸引力。					
知名度	zhi1 ming2 du4	被公众熟悉的程度	这款手机在年轻消费者中的#知名度#非常高，几乎人人都能说出它的主要功能特点。	虽然这位科学家的研究成果影响深远，但他在普通民众中的#知名度#却相当有限。	调查显示，该候选人在农村地区的#知名度#明显低于城市，需要加强基层宣传工作。	这首老歌在中老年群体中#知名度#极高，几乎每个人都能哼唱几句。	尽管这个历史人物在专业领域备受推崇，但在大众中的#知名度#并不算高。	这部纪录片播出后，这个偏远小镇的#知名度#大增，吸引了众多游客前来探访。					
采纳	cai3 na4	接受意见或建议	经过反复讨论，委员会最终#采纳#了专家组提出的修改意见，对方案进行了相应调整。	领导虚心#采纳#了基层员工的合理化建议，使得工作流程得到了明显优化。	这位开明的君主善于#采纳#谏臣的忠言，因此国家治理得井井有条。	公司管理层认真#采纳#了客户反馈的意见，对产品进行了多项改进。	老师鼓励学生大胆发言，并表示会认真考虑#采纳#有价值的观点和想法。	政府在制定政策时广泛征求民意，#采纳#了许多来自社会各界的建设性建议。					
采纳	cai3 na4	采用并实施某种办法或制度	公司决定#采纳#弹性工作制，允许员工根据个人情况灵活安排上下班时间。	学校#采纳#了新的评估体系，将学生的综合素质纳入考核范围。	该国#采纳#了国际通行的会计准则，以便更好地与全球市场接轨。	医院#采纳#了预约挂号制度后，患者排队等候的时间大大缩短。	工厂#采纳#了精益生产模式，有效降低了成本，提高了生产效率。	政府#采纳#了阶梯电价制度，旨在引导居民节约用电，促进能源可持续发展。					
接连	jie1 lian2	连续不断地发生	这座城市#接连#发生了多起交通事故，引起了市民对道路安全问题的广泛关注。	公司#接连#推出了几款新产品，每一款都在市场上取得了不俗的销售成绩。	这位运动员#接连#打破了多项世界纪录，成为本届奥运会上最耀眼的明星。	暴风雨#接连#袭击了沿海地区，造成了严重的财产损失和人员伤亡。	这家餐厅#接连#获得了多个美食奖项，吸引了众多食客慕名前来品尝。	近年来，该地区#接连#发现了多处重要的考古遗址，为研究古代文明提供了珍贵资料。					
接连	jie1 lian2	接着一个接着一个发生	球队在赛季末#接连#输掉了三场关键比赛，最终遗憾地与冠军失之交臂。									
