word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
坟	fen2	土堤或堤岸	古代先民为了防止河水泛滥，在沿岸修筑了高大的#坟#，至今仍可见其遗迹。	据史书记载，这条#坟#是春秋时期吴国为抵御洪水而建造的重要水利工程。	考古学家在发掘过程中发现了一段古老的#坟#，推测是用于灌溉农田的堤坝。	村民们世代维护着这道#坟#，每年汛期来临前都会加固修缮，以保护下游的良田。	这段残存的#坟#见证了古人治水的智慧，如今已被列为省级文物保护单位。	文献中提到的"大#坟#"实际上是一道绵延数十里的防洪堤岸，在当时发挥了重要作用。						
坟	fen2	土堆小丘	远处的田野上散落着几座低矮的#坟#，在夕阳的映照下显得格外苍凉。	他们在山坡上发现了一个奇怪的#坟#，挖开后才知道是古人储存粮食的地窖。	这片荒地上到处是大大小小的#坟#，据说是早年战乱时期留下的乱葬岗。	农民在耕地时无意中铲平了一座小#坟#，结果发现里面埋着一些古代的陶器碎片。	草原上隆起的#坟#是土拨鼠挖洞堆积而成的，远远望去像是一个个小山包。	考古队在这片区域发现了多处人工堆砌的#坟#，初步判断是新石器时代的祭祀遗址。						
坟	fen2	古代书籍	他毕生致力于整理三#坟#五典等上古文献，为后世学者提供了宝贵的研究资料。	据传说，三#坟#是记载三皇事迹的古籍，但原书早已失传，只留下只言片语。	学者们对#坟#典的真实性一直存有争议，有人认为这些古书从未真正存在过。	孔子曾删定六经，据说参考了大量#坟#籍，从中汲取了先王治国的智慧。	这位老先生穷其一生研究#坟#典之学，试图从古籍残篇中还原上古文明的面貌。	古人所说的#坟#籍，泛指那些记载远古帝王事迹的典籍，是华夏文明的重要源头。						
泉	quan2	涌出的泉水或小溪	山间的清#泉#从岩缝中汩汩流出，汇成一条小溪蜿蜒流向山下的村庄。	这股#泉#水甘甜清冽，据说含有丰富的矿物质，吸引了许多游客前来品尝。	他沿着#泉#水的流向一路追溯，终于在密林深处找到了那个隐秘的水源地。	干旱季节里，这条#泉#是附近几个村庄唯一的饮用水来源，村民们格外珍惜。	诗人笔下的"山#泉#石上流"描绘的正是这种清澈见底、潺潺作响的山间溪流。	工程师们计划将这股天然#泉#水引入城市，为居民提供优质的饮用水源。						
泉	quan2	泉眼或泉口	地质学家在这片区域发现了多处#泉#眼，证实了地下存在丰富的水资源。	村民们用石块围住#泉#口，防止泥沙流入，以保持泉水的清澈。	这个#泉#眼已经干涸多年，据老人说是因为上游修建水库导致地下水位下降。	温泉度假村的工作人员每天都要检查各个#泉#口的出水量和水温是否正常。	考古人员在古井遗址中发现了精心砌筑的#泉#眼，显示出古人高超的水利工程技术。	这处#泉#眼四季恒温，即使在寒冬腊月也能冒出温热的水汽，堪称自然奇观。						
泉	quan2	古代的一种钱币	博物馆展出的这枚#泉#币铸造于西汉时期，上面的铭文清晰可辨，保存完好。	古代文人雅士常以"#泉#"代指钱财，认为直呼金钱有失风雅。	这位收藏家专门收集各朝各代的#泉#币，其藏品之丰富在业内首屈一指。	史书记载，王莽改制时曾铸造多种新#泉#，但因流通不便而遭到百姓抵制。	钱币学家通过研究古#泉#上的文字和图案，可以推断出当时的经济状况和铸造工艺。	拍卖会上这枚珍稀的古#泉#以天价成交，再次证明了古钱币收藏市场的火爆。						
死亡人数	si3 wang2 ren2 shu4	某事件中死亡的人数统计	根据官方公布的数据，这次矿难的#死亡人数#已经上升到三十七人，另有十二人仍在抢救中。	调查组正在核实火灾现场的#死亡人数#，初步统计显示遇难者多为老人和儿童。	历史学家通过查阅档案资料，重新统计了那场战役的#死亡人数#，发现比以往记载的要多得多。	疫情期间，卫生部门每日更新确诊病例和#死亡人数#，以便公众及时了解疫情动态。	这份报告详细列出了各地区交通事故的#死亡人数#，为制定安全政策提供了重要依据。	记者在采访中了解到，由于统计口径不同，各方公布的#死亡人数#存在较大差异。						
死亡人数	si3 wang2 ren2 shu4	事故或灾难造成的死亡总数	地震发生后，救援队伍争分夺秒地搜救幸存者，尽一切努力降低#死亡人数#。	这场特大洪灾的#死亡人数#最终定格在一百二十三人，是该地区近五十年来最严重的自然灾害。	航空公司发言人沉痛宣布，此次空难的#死亡人数#为机上全部一百五十六名乘客和机组人员。	政府投入大量资金改善道路设施，使得近年来交通事故的#死亡人数#明显下降。	台风过境后，各地陆续上报灾情，#死亡人数#和财产损失仍在进一步统计中。	专家分析指出，如果预警系统能够提前启动，这次海啸的#死亡人数#本可以大大减少。						
坏东西	huai4 dong1 xi5	卑鄙的人（侮辱）	她气得浑身发抖，指着那个男人骂道："你这个#坏东西#，竟然骗走了我所有的积蓄！"	村里人都知道他是个#坏东西#，专门欺负老实人，大家都躲着他走。	老太太一提起那个骗子就咬牙切齿："那个#坏东西#，骗了我女儿的感情，还卷走了她的嫁妆！"	电影里的反派被抓住时，围观群众纷纷怒骂："打死这个#坏东西#，让他尝尝作恶的下场！"	她终于看清了前夫的真面目，后悔当初怎么会嫁给这么一个#坏东西#。	邻居们议论纷纷，都说那个卷款潜逃的经理是个十足的#坏东西#，害得员工们血本无归。						
坏东西	huai4 dong1 xi5	品行卑劣的家伙	这个#坏东西#表面上道貌岸然，背地里却干尽了坑蒙拐骗的勾当。	奶奶常常告诫孙子要远离那些#坏东西#，免得被带坏了学一身恶习。	小说中的主人公历经磨难，终于将那个祸害乡里的#坏东西#绳之以法。	老师发现班上有个#坏东西#专门欺负弱小同学，立即进行了严肃的批评教育。	街坊们都说那个游手好闲的年轻人是个#坏东西#，整天不务正业，净干些偷鸡摸狗的事。	母亲含泪劝说儿子不要和那些#坏东西#混在一起，否则迟早会走上歧途。						
