word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
片	pian4	片面的	这份报告只反映了部分数据，观点过于#片#面，无法作为决策的依据。	他对这件事的看法太#片#面了，完全没有考虑到对方的立场和难处。	媒体的报道往往带有#片#面性，读者需要多方求证才能了解事情的全貌。	仅凭一次考试成绩就否定学生的能力，这种评价方式未免太#片#面了。	领导批评他看问题总是很#片#面，缺乏全局观念和系统思维。	专家指出，这项研究的结论过于#片#面，没有充分考虑样本的多样性。	她承认自己之前的判断确实有些#片#面，现在了解了更多情况后改变了看法。	不能因为几个负面案例就对整个行业产生#片#面的印象，这样做是不公平的。			
片	pian4	计薄片、药片、地块等的量词	医生嘱咐他每天饭后服用两#片#降压药，不能随意增减剂量。	她从冰箱里拿出一#片#火腿夹在面包里，做了一个简单的三明治当早餐。	这#片#土地曾经是一片荒芜，经过多年开垦如今已成为良田。	他小心翼翼地切下一#片#西瓜递给孩子，生怕汁水滴到衣服上。	药剂师告诉她，这种止痛药每次只能吃一#片#，否则会有副作用。	窗外那#片#草地上开满了野花，孩子们在那里追逐嬉戏。	厨师将牛肉切成薄#片#，整齐地摆放在盘子里，淋上特制的酱汁。	这#片#水域是候鸟迁徙的重要栖息地，每年秋天都有大量鸟类在此停留。			
片	pian4	计光盘、影片等的量词	他收藏了上百#片#经典老电影的光盘，闲暇时就会拿出来重温。	这#片#纪录片真实记录了野生动物的生存状态，在国际电影节上获得了大奖。	她买了一#片#新发行的音乐专辑光盘，迫不及待地想要听听里面的歌曲。	影评人认为这#片#科幻电影的特效虽然震撼，但剧情略显单薄。	图书馆新进了一批教学光盘，其中有几#片#是关于传统文化的纪录片。	这#片#动画电影在全球票房大卖，成为今年最成功的商业影片之一。	他从书架上取下一#片#老唱片，小心地放入唱机，悠扬的旋律随即响起。	导演透露，这#片#电影的拍摄历时三年，期间克服了无数困难。			
片	pian4	与一连用，计场景或氛围的量词	演唱会结束时，现场响起一#片#热烈的掌声，观众们久久不愿离去。	消息传来，办公室里顿时一#片#哗然，大家都没想到会是这样的结果。	春天来临，公园里一#片#生机勃勃的景象，游人如织，欢声笑语不断。	听到这个噩耗，她的心里一#片#茫然，不知道接下来该怎么办。	夜深了，整个村庄一#片#寂静，只有远处偶尔传来几声犬吠。	比赛结束的哨声响起，球场上一#片#欢腾，球迷们激动地相互拥抱庆祝。	暴风雨过后，海面上恢复了一#片#平静，仿佛什么都没有发生过。	老师宣布放假的消息后，教室里一#片#欢呼，学生们兴奋得手舞足蹈。			
片	pian4	康熙部首第九十一	在学习汉字结构时，老师特别讲解了#片#部的来源，它象形于剖开的木头。	《康熙字典》中，#片#部收录的汉字多与薄片状物体有关，如版、牌等。	书法家在临摹古帖时注意到，#片#作为部首时的写法在不同书体中略有变化。	汉字研究者指出，#片#部是康熙字典二百一十四部首中的第九十一部。	学生在查字典时发现，"牌"字应该归入#片#部，而不是常见的木部。	古文字学家通过甲骨文研究发现，#片#字最初描绘的是木头被劈开的样子。	这本字典按部首编排，#片#部位于第九十一位，紧随爿部之后。	老师在黑板上写下#片#字，解释它作为部首时表示与薄片相关的意义。			
后面	hou4 mian5	物体或场所的后部	教室#后面#的墙上贴满了学生们的优秀作品，五颜六色十分醒目。	他把自行车停在超市#后面#的停车场，然后快步走进店里购物。	这栋老房子#后面#有一个小花园，种满了各种蔬菜和花草。	排队时请站在前一个人的#后面#，保持一米左右的安全距离。	她发现钥匙掉在沙发#后面#的缝隙里，费了好大劲才够出来。	舞台#后面#是演员们的化妆间，此刻正忙碌地进行着演出前的准备。	图书馆#后面#那片小树林是学生们课间休息的好去处。	他习惯坐在公交车#后面#的位置，这样可以安静地看书或听音乐。			
后面	hou4 mian5	在时间上随后或之后	这件事的来龙去脉我#后面#会详细解释，现在先说说最紧急的问题。	会议的前半部分是领导讲话，#后面#才是大家自由讨论的环节。	小说的开头略显平淡，但#后面#的情节发展却跌宕起伏，引人入胜。	他先简单介绍了项目背景，#后面#又用了大量数据来支撑自己的观点。	课程的#后面#几章内容比较难，需要学生们投入更多时间来学习。	电影的#后面#二十分钟是全片的高潮，观众们都屏住呼吸紧盯屏幕。	这份报告的#后面#部分包含了详细的数据分析和改进建议。	演讲的#后面#环节是问答时间，听众可以就感兴趣的话题提问。			
出席	chu1 xi2	到场出席会议或活动	部长因公务繁忙无法亲自#出席#今天的会议，特委托副部长代为参加。	各国领导人将于下周#出席#在日内瓦举行的国际气候变化峰会。	她特意请了一天假，专程从外地赶回来#出席#好友的婚礼。	公司规定，所有部门经理必须#出席#每周一上午的例行工作会议。	这位诺贝尔奖得主将#出席#明天的学术论坛并发表主题演讲。	由于身体原因，老教授遗憾地未能#出席#自己学生的博士论文答辩会。	市长亲自#出席#了新图书馆的开幕典礼，并为活动剪彩致辞。	董事会要求全体董事必须#出席#下个月的年度股东大会。			
出席	chu1 xi2	参与活动或讨论	作为特邀嘉宾，她将#出席#今晚的电视访谈节目，分享自己的创业经历。	多位知名学者#出席#了这场关于人工智能伦理问题的专题研讨会。	他作为行业代表#出席#了政府组织的政策咨询座谈会，积极建言献策。					
出席	chu1 xi2	在场的	根据会议记录，当天#出席#的委员共有十五人，达到了法定人数。	#出席#今天开幕式的嘉宾包括政府官员、企业家和各界知名人士。	统计显示，本次股东大会#出席#的股东所持股份超过了总股本的三分之二。	会议主持人首先清点了#出席#人数，确认与会者已经全部到齐。	#出席#本次颁奖典礼的明星们身着华服，在红毯上争奇斗艳。	记者注意到，#出席#新闻发布会的官员们表情严肃，气氛十分凝重。	#出席#今天签约仪式的双方代表在合同上郑重地签下了自己的名字。	根据签到表统计，#出席#本次培训的学员共有八十六人，出勤率达到百分之九十五。			
