word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
集部	ji2 bu4	非正统或非经文献	在古代文献分类中，#集部#收录了大量诗文别集和总集，这些作品虽非经史正典，却是研究文学史的重要资料。	清代学者在整理四库全书时，将许多民间流传的诗词歌赋归入#集部#，使这些非正统文献得以保存至今。	研究中国古代思想史，不能只看经部子部，#集部#中的文人笔记往往记录了更真实的社会风貌和思想动态。	这部手稿被归类为#集部#文献，因为它既不属于儒家经典，也不是正史，而是一位明代文人的诗文合集。	图书馆的古籍善本室里，#集部#的藏书量最为丰富，涵盖了从先秦到清末各个时期的文学作品。	学者们在讨论文献价值时指出，#集部#虽为非正统文献，但其中保存的大量佚文对于校勘经史具有不可替代的作用。						
集部	ji2 bu4	未被列入官方经典的中文著作	这套丛书专门收录历代#集部#作品，让读者能够接触到那些未被列入官方经典却同样精彩的文学遗产。	许多唐宋名家的诗文集都属于#集部#范畴，虽未入选官方经典，却在民间广为流传，影响深远。	他花了三十年时间搜集整理#集部#文献，希望让这些被官方忽视的优秀作品重新获得应有的学术地位。	在传统目录学中，#集部#专门收录那些未被纳入经史子三部的文学著作，包括诗词曲赋和文章杂著。	这位学者的研究重点是明清#集部#，他认为这些未入官方经典的作品更能反映当时文人的真实心态。	古籍数字化项目优先处理了经部和史部，#集部#的大量珍贵文献至今仍未得到系统整理和公开。						
集部	ji2 bu4	来历可疑或被认为伪托的书籍	这部署名李白的诗集被学界归入#集部#存疑之列，因为其中多首作品的风格与李白真迹明显不符。	经过文献考证，专家们认定这本古籍属于#集部#伪书，很可能是后人假托前贤之名编纂而成。									
饮用	yin3 yong4	饮用液体	医生建议患者每天#饮用#至少两升水，以帮助身体排出毒素，促进新陈代谢。	这款新型运动饮料专为马拉松选手设计，运动员可以在比赛中随时#饮用#以补充流失的电解质。	中医认为晨起#饮用#一杯温热的蜂蜜水，有助于润肠通便，对肠胃健康大有裨益。	她习惯在睡前#饮用#一小杯红酒，据说这样可以促进血液循环，改善睡眠质量。	这种草药茶需要用沸水冲泡十分钟后方可#饮用#，否则药效无法充分释放。	营养师提醒大家，果汁虽然美味，但不宜过量#饮用#，因为其中含有大量糖分，可能导致血糖升高。						
饮用	yin3 yong4	适合人饮用的（如饮用水）	这个山村的#饮用#水源来自深山泉眼，水质清澈甘甜，经检测完全符合国家卫生标准。	政府投资修建了新的净水厂，确保全市居民都能用上安全卫生的#饮用#水。	探险队在沙漠中发现了一处绿洲，经过简单过滤后，泉水完全可以作为#饮用#水使用。	这款便携式净水器可以将河水转化为#饮用#水，是户外徒步爱好者的必备装备。	由于上游工厂违规排放污水，下游村庄的#饮用#水受到严重污染，村民们不得不到十里外取水。	国际救援组织为灾区紧急运送了大量瓶装#饮用#水和食品，帮助受灾群众度过难关。						
非份	fei1 fen4	不合身份或资格的行为或要求	他不过是个小小的县令，竟敢向朝廷提出如此#非份#的要求，实在是不知天高地厚。	老管家劝诫少爷不要有#非份#之想，以他目前的身份地位，迎娶公主简直是痴人说梦。	这位新来的员工刚入职三个月就要求升任部门经理，如此#非份#的想法让同事们都觉得不可思议。	古人讲究安分守己，若有#非份#之念，不仅会招来祸患，还会被世人耻笑。	她虽然出身贫寒，却从不敢有#非份#的奢望，只希望凭借自己的努力过上体面的生活。	朝中大臣纷纷上书弹劾这位宦官，指责他以卑微之身行#非份#之事，扰乱朝纲。						
非份	fei1 fen4	放肆自以为是，失礼无度	这位年轻人在长辈面前高谈阔论，举止#非份#，完全不懂得尊重他人的基本礼节。	她对待下属向来傲慢#非份#，说话从不顾及他人感受，因此在公司里人缘极差。	宴会上他喝多了酒，言行越发#非份#，竟当众对主人的妻子出言不逊，令在场宾客都十分尴尬。	老师严厉批评了那个#非份#的学生，指出他在课堂上随意打断别人发言的行为极其无礼。	这个商人仗着有几个钱，待人接物#非份#无礼，最终得罪了不该得罪的人，生意一落千丈。	古代礼法森严，若有人言行#非份#，轻则受到训斥，重则可能被逐出家门或革除功名。						
非份	fei1 fen4	擅自行动，自作主张	他未经请示就擅自更改了合同条款，这种#非份#的做法让上司非常不满。	下属#非份#行事，不经汇报就私自做主，这在任何组织中都是不被允许的。	这位将军#非份#出兵，没有等到朝廷的调令就率军北上，虽然打了胜仗，却也因此受到处分。	她#非份#地替老板做了决定，虽然出发点是好的，但这种越权行为还是引起了老板的不快。	在那个等级分明的年代，仆人若有#非份#之举，擅自做主处理主人的事务，是要受到严厉惩罚的。	公司规定重大事项必须集体讨论决定，任何人都不得#非份#行事，私自拍板。						
非份	fei1 fen4	越界或超出应有的权限或分寸	这位科长#非份#地干预了其他部门的工作，引起了同事们的强烈不满和投诉。	他只是一个顾问，却#非份#地对公司的核心业务指手画脚，完全超出了自己的职责范围。	古代官场讲究各司其职，若有官员#非份#越权，轻则降职，重则革职查办。	邻居#非份#地闯入我家后院采摘果树上的水果，这种越界行为让我非常恼火。	这位助理#非份#地以老板的名义签署了文件，严重超出了她的权限，差点给公司造成重大损失。	在职场中，#非份#越界是大忌，每个人都应该清楚自己的职责边界，不要随意插手他人的工作。						
年轮	nian2 lun2	树木横截面的年生长圈	这棵被砍伐的古树横截面上清晰地显示出一百多圈#年轮#，见证了一个多世纪的风雨沧桑。	科学家通过分析树木#年轮#的宽窄变化，可以推断出历史上某些年份的气候状况和自然灾害。	孩子们围在刚锯开的树桩旁，好奇地数着#年轮#，想知道这棵大树到底活了多少年。	考古学家利用#年轮#定年法，成功确定了这座古代木结构建筑的建造年代。	这棵千年银杏树的#年轮#记录了无数次旱涝灾害，是研究当地气候变迁的珍贵活档案。	木材鉴定专家仔细观察样本的#年轮#密度和纹理，判断这块木料来自生长缓慢的高山地区。						
