word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
对	dui4	关于或涉及某事	政府#对#此次疫情的防控措施进行了全面部署，要求各地严格执行相关规定。	专家学者们#对#人工智能的发展前景持乐观态度，认为它将深刻改变人类社会。	社会各界#对#这项改革方案反响热烈，纷纷表示支持和期待。	记者#对#这起事故的原因进行了深入调查，发现背后存在严重的安全隐患。	法院#对#被告人的犯罪事实进行了详细审理，最终作出了公正的判决。	公众#对#食品安全问题的关注度越来越高，要求政府加强监管力度。	研究人员#对#这种新型材料的性能进行了全面测试，结果令人振奋。	委员会#对#申请人的资质进行了严格审查，确保选拔过程公平公正。	媒体#对#这位企业家的创业经历进行了专题报道，引发了广泛讨论。	学术界#对#这一理论的争议由来已久，至今仍未达成共识。
对	dui4	以某种方式对待某人	她#对#自己的学生总是充满耐心，从不因为他们的错误而发脾气。	父母#对#孩子的教育方式直接影响着孩子的性格形成和未来发展。	他#对#下属非常严厉，但大家都知道他是刀子嘴豆腐心，其实很关心员工。	老板#对#新来的员工格外照顾，经常亲自指导他们的工作。	她#对#朋友真诚坦率，从不在背后说人闲话，因此人缘特别好。	医生#对#病人的态度非常和蔼，让紧张的患者感到安心和信任。	他#对#陌生人总是保持警惕，但一旦成为朋友就会掏心掏肺。	老师#对#每一个学生都一视同仁，不会因为成绩好坏而区别对待。	她#对#婆婆像亲生母亲一样孝顺，邻居们都夸她是个好媳妇。	领导#对#基层员工的困难非常关心，经常深入一线了解实际情况。
对	dui4	面向或面对某物或某人	他站在窗前，#对#着远处的山峦沉思，久久不愿离去。	演讲者#对#着台下数千名观众侃侃而谈，丝毫没有怯场的迹象。	她#对#着镜子仔细整理了一下妆容，确保自己以最佳状态出席晚宴。	士兵们#对#着国旗庄严宣誓，声音洪亮，气势磅礴。	他#对#着电脑屏幕工作了一整天，眼睛酸涩得几乎睁不开。	老人#对#着老伴的遗像默默流泪，回忆着他们共同走过的岁月。	孩子#对#着生日蛋糕上的蜡烛许愿，然后一口气把它们全部吹灭。	记者#对#着摄像机进行现场报道，将灾区的最新情况传递给全国观众。	她#对#着话筒深吸一口气，开始演唱那首她准备已久的歌曲。	画家#对#着模特仔细观察，试图在画布上捕捉她独特的神韵。
对	dui4	相对或相配的对应关系	这副春联的上下联#对#得非常工整，显示出作者深厚的文学功底。	在中国传统建筑中，门口的石狮子总是成#对#摆放，一雄一雌。	这两个词在意义上形成了鲜明的#对#比，一个表示积极，一个表示消极。	他们俩的性格形成了有趣的#对#照，一个外向活泼，一个内敛沉稳。	这首诗的颔联和颈联#对#仗工整，平仄协调，堪称佳作。	双方代表#对#坐在谈判桌两侧，气氛紧张而严肃。	这两幅画形成了强烈的#对#比，一幅色彩明亮，一幅阴郁深沉。	在辩论赛中，正反双方#对#垒交锋，各自阐述自己的观点。	这对双胞胎长得一模一样，站在一起简直就是镜像#对#称。	古典诗词讲究#对#偶，上下句在字数、词性、意义上都要相互呼应。
对	dui4	使两者相配或调整以协调	技师正在仔细#对#焦，确保照片的清晰度达到最佳效果。	工人们花了整整一个上午才把这台精密仪器#对#准，误差控制在毫米级别。	他反复#对#表，确保自己的手表和标准时间完全一致。	印刷厂的师傅正在#对#版，保证彩色印刷的各个颜色层完美重合。	射击运动员屏住呼吸，仔细#对#准靶心，然后扣动扳机。	摄影师调整三脚架的高度，将镜头#对#准了远处的日落美景。	他把两张图纸叠在一起#对#齐，检查设计是否有出入。	钟表匠用专业工具#对#好了齿轮的位置，让钟表恢复了正常运转。	装修工人用水平仪#对#正墙上的画框，确保它挂得端端正正。	导演让演员们#对#好站位，然后开始排练下一场戏。
对	dui4	合适或适用	这份工作非常#对#他的胃口，既能发挥专长又有不错的收入。	这件衣服的颜色和款式都很#对#她的心意，她毫不犹豫地买下了。	这道菜的口味很#对#老人家的喜好，清淡可口又营养丰富。	这本书的内容正#对#我目前的研究方向，读起来受益匪浅。	这个建议很#对#领导的心思，当场就被采纳了。	这种装修风格很#对#年轻人的审美，简约时尚又不失个性。	这款软件的功能很#对#我们公司的需求，大大提高了工作效率。	这个礼物选得很#对#孩子的兴趣，他收到后高兴得跳了起来。	这种教学方法很#对#学生的学习习惯，成绩提升非常明显。	这个投资项目很#对#他的风险偏好，稳健又有一定的收益空间。
对	dui4	回答或回复	学生们争先恐后地举手，想要#对#老师提出的问题发表自己的看法。	面对记者的尖锐提问，发言人从容不迫地一一作出#对#答。	他#对#不上来这道题的答案，只好尴尬地摇了摇头。	在法庭上，被告人必须如实#对#法官的询问作出回答。	她机智地#对#上了主持人的话茬，引得观众哄堂大笑。	面试官问了一个刁钻的问题，他思考片刻后才#对#上来。	老人家耳背，别人跟他说话他经常#对#不上，需要大声重复几遍。	这个谜语太难了，猜了半天也没人能#对#出正确答案。	他们俩一唱一和，#对#答如流，配合得天衣无缝。	学生背诵课文时卡壳了，老师提示了一句他才#对#上下文。
对	dui4	加入或注入液体	这杯咖啡太浓了，我得#对#点热水稀释一下再喝。	奶奶说这药酒太烈，让我#对#些温水进去，喝起来不那么呛。	调酒师往杯中#对#入适量的苏打水，一杯清爽的鸡尾酒就做好了。	他觉得这碗粥太稠了，又#对#了一些开水搅拌均匀。	农民按照说明书的比例，往农药里#对#水进行稀释后再喷洒。	她往蜂蜜里#对#了些柠檬汁，调制成一杯酸甜可口的饮品。	油漆工往涂料里#对#入稀释剂，调整到合适的浓度后开始刷墙。	这瓶消毒液需要#对#水使用，直接用原液会损伤皮肤。	他往白酒里#对#了雪碧，说这样喝起来更顺口一些。	厨师往高汤里#对#入清水，调整咸淡后继续熬煮。
对	dui4	核对或比对以检验	会计每天下班前都要仔细#对#账，确保收支记录准确无误。	考试结束后，同学们迫不及待地#对#答案，看看自己做对了多少。	银行工作人员正在#对#客户的签名，核实身份后才能办理业务。	编辑拿着原稿逐字逐句地#对#校样，不放过任何一个错误。	海关人员#对#旅客的护照信息和本人进行比对，确认无误后放行。	他把两份合同放在一起仔细#对#照，发现有几处条款不一致。	质检员#对#产品的各项参数进行检测，确保符合出厂标准。	警察将嫌疑人的指纹与现场提取的指纹进行#对#比，寻找证据。	翻译完成后，他又#对#着原文检查了一遍，修改了几处不准确的地方。	财务部门每月底都要#对#账单，核实每一笔款项的来龙去脉。
对	dui4	表示一对物品的量词	新婚夫妇收到了亲友们送来的好几#对#龙凤喜烛，寓意吉祥如意。	她买了一#对#精美的耳环作为送给闺蜜的生日礼物。	门口摆放着一#对#威武的石狮子，彰显着这座宅院的气派。	他们是一#对#恩爱的夫妻，结婚三十年从未红过脸。	奶奶把一#对#玉镯传给了孙女，这是家族传承了几代的宝贝。	公园里有一#对#白天鹅在湖面上优雅地游弋，吸引了众多游客驻足观看。	这一#对#花瓶是清代的古董，价值连城，被博物馆珍藏。	她养了一#对#鹦鹉，每天叽叽喳喳地叫个不停，给家里增添了不少乐趣。	新郎新娘交换了一#对#钻戒，许下了相守一生的诺言。	墙上挂着一#对#中国结，红彤彤的，给房间增添了喜庆的气氛。
