word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
英	Ying1	英语或英格兰的事物	她从小就在#英#国长大，对那里的文化和风俗有着深刻的了解和认同。	这本小说的#英#文原版比中文翻译版更能体现作者细腻的文字风格。	他在大学主修#英#语专业，毕业后成为了一名出色的同声传译员。	#英#国的下午茶文化已经有几百年的历史，至今仍是当地人生活中不可或缺的一部分。	这份合同需要翻译成#英#文版本，以便与外国合作方进行正式签署。	她的#英#语口语非常流利，经常被误认为是在国外长大的华裔。	#英#国脱欧之后，许多在当地工作的欧盟公民面临着签证和居留权的问题。	学校新聘请了一位来自#英#国的外教，专门负责高年级学生的口语训练课程。			
英	ying1	英雄，英杰	这位消防员在大火中救出了三名被困儿童，被市民们称赞为当代#英#杰。	历史上无数仁人志士为国捐躯，他们的#英#名将永远铭刻在人民心中。	电影讲述了一位普通士兵在战争中成长为民族#英#雄的感人故事。	她虽然只是一名普通的乡村医生，却用三十年的坚守诠释了什么是平凡中的#英#杰。	革命先烈们的#英#魂永垂不朽，激励着一代又一代中华儿女奋勇前行。	这座纪念碑是为了缅怀那些在抗战中牺牲的无名#英#雄而建造的。	他在危急时刻挺身而出，用自己的身体挡住了歹徒的刀锋，堪称见义勇为的#英#杰。	古往今来，多少#英#雄豪杰在这片土地上书写了可歌可泣的壮丽篇章。			
英	ying1	出类拔萃的人或事物	这批年轻科学家都是从全国各大高校选拔出来的#英#才，代表着国家科研的未来。	公司每年都会举办#英#才选拔计划，从应届毕业生中挑选最优秀的人才加以培养。	她年纪轻轻就在国际数学竞赛中获得金牌，被誉为数学界的少年#英#才。	这所学校以培养各行各业的#英#才而闻名，校友遍布政商学各界。	他是我们这一届学生中公认的#英#才，不仅成绩优异，而且多才多艺。	国家设立了专项奖学金，用于资助那些家境贫寒但天资聪颖的#英#才。	这次学术会议汇聚了来自世界各地的#英#才，共同探讨人工智能的发展前景。	古人云"江山代有#英#才出"，每个时代都会涌现出引领潮流的杰出人物。			
英	ying1	优秀卓越	他的#英#明决策使公司在经济危机中不仅没有倒闭，反而逆势扩张。	这位将军以#英#勇善战著称，在多次战役中都立下了赫赫战功。	她#英#姿飒爽地站在领奖台上，接受全场观众的热烈掌声。	老校长#英#明睿智，在他的带领下学校从一所普通中学发展成为省级重点。	运动员们#英#姿勃发地走进体育场，准备迎接这场期待已久的比赛。	他年轻时#英#俊潇洒，是学校里许多女生暗恋的对象。	这支部队作风#英#勇顽强，在历次演习中都取得了优异的成绩。	她虽已年过六旬，但依然#英#气不减当年，说话做事雷厉风行。			
英	ying1	文言中指花朵	春风拂过，满园落#英#缤纷，宛如一场粉色的花瓣雨洒落人间。	诗人漫步在桃林中，看着遍地落#英#，不禁感叹时光易逝、青春难留。	古诗中常以"落#英#"比喻美好事物的消逝，寄托诗人对往昔的怀念。	她轻轻拾起一片落#英#，夹在书页中作为这次春游的纪念。	暮春时节，落#英#满地，游人踏着花瓣铺成的小径，别有一番诗意。	陶渊明笔下的桃花源"芳草鲜美，落#英#缤纷"，成为后世文人心中的理想世界。	微风吹过，樱花树下落#英#如雪，引得游客纷纷驻足拍照留念。	她站在梨树下，任凭落#英#飘落在发间，仿佛画中走出的古典美人。			
英	ying1	植物的花朵或开花	春天来了，桃树枝头缀满了粉红色的花#英#，煞是好看。	这株兰花终于开出了第一朵花#英#，淡雅的香气弥漫在整个房间。	园丁精心培育的玫瑰花#英#朵朵饱满，在阳光下显得格外娇艳。	她在窗台上种了一盆茉莉，每到夏天便会绽放出洁白的花#英#。	这种植物的花#英#只在夜间开放，散发出迷人的芳香吸引飞蛾授粉。	经过一冬的蛰伏，梅花终于在枝头绽放出第一朵花#英#，预示着春天的到来。	她用干燥的花#英#制作了一个精美的书签，送给最好的朋友作为生日礼物。	这片花田里种满了薰衣草，紫色的花#英#随风摇曳，美不胜收。			
麻烦	ma2 fan5	麻烦、不便或困难的事情	他最近遇到了不少#麻烦#，公司裁员、房贷逾期，让他焦头烂额。	这件事处理不好会惹出大#麻烦#，我们必须谨慎行事，三思而后行。	她总是能把简单的事情搞成一团#麻烦#，让周围的人都跟着操心。	孩子们放暑假在家，每天制造各种#麻烦#，让父母疲于应付。	这个项目从一开始就#麻烦#不断，先是资金短缺，后来又遇到技术难题。	他因为一时冲动说了不该说的话，给自己惹来了不少#麻烦#。	搬家是件大#麻烦#，光是打包整理这些年积攒的东西就花了整整一周。	老房子年久失修，各种#麻烦#接踵而至，今天漏水明天断电。			
麻烦	ma2 fan5	令人不便或讨厌的状况	这个手续办起来太#麻烦#了，要跑好几个部门盖章签字。	她觉得每天化妆太#麻烦#，索性剪了短发，走起了简约风格。	网上购物虽然方便，但退换货的流程有时候也挺#麻烦#的。	他嫌做饭#麻烦#，几乎每天都点外卖，结果吃出了肠胃病。	这款软件功能虽然强大，但操作界面太#麻烦#，新用户很难上手。	出国旅游签证手续很#麻烦#，需要准备一大堆材料还要预约面签。	她觉得养宠物太#麻烦#，要喂食、遛弯、打疫苗，还要处理各种突发状况。	这种传统工艺制作起来非常#麻烦#，一件作品往往需要耗费数月时间。			
麻烦	ma2 fan5	使他人费事或打扰他人	#麻烦#您帮我把这份文件转交给王经理，我下午有个紧急会议走不开。	真不好意思#麻烦#你大老远跑一趟，改天我请你吃饭表示感谢。	她不想#麻烦#别人，即使生病了也坚持自己去医院挂号看病。	#麻烦#您把菜单递给我一下，我想看看今天有什么特色菜。	他从不轻易#麻烦#朋友，除非遇到自己实在解决不了的问题。	#麻烦#你帮我照看一下行李，我去趟洗手间马上就回来。	她觉得总是#麻烦#父母帮忙带孩子不太好，决定请一个专职保姆。	#麻烦#您在这份表格上签个字，我们好进行下一步的审批流程。			
现代化	xian4 dai4 hua4	实现社会或经济现代化的过程	中国的#现代化#建设取得了举世瞩目的成就，人民生活水平显著提高。	农业#现代化#是国家发展战略的重要组成部分，关系到粮食安全和农民增收。	这座城市在短短二十年间完成了#现代化#转型，从一个小渔村发展成为国际大都市。	教育#现代化#不仅仅是硬件设施的更新，更重要的是教育理念和方法的革新。	国防#现代化#需要大量高素质人才，军队正在加大科技人才的培养力度。	工业#现代化#进程中，许多传统手工业逐渐被机器生产所取代。	医疗卫生体系的#现代化#使得偏远地区的居民也能享受到优质的医疗服务。	推进国家治理体系和治理能力#现代化#是全面深化改革的重要目标。			
