word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
收	shou1	同意接受	经过反复考虑，她终于决定#收#下这份珍贵的礼物，因为拒绝会伤害对方的一片真心。	老师傅一开始不愿意#收#徒弟，但看到年轻人的诚意和天赋后，最终点头答应了。	这家百年老店从不轻易#收#学徒，必须经过三个月的考察期才能正式拜师。	他本想拒绝这笔捐款，但想到孩子们的学费问题，还是#收#下了这份善意。	村长代表全村人#收#下了企业家捐赠的教学设备，并承诺一定会物尽其用。	她犹豫再三，最终还是#收#了男友送的订婚戒指，两人的关系也正式确定下来。	医院明确规定医生不得#收#患者的红包，违者将受到严厉处分。	这位著名画家很少#收#学生，能被他看中的都是极有天赋的年轻人。			
收	shou1	收集	博物馆花费数十年时间#收#齐了这套珍贵的古代钱币，填补了馆藏的重要空白。	他从小就喜欢#收#各种邮票，如今这些藏品已经价值不菲。	环卫工人每天清晨五点就开始挨家挨户#收#垃圾，风雨无阻地服务着整个社区。	这位民俗学家走遍全国各地，#收#了上千首即将失传的民间歌谣。	图书馆正在开展旧书捐赠活动，希望能#收#到更多有价值的文献资料。	税务部门每年都会按时向企业#收#各项税款，确保国家财政收入稳定。	她利用业余时间#收#了大量关于家乡历史的老照片，准备编辑成册出版。	农贸市场的商贩们一大早就去产地#收#新鲜蔬菜，保证当天能卖到最好的货源。			
收	shou1	收拾归置	妈妈叮嘱孩子们玩完玩具后要自己#收#好，养成整洁有序的好习惯。	搬家公司的工人们手脚麻利地把所有物品#收#进纸箱，不到半天就装完了整车。	她每天晚上都会把厨房里的锅碗瓢盆#收#得干干净净，第二天早上用起来特别顺手。	图书管理员正在把读者归还的书籍按类别#收#回原来的书架位置。	露营结束后，大家齐心协力把帐篷和睡袋#收#好，确保不留下任何垃圾。	奶奶把过冬的棉被晒好后仔细#收#进樟木箱子里，防止虫蛀和受潮。	服务员等客人离开后迅速把餐桌上的碗碟#收#走，准备迎接下一批顾客。	他把散落在桌上的文件资料一一#收#进档案袋，办公桌顿时整洁了许多。			
收	shou1	约束或控制	演讲进行到一半时，他意识到自己有些激动，连忙#收#了#收#情绪继续往下说。	这匹烈马性子太野，骑手费了好大劲才把它#收#住，没让它冲出赛道。	她本想发火，但看到孩子害怕的眼神，硬是把怒气#收#了回去。	老司机在弯道前及时#收#油减速，避免了一场可能发生的交通事故。	他虽然心中不满，但在领导面前还是#收#敛了自己的脾气，没有当场发作。	武术大师教导弟子们要学会#收#放自如，该出手时出手，该收手时收手。	面对记者的尖锐提问，发言人很好地#收#住了自己的情绪，从容应对。	孩子们在课堂上太兴奋了，老师花了好几分钟才把他们的注意力#收#回来。			
收	shou1	使停止或终止	雨势渐渐#收#了，天边露出一道美丽的彩虹，孩子们欢呼着跑出屋外。	演出在观众热烈的掌声中圆满#收#场，演员们一一上台谢幕。	这场持续了三个月的罢工终于#收#了，工人们和资方达成了新的协议。	夜深了，街边的小贩们陆续#收#摊回家，热闹的夜市渐渐安静下来。	风暴#收#了之后，渔民们才敢驾船出海，查看养殖场的受损情况。	他决定见好就#收#，在股市最高点时果断卖出了手中所有的股票。	这部连续剧播出三年后终于要#收#尾了，观众们都在期待大结局。	工地上的机器轰鸣声终于#收#了，附近居民总算能睡个安稳觉了。			
收	shou1	信件地址上用于标明代收人	这封信的地址写着"北京市朝阳区某某路100号，张先生#收#"，请务必转交本人。	快递单上注明"李明#收#"，说明这个包裹是寄给李明本人的。	她在信封上写下"上海市静安区某某大厦1205室，王经理#收#"，然后投进了邮筒。	公司前台每天都会收到大量标注"人事部#收#"的求职简历和应聘材料。	这份重要文件的信封上特别注明"财务总监亲#收#"，以确保送达正确的人手中。	邮局工作人员看到包裹上写着"某某学校教务处#收#"，便将其放入学校专用的邮件箱。	他在明信片上写下"台北市信义区某某路50号，陈小姐#收#"，寄给远方的朋友。	快递员按照包裹上"某某公司采购部#收#"的标注，将货物送到了指定部门。			
普遍	pu3 bian4	普及于所有人或多数情况的	受教育权是一项#普遍#的人权，无论贫富贵贱，每个孩子都应该有上学的机会。	联合国宣言强调，言论自由是#普遍#适用于全人类的基本权利，不应受到任意限制。	医疗保障制度的目标是实现#普遍#覆盖，让每一位公民都能享受基本的医疗服务。	这项法律原则具有#普遍#约束力，适用于所有在本国境内的个人和组织。	科学家们一直在寻找#普遍#适用的物理定律，希望能解释宇宙中的一切现象。	该国宪法规定，选举权是#普遍#赋予所有成年公民的政治权利。	这套伦理准则被认为具有#普遍#价值，超越了文化和国界的差异。	国际社会呼吁建立#普遍#的核不扩散机制，确保所有国家都遵守相关条约。			
普遍	pu3 bian4	一般性或概括性的	从#普遍#意义上来说，经济发展与环境保护之间确实存在一定的矛盾关系。	这只是一个#普遍#性的结论，具体情况还需要根据实际数据进行分析。	他的研究从#普遍#规律出发，试图找出影响消费者行为的共同因素。	哲学家们长期探讨#普遍#与特殊的关系，这是认识论中的核心问题之一。	这份报告提供的是#普遍#性的指导原则，各地区可以根据实际情况灵活调整。	从#普遍#角度来看，青少年时期是人格形成的关键阶段，需要特别关注。	科学理论追求的是#普遍#性的解释，而不是针对个别现象的描述。	这个模型只能给出#普遍#性的预测，无法精确到每一个具体案例。			
普遍	pu3 bian4	广泛分布或流行的	智能手机的使用在年轻人中已经非常#普遍#，几乎人手一部。	这种观点在学术界#普遍#流行，得到了大多数研究者的认可。	网络购物如今已经#普遍#渗透到人们的日常生活中，改变了传统的消费模式。								
普遍	pu3 bian4	常见的普通大众共有的	加班在这个行业是#普遍#现象，几乎每个员工都经历过连续工作十几个小时。	随着生活水平提高，出国旅游已经成为中产家庭#普遍#的休闲选择。	焦虑情绪在当代都市白领中非常#普遍#，心理咨询行业因此蓬勃发展。	这种担忧在家长群体中相当#普遍#，大家都希望孩子能进入好学校。	老龄化问题在发达国家已经#普遍#存在，各国政府都在积极寻求应对之策。	对食品安全的关注是消费者#普遍#的心理，任何负面新闻都会引发广泛讨论。	这类纠纷在物业管理中非常#普遍#，业主和物业公司之间的矛盾时有发生。	职场性别歧视虽然违法，但在某些传统行业中仍然#普遍#存在，亟待改善。			
