word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
地步	di4 bu4	（常指不利的）处境或境况	公司经营不善，资金链断裂，已经到了濒临破产的#地步#，员工们人心惶惶，不知何去何从。	他沉迷于赌博无法自拔，最终落到了倾家荡产、妻离子散的#地步#，悔恨终生。	两国关系恶化到了剑拔弩张的#地步#，边境地区的军事对峙让国际社会深感忧虑。	她的病情已经严重到了需要立即手术的#地步#，医生说再拖延下去可能会有生命危险。	村里的干旱持续了三个月，庄稼枯死，水井干涸，情况已经到了触目惊心的#地步#。	他们的争吵愈演愈烈，到了互不理睬、形同陌路的#地步#，这段婚姻似乎已经走到了尽头。	腐败问题如果不及时整治，任其发展到不可收拾的#地步#，将会动摇执政根基。				
地步	di4 bu4	可施展的余地或回旋空间	谈判时不要把话说得太绝对，要给双方都留有一定的#地步#，这样才能达成共识。	他做事向来留有余#地步#，从不把关系搞僵，这也是他在职场上游刃有余的原因。	合同条款写得过于死板，没有给执行过程中可能出现的变数留下任何#地步#。	老练的外交官在发言时总是措辞谨慎，给自己留足了回旋的#地步#，以便应对各种突发情况。	这次的方案设计得太过激进，完全没有考虑到失败后的退路，一点#地步#都没留。	批评下属时也要注意分寸，给对方留点#地步#，否则会伤害员工的自尊心和工作积极性。					
均分	jun1 fen1	把物品分割成相等的部分	她拿起刀，小心翼翼地将生日蛋糕#均分#成八块，确保每一块的大小完全一致。	按照遗嘱的要求，律师将这块价值连城的翡翠#均分#成三份，分别交给三位继承人。	厨师熟练地将面团#均分#成若干小剂子，准备制作精致的点心。	测量员用专业工具将这块土地#均分#成五个相等的区域，以便进行不同的农业实验。	她把那条长长的丝带#均分#成几段，用来装饰礼物盒，每一段的长度都恰到好处。	工人们按照图纸要求，将这根钢管#均分#成四截，用于搭建临时支架。	裁缝师傅将布料#均分#成相同大小的方块，准备拼接成一床漂亮的百衲被。				
均分	jun1 fen1	按等份平均分配给各方	年终奖金按照公司规定在全体员工中#均分#，每人都能拿到相同的数额，体现了公平原则。	三兄弟商量后决定将父亲留下的遗产#均分#，各得三分之一，避免了家庭纠纷。								
好动	hao4 dong4	性格活跃	这个孩子天生#好动#，对周围的一切都充满好奇，总是东摸摸西看看，闲不下来。	她性格#好动#开朗，喜欢结交朋友，在学校里人缘特别好，是班级里的活跃分子。	小狗生性#好动#，整天在院子里跑来跑去，追逐蝴蝶，玩得不亦乐乎。	他从小就#好动#，不喜欢安静地坐着看书，更愿意在户外奔跑玩耍。	这匹小马驹性情#好动#，在草原上撒欢奔跑，充满了生命的活力。	老师说这个学生虽然#好动#，但脑子很灵活，只要加以正确引导，一定能成才。	她#好动#的性格使她很难适应需要长时间伏案工作的办公室环境。				
好动	hao4 dong4	坐立不安好动不静	孩子上课时总是#好动#，一会儿摸摸铅笔，一会儿翻翻书本，根本无法集中注意力听讲。	医生诊断这个孩子患有多动症，表现为异常#好动#，无法安静地坐在座位上超过五分钟。	他#好动#的毛病在重要会议上暴露无遗，不停地抖腿、转笔，让旁边的同事很不舒服。	这只猫咪特别#好动#，从来不肯安静地趴着，总是在房间里窜来窜去，把东西弄得乱七八糟。	小侄子太#好动#了，吃饭时也不老实，一会儿站起来，一会儿又跑开，让大人们头疼不已。	她批评儿子说，你怎么这么#好动#，连看个电影都坐不住，进进出出好几趟。	学生们考试时应该保持安静，但总有几个#好动#的孩子忍不住东张西望，影响他人。				
好动	hao4 dong4	精力充沛	年轻人#好动#，精力旺盛，周末总喜欢约上三五好友去爬山或者打球，享受运动的乐趣。	这位七十岁的老人依然#好动#，每天清晨都要去公园打太极拳，身体硬朗得很。	她天性#好动#，浑身有使不完的劲，一天不运动就觉得浑身不自在。	孩子们正是#好动#的年纪，应该多给他们创造户外活动的机会，让他们尽情释放能量。	他#好动#的性格让他选择了体育教练这个职业，每天和学生们一起挥洒汗水，乐在其中。	这只边境牧羊犬非常#好动#，需要大量的运动来消耗它充沛的体力，否则就会在家里搞破坏。	退休后的父亲依然#好动#，闲不住，不是去钓鱼就是去爬山，生活过得充实而快乐。				
姊妹	zi3 mei4	姐与妹的统称	她们#姊妹#三人从小感情深厚，虽然各自成家后分居三地，但每逢节假日都会相聚团圆。	这对#姊妹#长得非常相像，走在街上常常被人误认为是双胞胎，让她们哭笑不得。	母亲常说，#姊妹#之间要互相扶持，血浓于水的亲情是人生中最宝贵的财富。	她是家中#姊妹#里最小的一个，从小受到姐姐们的疼爱和照顾，性格也最为活泼开朗。	两#姊妹#一个学医，一个学法，虽然专业不同，但都在各自的领域取得了不俗的成就。	这部小说讲述了一对#姊妹#在战乱年代相依为命、共同成长的感人故事。	#姊妹#俩商量后决定轮流照顾年迈的父母，每人负责一个月，分担家庭责任。				
姊妹	zi3 mei4	学校或城市等的姊妹单位	北京大学与东京大学是#姊妹#学校，两校之间经常开展学术交流和学生互换项目。	上海和汉堡是#姊妹#城市，两市在经贸、文化、教育等领域保持着密切的合作关系。	这两所医院结为#姊妹#医院后，在医疗技术和人才培养方面进行了深入的合作与交流。	我们学校与美国的一所高中建立了#姊妹#学校关系，每年都会互派师生进行访问学习。	广州与洛杉矶缔结为#姊妹#城市已有三十多年，双方在多个领域的合作硕果累累。	这两家企业虽然分属不同国家，但作为#姊妹#公司，共享技术资源和市场渠道。	两所#姊妹#学校的校长在签约仪式上表示，将进一步深化合作，共同培养国际化人才。				
一下子	yi1 xia4 zi5	在短时间内	消息传出后，股价#一下子#暴跌了百分之二十，投资者们措手不及，损失惨重。	她#一下子#就认出了二十年未见的老同学，两人激动地拥抱在一起，泪流满面。	暴风雨来得太突然，天空#一下子#变得漆黑一片，行人纷纷跑进商店躲避。	他中了彩票头奖，#一下子#从一个普通工人变成了百万富翁，生活发生了翻天覆地的变化。	孩子们听说明天放假，#一下子#欢呼起来，教室里顿时沸腾了。	新政策出台后，房价#一下子#涨了不少，让很多准备买房的年轻人望而却步。	她的一番话#一下子#点醒了迷茫中的我，让我找到了人生的方向和目标。				
