word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
滑雪	hua2 xue3	以滑雪为项目的运动或活动	每年冬天，他都会带着全家人去北海道的度假村#滑雪#，享受在雪道上飞驰的快感。	随着冬奥会的成功举办，越来越多的中国年轻人开始学习#滑雪#，这项运动正在迅速普及。	她从小就在瑞士长大，#滑雪#对她来说就像走路一样自然，十岁时就能挑战黑道了。	这家新开的室内#滑雪#场采用了最先进的造雪技术，即使在炎热的夏天也能让游客体验冰雪运动的乐趣。	教练告诉初学者，#滑雪#时身体要保持前倾，膝盖微曲，这样才能更好地控制速度和方向。	他在一次#滑雪#比赛中不慎摔倒，导致韧带撕裂，医生说至少需要休养半年才能重返雪场。						
吕	Lu:3	吕姓	#吕#氏家族在这个小镇上已经繁衍生息了三百多年，族谱记载的先祖是明朝末年从山东迁来的。	据统计，#吕#姓在中国姓氏排名中位列第四十位左右，主要分布在河南、山东等北方省份。	她嫁入#吕#家已经二十年了，和公婆相处融洽，邻居们都夸她是个贤惠的好媳妇。	这位#吕#姓企业家白手起家，从一个小作坊发展成如今拥有上千名员工的集团公司。	村里的#吕#氏宗祠每年清明节都会举行盛大的祭祖仪式，海内外的族人纷纷赶回来参加。	历史上姓#吕#的名人不少，比如战国时期的吕不韦和汉朝开国功臣吕后的家族。						
吕	lu:3	用于定音的吹管或传统十二律中的某个半音	古代乐师在演奏宫廷雅乐之前，必须先用#吕#管校准音高，确保各种乐器的音准一致。	中国传统音乐理论中，十二律分为六律六#吕#，阴阳相配，构成了完整的音阶体系。	这位音乐学教授毕生研究古代律#吕#学，出版了多部关于先秦音乐理论的专著。	在编钟的铸造过程中，工匠们需要精确计算每个钟的尺寸，使其发出的音高符合律#吕#的标准。	《周礼》中详细记载了#吕#管的制作方法和使用规范，是研究上古音乐制度的重要文献。	他在博物馆里看到了一套完整的古代定音#吕#管，据说是从战国时期的墓葬中出土的珍贵文物。						
老家	lao3 jia1	故乡	虽然在北京工作生活了二十多年，但他每年春节都要回#老家#陪父母过年，那里有他最珍贵的童年记忆。	她常常梦见#老家#门前的那条小河，河边的柳树和夏天在水里摸鱼的快乐时光。	退休后，他决定离开喧嚣的大城市，回#老家#盖一栋小房子，过田园牧歌式的生活。	这道菜是按照#老家#的做法烹制的，一口下去，仿佛又回到了小时候外婆的厨房。	他在#老家#的方言里长大，虽然普通话说得很标准，但和乡亲们聊天时还是会不自觉地切换回家乡话。	每次闻到桂花香，她就会想起#老家#院子里那棵老桂花树，那是父亲在她出生那年亲手种下的。						
老家	lao3 jia1	出身地或籍贯	填写入学登记表时，他在籍贯一栏写上了#老家#的地址，尽管他从未在那里生活过。	面试官问起他的#老家#在哪里，他回答说祖籍是浙江绍兴，但自己是在上海出生长大的。	她的#老家#是福建泉州，虽然已经是第三代移民，但家里仍然保留着闽南人的许多传统习俗。	这份户籍证明上清楚地写着他#老家#的详细地址，是办理各种证件时必须提供的材料。	他们虽然都在深圳工作，但#老家#一个在东北一个在四川，饮食习惯和生活方式差异很大。	公司组织员工填写个人信息表，其中有一项是#老家#所在地，用于统计员工的地域分布情况。						
呦	you1	表示惊讶或不悦的感叹词	#呦#，这不是老王吗？好几年没见了，你怎么突然回来了，也不提前打个招呼！	她打开冰箱一看，#呦#，昨天刚买的牛奶怎么已经过期了，这超市卖的东西也太不靠谱了。	#呦#，你这孩子怎么又把衣服弄脏了，妈妈刚给你换上的新衣服，才穿了不到一个小时啊！	他走进办公室，同事们齐声喊道："#呦#，今天太阳打西边出来了，你居然没迟到！"	#呦#，这价格也涨得太离谱了吧，上个月还是五十块钱一斤，现在怎么就要八十了？	奶奶看到孙子的成绩单，#呦#了一声说："这数学才考了六十分，你爸知道了非得气坏不可。"						
涨幅	zhang3 fu2	上涨的幅度或程度	今年以来，这个城市的房价#涨幅#惊人，核心地段的二手房每平米上涨了将近两万元。	受国际原油价格影响，国内成品油价格#涨幅#较大，九十二号汽油每升上涨了零点五元。	分析师指出，本轮股市上涨的#涨幅#已经超出了基本面的支撑，投资者需要警惕回调风险。	这款限量版球鞋发售后，二手市场的#涨幅#令人咋舌，原价一千五的鞋子现在炒到了五千多。	由于供应链紧张，电子元器件的价格#涨幅#持续扩大，给下游制造企业带来了巨大的成本压力。	菜市场里的猪肉#涨幅#明显，摊主说是因为最近生猪出栏量减少，批发价就涨了不少。						
涨幅	zhang3 fu2	绝对增加的数量或数额	公司宣布今年员工工资的#涨幅#为每月五百元，这是近五年来最大的一次调薪。	这次调整后，退休人员养老金的#涨幅#平均达到每月二百三十元，惠及全市八十万退休职工。	根据新的收费标准，高速公路通行费的#涨幅#为每公里零点一元，长途货运成本将明显增加。	物业公司通知业主，下个季度物业费的#涨幅#是每平米零点三元，主要用于增加安保人员和改善绿化。	今年最低工资标准的#涨幅#为一百八十元，从原来的两千零八十元调整到两千二百六十元。	电价调整方案显示，居民用电的#涨幅#为每度电五分钱，对普通家庭的影响相对有限。						
涨幅	zhang3 fu2	以百分比表示的增长率	该公司第三季度营收同比#涨幅#达到百分之三十五，远超市场预期，股价应声大涨。	统计局公布的数据显示，上月居民消费价格指数#涨幅#为百分之二点一，处于温和通胀区间。	这只基金今年以来的净值#涨幅#超过百分之五十，在同类产品中排名第一，吸引了大量投资者申购。	分析报告指出，新能源汽车销量的#涨幅#连续三个月保持在百分之四十以上，市场渗透率持续提升。	受益于出口订单增加，该企业上半年利润#涨幅#高达百分之六十八，创下历史最好成绩。	央行报告显示，广义货币供应量的同比#涨幅#为百分之十一点三，流动性保持合理充裕。						
不容	bu4 rong2	绝不允许或决不容许	这是原则问题，#不容#任何人讨价还价，违反规定者一律按照最严厉的标准处理。	法律的尊严#不容#践踏，任何试图凌驾于法律之上的行为都将受到严惩。	她的语气斩钉截铁，#不容#置疑，在场的所有人都知道这个决定已经无法更改了。	国家主权和领土完整#不容#侵犯，这是每一个中国人都必须坚守的底线。	考试纪律#不容#违反，一旦发现作弊行为，将取消该科目成绩并记入诚信档案。	他以#不容#商量的口吻宣布了最终决定，会议室里顿时鸦雀无声，没有人敢提出异议。						
