word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
沿	yan2	物体的边缘部分	她小心翼翼地沿着瓷碗的#沿#儿擦拭灰尘，生怕一不小心把这件传家宝给磕碰了。	这顶草帽的#沿#特别宽大，戴上去能遮住大半张脸，是夏天户外劳作的必备品。	老木匠仔细检查了桌子的#沿#，发现有几处已经开裂，需要用砂纸打磨后重新上漆。	杯子的#沿#上有一道细小的裂痕，虽然不影响使用，但喝水时嘴唇总能感觉到那道缝隙。	井#沿#上长满了青苔，村里的老人说这口井已经有上百年的历史了。	她用手指轻轻抚过信封的#沿#，那是三十年前丈夫从战场寄来的最后一封家书。	这件青花瓷盘的#沿#上绑着一圈精美的缠枝莲纹，是典型的明代官窑风格。			
全文	quan2 wen2	文章的完整文本	这篇论文的#全文#长达三万字，详细论述了人工智能在医疗领域的应用前景和伦理挑战。	编辑要求作者在提交稿件时必须附上#全文#的电子版，以便进行查重和格式审核。							
全文	quan2 wen2	未删节的全文内容	这部小说的#全文#终于在作者去世五十年后首次公开出版，之前流传的版本都经过了大量删改。	档案馆决定将这份历史文献的#全文#数字化，让更多研究者能够接触到未经删节的原始资料。	法院判决书的#全文#长达一百二十页，详细记录了整个案件的审理过程和判决依据。	记者费尽周折才拿到了这份内部报告的#全文#，发现公开摘要中省略了许多关键信息。	出版社承诺这次再版将收录作者日记的#全文#，不再像以前那样删除敏感内容。	学术期刊要求投稿者提供论文#全文#，而不仅仅是摘要，以便审稿人进行全面评估。	这封密信的#全文#直到解密期满后才被公之于众，揭示了当年那场政治风波的真相。			
面貌	mian4 mao4	面部容貌与外表特征	那场车祸彻底改变了她的#面貌#，经过多次整形手术后，连亲生父母都差点认不出来。	画家用细腻的笔触捕捉了老人沧桑的#面貌#，每一道皱纹都诉说着岁月的故事。	警方根据目击者的描述绘制了嫌疑人的#面貌#特征图，希望能尽快锁定犯罪嫌疑人。	她的#面貌#与二十年前的照片相比几乎没有变化，保养得宜让人很难猜出她的真实年龄。	这尊佛像的#面貌#慈祥安详，嘴角微微上扬，仿佛在向世人传递着无尽的慈悲。	法医通过颅骨复原技术重建了死者生前的#面貌#，为破案提供了重要线索。	岁月在他的#面貌#上刻下了深深的印记，但那双眼睛依然炯炯有神，透着智慧的光芒。			
面貌	mian4 mao4	事物或人的整体外观形象	经过三年的脱贫攻坚，这个偏远山村的#面貌#发生了翻天覆地的变化，泥泞小路变成了宽阔的柏油马路。	改革开放四十年来，中国城市的#面貌#日新月异，高楼大厦拔地而起，基础设施不断完善。	新任校长上任后大刀阔斧地进行改革，短短两年就让这所薄弱学校的#面貌#焕然一新。	这部纪录片真实记录了战后日本社会#面貌#的变迁，从废墟中崛起到经济腾飞的全过程。	老旧小区改造工程完工后，整个社区的#面貌#得到了极大改善，居民们的幸福感明显提升。	他希望通过这次展览向世界展示当代中国艺术的全新#面貌#，打破西方对中国艺术的刻板印象。	这座千年古城在保护性开发中既保留了历史韵味，又呈现出现代都市的崭新#面貌#。			
视频会议	shi4 pin2 hui4 yi4	通过网络进行的实时视频会议	疫情期间，公司全面推行#视频会议#制度，员工们在家就能参加各种工作会议和培训。	这套#视频会议#系统支持同时在线五百人，还具备屏幕共享和实时字幕等功能。	跨国企业越来越依赖#视频会议#来协调全球各地分公司的工作，大大节省了差旅成本。	学校为了方便家长参与孩子的教育，专门开通了#视频会议#平台，定期举办线上家长会。	律师事务所引入了加密#视频会议#系统，确保与客户讨论案情时的信息安全。	医院通过#视频会议#技术实现了远程会诊，让偏远地区的患者也能得到专家的诊治。	政府部门利用#视频会议#召开紧急工作部署会，第一时间将防汛指令传达到各基层单位。			
视频会议	shi4 pin2 hui4 yi4	一次通过视频进行的会议	今天下午三点有一场重要的#视频会议#，请大家提前十分钟进入会议室调试设备。	那场跨时区的#视频会议#从晚上八点一直开到凌晨两点，与会者都疲惫不堪。	董事长临时召集了一场#视频会议#，宣布公司将进行重大战略调整。	她在#视频会议#上做了精彩的项目汇报，获得了投资方的高度认可。	由于网络故障，原定的#视频会议#不得不推迟到明天上午举行。	这场#视频会议#的参会人数超过了预期，服务器一度出现卡顿现象。	他在#视频会议#中提出的建议得到了与会专家的一致赞同，会后被整理成正式提案。			
亲密	qin1 mi4	感情上非常亲近无隔阂	她们是从小一起长大的闺蜜，#亲密#无间的感情让她们无话不谈，彼此分享所有的秘密。	经历了那次生死考验后，战友之间的感情变得更加#亲密#，那种用生命换来的信任是外人无法理解的。	夫妻俩结婚三十年依然恩爱如初，#亲密#的感情让周围的年轻人都羡慕不已。	他和导师之间的关系早已超越了普通的师生情谊，#亲密#得就像父子一般。	姐妹俩虽然性格迥异，但感情却异常#亲密#，从小到大从未红过脸。	那段共同创业的岁月让他们建立起了#亲密#的友谊，即使后来各奔东西也始终保持联系。	孩子和母亲之间那种#亲密#的情感纽带是与生俱来的，任何力量都无法割断。			
亲密	qin1 mi4	关系密切接近亲近	两国领导人的#亲密#互动向外界传递了积极信号，双边关系有望进一步升温。	他与公司高层保持着#亲密#的关系，因此总能第一时间获得内部消息。							
言语	yan2 yu3	用来表达思想的词语	她的#言语#中充满了对故乡的思念，每一个字都饱含着游子的深情。	老人的#言语#虽然朴实无华，却蕴含着深刻的人生哲理，让在场的年轻人受益匪浅。	他在演讲中使用了大量激励人心的#言语#，成功调动了现场观众的情绪。	律师的#言语#犀利而有力，每一句话都直指案件的关键，让对方律师难以招架。	诗人用优美的#言语#描绘了江南水乡的旖旎风光，读来令人心旷神怡。	她的#言语#中透露出一丝不易察觉的忧伤，细心的朋友立刻感觉到了她的异样。	外交官的#言语#总是滴水不漏，既表达了本国立场，又给对方留足了回旋余地。			
