word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
遗迹	yi2 ji4	事物残余的迹象或遗存	那场大火过后，整栋建筑只剩下断壁残垣，墙上的烧焦痕迹成为这场灾难的#遗迹#。	冰川消退后，在山谷中留下了大量冰碛物和擦痕，这些都是远古冰川活动的#遗迹#。	经过多年的风吹日晒，那幅曾经鲜艳的壁画已经褪色斑驳，只留下模糊的色彩#遗迹#。	科学家在岩石层中发现了古代海洋生物的化石#遗迹#，证明这片陆地曾经是一片汪洋。	战争结束多年后，弹坑和废墟仍然是那段血腥历史的#遗迹#，提醒人们和平的珍贵。	那条干涸的河床上布满了鹅卵石和沙砾，这是曾经奔腾河水留下的#遗迹#。	老工厂拆除后，地面上残留的机油污渍和锈迹成为工业时代的最后#遗迹#。			
遗迹	yi2 ji4	具有历史价值的遗存或遗址	考古队在沙漠深处发现了一处古代丝绸之路的商队驿站#遗迹#，出土了大量唐代文物。	敦煌莫高窟是世界上现存规模最大的佛教艺术#遗迹#，吸引着来自全球的游客和学者。	政府投入大量资金对这处明代古城墙#遗迹#进行保护性修缮，使其成为重要的文化旅游景点。	玛雅文明的金字塔#遗迹#至今仍矗立在中美洲的热带雨林中，见证着这个神秘文明的辉煌。	这座古罗马斗兽场#遗迹#虽然历经两千年风雨，依然气势恢宏，令人叹为观止。	长城作为中国最著名的历史#遗迹#之一，每年接待数以百万计的国内外游客。	联合国教科文组织将这处新石器时代的聚落#遗迹#列入世界文化遗产名录，加以重点保护。			
遗迹	yi2 ji4	剩余的部分或零散残片	暴风雨过后，海滩上散落着船只的木板#遗迹#，诉说着那场海难的惨烈。	拆迁工地上，推土机旁边堆放着旧房屋的砖瓦#遗迹#，等待被运走处理。	宴会结束后，桌上只剩下杯盘狼藉的#遗迹#，服务员们开始忙碌地收拾清理。	那本古籍已经残破不堪，只剩下几页泛黄的纸张#遗迹#，勉强可以辨认出部分文字。	森林大火扑灭后，消防员在灰烬中搜寻着可能幸存的树木#遗迹#。	考古学家小心翼翼地清理着陶器的碎片#遗迹#，试图拼凑出它原本的形状。	洪水退去后，村民们在淤泥中寻找着家具和农具的#遗迹#，希望能挽回一些损失。			
担保	dan1 bao3	为他人提供经济或行为保证	银行要求贷款申请人必须提供房产作为抵押#担保#，否则无法批准这笔大额贷款。	他的父亲用自己的退休金账户为儿子的创业贷款提供了#担保#，承担了巨大的经济风险。	根据合同条款，如果承租方违约，#担保#人需要承担全部租金和违约金的赔偿责任。	这家小型企业因为缺乏足够的资产#担保#，只能通过民间借贷渠道筹集运营资金。	政府设立了专项基金，为符合条件的大学生创业项目提供低息贷款#担保#服务。	她犹豫再三，最终还是拒绝了为朋友的商业贷款做#担保#，因为风险实在太大。				
担保	dan1 bao3	为他人证明信誉或真实性	作为资深行业专家，他愿意为这位年轻设计师的专业能力提供个人#担保#。	老村长在村民大会上为这个外来投资者的诚信#担保#，打消了大家的疑虑。	面试官问他是否有人可以为他的工作经历#担保#，他提供了前任主管的联系方式。	这位德高望重的教授愿意为学生的学术诚信#担保#，推荐信因此更具说服力。	商会会长亲自出面为这家新成立的公司#担保#，帮助他们获得了第一批客户的信任。	她的导师在学术界享有盛誉，由他#担保#的研究成果通常会得到同行的认可。	入党介绍人需要为申请人的政治表现和思想品德#担保#，这是一项严肃的责任。			
图版	tu2 ban3	承印图像的印刷版材	印刷厂的技师正在仔细检查这块铜质#图版#的蚀刻深度，确保印刷效果清晰。	这套珍贵的木刻#图版#保存了三百多年，至今仍能印出精美的传统年画。	随着数字印刷技术的普及，传统的金属#图版#制作工艺正在逐渐被淘汰。	制版车间里，工人们正在用感光材料制作新一期杂志封面的#图版#。	博物馆收藏了一批清代的石印#图版#，上面雕刻着精美的山水画图案。	这块#图版#因为使用次数过多已经磨损严重，需要重新制作才能继续印刷。	现代胶印技术使用的铝质#图版#比传统铅版更轻便，印刷速度也更快。			
图版	tu2 ban3	由印版印出的插图或影像	这本十九世纪的植物学著作配有精美的手工上色#图版#，每一幅都堪称艺术品。	学术论文的附录部分收录了十二幅高清显微#图版#，清晰展示了细胞结构的细节。	古籍修复专家正在对这批珍贵的佛经#图版#进行脱酸处理，防止纸张继续老化。	这套百科全书的#图版#采用了当时最先进的彩色印刷技术，色彩还原度极高。	拍卖会上，一幅十八世纪的解剖学#图版#以高价成交，买家是一位医学史收藏家。	编辑要求作者重新提交更高分辨率的实验数据#图版#，以满足期刊的出版标准。	这本鸟类图鉴的每一幅#图版#都由著名画家手绘，具有很高的艺术和科学价值。			
纪	Ji3	纪姓	#纪#晓岚是清代著名的文学家和学者，曾主持编纂《四库全书》这一浩大工程。	我们班新来的转学生姓#纪#，名叫纪明远，是从南方城市搬来的。	#纪#家在这个小镇上是名门望族，祖上出过好几位进士和举人。	公司新任命的财务总监#纪#女士有着二十多年的会计从业经验，业务能力很强。	据族谱记载，#纪#姓源于姜姓，是炎帝的后裔，历史十分悠久。	#纪#老师是我们学校最受欢迎的语文教师，她的课堂总是生动有趣。	这位#纪#姓企业家白手起家，经过三十年奋斗，终于建立起自己的商业帝国。			
纪	ji4	排列的顺序	地质学家将地球历史划分为不同的#纪#，如侏罗纪、白垩纪等，便于研究和描述。	这部编年体史书严格按照时间#纪#来记录历史事件，条理清晰，便于查阅。	博物馆的展品按照年代#纪#依次陈列，参观者可以清晰地看到文明演进的脉络。	古人用天干地支来#纪#年，形成了独特的六十年一轮回的纪年系统。	图书馆的古籍善本按照朝代#纪#分类存放，方便学者进行专题研究。	这份家族世系图按照辈分#纪#排列，清楚地展示了五代人的血缘关系。	历史学家正在研究如何将不同文明的纪年系统统一换算，建立统一的时间#纪#。			
纪	ji4	规矩或纪律	军队以严明的#纪#律著称，每一位士兵都必须无条件服从上级的命令。	学校制定了详细的校规校#纪#，要求学生在日常行为中严格遵守。	这家企业的员工手册对工作#纪#律有明确规定，迟到早退都会受到相应处罚。	党的#纪#律是党的生命线，每一位党员都必须自觉维护党的团结统一。	比赛期间，运动员必须遵守赛场#纪#律，任何违规行为都将受到裁判的处罚。	古人云"没有规矩不成方圆"，强调了#纪#律对于社会秩序的重要性。	新兵入伍后的第一课就是学习部队的各项规章制度和#纪#律要求。			
