word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
钩	gou1	缝纫或缝合	奶奶年轻时是村里有名的裁缝，她#钩#的针脚又细又密，做出来的衣服比城里买的还要精致耐穿。	这件旗袍的盘扣是师傅一针一线手工#钩#上去的，每一个扣子都凝聚着传统工艺的精髓。	她学会了用细线#钩#伤口的技术，在野外急救时这项技能救了队友一命。	母亲坐在窗前，借着微弱的灯光仔细地#钩#着破损的衣角，那专注的神情让我想起了童年的无数个夜晚。	裁缝铺的老师傅正在给顾客#钩#裤边，他的手法娴熟，不一会儿就把裤脚收拾得整整齐齐。	外婆教我用针线#钩#布料的边缘，说这样做出来的被套才不会散开，能用上好多年。	这种传统的#钩#边工艺已经很少有人会了，现在的年轻人都用缝纫机，手工活儿快要失传了。
钩	gou1	用钩针编织	姥姥戴着老花镜，手里的钩针上下翻飞，不一会儿就#钩#出了一朵精致的小花，准备缝在孙女的毛衣上。	她在网上自学了#钩#玩偶的技巧，现在已经能做出各种可爱的动物造型，朋友们都抢着要。	这条围巾是我用三个月时间一针一针#钩#出来的，虽然针法还不够熟练，但送给妈妈她特别开心。	社区里的阿姨们每周都聚在一起#钩#毛线，有的做杯垫，有的做抱枕套，大家边聊天边干活，其乐融融。	她#钩#的这件镂空披肩花纹繁复精美，在手工艺品展览会上获得了一等奖，很多人都来询问购买。	学会#钩#针编织后，她开了一家网店专门卖手工艺品，没想到生意出奇地好，月收入比上班还高。	这本教程详细讲解了如何#钩#各种花样，从最基础的锁针到复杂的立体造型都有图解说明。
钩	gou1	钩状物或工具	渔民把鱼#钩#甩入水中，耐心等待着鱼儿上钩，这是他们祖祖辈辈传下来的谋生方式。	消防员用长长的铁#钩#扒开燃烧的房梁，在废墟中搜寻可能被困的居民，争分夺秒地展开救援。	肉铺老板把刚宰好的猪肉挂在铁#钩#上，鲜红的肉块整整齐齐地排列着，等待顾客挑选。	他用衣架弯成一个#钩#，伸进下水道里把掉落的钥匙给捞了上来，这个土办法还真管用。	攀岩运动员腰间别着几个金属#钩#，这些装备是他们在悬崖峭壁上保命的关键工具。	码头工人熟练地操作着起重机上的大铁#钩#，将集装箱一个个吊装到货轮上，动作干净利落。	这把古董秤杆上的铜#钩#已经有上百年历史了，虽然表面已经氧化发黑，但依然结实耐用。
钩	gou1	表示核对或肯定的记号	老师批改完试卷，在正确答案后面打上红色的#钩#，学生们都盼着自己的卷子上能多几个这样的标记。	她拿着购物清单在超市里逐项核对，买完一样就在后面画个#钩#，确保不会遗漏任何东西。	质检员仔细检查每一件产品，合格的就在表格上打#钩#，不合格的则标注具体问题等待返工。	他在待办事项上逐一画#钩#，看着任务一项项完成，心里充满了成就感和满足感。	选票上候选人名字后面的#钩#代表选民的支持，计票员正在紧张地统计每位候选人获得的票数。	医生在体检报告的正常项目后面打了#钩#，告诉患者身体各项指标都很健康，不用担心。	仓库管理员对照清单清点货物，每确认一箱就在单子上画个#钩#，这是他每天必做的工作。
钩	gou1	窗扇上的搭钩	夜里风太大，窗户被吹得哐哐响，她起身把窗#钩#扣紧，这才安心地回到床上继续睡觉。	这扇老式木窗的#钩#已经生锈了，开关时总是卡住，得找人来换一个新的才行。	他检查了一遍所有窗户的#钩#是否扣好，确认安全后才放心地锁门出去上班。	台风预警发布后，居民们纷纷加固门窗，把窗#钩#牢牢扣住，防止狂风把窗户吹开。	这种传统的窗#钩#设计非常巧妙，只需轻轻一推就能打开，关上时又能牢牢固定住窗扇。	装修师傅建议把老旧的窗#钩#全部换成不锈钢的，这样既美观又耐用，不容易生锈损坏。	她每天睡前都要检查一遍窗#钩#，这个习惯是小时候被父亲反复叮嘱后养成的。
文书	wen2 shu1	书面文件或资料	这份#文书#详细记载了清朝末年这片土地的归属变迁，是研究地方史的珍贵史料。	律师仔细审阅了所有相关#文书#，确保合同条款没有任何漏洞，才让客户签字确认。
文书	wen2 shu1	官方往来信函或公文	这批明代的官府#文书#保存完好，从中可以窥见当时地方行政运作的诸多细节。	外交部发言人表示，两国已就此事交换了正式#文书#，相关协议将于下月正式生效。	他在档案馆里发现了一批珍贵的历史#文书#，记录了民国时期政府与各省之间的往来公函。	按照规定，所有涉外#文书#都必须经过公证处认证，否则在国外不具有法律效力。	这份#文书#盖有知县的官印，是当年审理这起案件的重要证据，现已被列为文物保护对象。	秘书处负责起草和分发各类#文书#，确保上级的指示能够及时准确地传达到各个部门。	研究人员从这些泛黄的#文书#中，还原出了一百多年前这座城市的行政管理体系。
文书	wen2 shu1	负责处理文稿的秘书人员	他在部队里当了三年#文书#，练就了一手漂亮的钢笔字，写的材料领导都很满意。	单位新来的#文书#小王工作认真负责，打字速度快，文件归档也井井有条，很快就得到了大家的认可。	老张当了一辈子#文书#，经手的公文不计其数，对各种格式规范了如指掌，是单位里的活字典。	她从普通#文书#一步步做起，凭借出色的文字功底和勤恳的工作态度，最终升任了办公室主任。	连队#文书#每天要处理大量的文件和报表，虽然工作繁琐，但他从不抱怨，总是按时完成任务。	这位#文书#不仅打字快，而且对各种公文格式烂熟于心，起草的材料几乎不用修改就能直接上报。	退休前他是机关里资历最老的#文书#，几十年来见证了单位从手写公文到电子办公的全部变迁。
文书	wen2 shu1	负责公文处理的机构或办公室	所有需要盖章的文件都要先送到#文书#那边登记，然后才能呈报领导审批签字。	他被分配到#文书#工作，每天的任务就是收发文件、登记归档，虽然单调但责任重大。	公司的#文书#最近搬到了三楼，以后送文件要多爬几层楼，不少同事都在抱怨不方便。	#文书#的工作人员告诉他，这份申请材料还缺少一个附件，需要补齐后才能继续走流程。
门把	men2 ba3	圆形的门把旋钮	她转动#门把#想要进屋，却发现怎么也拧不开，原来是里面的锁芯坏了，只好叫锁匠来修理。	这个老式的铜#门把#已经被无数双手摩挲得锃亮，见证了这栋老宅几十年来的人来人往。	孩子个子太矮，踮起脚尖才能够到#门把#，每次开门都要费好大的劲儿。	他握住冰凉的#门把#，深吸一口气，鼓起勇气推开门走进了面试的会议室。	装修时她特意挑选了这款复古风格的黄铜#门把#，和整体的欧式装修风格非常搭配。	#门把#上的指纹成为破案的关键证据，警方据此锁定了嫌疑人的身份。	物业通知说要更换单元门的#门把#，届时会给每户发放新的门禁卡，请大家注意查收。
