word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
费	fei4	收费或服务费	这家医院的挂号#费#从原来的五元涨到了二十元，引起了不少患者的抱怨和不满。	银行每月会从账户中自动扣除管理#费#，如果余额不足就会产生透支记录。	律师事务所的咨询#费#按小时计算，一般资深律师每小时收费在五百元以上。	快递公司宣布从下月起上调配送#费#，偏远地区的收费标准将有较大幅度的调整。	物业管理#费#的收取标准应当在业主大会上公开讨论，并经过半数以上业主同意。	这款软件的会员#费#虽然不便宜，但提供的功能确实比免费版强大很多。	停车场的计时#费#是每小时十元，超过六小时按全天五十元封顶收取。	培训机构的报名#费#包含教材费用，但考试费需要学员另行缴纳给考试中心。
费	fei4	浪费的，奢侈的	这种老式灯泡太#费#电了，换成LED灯每月能省下不少电费。	他做事总是#费#时#费#力，明明很简单的工作却要花上别人三倍的时间才能完成。	这台旧空调实在太#费#电了，夏天开一个月电费就要好几百块钱。	用这种方法处理数据太#费#功夫了，不如写个程序自动批量处理来得高效。	手工刺绣虽然#费#工，但成品的精美程度是机器绣花无法比拟的。	这道菜做起来特别#费#油，光是炸制这一步就要用掉半斤花生油。	老师傅说这种传统工艺虽然#费#事，但做出来的家具能用上好几代人。	翻译古籍是一项#费#神的工作，需要译者具备深厚的古文功底和极大的耐心。
费	fei4	开支或费用支出	公司决定削减差旅#费#开支，所有出差申请必须经过部门经理和财务总监双重审批。	这次装修的材料#费#和人工#费#加起来已经超出了原定预算的百分之三十。	医疗#费#报销需要提供正规发票和诊断证明，否则财务部门不予受理。	孩子上大学后，每年的学#费#和生活#费#加起来是一笔不小的开支。	政府出台新政策，对低收入家庭的取暖#费#给予百分之五十的补贴。	出国留学的签证#费#、机票#费#和保险#费#都要提前准备好，以免耽误行程。	这个项目的研发#费#已经投入了上千万，预计明年才能看到回报。	搬家公司的报价包括运输#费#和搬运#费#，但不包括物品打包和拆装家具的费用。
赢得	ying2 de2	通过竞争或努力取得胜利或名次	中国女排在决赛中以三比二的比分#赢得#了这场艰难的比赛，成功卫冕世界冠军。	经过三个月的激烈角逐，这位年轻选手终于#赢得#了全国钢琴大赛的金奖。	我们的辩论队在总决赛中#赢得#了胜利，这是学校历史上第一次获得这项荣誉。	这匹黑马在最后一百米奋力冲刺，以微弱优势#赢得#了这场万众瞩目的赛马比赛。	他在国际象棋锦标赛中连续击败三位种子选手，最终#赢得#了冠军头衔。	经过长达五个小时的鏖战，主队凭借点球大战#赢得#了这场足球杯赛的胜利。	这家初创公司在创业大赛中脱颖而出，#赢得#了一等奖和五百万元的投资基金。	她在马拉松比赛中一路领先，最终以破纪录的成绩#赢得#了女子组的冠军。
赢得	ying2 de2	获得他人的赞誉支持或具体事物	他多年来坚持诚信经营，#赢得#了客户的信任和业界的良好口碑。	这位年轻医生凭借精湛的医术和耐心的态度，#赢得#了患者及其家属的一致好评。	新任市长上任后大力整治环境污染问题，#赢得#了广大市民的支持和拥护。	她的演讲真挚感人，#赢得#了在场所有观众的热烈掌声和由衷敬佩。	这部纪录片真实记录了抗疫一线医护人员的故事，#赢得#了无数观众的感动和泪水。	企业只有真正为消费者着想，才能#赢得#市场的认可和长久的发展。	他在危难时刻挺身而出帮助邻居，#赢得#了整个社区居民的尊重和感激。	这位外交官凭借出色的谈判技巧和真诚的态度，#赢得#了对方代表团的尊重。
抢	qiang1	撞击（书面）	他悲痛欲绝，以头#抢#地，哭喊着要随亡妻而去，在场之人无不动容落泪。	古书记载，忠臣闻君王驾崩，#抢#地呼天，悲恸不已，三日不食。	她听闻噩耗，顿时以头#抢#地，哀号不止，众人连忙上前搀扶安慰。	老将军得知爱子战死沙场，#抢#地大哭，白发人送黑发人之痛令人唏嘘。	史书载，太后闻变，#抢#地痛哭，宫人皆不敢劝，只得在旁默默垂泪。	那妇人闻夫死讯，#抢#地欲绝，邻里乡亲见状无不叹息怜悯。	忠仆见主人蒙冤受刑，以头#抢#地，誓要为主人申冤昭雪。	文中描写孝子闻父丧，#抢#地哀嚎，其情其景催人泪下，读者无不动容。
抢	qiang1	方向相反	这条河的水流太急，船只#抢#水行驶十分困难，必须等水势平缓才能通过。	老船工说#抢#风行船是门技术活，需要不断调整帆的角度才能前进。	帆船比赛中，选手们展示了高超的#抢#风航行技术，在逆风中依然保持较快速度。	这艘古老的帆船正在#抢#风航行，船身倾斜着与风向形成锐角缓慢前进。	渔民们世代积累的#抢#风驾船经验，是现代航海教科书中学不到的宝贵知识。	在没有动力的年代，#抢#风航行是水手们必须掌握的基本技能之一。	船长命令调整航向，准备#抢#风绕过前方的礁石区，所有船员立即各就各位。	这种传统帆船的设计非常适合#抢#风航行，即使在逆风条件下也能保持稳定。
抢	qiang3	争抢或争夺	两个孩子为了一个玩具#抢#来#抢#去，最后还是妈妈出面调解才平息了这场纷争。	超市促销活动刚开始，大妈们就冲进去#抢#打折商品，场面一度十分混乱。	这块地皮位置绝佳，好几家开发商都在#抢#，最后被出价最高的那家拿下了。	球场上两名球员为了争夺控球权激烈拼#抢#，裁判不得不吹停比赛进行警告。	每到春运期间，火车票就成了稀缺资源，大家都在网上#抢#票，往往几秒钟就售罄。	两家公司为了#抢#这个大客户，纷纷开出优厚条件，竞争异常激烈。	孩子们一窝蜂地#抢#着捡地上的糖果，欢笑声和尖叫声响成一片。	市场上各大品牌都在#抢#占年轻消费者群体，营销手段层出不穷。
抢	qiang3	冲向	消防员接到报警后立即#抢#上火场，奋不顾身地救出了被困在楼里的居民。	医护人员推着担架#抢#进急诊室，争分夺秒地对伤者进行紧急救治。	洪水来袭时，武警战士们#抢#上大堤，用沙袋筑起一道防洪墙。	听到孩子的哭喊声，母亲不顾一切地#抢#进火海，将孩子从浓烟中救了出来。	地震发生后，救援队员#抢#进废墟，徒手挖掘寻找幸存者的踪迹。	看到有人落水，他毫不犹豫地#抢#下河去，奋力将溺水者拖上了岸。	特警队员#抢#入现场，迅速制服了持刀歹徒，成功解救了所有人质。	老师发现教室起火，第一时间#抢#进去疏散学生，自己却被浓烟呛伤。
抢	qiang3	争先恐后地争取	记者们#抢#着举手提问，都想第一个获得采访这位明星的机会。	新产品发布会上，各路媒体#抢#着报道，都想在第一时间发出独家新闻。	学生们#抢#着回答老师的问题，课堂气氛十分活跃，老师露出了欣慰的笑容。	志愿者们#抢#着报名参加这次支教活动，名额很快就被一抢而空。	听说公司要派人去国外培训，年轻员工们都#抢#着申请这个难得的机会。	孩子们#抢#着帮奶奶干活，一个要扫地，一个要洗碗，场面十分温馨。	各大高校都在#抢#着招揽这位在国际竞赛中获奖的优秀学生。	实习生们#抢#着承担额外的工作任务，希望能给领导留下积极肯干的好印象。
