word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
团结	tuan2 jie2	彼此联合一致的状态或表现	全校师生在抗洪救灾中表现出空前的#团结#，大家齐心协力搬运沙袋，保护了校园的安全。	只有各民族之间保持#团结#互助，国家才能实现长治久安和繁荣发展。	这支篮球队之所以能连续夺冠，关键在于队员之间的高度#团结#和默契配合。	工会号召全体工人#团结#起来，共同争取合理的薪资待遇和劳动保障。	面对外部压力，公司内部反而更加#团结#，所有部门通力合作完成了这个艰巨的项目。	邻里之间的#团结#友爱是社区和谐的基础，大家互相帮助才能共建美好家园。	抗战时期，全国人民空前#团结#，不分男女老幼都为保卫祖国贡献了自己的力量。	班主任经常组织集体活动来增强班级的#团结#意识，让同学们在合作中建立深厚的友谊。			
量	liang2	测量物体的长度重量等	裁缝师傅拿出软尺，仔细地#量#了顾客的肩宽、胸围和袖长，准备定制一套西装。	护士让病人站到体重秤上，认真地#量#了身高和体重，然后把数据记录在病历本上。	装修工人用激光测距仪#量#了客厅的长和宽，计算出需要购买多少平方米的地板。	妈妈拿出体温计给发烧的孩子#量#体温，发现已经烧到了三十九度，赶紧带他去医院。	地质勘探队员在野外用专业仪器#量#了这块矿区的海拔高度和地层厚度。	老师让学生们用直尺#量#课本的长度，然后把测量结果填写在实验报告上。	质检员用千分尺#量#了零件的直径，发现误差超出了允许范围，这批产品需要返工。	鞋店的店员用量脚器帮顾客#量#了脚的尺寸，推荐了一双最合适的运动鞋。			
量	liang4	容量或容纳能力	这个水库的蓄水#量#达到了五十亿立方米，足以满足周边三个城市的用水需求。	他的酒#量#很好，在公司聚餐上喝了半斤白酒还面不改色，同事们都很佩服。	新建的体育馆座位容#量#超过八万人，可以承办大型国际赛事和演唱会。	这款手机的电池容#量#高达六千毫安时，即使重度使用也能坚持两天不用充电。	这辆货车的载#量#只有五吨，装不下这么多建筑材料，需要再调一辆大卡车过来。	图书馆的藏书#量#已经突破了一百万册，涵盖了人文社科和自然科学各个领域。	工厂的日产#量#从原来的一千台提升到了三千台，生产效率有了质的飞跃。	这条高速公路的车流#量#在节假日期间会翻倍，交通管理部门提前做好了疏导预案。			
量	liang4	可计量的数量	超市每天的销售#量#都会被系统自动记录，方便管理人员分析哪些商品最受欢迎。	今年全国粮食总产#量#再创新高，连续第八年稳定在一万三千亿斤以上。	医生建议患者控制每日的食盐摄入#量#，最好不要超过六克，以预防高血压。	这篇论文的引用#量#已经超过了五百次，在该研究领域具有很高的学术影响力。	由于原材料价格上涨，工厂不得不减少本月的订单#量#，优先保障重点客户的需求。	快递公司在双十一期间的包裹处理#量#是平时的十倍，所有分拣中心都在加班加点。	气象台监测到今年夏季的降雨#量#比往年同期增加了百分之三十，部分地区出现了洪涝灾害。	研究人员通过精确测定样本中微量元素的含#量#，成功鉴定了这批文物的年代和产地。			
量	liang4	事物的数额或总量	政府加大了对教育领域的资金投入#量#，确保每个孩子都能享受到优质的教育资源。	这家电商平台的月交易#量#突破了十亿元大关，成为行业内增长最快的企业之一。	随着城市化进程加快，建筑垃圾的产生#量#逐年递增，如何处理成了一个棘手的问题。	公司今年的出口#量#比去年增长了百分之二十，海外市场的拓展取得了显著成效。	水利部门统计显示，今年上半年全国用水总#量#与去年基本持平，节水措施初见成效。	这座城市每天的垃圾处理#量#高达两万吨，垃圾分类工作的推进刻不容缓。	新能源汽车的市场保有#量#已经突破了两千万辆，充电基础设施的建设亟需跟上。	工厂通过优化生产流程，将原材料的消耗#量#降低了百分之十五，大幅节约了生产成本。			
量	liang4	对数量或程度做出估计	他#量#了一下手头的资金，觉得还不够支付这套房子的首付，决定再攒几个月。	老师傅凭着多年的经验，用眼睛#量#了一下这根木头的长度，估计大约有三米左右。	她#量#了一下自己的能力和时间，觉得同时兼顾两份工作实在力不从心，只好放弃一份。	项目经理#量#了一下团队目前的工作进度，认为按照现在的速度很难在截止日期前完成。	厨师#量#了一下剩余的食材，觉得还够做三桌菜，于是又接了一个小型宴会的订单。	他站在河边#量#了一下对岸的距离，估摸着大概有五十米宽，游过去应该没问题。	母亲#量#了一下家里这个月的开销，发现已经超出了预算，决定接下来要节省一些。	投资人仔细#量#了一下这个创业项目的风险和回报，最终决定投入三百万元作为启动资金。			
量	liang4	用于计量的量词或单位	在物理学中，力的基本#量#纲包括质量、长度和时间，所有力学公式都可以用这三个基本量来表示。	国际单位制规定了七个基本物理#量#，分别是长度、质量、时间、电流、温度、物质的量和发光强度。	统计学中，变#量#可以分为连续变量和离散变量，不同类型的变量需要采用不同的分析方法。	在化学实验中，摩尔是表示物质的#量#的基本单位，一摩尔任何物质都含有相同数目的微粒。	工程师在设计桥梁时需要考虑多个物理#量#，包括荷载、应力、挠度等关键参数。	数学建模的第一步是确定自变#量#和因变量，然后建立它们之间的函数关系。	气象学中，降水#量#的标准计量单位是毫米，表示单位面积上降水的深度。	在经济学研究中，GDP是衡量一个国家经济总#量#的重要指标，通常以货币单位来计量。			
安	An1	安姓	唐代著名的叛将#安#禄山原本是胡人出身，后来被赐姓安，最终发动了震惊天下的安史之乱。	我们班新来了一位姓#安#的同学，他从西安转学过来，性格开朗，很快就和大家打成了一片。	历史上姓#安#的名人并不多见，但安期生是秦汉时期著名的方士，传说他在蓬莱仙岛修炼成仙。	公司新任命的财务总监姓#安#，她在会计行业有二十多年的从业经验，业务能力非常出色。	据族谱记载，#安#氏家族最早起源于古代的安息国，后来沿丝绸之路迁入中原定居。	小区物业管理处的#安#主任为人热心，邻居们有什么困难都喜欢找他帮忙解决。	这位姓#安#的老中医在当地行医四十余年，擅长用针灸治疗各种疑难杂症，口碑极好。	#安#老师是我们学校最受欢迎的语文教师，她的课堂生动有趣，学生们都非常喜欢上她的课。			
安	an1	平静安宁	经历了多年的战乱之后，百姓们终于过上了#安#宁的日子，村庄里又恢复了往日的祥和。	夜深人静，湖面上一片#安#详，月光洒在水面上，远处偶尔传来几声蛙鸣。	退休后的老教授搬到了乡下，过着#安#逸闲适的田园生活，每天种花养鸟，怡然自得。	这座古寺坐落在深山之中，远离尘嚣，寺内香烟袅袅，一派#安#宁祥和的景象。	她性格温和，说话轻声细语，给人一种#安#静从容的感觉，和她相处总是很舒服。	暴风雨过后，大海重新恢复了#安#宁，渔船们陆续驶出港口，开始了新一天的捕捞作业。	小镇的生活节奏很慢，街道上行人稀少，处处透着一种#安#逸恬淡的气息。	医生告诉家属，病人目前情绪#安#稳，各项生命体征正常，可以放心回家休息了。			
安	an1	使平静或安抚	母亲轻轻拍着哭闹的婴儿，温柔地哼着摇篮曲，试图#安#抚他入睡。	灾后政府迅速派出心理咨询师到受灾地区，帮助#安#抚受灾群众的情绪。	班主任耐心地#安#慰了考试失利的学生，鼓励他不要气馁，下次一定能取得好成绩。	公司领导亲自出面#安#抚了因裁员消息而人心惶惶的员工，承诺不会大规模裁员。	警察到达现场后，首先#安#抚了受惊的目击者，然后才开始详细询问事件经过。	她用温暖的话语#安#慰了刚刚失去亲人的朋友，陪伴她度过了最艰难的那段时光。	老师蹲下身来，轻声#安#抚着摔倒大哭的小朋友，帮他擦干眼泪并检查了伤口。	面对群众的不满情绪，社区干部挨家挨户上门做工作，耐心#安#抚居民并解释政策。			
