word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
推	tui1	把责任或义务推给他人	出了问题之后，他总是想方设法把责任#推#给别人，从来不愿意承认自己的错误。	这件事明明是你负责的，现在出了差错，你怎么能把责任#推#到我头上呢？	领导批评了整个团队，但没有人愿意承担责任，大家都在互相#推#，场面一度十分尴尬。	她最讨厌那种遇事就#推#责任的同事，觉得这种人根本不值得信任。	公司出现财务漏洞后，几个部门经理开始互相#推#诿，谁也不愿意承担这个烂摊子。	他把自己分内的工作#推#给了实习生，自己却跑去喝咖啡聊天，这种行为实在令人不齿。	每次项目失败，他都能找到理由把责任#推#出去，这种人在职场上迟早会被孤立。	面对客户的投诉，销售部和售后部互相#推#，最后还是总经理亲自出面才解决了问题。			
推	tui1	把事情暂时往后推延或延期	原定于下周举行的股东大会因为疫情原因不得不往后#推#了两个星期。	婚礼的日期已经#推#了三次了，亲戚朋友们都开始议论纷纷，不知道这对新人到底怎么了。	老板说这个项目的截止日期不能再#推#了，我们必须加班加点赶进度。	她把和男朋友见面的时间又往后#推#了一周，因为最近工作实在太忙了。	会议时间能不能往后#推#半个小时？我这边还有个紧急的电话要处理。	装修公司说材料还没到，开工日期要往后#推#几天，这让业主非常不满。	论文答辩的时间被#推#到了下个月，这给了学生们更多准备的时间。	演唱会因为歌手身体不适被#推#到了明年春天，已经购票的观众可以选择退款或保留门票。			
推	tui1	使发生延迟或耽搁	这场突如其来的暴风雪#推#迟了所有航班的起飞时间，机场大厅里挤满了滞留的旅客。	由于关键零部件供应不足，新车型的上市时间被#推#迟了整整三个月。	谈判进程被对方的无理要求#推#迟了，双方代表不得不重新安排会面时间。	施工许可证迟迟没有批下来，整个工程的进度被#推#迟了将近半年。	签证办理过程中出现了问题，她的出国计划被#推#迟了，机票和酒店都要重新预订。	技术故障#推#迟了火箭的发射窗口，科学家们正在紧急排查问题。	罢工事件#推#迟了港口的货物装卸，大量集装箱堆积在码头上无法运出。	审批流程的繁琐#推#迟了项目的启动时间，投资方对此表示了强烈的不满。			
推	tui1	推动计划或进程向前发展	政府正在大力#推#进乡村振兴战略，希望缩小城乡之间的发展差距。	这位新任CEO上任后积极#推#动公司的数字化转型，取得了显著的成效。	环保组织一直在#推#动立法机构通过更严格的碳排放标准。	她在会议上提出的建议有力地#推#动了项目的进展，得到了领导的高度赞扬。	科技创新是#推#动经济高质量发展的核心动力，各国都在加大研发投入。	民间力量在#推#动社会公益事业发展方面发挥着越来越重要的作用。	这项改革措施的出台将有效#推#动医疗资源的均衡分配。	国际社会正在共同#推#进气候变化问题的解决，各国纷纷做出减排承诺。			
推	tui1	提名或推荐某人为候选人	经过多轮讨论，委员会最终决定#推#举张教授为今年诺贝尔奖的候选人。	工会代表大会上，大家一致#推#选李师傅作为劳动模范的候选人。	他被同事们#推#荐为部门主管的候选人，这让他既惊喜又感到压力。	学术委员会#推#举了三位杰出学者作为院士增选的候选人。	基层党组织#推#荐了一批优秀党员作为先进个人的候选人，准备参加上级的评选。	董事会决定#推#举现任副总裁为下一任CEO的候选人，这一决定得到了股东们的支持。	她被多个国家的代表团联合#推#举为联合国某专门机构负责人的候选人。	村民们#推#举德高望重的老村长作为县人大代表的候选人。			
推	tui1	通过投票或选择方式产生人选	经过三轮投票，会员们最终#推#选出了新一届的理事会成员。	全班同学投票#推#选班长，结果小明以绝对优势当选。	股东大会上，与会者#推#选产生了五名新的独立董事。	业主委员会通过民主投票的方式#推#选出了新的主任和副主任。	代表们经过充分讨论后，#推#选出了参加全国大会的正式代表。	学生会换届选举中，同学们#推#选出了新一任的学生会主席。	协会成员们#推#选了一位资深专家担任新成立的专业委员会主任。	经过层层选拔，基层单位#推#选出了参加省级比赛的优秀选手。			
推	tui1	用手指或工具揉按身体肌肉	中医师傅用专业的手法给他#推#拿了半个小时，肩颈的酸痛感明显减轻了。	她每周都会去养生馆做一次全身#推#拿，说这样能缓解工作带来的疲劳。	老中医一边给病人#推#背，一边讲解穴位的作用，学徒们在旁边认真地记录。	产后恢复中心的技师正在给新妈妈#推#肚子，帮助子宫收缩和恶露排出。	运动员在比赛前都会让队医给自己#推#一下腿部肌肉，以防止抽筋。	盲人按摩师的#推#拿手法非常专业，很多老顾客都是慕名而来。	小儿推拿师轻轻地给宝宝#推#着脊背，孩子很快就安静下来不再哭闹了。	他学了几个月的#推#拿技术，现在已经能给家人做简单的肩颈放松了。			
故	gu4	发生的事情	这起交通事#故#造成了三人受伤，目前伤者已被送往医院救治。	工厂发生了严重的安全事#故#，相关部门已经介入调查事故原因。	飞行员凭借丰富的经验成功处置了这起空中险#故#，避免了一场灾难。	这是该矿区今年发生的第三起生产事#故#，暴露出安全管理方面的严重漏洞。	消防部门正在调查这起火灾事#故#的起因，初步怀疑是电路老化引起的。	医疗事#故#发生后，医院立即启动了应急预案，全力抢救患者。	这起核泄漏事#故#引发了国际社会的广泛关注，周边国家纷纷表示担忧。	铁路部门表示将彻查这起列车脱轨事#故#，确保类似事件不再发生。			
故	gu4	事例或实例	老师用了一个生动的典#故#来解释这个深奥的哲学概念，学生们一下子就明白了。	这篇文章引用了大量历史#故#事来论证作者的观点，说服力很强。	成语"画蛇添足"的典#故#出自《战国策》，讲的是楚国人比赛画蛇的故事。	他在演讲中穿插了几个真实的案例和#故#事，让原本枯燥的内容变得引人入胜。	这本书收录了一百多个古代名人的轶事#故#闻，读来妙趣横生。	"卧薪尝胆"这个典#故#讲述了越王勾践忍辱负重、最终复国的故事。	导游给游客们讲述了这座古庙背后的传说和#故#事，大家听得津津有味。	她喜欢在睡前给孩子讲一些寓言#故#事，既有趣又富有教育意义。			
故	gu4	理由或原因	他无#故#旷工三天，按照公司规定将被扣除当月的全勤奖金。	法院驳回了被告的上诉，认为其提出的理由不能成为免责的事#故#。	她无缘无#故#地发了一通脾气，弄得大家都莫名其妙。	这件事的来龙去脉和前因后#故#，只有当事人自己最清楚。	老板问他迟到的缘#故#，他支支吾吾说不出个所以然来。	警方正在调查这起案件的#故#由，希望能尽快找到真相。	他做事向来有理有据，不会无#故#得罪人，这次的冲突一定事出有因。	古人云"事出有因，查无实据"，意思是凡事都有其缘#故#，但有时难以找到证据。			
