word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
再	zai4	用于引出补充说明	这家餐厅的菜品不仅味道鲜美，价格实惠，#再#就是服务态度也非常好，难怪每天都有这么多顾客排队等候。	我们公司招聘员工首先看重的是专业能力，其次是团队协作精神，#再#则是创新意识和学习能力。	选择这所大学的理由有很多，首先是学术声誉好，其次是地理位置优越，#再#就是校园环境非常优美。	购买这款手机的优势在于性能强劲，电池续航持久，#再#则是售后服务网点遍布全国各地。	他决定接受这份工作，一方面是薪资待遇不错，另一方面是发展空间大，#再#就是离家也比较近。	这个方案的可行性很高，首先成本控制在预算范围内，#再#则是技术上已经相当成熟，实施起来不会有太大困难。	她选择留在这座城市，一是因为工作稳定，二是朋友都在这里，#再#就是已经习惯了这里的生活节奏。	报名参加这个培训班的好处很多，除了能学到实用技能，#再#则是可以认识很多志同道合的朋友。	这款产品之所以畅销，首先是质量过硬，价格合理，#再#就是品牌口碑一直很好，消费者信任度高。
再	zai4	（书面）重新出现或重现	那位曾经红极一时的歌手在沉寂多年后终于#再#现舞台，引发了无数歌迷的热烈追捧。	古老的丝绸之路在新时代的背景下#再#现辉煌，成为连接东西方经济文化交流的重要纽带。	经过文物专家的精心修复，这幅珍贵的古画终于#再#现了当年的风采，让观众叹为观止。	随着经济形势的好转，这座曾经萧条的工业城市开始#再#现往日的繁荣景象。	那段尘封已久的历史通过这部纪录片#再#现在观众面前，引发了人们对那个时代的深刻反思。	春回大地，万物复苏，去年枯萎的花园里百花#再#现，呈现出一片生机勃勃的景象。	这位老艺术家在舞台上#再#现了经典剧目的精彩片段，让年轻一代领略到了传统艺术的魅力。	失传多年的古老技艺在非遗传承人的努力下终于#再#现人间，成为文化保护的典范。	那座被战火摧毁的古城经过多年重建，终于#再#现了昔日的宏伟壮观，吸引了大批游客前来参观。
内	nei4	里面或内部位置	他小心翼翼地打开那个古老的木箱，发现#内#里装满了祖辈留下的珍贵信件和老照片。	这座博物馆的建筑外观看起来很普通，但走进#内#部才发现别有洞天，展品陈列非常精美。	警方在对嫌疑人的住所进行搜查时，在衣柜#内#发现了大量赃款和作案工具。	这个包裹的外包装已经破损，但幸运的是#内#里的物品完好无损，没有受到任何影响。	游客们排着长队等待进入故宫，都想亲眼看看这座皇家宫殿#内#部的奢华装饰。	她把重要的文件都锁在保险柜#内#，只有她自己知道密码，确保信息安全。	这栋大楼的电梯#内#安装了监控摄像头，二十四小时记录进出人员的情况。	考古学家在古墓#内#发现了大量精美的陪葬品，为研究那个时代的历史提供了珍贵资料。	他把钥匙藏在花盆#内#的泥土下面，以防万一忘带钥匙时可以应急使用。
内	nei4	内心或精神方面	她表面上看起来很平静，但#内#心深处却充满了对未来的焦虑和不安。	经历了这次重大挫折之后，他开始反思自己的人生，#内#心发生了很大的变化。	这位演员在塑造角色时非常注重人物的#内#心世界，力求把每一个细微的情感都表现出来。	她虽然嘴上说不在乎，但#内#心其实非常渴望得到父母的认可和支持。	修行者通过冥想来探索自己的#内#心，寻找真正的平静与智慧。	他在日记中记录了自己#内#心最真实的想法，那些从未对任何人说过的秘密。	面对巨大的压力，她努力保持#内#心的平衡，不让负面情绪影响自己的判断。	这部小说深刻描写了主人公#内#心的挣扎与成长，引起了无数读者的共鸣。	老师鼓励学生们要倾听自己#内#心的声音，勇敢追求真正热爱的事业。
内	nei4	机构或系统的内部	这份机密文件只在公司#内#部传阅，严禁外泄给任何第三方。	政府部门正在进行#内#部改革，精简机构，提高行政效率。	这次人事变动属于集团#内#部调整，不会对外公开具体细节。	学校#内#部的教学评估系统已经升级，可以更准确地反映教师的教学质量。	医院#内#部建立了严格的感染防控机制，确保医疗安全。	这家企业的#内#部管理制度非常完善，员工的工作流程都有明确规定。	党组织要求加强#内#部监督，防止腐败现象的发生。	银行#内#部的风险控制部门对每一笔大额贷款都要进行严格审核。	这个项目的#内#部分工非常明确，每个团队成员都清楚自己的职责。
内	nei4	在……范围之内	请您在三个工作日#内#完成报名手续，逾期将不再受理。	这项工程必须在预算范围#内#完成，不能超支。	根据合同规定，乙方应在收到货款后七天#内#发货。	他希望能在五年#内#还清所有的房贷，减轻家庭的经济负担。	这款药物的有效成分能在短时间#内#被人体吸收，起效很快。	公司要求所有员工在本月#内#完成年度培训课程的学习。	警方承诺将在四十八小时#内#破案，给受害者家属一个交代。	这个问题已经超出了我的职权范围#内#，需要请示上级领导。	学生们必须在规定时间#内#提交论文，否则将影响毕业。
内	nei4	室内或内部空间	由于外面下着大雨，原定在户外举行的活动临时改到#内#场进行。	这家餐厅的#内#部装修风格非常独特，融合了中西方的设计元素。	冬天的时候，人们更喜欢待在温暖的#内#室里，享受暖气带来的舒适。	这座体育馆的#内#部空间非常宽敞，可以同时容纳上万名观众。	设计师对房屋的#内#部布局进行了重新规划，使空间利用更加合理。	博物馆的#内#部灯光设计非常讲究，既保护文物又方便观众欣赏。	这辆豪华轿车的#内#饰采用了顶级真皮材料，尽显奢华品质。	商场#内#部的空调系统全天运转，即使在炎热的夏天也非常凉爽。	他们把阳台改造成了一个小花园，为#内#室增添了不少生机。
却	que4	表示转折，相当于但	他虽然家境贫寒，#却#从未放弃对知识的追求，最终考上了理想的大学。	这道菜看起来很普通，吃起来#却#味道鲜美，让人回味无穷。	她嘴上说不想去参加聚会，心里#却#非常期待能见到老朋友们。	这个方案在理论上完全可行，实施起来#却#遇到了很多意想不到的困难。	他平时沉默寡言，关键时刻#却#总能提出独到的见解，让人刮目相看。	外面的世界看起来很精彩，真正走出去#却#发现到处都是挑战和艰辛。	这本书的封面设计很朴素，内容#却#非常精彩，值得反复阅读。	他们相识多年，彼此#却#从未真正了解过对方内心的想法。	这座城市的经济发展很快，环境质量#却#在不断下降，令人担忧。
却	que4	表示尚未发生或仍然如此	事情已经过去了这么多年，他#却#始终无法释怀当年的遗憾。	科技发展日新月异，有些传统观念#却#依然根深蒂固，难以改变。	虽然医生反复叮嘱要注意休息，他#却#仍然坚持每天加班到深夜。	这个问题讨论了很多次，#却#至今没有找到一个令各方都满意的解决方案。	她等了他整整十年，他#却#迟迟没有回来，最终她选择了放手。	政府出台了很多扶持政策，这个行业#却#依旧没有明显的起色。	大家都以为他会接受这份工作，他#却#一直没有给出明确的答复。	时代在不断进步，某些地区的教育资源#却#仍然十分匮乏。	这件事已经调查了好几个月，真相#却#尚未浮出水面。
却	que4	表示对比或强调转折	别人都在抱怨天气太热，他#却#觉得这样的温度刚刚好，非常舒适。	同样是从零开始创业，有人成功了，有人#却#失败了，差别就在于执行力。	城市里的人向往乡村的宁静，乡村的年轻人#却#渴望城市的繁华。	大家都认为这个项目风险太大，他#却#坚持认为这是一个难得的机遇。	姐姐性格外向，喜欢交朋友，妹妹#却#内向害羞，更喜欢独处。	有些人拥有很多#却#不懂得珍惜，有些人一无所有#却#活得很满足。	专家们普遍看好这支股票，市场表现#却#出乎所有人的意料。	他在工作中雷厉风行，回到家里#却#是一个温柔体贴的好丈夫。	这款产品在国内销量平平，在海外市场#却#大受欢迎，供不应求。
