word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
血	xue4	血液	医生从他的手臂上抽取了两管#血#样，准备送到实验室进行全面的生化检测和病毒筛查。	献血车停在广场上，许多热心市民排队等候捐献#血#液，希望能帮助那些急需输血的病人。	她患有严重的贫血症，#血#红蛋白含量只有正常人的一半，医生建议她多吃富含铁质的食物。	法医在犯罪现场提取了多处#血#迹样本，经过DNA比对后确认了嫌疑人的身份。	这种罕见的#血#型在全球人口中只占不到百分之一，每次手术前医院都要提前储备足够的血浆。	运动员在高原训练可以刺激身体产生更多的红细胞，从而提高#血#液的携氧能力。	他的#血#压一直偏高，医生叮嘱他要少吃盐、多运动，并按时服用降压药物。	化验报告显示她的#血#糖水平超标，需要调整饮食结构并定期监测以预防糖尿病的发生。			
血	xue4	血液	那个小男孩不小心摔倒，膝盖擦破了皮，鲜#血#直流，吓得他哇哇大哭起来。	杀鸡的时候要先放#血#，这样处理过的鸡肉才会更加鲜嫩可口，没有腥味。	她看到伤口往外冒#血#，顿时脸色发白，差点晕倒在地上，幸好旁边有人扶住了她。	这道菜需要用新鲜的猪#血#来制作，先把血块切成小方块，再和酸菜一起炖煮。	他被玻璃划伤了手指，#血#珠子一滴一滴地往下落，赶紧找了块纱布包扎起来。	老人说这种草药有止#血#的功效，把它捣碎敷在伤口上，很快就能止住流血。	屠宰场里弥漫着一股浓重的#血#腥味，让第一次来这里的人感到非常不适。	孩子流鼻#血#了，妈妈让他仰起头，用冷毛巾敷在额头上，过了一会儿才止住。			
刺激	ci4 ji1	激发反应或引起不快与兴奋	这部恐怖电影的画面太过血腥，对心理承受能力较弱的观众来说#刺激#性太强了。	医生警告他不要再喝浓咖啡了，咖啡因会#刺激#神经系统，加重他的失眠症状。	政府出台了一系列减税降费政策来#刺激#消费，希望能够拉动内需促进经济复苏。	辣椒中的辣椒素会#刺激#口腔黏膜产生灼烧感，但同时也能促进唾液分泌增进食欲。	他故意说那些难听的话来#刺激#她，想看看她会不会当场发作失去理智。	过山车从高处急速俯冲下来的那种#刺激#感让游客们尖叫连连，既害怕又兴奋。	这款新游戏的视觉效果和音响设计都非常出色，给玩家带来了前所未有的感官#刺激#。				
装备	zhuang1 bei4	为人员或机构配备所需设备	军队为每位士兵#装备#了最新型的防弹衣和夜视仪，大大提高了作战能力和生存率。	学校决定为所有教室#装备#多媒体教学设备，包括投影仪、电子白板和音响系统。	消防队新#装备#了一批高压水枪和云梯车，能够更有效地应对高层建筑火灾。	探险队出发前需要#装备#齐全的野外生存工具，包括帐篷、睡袋、指南针和急救包。	公司为销售团队#装备#了平板电脑和移动打印机，方便他们在客户现场演示产品。	医院急诊科#装备#了先进的心电监护仪和除颤器，确保能够及时抢救危重病人。	警方特警队#装备#了防暴盾牌和催泪弹发射器，随时准备应对突发的群体性事件。	科考船#装备#了深海探测器和卫星通讯系统，可以在远洋进行长达数月的科学考察。			
装备	zhuang1 bei4	为特定用途配置全部器材	这辆越野车的#装备#非常豪华，配有真皮座椅、全景天窗和智能导航系统。	登山队的#装备#清单包括冰镐、登山绳、氧气瓶和高海拔专用帐篷等专业器材。	他花了大半年的工资购置了一套专业的摄影#装备#，包括单反相机、三脚架和各种镜头。	军事博物馆展出了二战时期士兵的全套#装备#，从钢盔到军靴一应俱全。	这支电竞战队的#装备#都是顶级配置，每台电脑都配备了最新的显卡和机械键盘。	潜水俱乐部为会员提供全套潜水#装备#租赁服务，包括潜水服、氧气瓶和脚蹼。	野外求生专家展示了他背包里的生存#装备#，每一件都经过精心挑选，关键时刻能救命。	滑雪场的器材店出租各种档次的滑雪#装备#，从入门级到专业级应有尽有。			
房	fang2	房屋住宅	这几年城市的#房#价涨得太快，很多年轻人工作多年也买不起一套属于自己的住房。	他们夫妻俩省吃俭用了十年，终于攒够了首付款，在郊区买了一套小#房#子。	政府推出了廉租#房#政策，帮助低收入家庭解决住房困难问题。	这片老旧小区的#房#龄都超过三十年了，很多住户都盼着能早日拆迁改造。	她是一名资深的#房#产中介，对这个城市各个区域的房源和价格了如指掌。	农村的老#房#子大多是土坯结构，冬暖夏凉，但抗震性能比较差。	开发商承诺年底前交#房#，业主们都在焦急地等待着拿到新房钥匙的那一天。	这栋百年老#房#被列为市级文物保护单位，任何改建都必须经过文物部门批准。			
房	fang2	房间或室内隔间	酒店前台告诉我们只剩下一间标准#房#了，两张单人床，含早餐，价格还算合理。	这套公寓是三#房#两厅的格局，主卧带独立卫生间，非常适合三口之家居住。	她把家里的杂物#房#改造成了书房，添置了书架和写字台，终于有了自己的阅读空间。	医院的病#房#里住满了病人，走廊上还加了好几张临时床位。	学生宿舍是四人#房#，每人一张床一个书桌，空间虽小但收拾得很整洁。	餐厅的包#房#需要提前预订，尤其是周末和节假日，经常一位难求。	这家民宿的每间客#房#都有不同的装修风格，有中式的、日式的，还有地中海风情的。	他在公司附近租了一间单#房#，虽然面积不大，但上班方便，省去了通勤的烦恼。			
房	fang2	大家庭中的分支或支系	按照族谱记载，我们这一#房#是从山西迁徙过来的，至今已经传承了十二代人。	祠堂里供奉着各#房#祖先的牌位，每逢清明和春节，族人都会聚集在这里祭祖。	分家的时候，老太爷把田产平均分给了三#房#子孙，每房各得三十亩良田。	他是长#房#长孙，按照传统习俗，将来要继承祖宅并主持家族的祭祀活动。	这个大家族分为东西两#房#，虽然平时各过各的，但遇到大事还是会聚在一起商量。	族谱上详细记录了每一#房#的世系传承，从始祖到现在已经有五百多年的历史。	二#房#的后人大多经商，家境殷实，而大房这边则以读书入仕为主。	老宅的东厢房归大#房#所有，西厢房归二房，中间的正堂则是全族共用的祭祀场所。			
房	fang2	用于计家庭成员或妾的量词	这位富商娶了三#房#妻妾，大太太主持家务，二太太和三太太则各有各的院落。	老爷子膝下有两#房#儿孙，大房生了三个儿子，二房则只有一个女儿。	按照旧时的规矩，正室夫人所生的孩子是嫡出，其他几#房#姨太太生的则是庶出。	他祖上是大户人家，曾祖父当年娶了四#房#太太，子孙众多，如今已经开枝散叶遍布各地。	族谱上记载，这位先祖共有三#房#妻室，共育有七子四女，后代繁盛。	旧社会的地主老财往往妻妾成群，有的甚至娶了五六#房#，家里整天鸡飞狗跳。	大宅门里住着老太爷和他的两#房#太太，还有一大群儿孙，足有三四十口人。	这部民国剧讲述了一个大家庭里三#房#姨太太争风吃醋、勾心斗角的故事。			
韩	Han2	战国时期的韩国古国	战国七雄中，#韩#国的疆域最小，夹在秦、楚、魏等强国之间，处境十分艰难。	公元前230年，秦国大军攻破#韩#都新郑，韩王安被俘，韩国成为六国中第一个被灭亡的国家。	#韩#非子是韩国贵族出身，他的法家思想对秦始皇统一六国产生了深远的影响。	申不害在#韩#国推行变法，主张以术治国，使韩国一度国力增强，被称为"劲韩"。	战国时期的#韩#国以兵器制造闻名，尤其是弩机和宝剑，锋利无比，天下闻名。	张良的祖上五代都在#韩#国为相，韩国灭亡后，他立志复仇，最终辅佐刘邦建立了汉朝。	#韩#国地处中原腹地，虽然国小民弱，但战略位置重要，是各大国争夺的焦点。	历史学家研究发现，#韩#国的冶铁技术在战国时期处于领先地位，出土的铁器工艺精湛。			
