word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
晚期	wan3 qi1	事物或历史的后期阶段	清朝#晚期#的社会动荡不安，各种改革运动此起彼伏，最终导致了封建王朝的覆灭。	文艺复兴#晚期#的艺术作品呈现出更加复杂的构图和更为深刻的人文主义思想。	唐代#晚期#的诗歌风格逐渐从盛唐的雄浑豪放转向细腻婉约，反映出时代的变迁。	这座古城遗址的考古发掘表明，它在青铜时代#晚期#曾是一个繁荣的贸易中心。	明朝#晚期#的政治腐败和经济衰退为后来的农民起义埋下了伏笔。	工业革命#晚期#的技术创新为现代社会的形成奠定了重要基础。				
晚期	wan3 qi1	疾病或进程进入的末期阶段	医生告诉家属，患者的肝癌已经进入#晚期#，目前只能采取保守治疗来减轻痛苦。	这位老人被确诊为阿尔茨海默症#晚期#，已经完全无法认出自己的亲人了。	肾衰竭#晚期#的患者通常需要依靠透析来维持生命，等待合适的肾源进行移植。	糖尿病如果不加以控制，发展到#晚期#会引发多种严重的并发症，包括失明和截肢。	肺纤维化#晚期#患者的呼吸功能严重受损，日常活动都会感到极度困难。	心力衰竭进入#晚期#后，患者的生活质量会急剧下降，需要全天候的医疗监护。				
晚期	wan3 qi1	处于终末或临终阶段的状态	临终关怀病房里住满了#晚期#病人，医护人员尽力让他们在生命的最后时光感受到温暖和尊严。	她在得知自己是#晚期#之后，决定放弃激进治疗，回到家乡与亲人共度余下的时光。								
守卫	shou3 wei4	看守或守护某处或某物	博物馆的安保人员日夜#守卫#着这批价值连城的文物，确保它们不会遭到盗窃或破坏。									
守卫	shou3 wei4	抵御攻击保护安全	边防战士们在零下三十度的严寒中坚守岗位，用生命#守卫#着祖国的边疆安全。	古代将士们誓死#守卫#城池，宁可战死沙场也绝不让敌军踏入城门半步。	消防员们冒着生命危险冲进火场，#守卫#着人民群众的生命财产安全。	网络安全专家们夜以继日地工作，#守卫#着国家关键信息基础设施免受黑客攻击。	这支特种部队的任务是#守卫#国家领导人的安全，他们经过了最严格的训练和筛选。	抗洪抢险的官兵们用血肉之躯筑起人墙，#守卫#着大堤后面数十万群众的家园。				
普通人	pu3 tong1 ren2	一般的普通个人	作为一个#普通人#，他每天朝九晚五地上班，过着平凡而充实的生活。	这部电影讲述了一个#普通人#如何在逆境中坚持梦想，最终实现自我价值的励志故事。	科技的进步让#普通人#也能享受到曾经只有富人才能拥有的便利生活。	她虽然只是一个#普通人#，但她的善举感动了无数人，成为了社区里的道德楷模。	对于#普通人#来说，买房是人生中最重大的经济决定之一，需要慎重考虑。	这位作家擅长描写#普通人#的喜怒哀乐，他的作品总能引起读者的强烈共鸣。				
普通人	pu3 tong1 ren2	非公职的私人公民	作为#普通人#，他没有任何特权，必须和其他人一样遵守法律法规。	这项政策规定，政府官员的财产必须公开，而#普通人#则享有隐私保护。	在法庭上，无论是高官还是#普通人#，都应该受到同等的法律对待。	他退休后从领导干部变成了#普通人#，不再享有公务用车和秘书服务。	这位前部长卸任后以#普通人#的身份生活，经常被邻居看到在菜市场买菜。	宪法保障每一个#普通人#的基本权利，任何公权力都不得随意侵犯。				
普通人	pu3 tong1 ren2	一般民众	政府出台的这项惠民政策让广大#普通人#切实感受到了生活质量的提升。	经济危机对#普通人#的影响最为直接，物价上涨让很多家庭的生活变得捉襟见肘。	这位经济学家呼吁政策制定者多关注#普通人#的实际需求，而不是只看宏观数据。	社会保障体系的完善为#普通人#提供了基本的生活保障，减轻了他们的后顾之忧。	房价的持续上涨让#普通人#越来越难以实现安居乐业的梦想。	这场改革的最终目的是让发展成果更多更公平地惠及#普通人#。				
普通人	pu3 tong1 ren2	街头巷尾的普通人	记者走上街头采访#普通人#，了解他们对新政策的看法和期待。	这档节目的特色就是记录#普通人#的真实生活，展现社会百态。	调查显示，大多数#普通人#对当前的经济形势持谨慎乐观的态度。	他的摄影作品专注于捕捉#普通人#的日常瞬间，展现平凡生活中的美好。	这位社会学家花了十年时间深入社区，记录#普通人#的生活变迁。	新闻报道应该多关注#普通人#的声音，而不是只追逐名人和热点事件。				
定向	ding4 xiang4	确定方向或定位	新入职的员工需要参加为期一周的#定向#培训，熟悉公司的文化和业务流程。	这款智能手机配备了先进的GPS#定向#系统，即使在偏远山区也能准确导航。	野外生存训练的第一课就是学习如何使用指南针和地图进行#定向#。	卫星#定向#技术的发展使得精准农业成为可能，农民可以更高效地管理农田。	运动员们在森林中进行#定向#越野比赛，需要在最短时间内找到所有检查点。	无人机的自动#定向#功能让它能够在复杂环境中自主飞行并完成任务。				
