word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
不注意	bu4 zhu4 yi4	粗心大意缺乏注意	他做事总是#不注意#细节，上次把合同金额少写了一个零，差点给公司造成巨大损失。	小李#不注意#检查自己的代码，结果程序上线后出现了严重的安全漏洞，被黑客攻击了好几次。	这个学生写作业时#不注意#审题，经常答非所问，老师已经多次提醒他要认真读题。	她#不注意#保管自己的私人物品，钱包和手机已经丢过好几次了，每次都要花很多时间补办证件。	工人们#不注意#操作规范，导致生产线上频繁出现次品，质检部门不得不加派人手进行检查。	他开车时#不注意#观察后视镜，变道时差点撞上旁边的车辆，吓得一身冷汗。	会计#不注意#核对账目，月底结算时发现账面和实际金额相差了好几万元，只好加班重新核查。
不注意	bu4 zhu4 yi4	未加注意或忽视	很多人#不注意#自己的饮食习惯，长期吃外卖和快餐，等到身体出问题才后悔莫及。	年轻人往往#不注意#保护眼睛，长时间盯着手机屏幕，导致近视度数不断加深。	他#不注意#天气预报就出门了，结果被突如其来的暴雨淋成了落汤鸡。	很多家长#不注意#孩子的心理健康，只关心学习成绩，忽视了孩子内心的真实感受。	她#不注意#合同里的小字条款，签字后才发现有很多不利于自己的隐藏条件。	游客们#不注意#景区的警示标志，擅自进入危险区域，每年都有人因此发生意外。	他#不注意#医生的嘱咐，出院后继续熬夜喝酒，病情很快就复发了。
肯	ken3	同意或赞成	经过反复协商，对方终于#肯#接受我们提出的合作方案，双方签订了正式合同。	父亲一开始坚决反对她出国留学，后来看到她的决心和准备，才勉强#肯#了。	老板#肯#给员工加薪的前提是公司业绩必须达到预期目标，否则一切免谈。	她苦苦哀求了半天，母亲才#肯#同意让她参加这次野外探险活动。	村民们起初不#肯#搬迁，政府工作人员多次上门做工作，才逐渐说服了大家。	他#肯#为这个项目担保，说明他对项目的前景非常有信心。	董事会最终#肯#批准这笔预算，是因为财务总监提供了详细的可行性分析报告。
肯	ken3	愿意接受或做某事	他#肯#吃苦耐劳，从基层做起，十年后终于成为公司的高管。	只要你#肯#努力学习，没有什么困难是克服不了的，关键在于坚持。	她#肯#放下身段向别人请教，这种谦虚的态度让她进步很快。	年轻人只要#肯#动脑筋想办法，总能找到解决问题的途径。	他#肯#花时间陪伴家人，即使工作再忙也会抽出周末和孩子一起玩耍。	这个孩子很聪明，就是不#肯#用功读书，成绩一直上不去。	她#肯#为了梦想放弃稳定的工作，这种勇气让很多人佩服。
登上	deng1 shang4	翻越过去或翻上去	士兵们#登上#城墙后，迅速占领了制高点，为后续部队打开了进攻通道。	小偷趁着夜色#登上#围墙，翻进了院子里，却被早已埋伏好的警察当场抓获。	消防员#登上#屋顶后，发现火势已经蔓延到了隔壁建筑，立即呼叫增援。	探险队员们艰难地#登上#悬崖，眼前豁然开朗，一片美丽的高山草甸展现在面前。	孩子们#登上#学校的围墙想去外面玩耍，被巡逻的保安发现后叫了下来。	特种兵们借助绳索#登上#高楼外墙，从窗户突入解救了被困的人质。	他#登上#铁丝网后跳进了废弃的工厂，想要寻找传说中的宝藏。
登上	deng1 shang4	登上到某一高度或平台	经过六个小时的艰苦攀登，登山队终于#登上#了海拔五千米的山顶，欣赏到了壮丽的日出。	她#登上#领奖台的那一刻，多年的汗水和泪水都化作了幸福的笑容。	火箭发射成功后，宇航员们#登上#了国际空间站，开始了为期半年的太空任务。	游客们#登上#长城最高处的烽火台，俯瞰着连绵起伏的山脉，感叹古人的伟大智慧。	他#登上#公司总裁的位置用了整整二十年，期间经历了无数次挫折和考验。	乐队#登上#音乐节的主舞台时，台下数万名观众爆发出震耳欲聋的欢呼声。	这位年轻的科学家#登上#了国际学术会议的讲台，向全世界展示了他的研究成果。
登上	deng1 shang4	骑上或跨上坐具或物体	将军#登上#战马，挥剑指向前方，率领大军向敌阵冲去。	她优雅地#登上#马背，轻轻一夹马腹，骏马便飞奔而去。	骑手#登上#骆驼后，驼队缓缓向沙漠深处进发，开始了漫长的丝绸之路之旅。	他#登上#摩托车，发动引擎，在山间公路上风驰电掣地飞驰。	牧民#登上#马背，挥动套马杆，在草原上追赶着奔跑的马群。	她小心翼翼地#登上#大象的背，紧紧抓住扶手，开始了丛林探险之旅。	赛车手#登上#赛车，系好安全带，等待着发令枪响的那一刻。
请便	qing3 bian4	请随意行事	"我想先去洗手间。""#请便#，会议室就在走廊尽头，你回来后我们继续讨论。"	客人说想在花园里走走，主人微笑着说"#请便#"，然后继续招待其他宾客。	"我能借用一下你的电脑查点资料吗？""#请便#，密码是123456，用完记得关机。"	"我想提前离开，还有些事情要处理。"老板点点头说："#请便#，明天的报告记得按时交。"	"我可以把这份文件带回去仔细看看吗？""#请便#，有问题随时打电话问我。"	"我想换个座位，靠窗的位置光线太强了。"服务员说："#请便#，您随意挑选。"	"我需要出去接个电话。""#请便#，我们等你回来再继续开会。"
请便	qing3 bian4	欢迎随意做某事	"冰箱里有饮料和水果，你们#请便#，不用客气，就当自己家一样。"	图书馆管理员对学生们说："这里的书籍都可以借阅，大家#请便#，只要按时归还就行。"	"自助餐已经准备好了，各位#请便#，想吃什么自己取，不够的话厨房还有。"	房东对新租客说："厨房的锅碗瓢盆你#请便#使用，只要用完洗干净放回原处就好。"	"会议室的投影仪和白板都可以用，大家#请便#，需要什么设备跟前台说一声。"	老师对学生们说："实验室的器材你们#请便#使用，但要注意安全，遵守操作规程。"	"办公室的打印机和复印机大家#请便#，纸张和墨盒用完了告诉行政部补充。"
请便	qing3 bian4	请自便并安顿自己	"你先坐下休息，#请便#，我去给你倒杯茶，厨房里还有刚烤好的点心。"	主人把客人领进客房说："这就是你的房间，#请便#，毛巾和洗漱用品都在浴室里。"	"行李放这儿就行，#请便#，累了就先躺一会儿，晚饭七点开始，我到时候叫你。"	酒店前台对客人说："这是您的房卡，#请便#，有任何需要随时拨打服务电话。"	"沙发上坐，#请便#，电视遥控器在茶几上，想看什么频道自己调。"	房东带租客参观完房子后说："钥匙给你，#请便#，有什么问题随时联系我。"	"这是你的工位，#请便#，电脑已经设置好了，需要什么办公用品去储物间自取。"
