word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
安装	an1 zhuang1	固定或修缮使稳固	工人们花了整整一天时间才把这块巨大的广告牌#安装#牢固，确保它能抵御强风的侵袭。	为了防止地震时书架倒塌伤人，物业公司派人来帮我们把所有家具都#安装#固定在墙上。	这座百年老桥的护栏已经松动多年，市政府终于拨款将其重新#安装#加固，消除了安全隐患。	电工师傅仔细检查了所有线路接头，确保每一个都#安装#紧固，不会因为震动而松脱。	新买的吊灯太重了，必须先在天花板上打膨胀螺丝，才能把它#安装#稳当，否则随时可能掉下来。	厨房的抽油烟机用了十年，排烟管道接口处已经松动漏油，维修工重新#安装#固定后才恢复正常使用。	这批实验设备非常精密，技术人员必须用专用工具将其#安装#牢靠，任何轻微的晃动都会影响测量精度。	老房子的窗户框架年久失修，装修队把所有窗户拆下来重新#安装#加固，现在再大的风也不会晃动了。			
安装	an1 zhuang1	把器物安放到支架或位置上	摄影师小心翼翼地把价值数万元的长焦镜头#安装#到三脚架上，准备拍摄远处山顶的日出。	技术人员将新采购的监控摄像头逐一#安装#到预定位置，整个园区的安防系统即将投入使用。	他按照说明书的步骤，先把底座固定好，再把显示器#安装#上去，整个过程不到十分钟就完成了。							
安装	an1 zhuang1	安装设备的过程或结果	这套智能家居系统的#安装#过程相当复杂，需要专业技术人员上门服务，普通用户很难自己完成。	新办公楼的中央空调#安装#工程已经进入收尾阶段，预计下周就能正式投入使用。	由于#安装#不规范，这台电梯运行时总是发出异响，物业不得不请厂家派人来重新检修。	软件的#安装#说明写得非常详细，即使是电脑小白也能按照步骤一步步完成整个配置过程。	这家公司提供设备#安装#一条龙服务，从运输到调试全部包办，客户只需要验收即可。	光纤入户的#安装#费用已经包含在套餐里了，工程师明天上午会来您家进行施工。	整个太阳能发电系统的#安装#历时三个月，现在终于可以并网发电，每月能节省不少电费。	这款APP的#安装#包体积太大了，足足有两个G，我的手机存储空间都快不够用了。			
会不会	hui4 bu4 hui4	用于询问是否能或会	你#会不会#弹钢琴？我们乐队正好缺一个键盘手，如果你会的话可以来试试。	妈妈担心地问女儿：你一个人出国留学，#会不会#照顾自己？吃饭睡觉都要按时啊。	面试官直接问道：你#会不会#用Python做数据分析？这是我们这个岗位的基本要求。	孩子好奇地问爷爷：您小时候#会不会#游泳？那时候的河水是不是比现在干净很多？	老板皱着眉头问新来的实习生：你#会不会#做PPT？明天的汇报材料还没人整理呢。	她犹豫了一下，鼓起勇气问对方：你#会不会#说英语？我想请你帮我翻译一段话。	教练看着这群零基础的学员，耐心地问：你们之前#会不会#滑雪？不会的话我们从最基础的动作开始学。	朋友聚会时有人提议唱歌，大家纷纷问小王：你#会不会#唱粤语歌？来一首经典的怎么样？			
会不会	hui4 bu4 hui4	是否具备能力或可能性	专家们正在讨论这项新技术#会不会#在未来十年内彻底改变人们的出行方式。	投资者最关心的问题是：这家初创公司#会不会#在激烈的市场竞争中存活下来并实现盈利。	气象部门正在密切监测台风动向，评估它#会不会#在本周末登陆沿海地区造成严重灾害。	很多家长担心孩子沉迷手机游戏，#会不会#影响学习成绩和视力健康。	经济学家们争论不休：持续加息#会不会#导致房地产市场崩盘，引发更大范围的金融危机。	医生反复叮嘱病人按时服药，否则病情#会不会#反复恶化，到时候治疗起来就更加困难了。	公司高层正在评估这次大规模裁员#会不会#影响团队士气，导致更多核心员工主动离职。	居民们联名上书，质疑这个化工项目#会不会#污染地下水源，威胁周边数万人的饮水安全。			
本地	ben3 di4	本地区的 当地的	这家餐厅主打#本地#特色菜，所有食材都是从周边农户那里直接采购的，新鲜又实惠。	政府出台了一系列扶持政策，鼓励企业优先雇用#本地#劳动力，降低外来务工人员的比例。	作为一个#本地#人，他对这座城市的大街小巷了如指掌，哪里有好吃的好玩的都门儿清。	这款手机APP可以自动识别用户位置，推送#本地#的天气预报、交通状况和生活服务信息。	超市里的#本地#蔬菜比外地运来的便宜不少，而且更新鲜，很多主妇都专门挑这类产品购买。	旅游局正在大力推广#本地#文化遗产，希望吸引更多游客来体验这里独特的民俗风情。	由于#本地#医疗资源有限，很多重症患者不得不转院到省城的大医院接受治疗。	这所大学与多家#本地#企业建立了合作关系，为学生提供实习机会和就业渠道。			
本地	ben3 di4	指当前所在地区	他在#本地#生活了三十多年，亲眼见证了这座小城从落后的农村发展成繁华的都市。	虽然外地的工作机会更多薪资更高，但她还是选择留在#本地#，方便照顾年迈的父母。	这份调查报告显示，超过六成的年轻人希望毕业后能在#本地#找到一份稳定的工作。							
将会	jiang1 hui4	表示可能发生，存在不确定性	分析师预测，如果贸易摩擦持续升级，全球经济增速#将会#受到明显影响，但具体程度还难以估量。	专家表示，这项技术一旦成熟，#将会#对传统行业产生颠覆性影响，不过目前还存在诸多不确定因素。	气候变化#将会#如何影响农业生产，科学家们众说纷纭，至今没有形成统一的结论。	如果政策调整不及时，房价#将会#继续上涨还是趋于稳定，市场各方看法不一。	这款新药#将会#产生什么样的长期副作用，目前的临床数据还不足以给出明确答案。	人工智能#将会#在多大程度上取代人类工作，这个问题引发了社会各界的广泛讨论和担忧。	专家警告说，如果不采取有效措施，这种入侵物种#将会#对本地生态系统造成难以预估的破坏。	经济学家认为，央行的这次降息#将会#对股市产生影响，但是利好还是利空目前还很难判断。			
将会	jiang1 hui4	表示将要发生并致成结果	公司宣布，这次战略重组#将会#带来组织架构的重大调整，部分部门将被合并或撤销。	专家指出，长期熬夜#将会#导致免疫力下降，增加患心血管疾病的风险。	这条高铁线路的开通#将会#使两地之间的通行时间从六小时缩短到两小时，极大便利沿线居民出行。	研究表明，全球变暖#将会#造成海平面上升，威胁数以亿计沿海地区居民的生存环境。	新交通法规的实施#将会#使酒驾违法成本大幅提高，有效遏制酒后驾车行为。	这项改革措施#将会#打破行业垄断格局，为中小企业创造更加公平的竞争环境。	医生警告说，如果继续这样的饮食习惯，#将会#引发严重的糖尿病并发症，后果不堪设想。	城市规划专家预测，这个大型商业综合体的建成#将会#带动周边房价上涨至少百分之二十。			
将会	jiang1 hui4	表示应该或有必要的含义	作为一名合格的管理者，你#将会#学会如何平衡团队成员之间的利益冲突，这是必修课。	要想在这个行业立足，你#将会#需要不断学习新技能，保持与时俱进的竞争力。	任何一个负责任的企业#将会#把员工安全放在首位，这是最基本的职业道德要求。	面对如此严峻的环境问题，政府#将会#采取更加严格的监管措施，这是大势所趋。	作为公众人物，他#将会#对自己的言行负责，不能随意发表可能误导公众的言论。	一个成熟的投资者#将会#懂得分散风险的重要性，不会把所有鸡蛋放在一个篮子里。	在这种紧急情况下，医院#将会#启动应急预案，优先救治危重病人，这是医疗系统的基本准则。	任何想要进入国际市场的企业#将会#遵守当地的法律法规，这是开展业务的前提条件。			
