word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
券	quan4	不动产或所有权的证书	这份房产#券#是祖父留下的唯一遗产，上面清楚地记载着这块土地的所有权归属和边界范围。	律师仔细核对了地契#券#上的每一个细节，确认这处房产确实属于委托人所有，没有任何产权纠纷。	在旧社会，地主手中的田产#券#就是压迫农民的工具，农民辛苦耕种却无法拥有自己的土地。	档案馆里保存着大量清代的房产#券#，这些泛黄的文书记录了当时土地交易的详细情况。	他翻遍了父亲留下的所有文件，终于在一个铁盒子里找到了那张证明房屋所有权的#券#。	办理房产过户手续时，工作人员要求出示原始的产权#券#，以核实房屋的合法来源。						
券	quan4	入场或乘车的凭证	演唱会的门#券#在开售后五分钟内就被抢购一空，黄牛票价格更是翻了好几倍。	检票员仔细查看了每位乘客的车#券#，确认无误后才放行进入候车大厅。	博物馆在国际博物馆日当天免费发放参观#券#，吸引了大批市民前来排队领取。	他把电影#券#递给工作人员，然后快步走进放映厅，找到自己的座位坐下。	这张游乐园的通票#券#可以在一天内无限次乘坐所有游乐设施，非常划算。	火车站的自动售票机前排起了长队，大家都在购买春运期间的乘车#券#。						
券	quan4	代金券或消费券	商场周年庆期间发放了大量购物#券#，消费满五百元即可使用一张面值五十元的代金券。	政府为刺激消费向市民发放了电子消费#券#，可在指定商户使用，有效期为三个月。	她把积攒了半年的餐饮#券#全部用掉，和朋友们在那家高档餐厅美美地吃了一顿。	这家超市的会员可以用积分兑换购物#券#，一千积分可以换取十元的抵扣券。	外卖平台为了吸引新用户，注册即送三十元的优惠#券#，首单几乎相当于免费。	他在网上抢到了一张满减#券#，原价三百多的商品最后只花了不到两百元。						
券	quan4	证明资格或权利的证书	这张资格#券#证明持有人已通过专业考试，具备从事该行业的合法资质。	公司向每位股东发放了股权#券#，上面详细记载了持股比例和相应的权益。	他小心翼翼地保管着那张债权#券#，这是对方承诺按期还款的书面凭证。	银行发行的存款#券#上印有存款金额、利率和到期日期等重要信息。	这份会员资格#券#表明持有人享有俱乐部的各项专属服务和优先权益。	投资者收到了基金公司寄来的份额#券#，上面清楚地标明了所持有的基金单位数量。						
行径	xing2 jing4	不当或卑劣的行为举止	他贪污受贿的#行径#终于被纪检部门查实，等待他的将是法律的严惩。	这种欺骗消费者的#行径#严重损害了企业的信誉，最终导致公司破产倒闭。	历史课本详细记载了侵略者烧杀抢掠的#行径#，警示后人勿忘国耻。	她对前夫背叛婚姻的#行径#深恶痛绝，毅然决然地选择了离婚。	媒体曝光了该官员以权谋私的#行径#，引发了社会各界的强烈谴责。	这种损人利己的#行径#遭到了全体员工的一致抵制，当事人最终被公司开除。						
行径	xing2 jing4	小路或行走的路径	山间的#行径#蜿蜒曲折，两旁长满了野花野草，偶尔还能看到小动物的身影。	这条穿越竹林的#行径#已经很少有人走了，落叶堆积得很厚，几乎看不出路的痕迹。	猎人沿着野兽留下的#行径#追踪，终于在山谷深处发现了猎物的踪迹。	古道上的#行径#被岁月磨得光滑，可以想象当年商旅往来的繁忙景象。	他们沿着河边的#行径#慢慢走着，享受着傍晚清凉的微风和美丽的夕阳。	这条隐秘的#行径#只有当地村民知道，是通往山顶最近的捷径。						
行情	hang2 qing2	商品或股票的市场价格	最近猪肉#行情#持续走高，批发市场的价格已经比上个月上涨了百分之二十。							
行情	hang2 qing2	市场报价或牌价	交易员每天早上第一件事就是查看各大交易所发布的最新#行情#报价。	银行大厅的电子屏幕上滚动显示着外汇#行情#，方便客户随时了解汇率变动。	他打开手机上的期货软件，仔细研究着大豆和玉米的#行情#走势图。	证券公司每天都会向客户推送股票#行情#简报，包括涨跌幅和成交量等关键数据。	这家贵金属交易平台提供实时的黄金白银#行情#，精确到小数点后两位。	农产品批发市场每天公布蔬菜水果的#行情#，帮助商贩合理定价。						
行情	hang2 qing2	当前的市场交易状况	今年的房地产#行情#整体低迷，很多楼盘都在打折促销以吸引购房者。	业内人士分析认为，下半年的汽车#行情#将会有所回暖，销量有望恢复增长。	受国际局势影响，原油#行情#剧烈波动，给相关企业的生产经营带来了很大不确定性。	他对当前的股市#行情#持谨慎态度，建议投资者减少仓位，等待更好的入场时机。	这位资深分析师对未来半年的债券#行情#做出了详细预测，引起了投资界的广泛关注。	农民们密切关注着粮食#行情#的变化，以便选择最佳的时机出售自己的收成。						
刚一	gang1 yi1	正要发生或马上开始	#刚一#推开门，一股浓烈的烟味就扑面而来，原来是厨房里的菜烧糊了。	她#刚一#开口说话，眼泪就忍不住流了下来，哽咽着说不出完整的句子。	#刚一#听到这个消息，他就立刻放下手中的工作，火速赶往医院。	比赛#刚一#开始，主队就展现出了强大的进攻势头，连续创造了好几次得分机会。	天#刚一#亮，勤劳的农民们就已经扛着锄头下地干活了。	电影#刚一#上映就引发了观影热潮，首周末票房突破了三亿元大关。						
