word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
股东	gu3 dong1	持有公司股份的自然人或机构	作为公司的大#股东#，他在董事会上拥有重要的投票权，能够影响公司的重大决策方向。	年度#股东#大会上，各位持股人就公司未来五年的发展战略进行了激烈的讨论和表决。	这位神秘的#股东#持有公司百分之三十的股份，却从未在公开场合露面，引发了媒体的广泛猜测。	根据公司章程规定，持股比例超过百分之五的#股东#有权提名董事会候选人参与选举。	小李通过多年的积蓄购买了这家科技公司的股票，正式成为了一名#股东#，开始关注公司的经营状况。	机构#股东#往往比个人投资者更注重公司的长期价值，他们的投资决策通常基于深入的财务分析。	这次股权转让完成后，原来的控股#股东#将退出公司管理层，由新的投资方接手日常运营。	作为创始#股东#之一，她见证了公司从一个小作坊发展成为行业龙头的全过程，感慨万千。			
股东	gu3 dong1	企业的股权所有者	公司法明确规定了#股东#的权利和义务，包括分红权、知情权和参与决策的权利等。	这位#股东#虽然持股比例不高，但凭借丰富的行业经验，在公司战略制定中发挥着重要作用。	中小#股东#的利益保护一直是证券监管部门关注的重点，近年来出台了多项相关政策。	作为企业的#股东#，他不仅享有利润分配的权利，也要承担公司经营亏损带来的风险。	这家上市公司的#股东#结构比较分散，没有单一的控股方，决策需要多方协商达成共识。	外资#股东#的进入为这家传统制造企业带来了先进的管理理念和国际化的视野。	在公司重组方案中，原有#股东#的持股比例将被稀释，这引发了部分投资者的不满。	法院判决该#股东#滥用权利损害公司利益，责令其赔偿公司经济损失并退出股东行列。			
睡觉	shui4 jiao4	上床就寝	孩子们玩了一整天都累坏了，晚饭后早早就上楼#睡觉#去了，连动画片都没看。	医生建议他每晚十点前#睡觉#，养成规律的作息习惯，这样才能改善长期失眠的问题。	她习惯在#睡觉#前泡个热水澡，点上薰衣草香薰，让自己彻底放松下来准备入睡。	爷爷年纪大了，每天吃完晚饭看会儿新闻就#睡觉#了，第二天天不亮就起床锻炼身体。	出差在外住酒店，他总是很难适应陌生的环境，往往要折腾到半夜才能#睡觉#。	妈妈催促孩子们赶紧刷牙洗脸#睡觉#，明天还要早起上学，不能再熬夜看电视了。	他把手机调成静音模式放在客厅充电，然后回卧室#睡觉#，避免被深夜的消息打扰。	周末不用上班，她终于可以不设闹钟，想什么时候#睡觉#就什么时候睡，好好休息一下。			
睡觉	shui4 jiao4	进入睡眠状态	他太累了，头一挨枕头就#睡觉#了，连做梦都没有，一觉睡到天亮才醒来。	婴儿#睡觉#时呼吸均匀，小脸红扑扑的，嘴角还挂着一丝微笑，看起来特别可爱。	这只猫咪最喜欢蜷缩在阳台的躺椅上#睡觉#，温暖的阳光照在身上，惬意极了。	长途飞行时她很难在飞机上#睡觉#，狭窄的座位和嘈杂的环境让她无法进入深度睡眠。	研究表明，人在#睡觉#时大脑会进行记忆整理和毒素清除，这对健康至关重要。	他#睡觉#特别轻，一点响动就会醒过来，所以家人都尽量在他休息时保持安静。	夏天太热的时候，很多人开着空调#睡觉#，但温度设置过低容易导致感冒着凉。	小狗#睡觉#时偶尔会抽动四肢，好像在梦里奔跑追逐什么东西，样子十分有趣。			
改造	gai3 zao4	把事物彻底改变为新形态	这片荒芜的盐碱地经过多年的土壤#改造#，如今已经变成了肥沃的良田，粮食产量大幅提升。	科学家们正在研究如何#改造#火星的大气层，使其适合人类居住，这是一项跨世纪的宏伟工程。	通过基因编辑技术#改造#农作物的遗传特性，可以培育出抗病虫害、产量更高的新品种。					
改造	gai3 zao4	对制度或组织进行改革	这次机构#改造#的目标是精简行政层级，提高政府部门的办事效率和服务质量。	企业管理层决定对公司的薪酬体系进行全面#改造#，建立更加公平合理的激励机制。	教育部门正在推进课程体系的#改造#工作，以适应新时代对人才培养的要求。	这家百年老店通过经营模式的#改造#，成功实现了从传统零售向电子商务的转型升级。	农村集体产权制度#改造#是深化农村改革的重要内容，关系到亿万农民的切身利益。	医疗卫生体制#改造#涉及多方利益，需要统筹考虑公平与效率，稳步推进各项措施。	公司董事会批准了组织架构#改造#方案，将原来的职能部门整合为若干个业务单元。	这次税收制度的#改造#旨在减轻中小企业负担，激发市场主体的活力和创造力。			
改造	gai3 zao4	对建筑或设备进行改造	这栋建于上世纪五十年代的老厂房经过精心#改造#，变成了时尚的创意产业园区。	市政府计划投资三亿元对城区的老旧供水管网进行#改造#，解决居民用水难的问题。	他花了半年时间把这辆报废的老爷车#改造#成了一辆独一无二的复古风格座驾。					
改造	gai3 zao4	对人的思想品质进行再教育改造	监狱通过劳动教育和心理辅导相结合的方式#改造#服刑人员，帮助他们重新融入社会。	那个年代，许多知识分子被下放到农村接受贫下中农的再教育#改造#，经历了艰苦的岁月。	社区矫正制度的核心理念是在开放环境中#改造#轻微犯罪人员，使其成为守法公民。	这部小说讲述了一个浪子在经历人生挫折后，通过自我反省和#改造#最终走上正途的故事。	青少年犯罪预防工作的重点是教育#改造#而非惩罚，要给迷途的孩子改过自新的机会。	他在服刑期间积极接受思想#改造#，认真学习法律知识，出狱后成为了一名普法志愿者。	这位曾经的黑帮成员经过多年的#改造#，彻底洗心革面，如今在社区帮助问题青年回归正道。	戒毒所采用科学的方法对吸毒人员进行生理和心理的双重#改造#，帮助他们戒除毒瘾。			
安装	an1 zhuang1	装设或配置设备	技术人员正在为新办公室#安装#网络设备，预计明天就能完成调试并投入使用。	这款智能家居系统#安装#简便，用户只需按照说明书的步骤操作，无需专业人员上门服务。	工厂引进的这条自动化生产线#安装#完毕后，产能将提升三倍，大大降低人工成本。	他花了一整个下午才把新买的空调#安装#好，虽然累得满头大汗，但看到成果很有成就感。	软件#安装#过程中出现了兼容性问题，技术支持建议先卸载旧版本再重新安装最新版。	这台医疗设备的#安装#要求非常严格，必须由厂家认证的工程师在无尘环境中进行操作。	物业公司通知业主，电梯更换工程将于下周开始，届时会有专业团队负责新电梯的#安装#。	她按照视频教程的指导，成功在电脑上#安装#了视频编辑软件，开始学习制作短视频。			
安装	an1 zhuang1	竖立或建立构筑物	施工队正在高速公路两侧#安装#隔音屏障，以减少交通噪音对周边居民的影响。	这座跨江大桥的主塔#安装#工程历时两年，创造了多项桥梁建设的世界纪录。	公园管理处决定在湖边#安装#一排仿古路灯，既方便游客夜间散步，又增添了景观效果。	电力公司派出抢修队伍，连夜#安装#被台风吹倒的电线杆，确保居民尽快恢复供电。	这座纪念碑的#安装#仪式将在建军节当天举行，届时会有退伍老兵代表出席揭幕活动。	工人们顶着烈日在广场上#安装#大型雕塑的底座，为即将到来的城市艺术节做准备。	通信公司计划在这片山区#安装#五座信号塔，彻底解决当地手机信号覆盖不足的问题。	体育场的巨型显示屏#安装#工作已经完成，正在进行最后的调试，确保开幕式顺利进行。			
