word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
日化	ri4 hua4	具有r音或r化特征	北京话中的#日化#现象非常明显，比如"花儿"、"鸟儿"这些词都带有明显的卷舌音特征。	语言学家在研究中发现，东北方言的#日化#程度比普通话更为突出，几乎每个词尾都可以加上儿化音。	学习普通话时，南方学生最难掌握的就是#日化#发音，因为他们的母语中完全没有这种卷舌音。	这位语音学教授专门研究汉语方言中的#日化#现象，发表了多篇关于儿化音分布规律的论文。	播音员在训练时需要特别注意#日化#音的标准发音，既不能过度卷舌，也不能完全省略。	对外汉语教学中，#日化#音的教学一直是难点，很多外国学生需要反复练习才能发出标准的卷舌音。				
话剧	hua4 ju4	在舞台上表演的戏剧	这部#话剧#在首都剧场连续上演了三个月，场场座无虚席，观众们被演员精湛的表演深深打动。							
话剧	hua4 ju4	现代题材的现实主义舞台剧	这部反映都市白领生活压力的#话剧#引起了年轻观众的强烈共鸣，很多人看完后都流下了眼泪。	著名导演将这部描写农民工进城打工的小说改编成#话剧#，真实再现了底层劳动者的艰辛生活。	剧团新排的#话剧#以当代大学生创业为题材，展现了年轻一代面对困难时的勇气和坚持。	这部以医患关系为主题的#话剧#在全国巡演，引发了社会各界对医疗改革问题的广泛讨论。	她在这部反映家庭矛盾的#话剧#中饰演一位与婆婆冲突不断的年轻媳妇，表演细腻真实，获得了观众的一致好评。	这部以互联网创业为背景的#话剧#真实刻画了当代年轻人在追逐梦想过程中的迷茫与成长。				
电子警察	dian4 zi3 jing3 cha2	道路交通的监控摄像装置	这个路口新安装的#电子警察#已经抓拍了上百起闯红灯违章行为，有效改善了交通秩序。	交警部门提醒广大驾驶员，全市主要路口均已安装#电子警察#，请自觉遵守交通规则。	由于#电子警察#的全面覆盖，这条曾经事故频发的道路如今变得井然有序，交通事故率下降了百分之六十。	他因为没注意到路口的#电子警察#，连续两次被拍到压线变道，驾照一下子被扣了六分。	市政府计划在未来三年内将#电子警察#的覆盖范围扩大到所有主要交通路口和学校周边区域。	这套新型#电子警察#系统不仅能抓拍违章行为，还能实时监测道路拥堵情况并自动调节红绿灯时长。				
电子警察	dian4 zi3 jing3 cha2	专用于测速的摄像监测设备	高速公路上每隔五公里就设有一处#电子警察#测速点，超速行驶的车辆将被自动拍照记录并处以罚款。	他在国道上因为超速被#电子警察#抓拍，收到了一张两百元的罚单和扣三分的处罚通知。	交管部门在这段事故多发路段增设了多处#电子警察#测速装置，有效遏制了车辆超速行驶的现象。	这款导航软件能够实时提醒前方#电子警察#测速点的位置，帮助驾驶员避免因超速而被处罚。	新安装的#电子警察#采用了先进的雷达测速技术，能够精确测量车辆的瞬时速度和平均速度。	由于#电子警察#测速设备的广泛应用，这条高速公路上的超速违章率下降了将近七成。				
电子警察	dian4 zi3 jing3 cha2	用于城市治安的闭路电视监控系统	小区物业在各个出入口和停车场安装了#电子警察#监控系统，大大提升了居民的安全感。	警方通过调取案发现场附近#电子警察#的监控录像，成功锁定了犯罪嫌疑人的身份和逃跑路线。	这座城市已经建成了覆盖全市的#电子警察#天网系统，实现了对重点区域的二十四小时实时监控。	商场管理方在每层楼都安装了#电子警察#摄像头，有效防止了盗窃和其他治安案件的发生。	得益于#电子警察#监控网络的全面覆盖，这个曾经治安混乱的老旧社区如今已经成为平安示范小区。	公安机关利用#电子警察#系统的人脸识别功能，在火车站成功抓获了一名潜逃多年的网上通缉犯。				
心跳	xin1 tiao4	心脏有节律的跳动	医生用听诊器仔细听了听病人的#心跳#，确认心律正常后才放心地点了点头。	剧烈运动后，他能清晰地感受到自己急促的#心跳#，胸腔里仿佛有一面鼓在不停地敲打。	胎儿的#心跳#在怀孕第六周左右就可以通过超声波检测到，这是确认胎儿健康发育的重要指标。	她紧张得能听到自己的#心跳#声，在面试官面前努力保持镇定，深呼吸让自己平静下来。	这款智能手表可以全天候监测用户的#心跳#频率，一旦发现异常就会立即发出警报提醒。	心脏病患者需要定期检查#心跳#是否规律，任何心律不齐的症状都应该及时就医。				
心跳	xin1 tiao4	脉搏或心脏搏动的感觉	护士将手指轻轻按在病人的手腕上，仔细感受着微弱的#心跳#，确认生命体征是否稳定。	他把手放在胸口，感受着自己因紧张而加速的#心跳#，努力让自己的情绪平复下来。	急救人员赶到现场后，首先检查了伤者的#心跳#和呼吸，确认还有生命迹象后立即开始施救。	她握着奶奶的手，感受着那越来越微弱的#心跳#，眼泪止不住地流了下来。	医生教会了她如何通过触摸颈动脉来感知#心跳#，这是判断伤者是否还有生命体征的基本技能。	在那个寂静的夜晚，他能清晰地感受到自己的#心跳#，每一下都仿佛在提醒他此刻的紧张与不安。				
载体	zai4 ti3	化学反应中的载体	在这个催化反应中，氧化铝作为#载体#负责承载活性金属成分，提高催化剂的分散度和稳定性。	研究人员发现，使用碳纳米管作为#载体#可以显著提高贵金属催化剂的催化效率和使用寿命。	这种新型#载体#材料具有极高的比表面积，能够有效吸附和固定催化剂中的活性组分。	在制备负载型催化剂时，#载体#的选择至关重要，它直接影响催化剂的活性和选择性。	科学家们正在研究如何利用介孔二氧化硅作为#载体#，开发出更高效的环保型催化剂。	这篇论文详细讨论了不同#载体#材料对钯催化剂在加氢反应中催化性能的影响。				
载体	zai4 ti3	传染病的传播媒介	蚊子是疟疾和登革热的主要#载体#，消灭蚊虫滋生地是预防这些疾病传播的关键措施。	研究表明，某些野生动物可能是新型冠状病毒的中间#载体#，病毒通过它们传播到人类身上。	老鼠作为鼠疫的#载体#，在历史上曾多次引发大规模的瘟疫，造成数以百万计的人口死亡。	公共卫生专家警告说，如果不能有效控制作为病毒#载体#的蝙蝠种群，未来可能还会出现新的传染病。	这种寄生虫以淡水螺为#载体#，人类在接触受污染的水源时就可能被感染血吸虫病。	流行病学调查发现，候鸟是禽流感病毒的重要#载体#，它们在迁徙过程中可能将病毒传播到不同地区。				
